hfa,games,mae,rmse,mean_error,median_error,within_1_point_pct,within_2_points_pct,distance_from_2_5,holdout_season,training_seasons
1.7,899,3.4351501668520577,4.45214824850839,-0.8355951056729702,-1.0,19.021134593993324,37.708565072302555,0.8,2023,"2021,2022"
1.69,899,3.437007786429366,4.454035914629539,-0.8455951056729699,-1.0099999999999998,18.798665183537263,37.263626251390434,0.81,2023,"2021,2022"
1.68,899,3.438865406006674,4.455945223061348,-0.8555951056729701,-1.0199999999999996,18.798665183537263,37.263626251390434,0.8200000000000001,2023,"2021,2022"
1.67,899,3.4407230255839822,4.4578761459956135,-0.8655951056729698,-1.0299999999999994,18.798665183537263,37.263626251390434,0.8300000000000001,2023,"2021,2022"
1.66,899,3.4425806451612906,4.4598286553577555,-0.87559510567297,-1.0399999999999991,18.798665183537263,37.263626251390434,0.8400000000000001,2023,"2021,2022"
1.65,899,3.4444382647385985,4.461802722808756,-0.8855951056729701,-1.049999999999999,18.798665183537263,37.263626251390434,0.8500000000000001,2023,"2021,2022"
1.64,899,3.446295884315907,4.463798319747106,-0.8955951056729698,-1.0599999999999987,18.798665183537263,37.263626251390434,0.8600000000000001,2023,"2021,2022"
1.63,899,3.448153503893215,4.465815417310767,-0.9055951056729703,-1.0700000000000003,18.798665183537263,37.263626251390434,0.8700000000000001,2023,"2021,2022"
1.62,899,3.4500111234705226,4.4678539863791435,-0.9155951056729699,-1.0799999999999983,18.798665183537263,37.263626251390434,0.8799999999999999,2023,"2021,2022"
1.61,899,3.451868743047831,4.469913997575062,-0.9255951056729701,-1.0899999999999999,18.798665183537263,37.263626251390434,0.8899999999999999,2023,"2021,2022"
1.6,899,3.4537263626251393,4.471995421266767,-0.9355951056729697,-1.0999999999999996,20.133481646273637,37.37486095661847,0.8999999999999999,2023,"2021,2022"
1.59,899,3.4557619577308114,4.47409822756993,-0.9455951056729699,-1.1099999999999994,19.577308120133484,36.26251390433816,0.9099999999999999,2023,"2021,2022"
1.58,899,3.4577975528364844,4.47622238634966,-0.9555951056729701,-1.1199999999999992,19.577308120133484,36.26251390433816,0.9199999999999999,2023,"2021,2022"
1.57,899,3.459833147942158,4.478367867222533,-0.9655951056729697,-1.129999999999999,19.577308120133484,36.26251390433816,0.9299999999999999,2023,"2021,2022"
1.56,899,3.461868743047831,4.480534639558628,-0.9755951056729699,-1.1399999999999988,19.577308120133484,36.26251390433816,0.94,2023,"2021,2022"
1.55,899,3.463904338153504,4.482722672483568,-0.9855951056729698,-1.1499999999999986,19.577308120133484,36.26251390433816,0.95,2023,"2021,2022"
1.54,899,3.4659399332591763,4.484931934880582,-0.9955951056729703,-1.1600000000000001,19.577308120133484,36.26251390433816,0.96,2023,"2021,2022"
1.53,899,3.4679755283648497,4.487162395392565,-1.0055951056729697,-1.17,19.577308120133484,36.26251390433816,0.97,2023,"2021,2022"
1.52,899,3.4700111234705227,4.489414022424151,-1.0155951056729702,-1.1799999999999997,19.577308120133484,36.26251390433816,0.98,2023,"2021,2022"
1.51,899,3.4720467185761956,4.491686784143798,-1.0255951056729697,-1.1899999999999995,19.577308120133484,36.26251390433816,0.99,2023,"2021,2022"
1.5,899,3.4740823136818686,4.4939806484858735,-1.03559510567297,-1.1999999999999993,20.24471635150167,37.04115684093437,1.0,2023,"2021,2022"
2.6,1340,3.610223880597015,4.909169762922651,0.0700746268656719,-0.05000000000000071,19.029850746268657,38.80597014925373,0.10000000000000009,2024,"2021,2022,2023"
2.61,1340,3.610223880597015,4.9093226878798,0.08007462686567118,-0.040000000000000924,18.880597014925375,37.6865671641791,0.10999999999999988,2024,"2021,2022,2023"
2.62,1340,3.610223880597015,4.909495976805426,0.09007462686567191,-0.02999999999999936,18.880597014925375,37.6865671641791,0.1200000000000001,2024,"2021,2022,2023"
2.66,1340,3.610223880597015,4.9103927252733985,0.13007462686567167,0.009999999999999787,18.880597014925375,37.6865671641791,0.16000000000000014,2024,"2021,2022,2023"
2.67,1340,3.610223880597015,4.910667796639804,0.14007462686567185,0.019999999999999574,18.880597014925375,37.6865671641791,0.16999999999999993,2024,"2021,2022,2023"
2.68,1340,3.610223880597015,4.910963215245308,0.15007462686567152,0.02999999999999936,18.880597014925375,37.6865671641791,0.18000000000000016,2024,"2021,2022,2023"
2.69,1340,3.610223880597015,4.911278977418188,0.1600746268656716,0.03999999999999915,18.880597014925375,37.6865671641791,0.18999999999999995,2024,"2021,2022,2023"
2.63,1340,3.6102238805970153,4.90968962754327,0.10007462686567137,-0.020000000000000906,18.880597014925375,37.6865671641791,0.1299999999999999,2024,"2021,2022,2023"
2.64,1340,3.6102238805970153,4.909903637684072,0.11007462686567208,-0.009999999999999787,18.880597014925375,37.6865671641791,0.14000000000000012,2024,"2021,2022,2023"
2.65,1340,3.6102238805970153,4.910138004565717,0.12007462686567137,-8.881784197001252e-16,18.880597014925375,37.6865671641791,0.1499999999999999,2024,"2021,2022,2023"
2.7,1340,3.6102238805970153,4.91161507923485,0.17007462686567165,0.04999999999999938,19.55223880597015,38.50746268656716,0.20000000000000018,2024,"2021,2022,2023"
2.59,1340,3.6103880597014926,4.909037203837094,0.06007462686567157,-0.0600000000000005,18.28358208955224,38.35820895522388,0.08999999999999986,2024,"2021,2022,2023"
2.71,1340,3.6104029850746273,4.911971516520071,0.18007462686567194,0.0600000000000005,19.328358208955223,37.91044776119403,0.20999999999999996,2024,"2021,2022,2023"
2.58,1340,3.6105522388059703,4.908925012272992,0.050074626865671455,-0.07000000000000117,18.28358208955224,38.35820895522388,0.08000000000000007,2024,"2021,2022,2023"
2.72,1340,3.610582089552239,4.9123482848472575,0.19007462686567164,0.0699999999999994,19.328358208955223,37.91044776119403,0.2200000000000002,2024,"2021,2022,2023"
2.57,1340,3.6107164179104476,4.908833189626847,0.04007462686567179,-0.08000000000000007,18.28358208955224,38.35820895522388,0.06999999999999984,2024,"2021,2022,2023"
2.73,1340,3.610761194029851,4.912745379538726,0.20007462686567173,0.08000000000000007,19.328358208955223,37.91044776119403,0.22999999999999998,2024,"2021,2022,2023"
2.56,1340,3.6108805970149254,4.908761737041713,0.030074626865671684,-0.09000000000000075,18.28358208955224,38.35820895522388,0.06000000000000005,2024,"2021,2022,2023"
2.74,1340,3.6109402985074626,4.913162795665987,0.2100746268656721,0.08999999999999986,19.328358208955223,37.91044776119403,0.2400000000000002,2024,"2021,2022,2023"
2.55,1340,3.611044776119403,4.908710655407127,0.020074626865671626,-0.09999999999999964,18.28358208955224,38.35820895522388,0.04999999999999982,2024,"2021,2022,2023"
2.75,1340,3.611119402985075,4.91360052805005,0.2200746268656716,0.09999999999999964,19.328358208955223,37.91044776119403,0.25,2024,"2021,2022,2023"
2.54,1340,3.611208955223881,4.908679945359053,0.010074626865671335,-0.11000000000000076,18.28358208955224,38.35820895522388,0.040000000000000036,2024,"2021,2022,2023"
2.76,1340,3.6112985074626867,4.914058571261747,0.23007462686567118,0.10999999999999854,19.328358208955223,37.91044776119403,0.2599999999999998,2024,"2021,2022,2023"
2.53,1340,3.611373134328358,4.908669607279842,7.462686567160043e-05,-0.120000000000001,18.28358208955224,38.35820895522388,0.029999999999999805,2024,"2021,2022,2023"
2.77,1340,3.611477611940298,4.914536919622067,0.24007462686567152,0.11999999999999922,19.328358208955223,37.91044776119403,0.27,2024,"2021,2022,2023"
2.52,1340,3.611537313432836,4.908679641298209,-0.009925373134328489,-0.13000000000000078,18.28358208955224,38.35820895522388,0.020000000000000018,2024,"2021,2022,2023"
2.78,1340,3.611656716417911,4.915035567202508,0.25007462686567156,0.129999999999999,19.328358208955223,37.91044776119403,0.2799999999999998,2024,"2021,2022,2023"
2.51,1340,3.6117014925373137,4.908710047289227,-0.019925373134328826,-0.14000000000000146,18.28358208955224,38.35820895522388,0.009999999999999787,2024,"2021,2022,2023"
2.79,1340,3.6118358208955215,4.915554507825438,0.2600746268656713,0.13999999999999924,19.328358208955223,37.91044776119403,0.29000000000000004,2024,"2021,2022,2023"
2.5,1340,3.611865671641791,4.908760824874328,-0.029925373134328366,-0.15000000000000036,19.25373134328358,39.1044776119403,0.0,2024,"2021,2022,2023"
2.8,1340,3.6120149253731344,4.916093735064487,0.27007462686567163,0.15000000000000036,20.298507462686565,38.582089552238806,0.2999999999999998,2024,"2021,2022,2023"
2.49,1340,3.612208955223881,4.908831973421333,-0.03992537313432788,-0.16000000000000014,18.73134328358209,38.35820895522388,0.009999999999999787,2024,"2021,2022,2023"
2.81,1340,3.612462686567164,4.916653242244934,0.28007462686567175,0.15999999999999925,19.47761194029851,37.985074626865675,0.31000000000000005,2024,"2021,2022,2023"
2.48,1340,3.61255223880597,4.908923492044489,-0.049925373134328245,-0.16999999999999993,18.73134328358209,38.35820895522388,0.020000000000000018,2024,"2021,2022,2023"
2.47,1340,3.6128955223880594,4.909035379604526,-0.059925373134328344,-0.1800000000000006,18.73134328358209,38.35820895522388,0.029999999999999805,2024,"2021,2022,2023"
2.82,1340,3.6129104477611933,4.917233022444119,0.29007462686567176,0.16999999999999993,19.47761194029851,37.985074626865675,0.31999999999999984,2024,"2021,2022,2023"
2.46,1340,3.6132388059701492,4.909167634708724,-0.06992537313432808,-0.1899999999999995,18.73134328358209,38.35820895522388,0.040000000000000036,2024,"2021,2022,2023"
2.83,1340,3.6133582089552236,4.917833068491878,0.3000746268656715,0.17999999999999883,19.47761194029851,37.985074626865675,0.33000000000000007,2024,"2021,2022,2023"
2.45,1340,3.6135820895522395,4.909320255711001,-0.07992537313432838,-0.20000000000000062,18.73134328358209,38.35820895522388,0.04999999999999982,2024,"2021,2022,2023"
2.84,1340,3.6138059701492535,4.9184533729709745,0.31007462686567155,0.1899999999999995,19.47761194029851,37.985074626865675,0.33999999999999986,2024,"2021,2022,2023"
2.44,1340,3.6139253731343284,4.90949324071202,-0.08992537313432843,-0.21000000000000085,18.73134328358209,38.35820895522388,0.06000000000000005,2024,"2021,2022,2023"
2.85,1340,3.614253731343284,4.91909392821756,0.3200746268656719,0.1999999999999993,19.47761194029851,37.985074626865675,0.3500000000000001,2024,"2021,2022,2023"
2.43,1340,3.6142686567164177,4.909686587559301,-0.09992537313432853,-0.22000000000000064,18.73134328358209,38.35820895522388,0.06999999999999984,2024,"2021,2022,2023"
2.42,1340,3.6146119402985075,4.909900293847359,-0.10992537313432815,-0.23000000000000043,18.73134328358209,38.35820895522388,0.08000000000000007,2024,"2021,2022,2023"
2.86,1340,3.6147014925373133,4.919754726321647,0.3300746268656712,0.20999999999999908,19.47761194029851,37.985074626865675,0.3599999999999999,2024,"2021,2022,2023"
2.41,1340,3.614955223880597,4.910134356917851,-0.11992537313432836,-0.2400000000000002,18.73134328358209,38.35820895522388,0.08999999999999986,2024,"2021,2022,2023"
2.87,1340,3.6151492537313428,4.920435759127589,0.3400746268656719,0.22000000000000064,19.47761194029851,37.985074626865675,0.3700000000000001,2024,"2021,2022,2023"
2.4,1340,3.6152985074626867,4.91038877385974,-0.12992537313432864,-0.2500000000000009,19.17910447761194,38.50746268656716,0.10000000000000009,2024,"2021,2022,2023"
2.88,1340,3.6155970149253727,4.921137018234587,0.3500746268656713,0.2299999999999991,19.47761194029851,37.985074626865675,0.3799999999999999,2024,"2021,2022,2023"
2.39,1340,3.6158059701492538,4.910663541509482,-0.13992537313432793,-0.2599999999999998,18.73134328358209,37.83582089552239,0.10999999999999988,2024,"2021,2022,2023"
2.89,1340,3.616044776119403,4.921858494997202,0.36007462686567204,0.2400000000000002,19.47761194029851,37.985074626865675,0.3900000000000001,2024,"2021,2022,2023"
2.38,1340,3.6163134328358213,4.910958656451216,-0.1499253731343287,-0.2700000000000009,18.73134328358209,37.83582089552239,0.1200000000000001,2024,"2021,2022,2023"
2.9,1340,3.616492537313433,4.9226001805258806,0.3700746268656714,0.2499999999999991,19.776119402985074,38.582089552238806,0.3999999999999999,2024,"2021,2022,2023"
2.37,1340,3.616820895522388,4.9112741150169805,-0.1599253731343281,-0.27999999999999936,18.73134328358209,37.83582089552239,0.1299999999999999,2024,"2021,2022,2023"
2.91,1340,3.6171641791044777,4.923362065687506,0.38007462686567167,0.2599999999999998,19.17910447761194,37.53731343283582,0.41000000000000014,2024,"2021,2022,2023"
2.36,1340,3.6173283582089546,4.911609913286936,-0.16992537313432887,-0.2900000000000009,18.73134328358209,37.83582089552239,0.14000000000000012,2024,"2021,2022,2023"
2.35,1340,3.617835820895522,4.911966047089616,-0.17992537313432813,-0.3000000000000007,18.73134328358209,37.83582089552239,0.1499999999999999,2024,"2021,2022,2023"
2.92,1340,3.6178358208955226,4.92414414110595,0.39007462686567185,0.2699999999999996,19.17910447761194,37.53731343283582,0.41999999999999993,2024,"2021,2022,2023"
2.34,1340,3.6183432835820897,4.91234251200218,-0.18992537313432845,-0.3100000000000005,18.73134328358209,37.83582089552239,0.16000000000000014,2024,"2021,2022,2023"
2.93,1340,3.6185074626865665,4.924946397162651,0.40007462686567147,0.27999999999999936,19.17910447761194,37.53731343283582,0.43000000000000016,2024,"2021,2022,2023"
2.33,1340,3.6188507462686568,4.912739303350684,-0.1999253731343285,-0.3200000000000012,18.73134328358209,37.83582089552239,0.16999999999999993,2024,"2021,2022,2023"
2.94,1340,3.619179104477612,4.925768823997193,0.41007462686567153,0.28999999999999915,19.17910447761194,37.53731343283582,0.43999999999999995,2024,"2021,2022,2023"
2.32,1340,3.6193582089552234,4.9131564162103825,-0.20992537313432819,-0.33000000000000007,18.73134328358209,37.83582089552239,0.18000000000000016,2024,"2021,2022,2023"
2.95,1340,3.619850746268657,4.926611411507914,0.42007462686567165,0.2999999999999994,19.17910447761194,37.53731343283582,0.4500000000000002,2024,"2021,2022,2023"
2.31,1340,3.619865671641791,4.913593845406022,-0.21992537313432836,-0.34000000000000075,18.73134328358209,37.83582089552239,0.18999999999999995,2024,"2021,2022,2023"
2.3,1340,3.6203731343283585,4.914051585512166,-0.22992537313432837,-0.34999999999999964,19.029850746268657,38.35820895522388,0.20000000000000018,2024,"2021,2022,2023"
2.96,1340,3.6205223880597015,4.927474149352517,0.43007462686567194,0.3100000000000005,19.17910447761194,37.53731343283582,0.45999999999999996,2024,"2021,2022,2023"
2.29,1340,3.62110447761194,4.9145296308535285,-0.23992537313432868,-0.36000000000000076,18.28358208955224,37.3134328358209,0.20999999999999996,2024,"2021,2022,2023"
2.97,1340,3.621194029850746,4.9283570269487,0.44007462686567167,0.3199999999999994,19.17910447761194,37.53731343283582,0.4700000000000002,2024,"2021,2022,2023"
2.28,1340,3.6218358208955226,4.915027975505328,-0.24992537313432842,-0.370000000000001,18.28358208955224,37.3134328358209,0.2200000000000002,2024,"2021,2022,2023"
2.98,1340,3.6218656716417903,4.929260033474796,0.45007462686567173,0.33000000000000007,19.17910447761194,37.53731343283582,0.48,2024,"2021,2022,2023"
2.99,1340,3.6225373134328356,4.930183157870431,0.4600746268656721,0.33999999999999986,19.17910447761194,37.53731343283582,0.4900000000000002,2024,"2021,2022,2023"
2.27,1340,3.622567164179104,4.915546613293651,-0.2599253731343285,-0.3800000000000008,18.28358208955224,37.3134328358209,0.22999999999999998,2024,"2021,2022,2023"
3.0,1340,3.62320895522388,4.931126388837196,0.4700746268656717,0.34999999999999964,20.223880597014926,38.35820895522388,0.5,2024,"2021,2022,2023"
2.26,1340,3.6232985074626867,4.916085537795836,-0.2699253731343288,-0.39000000000000146,18.28358208955224,37.3134328358209,0.2400000000000002,2024,"2021,2022,2023"
2.25,1340,3.6240298507462687,4.916644742340864,-0.27992537313432836,-0.40000000000000036,18.28358208955224,37.3134328358209,0.25,2024,"2021,2022,2023"
3.01,1340,3.6240447761194026,4.932089714839328,0.4800746268656712,0.35999999999999854,19.328358208955223,37.61194029850746,0.5099999999999998,2024,"2021,2022,2023"
2.24,1340,3.6247611940298508,4.917224220009776,-0.28992537313432787,-0.41000000000000014,18.28358208955224,37.3134328358209,0.2599999999999998,2024,"2021,2022,2023"
3.02,1340,3.6248805970149256,4.933073124104405,0.4900746268656715,0.3699999999999992,19.328358208955223,37.61194029850746,0.52,2024,"2021,2022,2023"
2.23,1340,3.6254925373134332,4.917823963636096,-0.29992537313432827,-0.41999999999999993,18.28358208955224,37.3134328358209,0.27,2024,"2021,2022,2023"
3.03,1340,3.6257164179104477,4.934076604624062,0.5000746268656716,0.379999999999999,19.328358208955223,37.61194029850746,0.5299999999999998,2024,"2021,2022,2023"
2.22,1340,3.6262238805970144,4.918443965806271,-0.3099253731343284,-0.4300000000000006,18.28358208955224,37.3134328358209,0.2799999999999998,2024,"2021,2022,2023"
3.04,1340,3.62655223880597,4.935100144154709,0.5100746268656713,0.38999999999999924,19.328358208955223,37.61194029850746,0.54,2024,"2021,2022,2023"
2.21,1340,3.626955223880597,4.919084218860133,-0.31992537313432806,-0.4399999999999995,18.28358208955224,37.3134328358209,0.29000000000000004,2024,"2021,2022,2023"
3.05,1340,3.6273880597014916,4.936143730218269,0.5200746268656716,0.40000000000000036,19.328358208955223,37.61194029850746,0.5499999999999998,2024,"2021,2022,2023"
2.2,1340,3.6276865671641794,4.919744714891362,-0.32992537313432835,-0.4500000000000006,18.582089552238806,37.76119402985075,0.2999999999999998,2024,"2021,2022,2023"
3.06,1340,3.6282238805970146,4.937207350102936,0.5300746268656716,0.40999999999999925,19.328358208955223,37.61194029850746,0.56,2024,"2021,2022,2023"
2.19,1340,3.628567164179105,4.920425445747977,-0.33992537313432836,-0.46000000000000085,18.134328358208958,36.86567164179104,0.31000000000000005,2024,"2021,2022,2023"
3.07,1340,3.6290597014925376,4.93829099086392,0.5400746268656718,0.41999999999999993,19.328358208955223,37.61194029850746,0.5699999999999998,2024,"2021,2022,2023"
2.18,1340,3.62944776119403,4.921126403032832,-0.34992537313432853,-0.47000000000000064,18.134328358208958,36.86567164179104,0.31999999999999984,2024,"2021,2022,2023"
3.08,1340,3.6298955223880593,4.939394639324243,0.5500746268656714,0.4299999999999988,19.328358208955223,37.61194029850746,0.5800000000000001,2024,"2021,2022,2023"
2.17,1340,3.6303283582089554,4.921847578104136,-0.35992537313432815,-0.4800000000000004,18.134328358208958,36.86567164179104,0.33000000000000007,2024,"2021,2022,2023"
3.09,1340,3.6307313432835824,4.940518282075514,0.5600746268656716,0.4399999999999995,19.328358208955223,37.61194029850746,0.5899999999999999,2024,"2021,2022,2023"
2.16,1340,3.6312089552238804,4.922588962075976,-0.36992537313432833,-0.4900000000000002,18.134328358208958,36.86567164179104,0.33999999999999986,2024,"2021,2022,2023"
3.1,1340,3.6315671641791054,4.941661905478733,0.5700746268656719,0.4499999999999993,20.0,38.059701492537314,0.6000000000000001,2024,"2021,2022,2023"
2.15,1340,3.632089552238806,4.923350545818866,-0.37992537313432867,-0.5000000000000009,18.134328358208958,36.86567164179104,0.3500000000000001,2024,"2021,2022,2023"
3.11,1340,3.632567164179104,4.942825495665107,0.5800746268656712,0.4599999999999991,19.62686567164179,37.76119402985075,0.6099999999999999,2024,"2021,2022,2023"
2.14,1340,3.6329701492537314,4.9241323199603,-0.38992537313432785,-0.5099999999999998,18.134328358208958,36.86567164179104,0.3599999999999999,2024,"2021,2022,2023"
3.12,1340,3.6335671641791043,4.944009038536876,0.5900746268656719,0.47000000000000064,19.62686567164179,37.76119402985075,0.6200000000000001,2024,"2021,2022,2023"
2.13,1340,3.6338507462686565,4.924934274885331,-0.39992537313432874,-0.5200000000000009,18.134328358208958,36.86567164179104,0.3700000000000001,2024,"2021,2022,2023"
3.13,1340,3.634567164179104,4.945212519768149,0.6000746268656714,0.4799999999999991,19.62686567164179,37.76119402985075,0.6299999999999999,2024,"2021,2022,2023"
2.12,1340,3.634731343283582,4.925756400737148,-0.40992537313432814,-0.5299999999999994,18.134328358208958,36.86567164179104,0.3799999999999999,2024,"2021,2022,2023"
3.14,1340,3.6355671641791045,4.946435924805754,0.610074626865672,0.4900000000000002,19.62686567164179,37.76119402985075,0.6400000000000001,2024,"2021,2022,2023"
2.11,1340,3.635611940298507,4.926598687417687,-0.4199253731343289,-0.5400000000000009,18.134328358208958,36.86567164179104,0.3900000000000001,2024,"2021,2022,2023"
2.1,1340,3.6364925373134334,4.927461124588236,-0.4299253731343281,-0.5500000000000007,18.582089552238806,37.83582089552239,0.3999999999999999,2024,"2021,2022,2023"
3.15,1340,3.6365671641791044,4.947679238870106,0.6200746268656714,0.4999999999999991,19.62686567164179,37.76119402985075,0.6499999999999999,2024,"2021,2022,2023"
2.09,1340,3.637537313432836,4.9283437016700695,-0.43992537313432845,-0.5600000000000005,18.059701492537314,36.940298507462686,0.41000000000000014,2024,"2021,2022,2023"
3.16,1340,3.637567164179104,4.9489424469560745,0.6300746268656716,0.5099999999999998,19.62686567164179,37.76119402985075,0.6600000000000001,2024,"2021,2022,2023"
3.17,1340,3.6385671641791046,4.950225533833878,0.6400746268656718,0.5199999999999996,19.62686567164179,37.76119402985075,0.6699999999999999,2024,"2021,2022,2023"
2.08,1340,3.6385820895522394,4.929246407845091,-0.4499253731343285,-0.5700000000000012,18.059701492537314,36.940298507462686,0.41999999999999993,2024,"2021,2022,2023"
3.18,1340,3.639567164179105,4.951528484049972,0.6500746268656715,0.5299999999999994,19.62686567164179,37.76119402985075,0.6800000000000002,2024,"2021,2022,2023"
2.07,1340,3.6396268656716413,4.930169232056484,-0.45992537313432824,-0.5800000000000001,18.059701492537314,36.940298507462686,0.43000000000000016,2024,"2021,2022,2023"
3.19,1340,3.640567164179105,4.952851281927969,0.6600746268656715,0.5399999999999991,19.62686567164179,37.76119402985075,0.69,2024,"2021,2022,2023"
2.06,1340,3.640671641791045,4.931112163009386,-0.4699253731343284,-0.5900000000000007,18.059701492537314,36.940298507462686,0.43999999999999995,2024,"2021,2022,2023"
3.2,1340,3.641567164179105,4.954193911569554,0.6700746268656718,0.5499999999999994,20.44776119402985,38.731343283582085,0.7000000000000002,2024,"2021,2022,2023"
2.05,1340,3.6417164179104473,4.932075189171571,-0.4799253731343283,-0.5999999999999996,18.059701492537314,36.940298507462686,0.4500000000000002,2024,"2021,2022,2023"
3.21,1340,3.6427164179104476,4.955556356855419,0.680074626865672,0.5600000000000005,19.925373134328357,38.28358208955224,0.71,2024,"2021,2022,2023"
2.04,1340,3.642761194029851,4.933058298774147,-0.4899253731343287,-0.6100000000000008,18.059701492537314,36.940298507462686,0.45999999999999996,2024,"2021,2022,2023"
2.03,1340,3.6438059701492542,4.934061479812262,-0.49992537313432833,-0.620000000000001,18.059701492537314,36.940298507462686,0.4700000000000002,2024,"2021,2022,2023"
3.22,1340,3.643865671641791,4.956938601446205,0.6900746268656717,0.5699999999999994,19.925373134328357,38.28358208955224,0.7200000000000002,2024,"2021,2022,2023"
2.02,1340,3.644850746268657,4.9350847200458325,-0.5099253731343285,-0.6300000000000008,18.059701492537314,36.940298507462686,0.48,2024,"2021,2022,2023"
3.23,1340,3.6450149253731343,4.9583406287834615,0.7000746268656717,0.5800000000000001,19.925373134328357,38.28358208955224,0.73,2024,"2021,2022,2023"
2.01,1340,3.64589552238806,4.936128007000279,-0.5199253731343288,-0.6400000000000015,18.059701492537314,36.940298507462686,0.4900000000000002,2024,"2021,2022,2023"
3.24,1340,3.646164179104478,4.959762422090608,0.7100746268656721,0.5899999999999999,19.925373134328357,38.28358208955224,0.7400000000000002,2024,"2021,2022,2023"
2.0,1340,3.6469402985074626,4.9371913279672714,-0.5299253731343284,-0.6500000000000004,18.73134328358209,37.38805970149254,0.5,2024,"2021,2022,2023"
3.25,1340,3.6473134328358205,4.961203964373911,0.7200746268656716,0.5999999999999996,19.925373134328357,38.28358208955224,0.75,2024,"2021,2022,2023"
1.99,1340,3.648194029850746,4.938274670005498,-0.5399253731343285,-0.660000000000001,18.059701492537314,36.343283582089555,0.51,2024,"2021,2022,2023"
3.26,1340,3.6484626865671648,4.962665238423474,0.7300746268656712,0.6099999999999985,19.925373134328357,38.28358208955224,0.7599999999999998,2024,"2021,2022,2023"
1.98,1340,3.64944776119403,4.939378019941437,-0.5499253731343282,-0.6699999999999999,18.059701492537314,36.343283582089555,0.52,2024,"2021,2022,2023"
3.27,1340,3.649611940298507,4.964146226814238,0.7400746268656715,0.6199999999999992,19.925373134328357,38.28358208955224,0.77,2024,"2021,2022,2023"
1.97,1340,3.650701492537314,4.940501364370147,-0.5599253731343287,-0.6800000000000006,18.059701492537314,36.343283582089555,0.53,2024,"2021,2022,2023"
3.28,1340,3.650761194029851,4.9656469119069815,0.7500746268656716,0.629999999999999,19.925373134328357,38.28358208955224,0.7799999999999998,2024,"2021,2022,2023"
3.29,1340,3.6519104477611934,4.9671672758493495,0.7600746268656714,0.6399999999999992,19.925373134328357,38.28358208955224,0.79,2024,"2021,2022,2023"
1.96,1340,3.651955223880597,4.941644689656063,-0.569925373134328,-0.6899999999999995,18.059701492537314,36.343283582089555,0.54,2024,"2021,2022,2023"
3.3,1340,3.6530597014925377,4.968707300576878,0.7700746268656717,0.6500000000000004,20.82089552238806,38.80597014925373,0.7999999999999998,2024,"2021,2022,2023"
1.95,1340,3.6532089552238816,4.942807981933818,-0.5799253731343287,-0.7000000000000006,18.059701492537314,36.343283582089555,0.55,2024,"2021,2022,2023"
1.94,1340,3.6544626865671637,4.943991227109059,-0.5899253731343284,-0.7100000000000009,18.059701492537314,36.343283582089555,0.56,2024,"2021,2022,2023"
3.31,1340,3.6544776119402984,4.970266967814031,0.7800746268656717,0.6599999999999993,20.149253731343283,38.582089552238806,0.81,2024,"2021,2022,2023"
1.93,1340,3.6557164179104475,4.945194410859297,-0.5999253731343287,-0.7200000000000006,18.059701492537314,36.343283582089555,0.5700000000000001,2024,"2021,2022,2023"
3.32,1340,3.6558955223880596,4.971846259075254,0.7900746268656719,0.6699999999999999,20.149253731343283,38.582089552238806,0.8199999999999998,2024,"2021,2022,2023"
1.92,1340,3.6569701492537314,4.946417518634745,-0.6099253731343283,-0.7300000000000004,18.059701492537314,36.343283582089555,0.5800000000000001,2024,"2021,2022,2023"
3.33,1340,3.657313432835821,4.973445155666031,0.8000746268656714,0.6799999999999988,20.149253731343283,38.582089552238806,0.8300000000000001,2024,"2021,2022,2023"
1.91,1340,3.6582238805970153,4.9476605356591925,-0.6199253731343284,-0.7400000000000002,18.059701492537314,36.343283582089555,0.5900000000000001,2024,"2021,2022,2023"
3.34,1340,3.658731343283583,4.975063638683954,0.8100746268656714,0.6899999999999995,20.149253731343283,38.582089552238806,0.8399999999999999,2024,"2021,2022,2023"
1.9,1340,3.6594776119402983,4.948923446930866,-0.6299253731343286,-0.7500000000000009,19.1044776119403,36.71641791044776,0.6000000000000001,2024,"2021,2022,2023"
3.35,1340,3.6601492537313436,4.976701689019801,0.820074626865672,0.6999999999999993,20.149253731343283,38.582089552238806,0.8500000000000001,2024,"2021,2022,2023"
1.89,1340,3.660955223880597,4.950206237223331,-0.6399253731343282,-0.7599999999999998,18.208955223880597,36.11940298507463,0.6100000000000001,2024,"2021,2022,2023"
3.36,1340,3.6615671641791043,4.9783592873586215,0.8300746268656711,0.7099999999999991,20.149253731343283,38.582089552238806,0.8599999999999999,2024,"2021,2022,2023"
1.88,1340,3.6624328358208955,4.951508891086379,-0.6499253731343286,-0.7700000000000009,18.208955223880597,36.11940298507463,0.6200000000000001,2024,"2021,2022,2023"
3.37,1340,3.6629850746268655,4.98003641418084,0.8400746268656718,0.7200000000000006,20.149253731343283,38.582089552238806,0.8700000000000001,2024,"2021,2022,2023"
1.87,1340,3.6639104477611935,4.952831392846939,-0.6599253731343282,-0.7799999999999994,18.208955223880597,36.11940298507463,0.6299999999999999,2024,"2021,2022,2023"
3.38,1340,3.6644029850746263,4.981733049763353,0.8500746268656714,0.7299999999999991,20.149253731343283,38.582089552238806,0.8799999999999999,2024,"2021,2022,2023"
