season,week,game_id,home_team,away_team,market,spread_opener,spread_close,spread_pricing_gap,spread_actual_remaining_move,predicted_residual_move,prob_negative,prob_no_move,prob_positive,predicted_direction,actual_direction,selection_partition,total_opener,total_close,total_pricing_gap,total_actual_remaining_move
2024,11,401643755,Oregon State,San José State,spread,-3.0,-2.5,0.6527727786976252,0.5,0.6519141592265444,0.005325160761591362,0.014475287731856927,0.9801995515065516,1,1,selection,,,,
2024,11,401628418,Vanderbilt,South Carolina,spread,3.5,5.5,-0.44258334434235724,2.0,0.7457627196299247,0.0025400003109119058,0.006904436689432159,0.9905555629996559,1,1,selection,,,,
2024,11,401641004,Louisiana Tech,Jacksonville State,spread,10.5,9.5,-6.665350378862247,-1.0,0.33555222993989403,0.054442650192371544,0.1479904667110759,0.7975668830965524,1,-1,selection,,,,
2024,11,401636920,TCU,Oklahoma State,spread,-11.5,-10.5,6.3227962818459,1.0,0.017787253840484428,0.20528813905592042,0.5580310179938821,0.23668084295019756,0,1,selection,,,,
2024,11,401628546,Penn State,Washington,spread,-13.0,-13.5,-0.6962894139460705,-0.5,0.14562076055792245,0.14442318570800988,0.3925829213182493,0.46299389297374083,0,-1,selection,,,,
2024,7,401636893,BYU,Arizona,spread,-3.5,-2.5,5.5614761661475525,1.0,-0.4158170750714662,0.8821838282412531,0.08613052306557796,0.031685648693168846,-1,1,selection,,,,
2024,14,401628443,Missouri,Arkansas,spread,-3.5,-3.5,-1.8077768409116253,0.0,0.28163484248210313,0.07555567641207209,0.20538162222786727,0.7190627013600607,1,0,selection,,,,
2024,11,401641036,New Mexico State,Western Kentucky,spread,18.0,18.0,-6.548090229013946,0.0,0.43117292341718855,0.02840969091562438,0.07722554656807976,0.8943647625162958,1,0,selection,,,,
2024,14,401635621,SMU,California,spread,-13.5,-11.5,6.618319862233729,2.0,0.38934303663274833,0.038101115153644116,0.10356956896617638,0.8583293158801796,1,1,selection,,,,
2024,14,401636941,Baylor,Kansas,spread,-1.5,2.5,-0.9475293374140463,4.0,0.4364005631928276,0.027364464762557487,0.07438432730956789,0.8982512079278746,1,1,selection,,,,
2024,11,401628543,Oregon,Maryland,spread,-25.0,-24.0,6.933231089615944,1.0,-0.1359995280754122,0.4439205776062107,0.40652663214059775,0.1495527902531916,0,1,selection,,,,
2024,11,401628416,Tennessee,Mississippi State,spread,-23.5,-26.5,-0.36162672318473454,-3.0,0.13217846466136673,0.1515785895343458,0.41203332551466465,0.43638808495098946,0,-1,selection,,,,
2024,13,401636932,Kansas,Colorado,spread,2.5,1.5,-4.116990124328121,-1.0,0.3426647205646583,0.05201374171895501,0.14138800894479753,0.8065982493362475,1,-1,selection,,,,
2024,13,401645372,North Texas,East Carolina,spread,-3.0,-2.5,0.6916870887826443,0.5,1.179177470951245,7.998133963972648e-05,0.00021741182215847963,0.9997026068382018,1,1,selection,,,,
2024,11,401643751,Air Force,Fresno State,spread,10.5,9.5,-3.3092915439016064,-1.0,0.5861544759948354,0.008889812743622074,0.02416501643939153,0.9669451708169865,1,-1,selection,,,,
2024,11,401643753,Hawai'i,UNLV,spread,13.5,12.5,-4.120021932883134,-1.0,-0.4422000170336597,0.9024139202545836,0.07134114075275842,0.02624493899265798,-1,-1,selection,,,,
2024,11,401643756,Washington State,Utah State,spread,-20.5,-20.5,1.3556354801401902,0.0,0.15877051616093088,0.13736794189792947,0.3734047802739596,0.4892272778281109,0,0,selection,,,,
2024,11,401628413,LSU,Alabama,spread,2.5,2.5,5.58536547190141,0.0,0.8866132986571867,0.0008284190449933796,0.0022518764363549,0.9969197045186518,1,0,selection,,,,
2024,11,401628542,UCLA,Iowa,spread,7.0,6.5,1.2809842451966755,-0.5,0.709541498129912,0.0033830055851668895,0.009195962607734615,0.9874210318070986,1,-1,selection,,,,
2024,11,401628545,Ohio State,Purdue,spread,-38.5,-37.5,6.903950249017939,1.0,0.3956316246904938,0.03648532308973171,0.09917739076027492,0.8643372861499934,1,1,selection,,,,
2024,11,401634773,Wake Forest,California,spread,7.5,7.5,-3.5374742729522732,0.0,0.595967956659089,0.008239149077274518,0.022396329218720427,0.9693645217040051,1,0,selection,,,,
2024,11,401636922,Utah,BYU,spread,4.5,3.5,-12.376891366573409,-1.0,0.38200379142918756,0.040061946220588375,0.10889966042412891,0.8510383933552828,1,-1,selection,,,,
2024,11,401643754,San Diego State,New Mexico,spread,-3.0,-1.5,3.1175461419821335,1.5,0.6737320164764209,0.004486515331065603,0.012195613097538544,0.9833178715713958,1,1,selection,,,,
2024,11,401643825,Coastal Carolina,App State,spread,-1.5,1.5,-1.0698038532923935,3.0,0.5828553776092151,0.009119501472786595,0.0247893751380813,0.9660911233891322,1,1,selection,,,,
2024,11,401644760,Central Michigan,Bowling Green,spread,12.5,14.5,-8.578223035580923,2.0,0.5876011767114103,0.008790862330535967,0.023896041329581053,0.9673130963398829,1,1,selection,,,,
2024,11,401645361,East Carolina,Florida Atlantic,spread,-7.5,-5.5,4.14926825903858,2.0,-0.5746950406511625,0.9638862161377709,0.02640129149927244,0.009712492362956696,-1,1,selection,,,,
2024,11,401644688,Ball State,Miami (OH),spread,12.5,12.5,-2.366043274957679,0.0,0.658751096074522,0.005047039696043922,0.013719276293267656,0.9812336840106884,1,0,selection,,,,
2024,11,401628417,Texas,Florida,spread,-21.5,-24.5,-1.8364851564157725,-3.0,0.8319891984892313,0.0012802686320332536,0.0034801309580021135,0.9952396004099647,1,-1,selection,,,,
2024,11,401636918,Cincinnati,West Virginia,spread,-4.0,-5.5,3.504746951431577,-1.5,0.19939022714639953,0.11564421941394303,0.3143535801992521,0.5700022003868049,0,-1,selection,,,,
2024,11,401636919,Kansas,Iowa State,spread,3.0,2.5,2.2482029942769426,-0.5,-0.3387728859066163,0.801694906675751,0.14497263966071583,0.05333245366353302,-1,-1,selection,,,,
2024,11,401640995,Middle Tennessee,Liberty,spread,10.5,12.5,5.680119646506675,2.0,-0.14049817190706712,0.4528216868824982,0.4000193998448446,0.14715891327265715,0,1,selection,,,,
2024,11,401644761,Kent State,Ohio,spread,18.5,20.5,-6.255393191511763,2.0,1.0809957833738502,0.00017536894417809643,0.00047670221423536823,0.9993479288415864,1,1,selection,,,,
2024,11,401645363,South Florida,Navy,spread,3.0,4.5,-3.726177255258734,1.5,-0.9906058674202836,0.9986571070138703,0.0009817334376921649,0.00036115954843751264,-1,1,selection,,,,
2024,11,401628984,Notre Dame,Florida State,spread,-26.0,-25.5,12.228619374484573,0.5,-0.015571500536533922,0.23349336678802401,0.5603612497864177,0.20614538342555835,0,1,selection,,,,
2024,11,401635606,Boston College,Syracuse,spread,-1.5,-5.5,1.4958570170882959,-4.0,0.6121948902579364,0.007263183382713113,0.019743379405994754,0.9729934372112922,1,-1,selection,,,,
