season,week,game_id,home_team,away_team,away_previous_game_id,home_previous_game_id,frozen_away_rating,frozen_home_rating,predicted_away_movement,predicted_home_movement,updated_away_rating,updated_home_rating,hfa,neutral_site_status,projected_close,no_movement_projection,current_lambda_050_projection,repeatable_projection,boosted_projection,actual_opener,actual_close,predicted_direction,actual_direction,clv,actual_margin,bet_side,bet_line,ats_result,confidence_tier,model_provenance
2021,8,401310728,Hawai'i,New Mexico State,401310717,401310722,-19.340943543417293,-5.864163526361356,-1.3597515256944657,-0.5658721166662887,-20.70069506911176,-6.430035643027645,2.5,unknown; historical source has no neutral flag,-16.770659426084116,-15.976780017055937,-13.726780017055937,-17.078046386226255,-15.976780017055937,-18.0,-19.0,1.0,-1.0,-1.0,14,away,18.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628553,Washington,UCLA,401628542,401628546,-2.8154541324986693,5.292809640634296,-0.2563507353036074,-0.8453137304240863,-3.0718048678022765,4.447495910210209,2.5,unknown; historical source has no neutral flag,-10.019300778012486,-10.608263773132965,1.8917362268670352,-9.475499327850594,-10.357829804113202,-3.5,-5.5,-1.0,-1.0,2.0,12,home,-3.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401636923,Arizona,Houston,401636913,401636916,-4.132203111355327,3.827094327213126,-0.5219393036704604,-0.6373722849394298,-4.654142415025787,3.1897220422736963,2.5,unknown; historical source has no neutral flag,-10.343864457299484,-10.459297438568454,16.040702561431544,-9.540503261222224,-10.709731407588215,-1.5,-1.5,-1.0,0.0,0.0,24,home,-1.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401645370,Navy,Tulane,401645364,401645363,4.87728516250674,0.7702509022735948,1.4817994038766469,0.050710832111762305,6.3590845663833875,0.8209617343853571,2.5,unknown; historical source has no neutral flag,3.03812283199803,1.6070342602331458,3.6070342602331458,2.4776341472599324,2.7877711234103195,6.5,7.5,-1.0,1.0,-1.0,-35,home,6.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401635582,Pittsburgh,Clemson,401635607,401635610,13.966624592961194,2.851445612301883,0.04797002134775252,0.5182450744651533,14.014594614308947,3.3696906867670364,2.5,unknown; historical source has no neutral flag,8.144903927541911,8.615178980659312,16.615178980659312,9.129879437214434,8.61517898065931,10.0,12.5,-1.0,1.0,-2.5,-4,home,10.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628550,Northwestern,Ohio State,401628545,401628538,22.17214311730706,-4.473908515462042,1.8423479551755693,-0.20918670818354573,24.014491072482627,-4.683095223645587,2.5,unknown; historical source has no neutral flag,26.197586296128215,24.1460516327691,23.1460516327691,25.657224560542115,25.69916250245871,30.5,29.5,-1.0,-1.0,1.0,-24,home,30.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401629046,Massachusetts,Liberty,401640995,401628409,4.667220060021269,-11.503439815535604,0.10082250559489978,-1.0984789092345313,4.768042565616169,-12.601918724770135,2.5,unknown; historical source has no neutral flag,14.869961290386303,13.670659875556872,20.670659875556872,14.497270582206205,15.434645833639873,14.0,16.5,1.0,1.0,2.5,-1,away,-14.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401641013,Western Kentucky,Louisiana Tech,401641004,401641036,-7.4027069835198125,-1.6862115926829624,-0.23763803467143785,1.0713576104221383,-7.64034501819125,-0.6148539822608241,2.5,unknown; historical source has no neutral flag,-9.525491035930425,-8.216495390836851,-4.46649539083685,-8.202013510260869,-10.02004022954622,-13.0,-11.5,1.0,1.0,1.5,-5,away,13.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628419,Arkansas,Texas,401628417,401628406,20.176163299092092,2.410008252872382,1.098576163371611,-0.30083263223950424,21.274739462463703,2.109175620632878,2.5,unknown; historical source has no neutral flag,16.665563841830824,15.266155046219708,31.26615504621971,16.466439860691285,17.069699884929083,16.5,13.5,1.0,-1.0,-3.0,-10,away,-16.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401636925,Colorado,Utah,401636922,401636921,6.415507044479869,1.411598193852593,-0.5329610971485356,0.5296481395312084,5.882545947331334,1.9412463333838015,2.5,unknown; historical source has no neutral flag,1.4412996139475323,2.503908850627276,-0.9960911493727238,2.622861110311903,2.131534844114844,-10.0,-13.5,1.0,-1.0,-3.5,25,away,10.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628426,Auburn,UL Monroe,401643828,401628407,-11.335380112745431,5.582257224454512,-0.3098040474881974,0.5119655420739975,-11.64518416023363,6.094222766528509,2.5,unknown; historical source has no neutral flag,-20.23940692676214,-19.417637337199942,-16.417637337199945,-20.220486952920055,-20.307881110600672,-24.0,-25.5,1.0,-1.0,-1.5,34,away,24.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643832,Marshall,Coastal Carolina,401643825,401643829,-1.8521843883665687,-4.495779869680345,-0.40102859970182353,0.8122612763435408,-2.2532129880683924,-3.6835185933368044,2.5,unknown; historical source has no neutral flag,-1.069694394731588,0.14359548131377675,-2.3564045186862232,-0.9280630394656515,-1.4095153883758305,-9.0,-7.5,1.0,1.0,1.5,12,away,9.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401645369,Temple,Florida Atlantic,401645361,401645364,-4.218242916079863,-13.81189189659055,-0.45935525070039607,-1.3756959733411802,-4.677598166780259,-15.18758786993173,2.5,unknown; historical source has no neutral flag,8.009989703151472,7.093648980510688,2.5936489805106895,7.46680702527172,8.217825134212722,-1.5,-2.5,1.0,-1.0,-1.0,3,away,1.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401640986,Jacksonville State,Florida International,401640985,401641004,-8.183311118010682,-0.1422693188953429,0.6309424654612021,0.6024578367390473,-7.55236865254948,0.4601885178437044,2.5,unknown; historical source has no neutral flag,-10.512557170393183,-10.54104179911534,-2.541041799115339,-9.724750507067274,-10.54104179911534,-14.0,-12.5,1.0,1.0,1.5,3,away,14.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628547,Illinois,Michigan State,401628534,401628533,0.1807524755581739,1.4327834231374783,-0.27644464245259925,0.03284319223378882,-0.09569216689442536,1.4656266153712671,2.5,unknown; historical source has no neutral flag,-4.061318782265692,-3.7520309475793043,-15.752030947579303,-4.6617388224724525,-4.002464916599068,-3.0,-1.5,-1.0,1.0,-1.5,22,home,-3.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401635581,California,Syracuse,401635606,401634773,1.1503096561878725,3.0378416199205804,-0.25820548064656457,0.4458017923112799,0.8921041755413079,3.4836434122318605,2.5,unknown; historical source has no neutral flag,-5.0915392366905525,-4.387531963732708,-5.887531963732709,-4.427569260956301,-5.027341768113674,-7.5,-10.5,1.0,-1.0,-3.0,-8,away,7.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401641022,Kennesaw State,Sam Houston,401641012,401641021,-4.929302651377845,-17.538879306606628,0.6694338989641477,0.23808461214469762,-4.259868752413697,-17.30079469446193,2.5,unknown; historical source has no neutral flag,10.540925942048235,10.109576655228782,9.609576655228782,10.560580246743655,10.749386459609749,13.0,20.5,-1.0,1.0,-7.5,-6,home,13.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643760,Utah State,Hawai'i,401643753,401643756,-9.131138263957151,-10.27405873229504,-0.28284184269501716,-1.1120577267487677,-9.413980106652168,-11.386116459043809,2.5,unknown; historical source has no neutral flag,-0.5278636476083598,-1.3570795316621105,4.1429204683378895,-1.093652399234248,-0.4833373469798392,2.5,2.5,-1.0,0.0,0.0,45,home,2.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401635517,Stanford,Louisville,401635600,401635516,9.16116800963752,-6.083616868757053,-0.9865547264730907,-0.4680615642616267,8.174613283164428,-6.5516784330186795,2.5,unknown; historical source has no neutral flag,12.226291716183107,12.744784878394572,35.244784878394576,12.964068585438818,12.744784878394572,20.5,20.5,-1.0,0.0,0.0,3,home,20.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628985,Notre Dame,Virginia,401635610,401628984,0.3730169438504772,13.088897372171935,-0.6595954286934537,1.4911972801510298,-0.2865784848429765,14.580094652322964,2.5,unknown; historical source has no neutral flag,-17.36667313716594,-15.215880428321459,-20.71588042832146,-15.994563629536524,-17.01942526703083,-23.5,-21.5,1.0,1.0,2.0,21,away,23.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628552,Purdue,Penn State,401628546,401628545,16.365368095812585,-6.23436263719312,0.5222851330498737,-2.3929542102291865,16.887653228862458,-8.627316847422307,2.5,unknown; historical source has no neutral flag,23.014970076284765,20.099730733005703,31.5997307330057,22.54369471861937,22.777017756397345,28.0,30.5,-1.0,1.0,-2.5,-39,home,28.0,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401635580,SMU,Boston College,401635606,401635627,-0.6265723589119042,8.433505393543093,0.26927017813709686,0.3056465828007313,-0.35730218077480735,8.739151976343825,2.5,unknown; historical source has no neutral flag,-11.596454157118632,-11.560077752454998,-19.060077752454998,-12.660185343875181,-11.82751355032353,-16.5,-19.5,1.0,-1.0,-3.0,10,away,16.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401645368,Charlotte,South Florida,401645363,401645356,-1.396955298581664,-10.41933412122144,-0.11117862124820752,-0.5865815168475934,-1.5081339198298715,-11.005915638069032,2.5,unknown; historical source has no neutral flag,6.99778171823916,6.522378822639775,6.522378822639775,6.316550253771144,7.646554976341809,3.0,-1.5,1.0,-1.0,-4.5,-35,away,-3.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643757,Air Force,Oregon State,401643755,401643751,-3.0649446339770816,-8.114605757393697,0.08661276068446633,-0.6423792225496909,-2.9783318732926154,-8.756984979943388,2.5,unknown; historical source has no neutral flag,3.278653106650772,2.549661123416616,-12.950338876583384,2.6325831862975875,3.1724690989488114,4.5,2.5,-1.0,-1.0,2.0,28,home,4.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628420,Florida,LSU,401628413,401628417,9.921317634815347,2.8880540063896216,-0.10587820868621473,-1.1371709827107395,9.815439426129132,1.7508830236788822,2.5,unknown; historical source has no neutral flag,5.564556402450249,4.5332636284257255,-4.9667363715742745,4.907837518237621,5.65743978212776,4.5,2.5,1.0,-1.0,-2.0,11,away,-4.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628549,USC,Nebraska,401628537,401628540,4.278158129284955,11.196653822347532,0.41512851002752965,0.031529722058736574,4.693286639312484,11.228183544406269,2.5,unknown; historical source has no neutral flag,-9.034896905093785,-9.418495693062578,-13.418495693062578,-9.850831418656659,-9.151059895194043,-9.5,-6.5,1.0,1.0,3.0,8,away,9.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401636929,West Virginia,Baylor,401636912,401636918,1.7803492857953491,2.4327855055289835,0.19907480282103193,-0.4996566576697087,1.979424088616381,1.9331288478592747,2.5,unknown; historical source has no neutral flag,-2.4537047592428936,-3.1524362197336346,-9.152436219733634,-2.760586305805104,-2.7800622132212016,1.5,1.5,-1.0,0.0,0.0,-14,home,1.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643830,Georgia Southern,Troy,401643824,401643823,-8.118630267028289,-6.414260963831219,-0.2025833512943146,-0.36472714983689636,-8.321213618322604,-6.778988113668115,2.5,unknown; historical source has no neutral flag,-4.042225504654489,-4.20436930319707,-0.20436930319706992,-3.452780759595413,-4.20436930319707,-8.0,-7.5,1.0,1.0,0.5,-8,away,8.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643833,Old Dominion,James Madison,401643826,401643821,3.4958666116141024,-7.373156653411553,0.7219243158150405,0.5877578995073329,4.217790927429143,-6.78539875390422,2.5,unknown; historical source has no neutral flag,8.503189681333364,8.369023265025655,21.369023265025653,9.04595374836936,9.54976012820283,3.5,1.5,1.0,-1.0,-2.0,-3,away,-3.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628423,South Carolina,Missouri,401628415,401628418,10.008751101012804,4.3142462675298106,-0.49274947889055143,0.6624004042745958,9.516001622122252,4.9766466718044065,2.5,unknown; historical source has no neutral flag,2.039354950317845,3.194504833482993,0.6945048334829931,2.2586892102140608,2.822130826970561,-13.5,-10.5,1.0,1.0,3.0,4,away,13.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643831,Georgia State,Arkansas State,401643827,401643826,-4.839804389933622,-7.829284555345277,-0.7569241878860796,-0.7997908234737824,-5.596728577819702,-8.62907537881906,2.5,unknown; historical source has no neutral flag,0.5323468009993579,0.4894801654116545,-2.5105198345883455,0.580089553391721,0.4894801654116545,-1.5,-2.5,1.0,-1.0,-1.0,-7,away,1.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628548,Maryland,Rutgers,401628544,401628543,2.2150669724077505,2.2280073903910247,-0.6652093960128934,-1.5033743951739968,1.549857576394857,0.7246329952170278,2.5,unknown; historical source has no neutral flag,-1.6747754188221708,-2.512940417983274,2.7370595820167267,-1.8415641916754288,-1.3887642642812401,-3.5,-4.5,1.0,-1.0,-1.0,-14,away,3.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401636927,Kansas State,Arizona State,401636917,401636913,0.9963832746829006,7.936006934943529,0.24190056244731628,0.5004540255748786,1.2382838371302167,8.436460960518406,2.5,unknown; historical source has no neutral flag,-9.69817712338819,-9.43962366026063,-1.439623660260628,-9.690261863687486,-9.707059458129162,-8.0,-7.5,-1.0,1.0,-0.5,-10,home,-8.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643834,Louisiana,South Alabama,401643823,401643827,-3.2017296517050746,2.6831111612407463,0.5475834005191802,0.6983014495306965,-2.654146251185894,3.381412610771443,2.5,unknown; historical source has no neutral flag,-8.535558861957337,-8.384840812945821,-23.884840812945818,-8.870028865687269,-9.565577676122995,-9.0,-6.5,1.0,1.0,2.5,-2,away,9.0,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643835,Texas State,Southern Miss,401643829,401643828,-12.625667290928062,4.399728890203494,-0.6394522583455339,0.25291539030765636,-13.265119549273596,4.65264428051115,2.5,unknown; historical source has no neutral flag,-20.417763829784747,-19.525396181131555,-35.525396181131555,-21.126322587015046,-20.415639954532285,-27.0,-27.5,1.0,-1.0,-0.5,55,away,27.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643758,San José State,Boise State,401643752,401643755,8.697552479925239,-3.3531105362746296,1.2030725666745379,-0.10545757447630673,9.900625046599776,-3.4585681107509365,2.5,unknown; historical source has no neutral flag,10.859193157350713,9.550663016199868,-5.449336983800132,9.037124370408725,11.103773885889478,13.5,14.5,-1.0,1.0,-1.0,-21,home,13.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628421,Georgia,Tennessee,401628416,401628414,14.82821741049916,17.316409672712595,1.3388738210838351,0.09644575195323166,16.167091231582994,17.41285542466583,2.5,unknown; historical source has no neutral flag,-3.7457641930828345,-4.988192262213435,1.0118077377865653,-4.4315542767674625,-3.807455399036261,-9.0,-7.5,1.0,1.0,1.5,14,away,9.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628551,Wisconsin,Oregon,401628543,401628535,18.161032048435914,4.571998694142962,1.1713318492685956,-0.004232620553074633,19.33236389770451,4.567766073589887,2.5,unknown; historical source has no neutral flag,12.264597824114624,11.089033354292951,24.33903335429295,12.680181107822204,12.642144223982559,14.5,13.5,-1.0,-1.0,1.0,-3,home,14.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401628424,Texas A&M,New Mexico State,401641036,401628411,-14.806578863415428,9.749875715299924,-0.8096420646310254,0.23697563835902333,-15.616220928046454,9.986851353658947,2.5,unknown; historical source has no neutral flag,-28.1030722817054,-27.056454578715353,-10.806454578715352,-27.116677335234463,-28.55300473892982,-40.5,-38.5,1.0,1.0,2.0,35,away,40.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401635583,North Carolina,Wake Forest,401634773,401635602,-2.3071393126995106,2.003152389179173,-0.2983788031080905,0.08234689593795706,-2.605518115807601,2.08549928511713,2.5,unknown; historical source has no neutral flag,-7.19101740092473,-6.8102917018786835,-18.810291701878683,-7.563880141208692,-7.43309967741088,-11.5,-10.5,1.0,1.0,1.0,7,away,11.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401636926,Iowa State,Cincinnati,401636918,401636919,0.4692769663920238,10.065909452127958,0.4507124371352567,0.002780717746806932,0.9199894035272805,10.068690169874765,2.5,unknown; historical source has no neutral flag,-11.648700766347485,-12.096632485735935,-12.596632485735935,-11.452979290680961,-12.096632485735933,-9.0,-7.5,-1.0,1.0,-1.5,17,home,-9.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401645367,Memphis,UAB,401629037,401645362,-9.81779520074312,6.335602768620096,-0.25015501284671915,0.06488917171191655,-10.067950213589839,6.400491940332013,2.5,unknown; historical source has no neutral flag,-18.968442153921853,-18.653397969363215,-18.653397969363215,-18.847126263994785,-19.543641742763946,-15.0,-17.5,-1.0,-1.0,2.5,35,home,-15.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643761,New Mexico,Washington State,401643756,401643754,4.588822481246964,-7.488026146224074,0.9030620866943894,-0.14665363554571012,5.491884567941353,-7.634679781769784,2.5,unknown; historical source has no neutral flag,10.626564349711138,9.576848627471037,6.576848627471037,9.076958116164654,11.129959497160645,13.5,11.5,-1.0,-1.0,2.0,3,home,13.5,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401636924,BYU,Kansas,401636919,401636922,2.4173565287003513,1.8838168113035072,-0.18635913482430633,0.37266092164387193,2.230997393876045,2.256477732947379,2.5,unknown; historical source has no neutral flag,-2.525480339071334,-1.9664602826031559,5.0335397173968435,-1.368145965302479,-2.3388342891155887,-3.0,-2.5,1.0,1.0,0.5,-4,away,3.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,12,401643762,UNLV,San Diego State,401643754,401643753,-9.77776651982587,2.3746396804152927,0.2515234027232904,0.7714183905201943,-9.52624311710258,3.146058070935487,2.5,unknown; historical source has no neutral flag,-15.172301188038066,-14.652406200241161,-12.652406200241161,-15.282624792515424,-14.919841998109696,-20.5,-19.5,1.0,1.0,1.0,21,away,20.5,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401644769,Kent State,Akron,401644766,401644761,-12.72478863983612,-19.788371959707263,-0.6674772798255324,-0.9914885615325293,-13.392265919661654,-20.77986052123979,2.5,unknown; historical source has no neutral flag,4.887594601578137,4.563583319871142,15.563583319871142,5.084890186289867,4.563583319871142,10.0,10.5,-1.0,1.0,-0.5,-21,home,10.0,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401644770,Central Michigan,Western Michigan,401644764,401644765,-5.270083783720784,-9.552557623482176,-0.5703934752657333,-0.8675274327444578,-5.8404772589865175,-10.420085056226634,2.5,unknown; historical source has no neutral flag,2.079607797240117,1.7824738397613924,3.7824738397613924,1.6491930246305895,2.6562160244436637,6.5,5.5,-1.0,-1.0,1.0,2,home,6.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401644690,Miami (OH),Northern Illinois,401644766,401644688,-1.1865946881427702,-3.6597195042011506,0.9249495293435132,1.021699288920115,-0.2616451587992571,-2.6380202152810357,2.5,unknown; historical source has no neutral flag,-0.12362494351822129,-0.026875183941619696,2.4731248160583803,0.5802411875327893,0.8864258813670212,-3.0,-2.5,1.0,1.0,0.5,11,away,3.0,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401644772,Eastern Michigan,Buffalo,401644763,401644767,-8.886638313221752,-7.850857353264799,0.23769540433924527,-0.4137546475621634,-8.648942908882507,-8.264612000826963,2.5,unknown; historical source has no neutral flag,-2.884330908055544,-3.535780959956953,3.464219040043048,-3.1127302770217824,-2.9129729844247567,-2.5,-1.5,-1.0,1.0,-1.0,-17,home,-2.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401644773,Toledo,Ohio,401644767,401644765,-4.950913579983106,0.3088158425079612,0.8879461838395789,0.6196460881210091,-4.062967396143527,0.9284619306289703,2.5,unknown; historical source has no neutral flag,-7.491429326772497,-7.759729422491067,-6.759729422491067,-7.656677043154778,-8.673030487799707,-2.5,0.5,-1.0,1.0,-3.0,-17,home,-2.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401634772,Georgia Tech,NC State,401635608,401635609,0.2662587927126235,1.5792873690395772,0.22395369230451906,-0.6320653824069585,0.49021248501714254,0.9472219866326187,2.5,unknown; historical source has no neutral flag,-2.957009501615476,-3.813028576326954,-17.813028576326953,-3.900470957940489,-3.190220600794758,-9.0,-7.5,1.0,1.0,1.5,1,away,9.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401645374,UTSA,Temple,401645369,401645366,-13.993444898845738,-1.4156549863260874,0.08227726249074066,-0.04202156178693549,-13.911167636354996,-1.457676548113023,2.5,unknown; historical source has no neutral flag,-14.953491088241973,-15.07778991251965,-24.57778991251965,-15.876510502486902,-15.07778991251965,-16.5,-17.5,1.0,-1.0,-1.0,24,away,16.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401628558,Michigan State,Purdue,401628552,401628547,-6.94468333070187,-0.3462505705882792,-1.9112253575125377,-0.216460725281264,-8.855908688214408,-0.5627112958695432,2.5,unknown; historical source has no neutral flag,-10.793197392344865,-9.09843276011359,-3.0984327601135924,-10.157155878339218,-10.222608913815627,-13.0,-14.5,1.0,-1.0,-1.5,7,away,13.0,W,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401643767,San José State,UNLV,401643762,401643758,2.945128156919965,-3.0738153861104593,0.9911479750571134,-0.7030951234340218,3.9362761319770785,-3.7769105095444813,2.5,unknown; historical source has no neutral flag,5.21318664152156,3.5189435430304243,7.518943543030424,4.155392179721947,6.1962305664220665,8.0,7.5,-1.0,-1.0,0.5,-11,home,8.0,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401628429,Florida,Ole Miss,401628414,401628420,16.69841948761062,2.0123133544273286,-0.2698913308617943,-0.10958326064631066,16.428528156748825,1.9027300937810179,2.5,unknown; historical source has no neutral flag,12.025798062967807,12.186106133183292,15.186106133183294,12.014883762406413,12.186106133183292,9.5,13.5,1.0,1.0,4.0,7,away,-9.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401628555,Ohio State,Indiana,401628541,401628550,7.968329914153822,22.877740542598364,1.101700616371127,1.5201570777077158,9.07003053052495,24.39789762030608,2.5,unknown; historical source has no neutral flag,-17.82786708978113,-17.40941062844454,-19.40941062844454,-18.087330081360932,-17.40941062844454,-12.5,-10.5,-1.0,1.0,-2.0,23,home,-12.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401635619,Virginia,SMU,401635580,401628985,7.761932679307102,-0.1649709780222151,1.0042193552406016,-1.1891791151299915,8.766152034547703,-1.3541500931522066,2.5,unknown; historical source has no neutral flag,7.62030212769991,5.4269036573293175,0.426903657329317,6.17388710890625,8.104190680720958,9.5,10.5,-1.0,1.0,-1.0,-26,home,9.5,L,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401628556,Maryland,Iowa,401628542,401628548,6.673933523256769,1.5197854898891645,0.5597754336765908,0.2221289405306277,7.23370895693336,1.7419144304197922,2.5,unknown; historical source has no neutral flag,2.9917945265135675,2.654148033367605,7.154148033367605,2.4968818197257843,2.9215838312361377,6.0,4.5,-1.0,-1.0,1.5,-16,home,6.0,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401635618,Miami,Wake Forest,401635583,401635609,-2.8932208618593314,14.304916069604468,-0.6673559297789337,0.49586439927386394,-3.560576791638265,14.800780468878333,2.5,unknown; historical source has no neutral flag,-20.8613572605166,-19.6981369314638,-10.6981369314638,-20.130271859156938,-20.588380704864527,-24.0,-23.5,1.0,1.0,0.5,28,away,24.0,L,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401635518,Syracuse,UConn,401629037,401635581,-5.130745440302844,0.5756368599273591,0.6027124191810005,-0.7015676253536544,-4.528033021121844,-0.12593076542629522,2.5,unknown; historical source has no neutral flag,-6.9021022556955485,-8.206382300230203,-17.206382300230203,-8.443013400379707,-7.316138526829474,-10.5,-9.5,1.0,1.0,1.0,7,away,10.5,W,Medium,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401635612,Boston College,North Carolina,401635583,401635580,2.46571258649447,-0.1758015440611497,0.7186742071945365,-1.0213841752794819,3.184386793689006,-1.1971857193406317,2.5,unknown; historical source has no neutral flag,1.8815725130296377,0.14151413055561957,-6.35848586944438,0.3065731564486036,1.90550008863862,2.5,1.5,-1.0,-1.0,1.0,20,home,2.5,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401641005,Jacksonville State,Sam Houston,401641022,401640986,-3.744333421919849,0.4046293855287915,1.2510348800890014,0.7704414664704311,-2.4932985418308475,1.1750708519992226,2.5,unknown; historical source has no neutral flag,-6.16836939383007,-6.64896280744864,-9.14896280744864,-6.703511993230105,-5.73566174214,-6.0,-5.5,-1.0,1.0,-0.5,10,home,-6.0,W,High,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
2024,13,401628554,Rutgers,Illinois,401628547,401628548,0.5779259601208661,0.8247462306736607,-0.05926495292206226,-0.3125477175658864,0.5186610071988038,0.5121985131077743,2.5,unknown; historical source has no neutral flag,-2.4935375059089706,-2.746820270552795,-1.746820270552794,-2.6011916222533853,-2.374446264040362,-1.5,-2.5,-1.0,-1.0,1.0,-7,home,-1.5,L,Low,frozen pre-previous-game ratings plus two-stage team movement; opener/close evaluation-only
