season,week,game_id,team,opponent,team_margin,team_closing_spread,team_ats_margin,abs_team_closing_spread,market_innovation,next_week,target_next_market_innovation,weeks_to_next_game,off_success_rate,off_ppa,off_explosiveness,off_rush_success_rate,off_pass_success_rate,off_neutral_pass_rate,off_qb_run_share,def_success_allowed,def_ppa_allowed,def_explosiveness_allowed,def_havoc_rate,off_drive_elapsed_seconds_per_play,off_plays
2024,4,401635557,SMU,TCU,24,1.5,25.5,1.5,-6.443454563980894,5.0,2.7843746291283917,1.0,0.5434782608695652,0.4143533274892002,1.298179736213967,0.5517241379310345,0.5294117647058824,0.3823529411764705,0.3103448275862069,0.4035087719298245,0.2409115882822625,1.5689478523390603,0.1973684210526315,22.94,46
2024,5,401635563,SMU,Florida State,26,-5.5,20.5,5.5,2.7843746291283917,6.0,-4.363427362350249,1.0,0.5094339622641509,0.5041226883495813,1.496172300921899,0.4666666666666667,0.5652173913043478,0.4313725490196078,0.1333333333333333,0.3877551020408163,0.1236077496319415,1.2913998338009176,0.1228070175438596,26.379310344827587,53
2024,6,401635571,SMU,Louisville,7,6.5,13.5,6.5,-4.363427362350249,8.0,14.476041865095285,2.0,0.5409836065573771,0.3802592907918422,1.250366182222299,0.4411764705882353,0.6666666666666666,0.4634146341463415,0.2941176470588235,0.417910447761194,0.2070273322823818,1.6285637430677302,0.1343283582089552,23.28787878787879,61
2024,8,401635590,SMU,Stanford,30,-16.5,13.5,16.5,14.476041865095285,9.0,14.230208486849552,1.0,0.5490196078431373,0.3271401180970171,1.221686490190735,0.5833333333333334,0.5185185185185185,0.5217391304347826,0.25,0.2456140350877192,-0.2017798749865026,1.4123018682155493,0.2714285714285714,22.20754716981132,51
2024,9,401635595,SMU,Duke,1,-11.5,-10.5,11.5,14.230208486849552,10.0,4.012804833058983,1.0,0.4857142857142857,0.1659333066533599,1.1148411198774095,0.5,0.4583333333333333,0.3389830508474576,0.2391304347826087,0.4533333333333333,0.0976775378043085,1.0808462082223278,0.1710526315789473,22.47222222222222,70
2024,10,401635627,SMU,Pittsburgh,23,-7.5,15.5,7.5,4.012804833058983,12.0,13.649237944405922,2.0,0.4468085106382978,0.4318303035285832,1.7309441296622945,0.4074074074074074,0.5,0.48,0.0,0.4358974358974359,0.0045108908069316,0.7428211764945548,0.2696629213483146,24.490909090909092,47
2024,12,401635580,SMU,Boston College,10,-19.5,-9.5,19.5,13.649237944405922,13.0,6.335518259810755,1.0,0.4677419354838709,0.375271142653967,1.3948034191496386,0.3214285714285714,0.5882352941176471,0.5510204081632653,0.1071428571428571,0.5540540540540541,0.230252616639918,1.0757031498019274,0.0945945945945946,21.28985507246377,62
2024,13,401635619,SMU,Virginia,26,-10.5,15.5,10.5,6.335518259810755,14.0,7.637389236662482,1.0,0.4285714285714285,0.2880793235882552,1.4103214825977954,0.25,0.6129032258064516,0.5263157894736842,0.03125,0.3076923076923077,-0.1564002321459384,1.0268129707210454,0.2424242424242424,23.602941176470587,63
2024,14,401635621,SMU,California,32,-11.5,20.5,11.5,7.637389236662482,15.0,-1.0923016317932355,1.0,0.4464285714285714,0.227887315694882,1.3534626406075767,0.3703703703703703,0.5172413793103449,0.4615384615384615,0.2592592592592592,0.2941176470588235,-0.1915379989916582,1.32935059703834,0.3166666666666666,25.728813559322035,56
2024,1,401641039,Sam Houston,Rice,20,9.5,29.5,9.5,-7.0,2.0,-18.3,1.0,0.4027777777777778,0.1799178098121393,1.3580603120383916,0.4473684210526316,0.3529411764705882,0.44,0.1842105263157894,0.3548387096774194,-0.0732636396927316,1.1916246410365936,0.2096774193548387,27.842105263157897,72
2024,2,401636617,Sam Houston,UCF,-31,21.5,-9.5,21.5,-18.3,3.0,1.763636363636364,1.0,0.3333333333333333,0.1557279454649434,1.758488995078547,0.1428571428571428,0.5384615384615384,0.5,0.3571428571428571,0.673469387755102,0.5639794871130568,1.0866940954858997,0.0675675675675675,28.13793103448276,27
2024,3,401641040,Sam Houston,Hawai'i,18,-3.5,14.5,3.5,1.763636363636364,5.0,-10.726610887003753,2.0,0.4,0.2496458472099581,1.3990810196243184,0.4042553191489361,0.391304347826087,0.36,0.2127659574468085,0.3934426229508196,0.070303285202891,1.086376427797326,0.2459016393442623,28.943661971830984,70
2024,5,401641041,Sam Houston,Texas State,1,10.5,11.5,10.5,-10.726610887003753,6.0,10.803765182951153,1.0,0.5342465753424658,0.1863414692347099,0.985727856417605,0.5686274509803921,0.4545454545454545,0.4666666666666667,0.4509803921568627,0.5522388059701493,0.3808030378808483,1.041585303729529,0.1343283582089552,26.050632911392405,73
2024,6,401641029,Sam Houston,UTEP,20,-9.5,10.5,9.5,10.803765182951153,8.0,1.487242910927487,2.0,0.4666666666666667,0.2541287899869007,1.18976813689402,0.4651162790697674,0.46875,0.5106382978723404,0.4186046511627907,0.4038461538461538,0.0184643649917588,1.0167958150825145,0.2222222222222222,24.37037037037037,75
2024,8,401641038,Sam Houston,Western Kentucky,-17,-1.5,-18.5,1.5,1.487242910927487,9.0,8.291171003270291,1.0,0.4428571428571428,0.1435118693696072,1.1883635480452672,0.4857142857142857,0.4,0.4,0.4571428571428571,0.5492957746478874,0.2784838372070474,1.0693512234555695,0.1267605633802817,24.958333333333332,70
2024,9,401640984,Sam Houston,Florida International,3,-6.5,-3.5,6.5,8.291171003270291,10.0,8.206086591115298,1.0,0.34375,-0.1388606023955958,0.7621091687821682,0.3255813953488372,0.3809523809523809,0.3478260869565217,0.3488372093023256,0.3859649122807017,-0.1357915820121101,0.904659296065162,0.1929824561403508,28.41791044776119,64
2024,10,401641012,Sam Houston,Louisiana Tech,6,-10.5,-4.5,10.5,8.206086591115298,12.0,15.058893107718406,2.0,0.4655172413793103,-0.0042150701732986,0.8253337354633701,0.4516129032258064,0.4814814814814814,0.5208333333333334,0.3870967741935484,0.4050632911392405,-0.1777111466003882,0.8904055184825832,0.175,27.83050847457627,58
2024,12,401641022,Sam Houston,Kennesaw State,6,-20.5,-14.5,20.5,15.058893107718406,13.0,-1.8238426714339173,1.0,0.380281690140845,0.0793852402160053,1.0250055803324212,0.4324324324324324,0.3235294117647059,0.5098039215686274,0.2972972972972973,0.4363636363636363,0.0539871809527109,0.8539118327048278,0.109090909090909,26.383561643835616,71
2024,13,401641005,Sam Houston,Jacksonville State,-10,5.5,-4.5,5.5,-1.8238426714339173,14.0,-3.401720770373034,1.0,0.3939393939393939,0.0026192010053367,1.0952092898947627,0.4594594594594595,0.3103448275862069,0.3877551020408163,0.5405405405405406,0.4558823529411764,0.1634183683234668,1.144198005079611,0.1176470588235294,26.84057971014493,66
2024,2,401643709,San Diego State,Oregon State,-21,5.5,-15.5,5.5,-8.0,3.0,-16.1,1.0,0.392156862745098,-0.1223612626605592,0.6800415706656084,0.4230769230769231,0.36,0.4705882352941176,0.1538461538461538,0.4358974358974359,0.1915923200510137,1.0448273908676124,0.0384615384615384,23.122448979591837,51
2024,3,401635541,San Diego State,California,-21,18.5,-2.5,18.5,-16.1,5.0,1.0479093272331488,2.0,0.3898305084745763,0.0201286618944734,1.2620537522481106,0.3928571428571428,0.3870967741935484,0.5609756097560976,0.0,0.5151515151515151,0.3001474073511471,1.296498114396449,0.1515151515151515,22.29310344827586,61
2024,5,401643721,San Diego State,Central Michigan,-1,2.5,1.5,2.5,1.0479093272331488,6.0,-0.8596804859404168,1.0,0.375,0.1772657832675586,1.6406046755180472,0.2631578947368421,0.5384615384615384,0.4222222222222222,0.1025641025641025,0.4431818181818182,0.1963373481969541,1.2499667455198602,0.1704545454545454,21.042857142857144,65
2024,6,401643725,San Diego State,Hawai'i,3,-1.5,1.5,1.5,-0.8596804859404168,7.0,0.8845465861869162,1.0,0.4545454545454545,0.2572113502020781,1.1378850277060837,0.4193548387096774,0.4857142857142857,0.5454545454545454,0.064516129032258,0.4722222222222222,0.3027486291324435,1.346597227834467,0.1944444444444444,25.144927536231883,66
2024,7,401643732,San Diego State,Wyoming,3,1.5,4.5,1.5,0.8845465861869162,9.0,-15.728547572772143,2.0,0.4032258064516129,0.1006595164841819,1.3063850198811036,0.3333333333333333,0.4827586206896552,0.4772727272727273,0.1212121212121212,0.3529411764705882,-0.0382551720581849,1.495376033299826,0.1764705882352941,27.234375,62
2024,9,401643744,San Diego State,Washington State,-3,17.5,14.5,17.5,-15.728547572772143,10.0,-15.213250824249855,1.0,0.5,0.2161744457837971,1.1608494599476142,0.48,0.5111111111111111,0.6346153846153846,0.24,0.4696969696969697,0.2866059708739633,1.3292014314881715,0.1818181818181818,24.054794520547944,70
2024,10,401643747,San Diego State,Boise State,-32,24.5,-7.5,24.5,-15.213250824249855,11.0,2.901777006154838,1.0,0.3703703703703703,-0.2201128642702689,1.3783203648414917,0.5,0.3157894736842105,0.7,0.0,0.6078431372549019,0.599171397517139,1.3517066281858214,0.05,20.964285714285715,27
2024,11,401643754,San Diego State,New Mexico,-5,-1.5,-6.5,1.5,2.901777006154838,12.0,-10.977998358398679,1.0,0.4186046511627907,0.1360446374002115,1.0136545346480437,0.4318181818181818,0.4047619047619047,0.4788732394366197,0.1363636363636363,0.5172413793103449,0.3034545787765524,1.250006658944479,,22.76923076923077,86
2024,12,401643762,San Diego State,UNLV,-21,19.5,-1.5,19.5,-10.977998358398679,13.0,-1.5275034438620425,1.0,0.3529411764705882,0.0946684279487611,1.2529108903959074,0.3571428571428571,0.3478260869565217,0.3529411764705882,0.25,0.4556962025316455,0.1259731421707174,1.2228057336170266,0.1,24.90740740740741,51
2024,13,401643766,San Diego State,Utah State,-21,4.5,-16.5,4.5,-1.5275034438620425,14.0,-8.22295142325961,1.0,0.4927536231884058,0.0441507048876766,0.9822129715273056,0.5333333333333333,0.4615384615384615,0.5471698113207547,0.1666666666666666,0.5540540540540541,0.3559260278238964,1.1721969123446787,0.0933333333333333,41.97142857142857,69
2024,2,401643705,San José State,Air Force,10,1.5,11.5,1.5,1.0,3.0,10.381632653061224,1.0,0.4153846153846154,0.0262285170765354,1.1522439652251857,0.3125,0.5151515151515151,0.5813953488372093,0.15625,0.390625,-0.1017865491856685,0.714823157321549,0.1538461538461538,27.014705882352946,65
2024,3,401641017,San José State,Kennesaw State,21,-16.5,4.5,16.5,10.381632653061224,4.0,-11.847886126889842,1.0,0.4375,0.1338353009676504,1.438701756850478,0.3333333333333333,0.5,0.75,0.125,0.3225806451612903,-0.0768804220636633,1.1100530743681585,0.2063492063492063,24.03076923076923,64
2024,4,401643714,San José State,Washington State,-2,13.0,11.0,13.0,-11.847886126889842,6.0,0.5818193499329318,2.0,0.4925373134328358,0.3557776684525979,1.3584233255710412,0.3125,0.5490196078431373,0.6904761904761905,0.1875,0.4772727272727273,0.3713218611427706,1.6063929631996114,0.1914893617021276,24.318840579710145,67
2024,6,401643726,San José State,Nevada,4,-7.5,-3.5,7.5,0.5818193499329318,7.0,-3.0136399254135346,1.0,0.5441176470588235,0.4011428080058638,1.2625647518432466,0.6296296296296297,0.4878048780487805,0.5357142857142857,0.1851851851851851,0.5223880597014925,0.345883912975868,1.2046532063679496,0.1194029850746268,21.420289855072465,68
2024,7,401643729,San José State,Colorado State,-7,2.5,-4.5,2.5,-3.0136399254135346,8.0,6.511211797598087,1.0,0.515625,0.3678857015196543,1.2571623525140072,0.45,0.5454545454545454,0.6190476190476191,0.2,0.6212121212121212,0.3515934692642883,1.092916032753781,0.1641791044776119,25.833333333333332,64
2024,8,401643738,San José State,Wyoming,10,-11.5,-1.5,11.5,6.511211797598087,9.0,-2.875663281800211,1.0,0.4603174603174603,0.2499829368076139,1.3300932936101308,0.4583333333333333,0.4615384615384615,0.6888888888888889,0.1666666666666666,0.32,-0.1194258138263277,1.4681387274323991,0.2666666666666666,21.363636363636363,63
2024,9,401643742,San José State,Fresno State,-23,6.5,-16.5,6.5,-2.875663281800211,11.0,-0.8731117423692911,2.0,0.3695652173913043,-0.0006073655396916,1.4947812097379267,0.6666666666666666,0.2647058823529412,0.8709677419354839,0.0833333333333333,0.3809523809523809,0.1576336650850403,1.484399541114105,0.1012658227848101,21.8125,46
2024,11,401643755,San José State,Oregon State,11,2.5,13.5,2.5,-0.8731117423692911,12.0,-10.83721346219582,1.0,0.4230769230769231,0.3476461451907485,1.8149905710538012,0.3333333333333333,0.4705882352941176,0.7692307692307693,0.1111111111111111,0.425,-0.0891790237206069,1.111747239961533,0.1625,22.09090909090909,52
2024,12,401643758,San José State,Boise State,-21,14.5,-6.5,14.5,-10.83721346219582,13.0,-5.5507696068059476,1.0,0.4571428571428571,0.1172741527069487,1.4139956295726197,0.1904761904761904,0.5714285714285714,0.6458333333333334,0.1904761904761904,0.5217391304347826,0.3554014276050461,1.212305144622139,0.1159420289855072,22.09722222222222,70
2024,13,401643767,San José State,UNLV,-11,7.5,-3.5,7.5,-5.5507696068059476,14.0,-3.51047230295213,1.0,0.2391304347826087,-0.1855478774363518,1.140519811655391,0.32,0.1428571428571428,0.4285714285714285,0.12,0.3855421686746988,-0.0043498746025022,1.3022725305860516,0.1666666666666666,22.404255319148938,46
2024,1,401643775,South Alabama,North Texas,-14,-5.5,-19.5,5.5,3.0,2.0,2.2,1.0,0.5432098765432098,0.4596466526893834,1.3526156530885527,0.6129032258064516,0.5,0.5384615384615384,0.3548387096774194,0.5,0.3633912779983432,1.3262426539224803,0.0394736842105263,21.583333333333332,81
2024,2,401643781,South Alabama,Ohio,-7,-1.5,-8.5,1.5,2.2,4.0,-6.324409124369559,2.0,0.4193548387096774,0.1724309286320542,1.2614080785606143,0.3846153846153846,0.4444444444444444,0.5454545454545454,0.3461538461538461,0.5294117647058824,0.2349881410411509,1.0688917432683231,0.1323529411764706,24.58208955223881,62
2024,4,401643790,South Alabama,App State,34,7.5,41.5,7.5,-6.324409124369559,5.0,-14.77926330654876,1.0,0.6046511627906976,0.6524928636542727,1.450978964605245,0.6666666666666666,0.5263157894736842,0.4137931034482758,0.2083333333333333,0.3720930232558139,-0.0071603047196391,1.3892781197970097,0.1911764705882352,28.755555555555556,43
2024,5,401628376,South Alabama,LSU,-32,20.5,-11.5,20.5,-14.77926330654876,6.0,4.051074898723167,1.0,0.425,0.1574890667511879,1.2594543603489194,0.3,0.55,0.375,0.2,0.5686274509803921,0.6028029902974182,1.6199958222410265,0.1014492753623188,30.02380952380953,40
2024,6,401643800,South Alabama,Arkansas State,-2,-2.5,-4.5,2.5,4.051074898723167,8.0,3.359989073093403,2.0,0.5,0.2307137298216749,1.3035287223360754,0.5161290322580645,0.4864864864864865,0.5,0.2903225806451613,0.4852941176470588,0.1884400326328802,1.0702242380294984,0.1764705882352941,26.457142857142856,68
2024,8,401643809,South Alabama,Troy,16,-8.5,7.5,8.5,3.359989073093403,9.0,1.6126277294429565,1.0,0.3898305084745763,0.1508256583850984,1.29613410318249,0.4166666666666667,0.3478260869565217,0.4,0.1944444444444444,0.3220338983050847,-0.2304286991426094,1.065393307341009,0.2372881355932203,33.5625,59
2024,9,401643819,South Alabama,UL Monroe,29,-7.5,21.5,7.5,1.6126277294429565,10.0,0.9944967463649359,1.0,0.56,0.3039896027012722,1.0341281710105452,0.6444444444444445,0.4333333333333333,0.4677419354838709,0.0444444444444444,0.4137931034482758,0.1641357575776239,1.2115146430832264,0.15,22.493506493506494,75
2024,10,401643823,South Alabama,Georgia Southern,-4,-5.5,-9.5,5.5,0.9944967463649359,12.0,-1.617105419062451,2.0,0.5606060606060606,0.3502185780301235,1.0590430773606525,0.5757575757575758,0.5454545454545454,0.52,0.303030303030303,0.463768115942029,0.2654755732258246,1.293956120343739,0.144927536231884,23.535211267605632,67
2024,12,401643834,South Alabama,Louisiana,2,6.5,8.5,6.5,-1.617105419062451,13.0,20.87143436526393,1.0,0.484375,0.1863821301288378,1.1092166166618664,0.4,0.5588235294117647,0.5217391304347826,0.2666666666666666,0.4603174603174603,0.2469776838667587,1.25256398219965,0.1587301587301587,24.984615384615385,64
2024,13,401643841,South Alabama,Southern Miss,21,-24.5,-3.5,24.5,20.87143436526393,14.0,-2.483032233112413,1.0,0.46,0.4242194541969998,1.6187643428556475,0.4583333333333333,0.4615384615384615,0.55,0.125,0.3552631578947368,-0.1803494364920531,1.1193113779644572,0.1973684210526315,24.941176470588236,50
2024,1,401628329,South Carolina,Old Dominion,4,-20.5,-16.5,20.5,18.0,2.0,-6.5,1.0,0.3636363636363636,0.036968404985116,1.1628807466082864,0.3653846153846153,0.36,0.3333333333333333,0.3461538461538461,0.352112676056338,0.0694101735585464,1.3557280375658554,0.2676056338028169,25.63855421686747,77
2024,2,401628340,South Carolina,Kentucky,25,9.5,34.5,9.5,-6.5,3.0,-9.827170790473541,1.0,0.4285714285714285,0.1068825978205557,1.1601011850869931,0.32,0.5882352941176471,0.4146341463414634,0.36,0.3023255813953488,-0.1193900043291713,0.7686776966303531,0.2698412698412698,30.093023255813954,42
2024,3,401628359,South Carolina,LSU,-3,6.5,3.5,6.5,-9.827170790473541,4.0,14.014138414052262,1.0,0.3770491803278688,0.2529572880600155,1.6705811452781918,0.3888888888888889,0.36,0.4523809523809524,0.4444444444444444,0.4166666666666667,0.171641043099132,1.45883785176525,0.1666666666666666,25.34375,61
2024,4,401628370,South Carolina,Akron,43,-22.5,20.5,22.5,14.014138414052262,6.0,-6.243334868540144,2.0,0.5254237288135594,0.4695029712594626,1.4058367463426409,0.5142857142857142,0.5416666666666666,0.3181818181818182,0.3428571428571428,0.358974358974359,-0.0436071521657007,0.9086267461908444,0.14,27.35483870967742,59
2024,6,401628382,South Carolina,Ole Miss,-24,10.5,-13.5,10.5,-6.243334868540144,7.0,-9.234106542375304,1.0,0.4067796610169492,-0.0581212575958609,0.8964864265968903,0.40625,0.4074074074074074,0.3225806451612903,0.25,0.4117647058823529,0.2770013688542302,1.3787295525312429,0.2121212121212121,25.594202898550726,59
2024,7,401628385,South Carolina,Alabama,-2,19.5,17.5,19.5,-9.234106542375304,8.0,7.827452492957453,1.0,0.4366197183098591,0.1668070121234138,1.3526337290715909,0.4571428571428571,0.4166666666666667,0.4716981132075472,0.4,0.4833333333333333,0.1800336240807349,1.1912022843387853,0.1967213114754098,26.068493150684933,71
2024,8,401628396,South Carolina,Oklahoma,26,-2.5,23.5,2.5,7.827452492957453,10.0,-2.5521898389717914,2.0,0.4418604651162791,0.0071686575573197,1.0457018110878724,0.4545454545454545,0.4285714285714285,0.0,0.0,0.3958333333333333,-0.1343638973306491,0.959640655425907,0.3066666666666666,22.347826086956523,46
2024,10,401628411,South Carolina,Texas A&M,24,3.5,27.5,3.5,-2.5521898389717914,11.0,7.533323007291694,1.0,0.4492753623188406,0.2432828547081717,1.496028818047093,0.5,0.3703703703703703,0.3269230769230769,0.3571428571428571,0.4769230769230769,0.0734453592320352,1.139430277783107,0.1714285714285714,24.54794520547945,69
2024,11,401628418,South Carolina,Vanderbilt,21,-5.5,15.5,5.5,7.533323007291694,12.0,10.167688387993287,1.0,0.5714285714285714,0.4565514893157437,1.2605915404793266,0.5348837209302325,0.65,0.3461538461538461,0.3023255813953488,0.4406779661016949,0.0124332217900735,0.9659285404088632,0.2711864406779661,29.046875,63
2024,12,401628423,South Carolina,Missouri,4,-10.5,-6.5,10.5,10.167688387993287,14.0,2.821235636128926,2.0,0.4545454545454545,0.253535395891844,1.5746461437317871,0.3714285714285714,0.5483870967741935,0.3947368421052631,0.3714285714285714,0.5373134328358209,0.2843630716679203,0.9792983994817608,0.1194029850746268,25.5,66
2024,2,401628335,South Florida,Alabama,-26,33.5,7.5,33.5,-27.5,3.0,16.044193611197013,1.0,0.3417721518987341,-0.0521780979095873,0.947339147048232,0.375,0.3076923076923077,0.4736842105263157,0.475,0.4090909090909091,0.2244788862476879,1.2352977697236645,0.1641791044776119,20.228915662650603,79
2024,3,401643789,South Florida,Southern Miss,25,-13.0,12.0,13.0,16.044193611197013,4.0,-13.304419644410572,1.0,0.5352112676056338,0.3588165800514544,1.3383834836732331,0.6052631578947368,0.4545454545454545,0.453125,0.2894736842105263,0.4038461538461538,0.1747825035413573,1.6598914234714752,0.2622950819672131,23.47222222222222,71
2024,4,401635555,South Florida,Miami,-35,15.5,-19.5,15.5,-13.304419644410572,5.0,-1.5118389522076923,1.0,0.3442622950819672,0.0561243017455785,1.4939059082777493,0.25,0.4054054054054054,0.5769230769230769,0.5,0.5555555555555556,0.6011570680135542,1.4944075456613564,0.0983606557377049,22.384615384615383,61
2024,5,401645337,South Florida,Tulane,-35,5.5,-29.5,5.5,-1.5118389522076923,7.0,-7.556320738746793,2.0,0.3571428571428571,-0.0885583201002501,1.327395298703567,0.25,0.4230769230769231,0.6428571428571429,0.25,0.5283018867924528,0.4869579272345452,1.455969180251128,0.0833333333333333,20.72093023255814,42
2024,7,401645341,South Florida,Memphis,-18,10.5,-7.5,10.5,-7.556320738746793,8.0,10.105146717179828,1.0,0.2833333333333333,-0.1442875642044252,1.4354509611006006,0.1111111111111111,0.3571428571428571,0.6341463414634146,0.1666666666666666,0.4,0.0583928277322128,1.1708341890488465,0.1428571428571428,18.0327868852459,60
2024,8,401645345,South Florida,UAB,10,-14.5,-4.5,14.5,10.105146717179828,10.0,4.56901731156629,2.0,0.3661971830985915,0.1137841446908326,1.3653701831970886,0.3888888888888889,0.3428571428571428,0.5740740740740741,0.0555555555555555,0.4333333333333333,0.0858328118961719,1.1383447402832023,0.2222222222222222,21.08219178082192,71
2024,10,401645357,South Florida,Florida Atlantic,23,-1.5,21.5,1.5,4.56901731156629,11.0,-5.467115785313785,1.0,0.492063492063492,0.3748468012991446,1.315540252136754,0.5161290322580645,0.46875,0.5344827586206896,0.2258064516129032,0.4090909090909091,0.1266846688956471,1.4202796779285751,0.2317073170731707,18.815384615384616,63
2024,11,401645363,South Florida,Navy,-21,4.5,-16.5,4.5,-5.467115785313785,12.0,-2.36213731097749,1.0,0.28,-0.1979830330958917,1.3574211814069337,0.2222222222222222,0.3125,0.6129032258064516,0.1111111111111111,0.3968253968253968,0.1486361229135772,1.360072731072842,0.1714285714285714,18.34,50
2024,12,401645368,South Florida,Charlotte,35,1.5,36.5,1.5,-2.36213731097749,13.0,8.485951711907429,1.0,0.6086956521739131,0.4800837319294031,1.2854636563219692,0.6666666666666666,0.5,0.3478260869565217,0.2,0.45,0.1224950623150631,1.4442647681716791,0.1891891891891892,19.28,46
2024,13,401645375,South Florida,Tulsa,33,-13.5,19.5,13.5,8.485951711907429,14.0,4.838888712611272,1.0,0.5614035087719298,0.5148037688766668,1.4526041741471762,0.5333333333333333,0.5925925925925926,0.4761904761904761,0.1666666666666666,0.3658536585365853,-0.1102927046584855,1.239837294912129,0.2839506172839506,17.896551724137932,57
2024,1,401628324,Southern Miss,Kentucky,-31,25.5,-5.5,25.5,-23.0,3.0,-16.044193611197013,2.0,0.4516129032258064,-0.1188834540570402,0.8287573919076887,0.5,0.4285714285714285,0.6666666666666666,0.0,0.4871794871794871,0.3098427857304466,1.3697211121929118,0.125,28.774193548387096,31
2024,3,401643789,Southern Miss,South Florida,-25,13.0,-12.0,13.0,-16.044193611197013,4.0,-1.7019214740418729,1.0,0.4038461538461538,0.1747825035413573,1.6598914234714752,0.391304347826087,0.4137931034482758,0.5813953488372093,0.3043478260869565,0.5352112676056338,0.3588165800514544,1.3383834836732331,0.1375,24.849056603773583,52
2024,4,401641000,Southern Miss,Jacksonville State,-37,6.5,-30.5,6.5,-1.7019214740418729,6.0,-14.373984685760325,2.0,0.3777777777777777,-0.1255735813651271,1.1676994641694642,0.4,0.35,0.3846153846153846,0.16,0.5714285714285714,0.6084938189218084,1.6650409724701405,0.109375,28.59090909090909,45
2024,6,401643802,Southern Miss,Louisiana,-10,16.5,6.5,16.5,-14.373984685760325,7.0,-2.6936456738531733,1.0,0.4358974358974359,0.241436388820999,1.3027049891977505,0.4285714285714285,0.44,0.625,0.0714285714285714,0.4794520547945205,0.2284105682299576,1.099552728184859,0.1232876712328767,26.9,39
2024,7,401643807,Southern Miss,UL Monroe,-17,4.5,-12.5,4.5,-2.6936456738531733,8.0,-8.876287052917249,1.0,0.4107142857142857,-0.0153131817040093,0.8167417837211504,0.53125,0.25,0.3953488372093023,0.40625,0.4,0.2859206198263289,1.6304355201060243,0.1311475409836065,25.49122807017544,56
2024,8,401643814,Southern Miss,Arkansas State,-16,7.0,-9.0,7.0,-8.876287052917249,9.0,-18.73156485973363,1.0,0.5294117647058824,0.2546346241475491,1.2282649748637269,0.5897435897435898,0.4482758620689655,0.375,0.4358974358974359,0.5,0.3393995683428772,1.2220165585990863,0.1285714285714285,24.314285714285713,68
2024,9,401643817,Southern Miss,James Madison,-17,27.5,10.5,27.5,-18.73156485973363,11.0,-10.685890571664824,2.0,0.2972972972972973,-0.1043416115357407,1.280096736474187,0.4242424242424242,0.1951219512195122,0.5263157894736842,0.2727272727272727,0.453125,0.0924852725167681,1.148642571435922,0.203125,22.358024691358025,74
2024,11,401643829,Southern Miss,Marshall,-34,13.5,-20.5,13.5,-10.685890571664824,12.0,-16.1057354302086,1.0,0.2631578947368421,-0.1150511340635874,1.26540923824885,0.3888888888888889,0.15,0.5,0.2222222222222222,0.5185185185185185,0.2982515423118539,1.373083140284951,0.1408450704225352,25.487179487179485,38
2024,12,401643835,Southern Miss,Texas State,-55,27.5,-27.5,27.5,-16.1057354302086,13.0,-20.87143436526393,1.0,0.3235294117647059,-0.1859496909975363,0.9131732169838456,0.4285714285714285,0.1538461538461538,0.2857142857142857,0.4761904761904761,0.5897435897435898,0.7054129803073227,1.5550779686010143,0.1384615384615384,28.428571428571427,34
2024,13,401643841,Southern Miss,South Alabama,-21,24.5,3.5,24.5,-20.87143436526393,14.0,-9.863094080290015,1.0,0.3552631578947368,-0.1803494364920531,1.1193113779644572,0.4054054054054054,0.3076923076923077,0.4807692307692308,0.4594594594594595,0.46,0.4242194541969998,1.6187643428556475,0.12,28.29268292682927,76
2024,1,401634300,Stanford,TCU,-7,8.5,1.5,8.5,-11.0,4.0,-4.9849022028513925,3.0,0.3972602739726027,0.099204404049737,1.2786801632305187,0.3636363636363636,0.425,0.4468085106382978,0.4242424242424242,0.5066666666666667,0.2453944115333711,1.1671199244025516,0.12,23.666666666666668,73
2024,4,401634766,Stanford,Syracuse,2,9.5,11.5,9.5,-4.9849022028513925,5.0,-17.605752795783264,1.0,0.4714285714285714,0.163647713095756,1.001597440655396,0.4838709677419355,0.4615384615384615,0.4893617021276595,0.3870967741935484,0.4745762711864407,0.1470906017168555,1.4016707583199717,0.2203389830508474,26.527027027027028,70
2024,5,401635561,Stanford,Clemson,-26,23.5,-2.5,23.5,-17.605752795783264,6.0,-6.221829707848442,1.0,0.4074074074074074,-0.1154229698641728,1.06428408755553,0.4848484848484848,0.2857142857142857,0.3863636363636363,0.3939393939393939,0.3958333333333333,0.1870044930162255,1.552273767175791,0.1639344262295081,28.40740740740741,54
2024,6,401635573,Stanford,Virginia Tech,-24,9.5,-14.5,9.5,-6.221829707848442,7.0,-11.52494017988507,1.0,0.423728813559322,-0.0343720307370366,1.1221482205908395,0.4705882352941176,0.36,0.3714285714285714,0.6764705882352942,0.4727272727272727,0.3262692084375876,1.201618340537522,0.1272727272727272,30.915254237288135,59
2024,7,401628981,Stanford,Notre Dame,-42,22.5,-19.5,22.5,-11.52494017988507,8.0,-14.476041865095285,1.0,0.4583333333333333,-0.0273182555450287,0.8889032827789013,0.4838709677419355,0.4117647058823529,0.3783783783783784,0.3548387096774194,0.5111111111111111,0.4852836299308247,1.500758217565726,0.0757575757575757,30.354166666666668,48
2024,8,401635590,Stanford,SMU,-30,16.5,-13.5,16.5,-14.476041865095285,9.0,-2.3137563903922302,1.0,0.2456140350877192,-0.2017798749865026,1.4123018682155493,0.217391304347826,0.2647058823529412,0.3529411764705882,0.2608695652173913,0.5490196078431373,0.3271401180970171,1.221686490190735,0.1384615384615384,27.245283018867923,57
