snapshot_date,season,team,conference,book,win_total,over_odds,under_odds,source_url,notes
2026-05-01,2026,Texas A&M,,BetMGM,8.5,-125.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Texas A&M,Southeastern,Caesars,8.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4f03577da9ea157ad4662df3bdf6d5e4; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,Texas A&M,,DraftKings,8.5,100.0,-120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Texas A&M,,FanDuel,8.5,-118.0,-104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441001; over_selection=96283529; under_selection=96283530
2026-05-01,2026,UCLA,,BetMGM,6.5,105.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,UCLA,Big Ten,Caesars,5.5,-190.0,145.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=5857ece998bfa945d4fed1880d447977; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,UCLA,,DraftKings,6.5,130.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,UCLA,,FanDuel,6.5,106.0,-130.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441056; over_selection=96283538; under_selection=96283539
2026-05-01,2026,USC,,BetMGM,8.5,110.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,USC,Big Ten,Caesars,8.5,-115.0,-115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=fb40fc0c6a2ddbf985875834fb498b6d; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,USC,,DraftKings,8.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,USC,,FanDuel,8.5,112.0,-138.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441063; over_selection=96283543; under_selection=96283542
2026-05-01,2026,Utah,,BetMGM,8.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Utah,Big 12,Caesars,8.5,-150.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=77a98c47567660d0b8920691edc920af; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Utah,,DraftKings,8.5,-150.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Utah,,FanDuel,8.5,-124.0,102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441078; over_selection=96283545; under_selection=96283544
2026-05-01,2026,Vanderbilt,,BetMGM,5.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Vanderbilt,Southeastern,Caesars,5.5,-160.0,125.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=4e43f13c59340f92aef6b23be17f38d5; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Vanderbilt,,DraftKings,5.5,-160.0,135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Vanderbilt,,FanDuel,5.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441159; over_selection=96841480; under_selection=96841479
2026-05-01,2026,Virginia,,BetMGM,7.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Virginia,Atlantic Coast,Caesars,7.5,-170.0,130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=96f8a27d602c481650c98d90e430f9d5; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Virginia,,DraftKings,7.5,-140.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Virginia,,FanDuel,7.5,-142.0,116.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441194; over_selection=96292284; under_selection=96292283
2026-05-01,2026,Virginia Tech,,BetMGM,6.5,-155.0,120.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Virginia Tech,Atlantic Coast,Caesars,7.5,140.0,-180.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=6deadca0fddf3f259202297cb1199dae; over_updated=2026-05-01 11:53:08; under_updated=2026-05-01 11:53:08
2026-05-01,2026,Virginia Tech,,DraftKings,6.5,-130.0,110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Virginia Tech,,FanDuel,6.5,-150.0,122.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441196; over_selection=96283557; under_selection=96283558
2026-05-01,2026,Wake Forest,,BetMGM,5.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Wake Forest,Atlantic Coast,Caesars,5.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=03fb7e333a7c82b983394ff4bc7b48ee; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Wake Forest,,DraftKings,5.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Wake Forest,,FanDuel,5.5,-120.0,-102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441212; over_selection=96283564; under_selection=96283563
2026-05-01,2026,Washington,,BetMGM,7.5,-160.0,125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Washington,Big Ten,Caesars,7.5,-145.0,115.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=d6d8ec46b280511aa1d516f74c1c9352; over_updated=2026-05-01 11:53:10; under_updated=2026-05-01 11:53:10
2026-05-01,2026,Washington,,DraftKings,7.5,-170.0,140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Washington,,FanDuel,7.5,-150.0,124.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441213; over_selection=96283569; under_selection=96283570
2026-05-01,2026,West Virginia,,BetMGM,5.5,-165.0,130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,West Virginia,Big 12,Caesars,5.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=b06404b6e441c5638b55b36ac9897e8c; over_updated=2026-05-01 11:53:11; under_updated=2026-05-01 11:53:11
2026-05-01,2026,West Virginia,,DraftKings,5.5,-135.0,115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Wisconsin,,BetMGM,6.5,-135.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-01,2026,Wisconsin,Big Ten,Caesars,6.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=5dfb04b0607d7876217e65068290acb6; over_updated=2026-05-01 11:53:09; under_updated=2026-05-01 11:53:09
2026-05-01,2026,Wisconsin,,DraftKings,6.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-01,2026,Wisconsin,,FanDuel,6.5,-130.0,106.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159441217; over_selection=96283572; under_selection=96283573
2026-05-02,2026,Alabama,,BetMGM,8.5,-125.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Alabama,Southeastern,Caesars,8.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=14a0b88a9ff5a54379450f685b901950; over_updated=2026-05-03 00:50:06; under_updated=2026-05-03 00:50:06
2026-05-02,2026,Alabama,,DraftKings,8.5,110.0,-130.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Alabama,,FanDuel,8.5,-118.0,-104.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159438746; over_selection=96283335; under_selection=96283334
2026-05-02,2026,Arizona,,BetMGM,7.5,115.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Arizona,Big 12,Caesars,7.5,100.0,-130.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=9f0e518133949bddf74124d285c999e0; over_updated=2026-05-03 00:50:05; under_updated=2026-05-03 00:50:05
2026-05-02,2026,Arizona,,DraftKings,7.5,-125.0,105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Arizona,,FanDuel,7.5,114.0,-140.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439302; over_selection=96283350; under_selection=96283351
2026-05-02,2026,Arizona State,,BetMGM,6.5,-115.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Arizona State,Big 12,Caesars,6.5,-130.0,100.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=653564e20b40b93ce41b8b96a9265d6d; over_updated=2026-05-03 00:50:05; under_updated=2026-05-03 00:50:05
2026-05-02,2026,Arizona State,,DraftKings,6.5,-120.0,100.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Arizona State,,FanDuel,6.5,-110.0,-110.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439126; over_selection=96283340; under_selection=96283341
2026-05-02,2026,Arkansas,,BetMGM,4.5,115.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Arkansas,Southeastern,Caesars,4.5,120.0,-150.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=635c90061a3b180132fcec036bf5822c; over_updated=2026-05-03 00:50:05; under_updated=2026-05-03 00:50:05
2026-05-02,2026,Arkansas,,DraftKings,4.5,120.0,-140.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Arkansas,,FanDuel,4.5,138.0,-170.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439129; over_selection=96283343; under_selection=96283342
2026-05-02,2026,Auburn,,BetMGM,6.5,-120.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Auburn,Southeastern,Caesars,6.5,-120.0,-110.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=ecc9d66315cfa023a368e2bb1e432567; over_updated=2026-05-03 00:50:04; under_updated=2026-05-03 00:50:04
2026-05-02,2026,Auburn,,DraftKings,6.5,-115.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Auburn,,FanDuel,6.5,-106.0,-114.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439224; over_selection=96283346; under_selection=96283347
2026-05-02,2026,BYU,,BetMGM,8.5,-120.0,-105.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,BYU,Big 12,Caesars,8.5,-125.0,-105.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=8d974c7765e1bcfaaa40d1e3a0c20093; over_updated=2026-05-03 00:50:05; under_updated=2026-05-03 00:50:05
2026-05-02,2026,BYU,,DraftKings,8.5,105.0,-125.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,BYU,,FanDuel,8.5,-120.0,-102.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439239; over_selection=96283349; under_selection=96283348
2026-05-02,2026,Baylor,,BetMGM,6.5,110.0,-145.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Baylor,Big 12,Caesars,6.5,105.0,-135.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=291c5b2729328246c0aaeb397590f1cf; over_updated=2026-05-03 00:50:06; under_updated=2026-05-03 00:50:06
2026-05-02,2026,Baylor,,DraftKings,6.5,115.0,-135.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Baylor,,FanDuel,6.5,106.0,-130.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439352; over_selection=96283353; under_selection=96283352
2026-05-02,2026,Boston College,,BetMGM,3.5,120.0,-155.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
2026-05-02,2026,Boston College,Atlantic Coast,Caesars,3.5,105.0,-135.0,https://api.bettingpros.com/v3/offers,BettingPros API book_id=13 Caesars; offer_id=2a13ed374ba1e8f3b1ed4d6df93b7941; over_updated=2026-05-03 00:50:04; under_updated=2026-05-03 00:50:04
2026-05-02,2026,Boston College,,DraftKings,3.5,-110.0,-110.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,brand_mode=state; best_over=DK NJ DK; best_under=DK NJ DK
2026-05-02,2026,Boston College,,FanDuel,3.5,118.0,-144.0,https://api.sportsbook.fanduel.com/sbapi/content-managed-page?page=CUSTOM&customPageId=ncaaf&pbHorizontal=false&_ak=FhMFpcPWXMeyZxOx&timezone=America%2FNew_York,FanDuel OH; market_id=739.159439378; over_selection=96283355; under_selection=96283354
2026-05-02,2026,California,,BetMGM,6.5,-115.0,-115.0,https://api.actionnetwork.com/web/v1/leagues/2/futures/ncaaf_futures_special_fixture_10997_2027_ncaaf_regular_season_total_wins,preferred_state=OH; action_book_id=1665; action_book_display=BetMGM OH
