game_id_example,week_example,away_team_example,home_team_example,team,coach,segment,role,ats_record,ats_pct,ats_sample_size,ou_record,over_pct,ou_sample_size,ats_margin,total_margin
g88,1.0,Sam Houston,Troy,Troy,Gerad Parker,Full game role,Underdog,14-12-0,53.849999999999994,26.0,6-10-0,37.5,16.0,0.02,2.06
g88,1.0,Sam Houston,Troy,Troy,Gerad Parker,Full game role,Favorite,4-5-0,44.440000000000005,9.0,3-6-0,33.33,9.0,-0.89,-3.33
g88,1.0,Sam Houston,Troy,Troy,Gerad Parker,Full game role,Underdog,7-7-0,50.0,14.0,4-10-0,28.57,14.0,2.68,-3.46
g88,1.0,Sam Houston,Troy,Troy,Gerad Parker,Full game role,Favorite,7-3-0,70.0,10.0,6-4-0,60.0,10.0,4.1,4.4
g88,1.0,Sam Houston,Troy,Troy,Gerad Parker,Full game role,Underdog,8-5-0,61.53999999999999,13.0,6-6-1,50.0,13.0,-0.65,-1.92
g89,1.0,Oklahoma State,Tulsa,Oklahoma State,Eric Morris,Full game role,Favorite,14-9-1,60.870000000000005,24.0,14-9-0,60.870000000000005,23.0,5.25,4.63
g89,1.0,Oklahoma State,Tulsa,Oklahoma State,Eric Morris,Full game role,Underdog,6-7-0,46.150000000000006,13.0,8-5-0,61.53999999999999,13.0,-3.85,5.38
g89,1.0,Oklahoma State,Tulsa,Oklahoma State,Eric Morris,Full game role,Favorite,9-7-0,56.25,16.0,12-4-0,75.0,16.0,4.16,5.84
g89,1.0,Oklahoma State,Tulsa,Oklahoma State,Eric Morris,Full game role,Underdog,2-7-0,22.220000000000002,9.0,4-5-0,44.440000000000005,9.0,-7.44,1.83
g89,1.0,Oklahoma State,Tulsa,Oklahoma State,Eric Morris,Full game role,Favorite,10-6-0,62.5,16.0,11-4-1,73.33,16.0,4.69,3.66
g89,1.0,Oklahoma State,Tulsa,Oklahoma State,Eric Morris,Full game role,Underdog,3-4-0,42.86,7.0,3-4-0,42.86,7.0,1.21,1.43
g89,1.0,Oklahoma State,Tulsa,Tulsa,Tre Lamb,Full game role,Favorite,2-2-0,50.0,4.0,0-4-0,0.0,4.0,3.0,-10.5
g89,1.0,Oklahoma State,Tulsa,Tulsa,Tre Lamb,Full game role,Underdog,4-4-0,50.0,8.0,5-3-0,62.5,8.0,-0.62,2.88
g89,1.0,Oklahoma State,Tulsa,Tulsa,Tre Lamb,Full game role,Favorite,2-0-0,100.0,2.0,0-2-0,0.0,2.0,2.5,-4.5
g89,1.0,Oklahoma State,Tulsa,Tulsa,Tre Lamb,Full game role,Underdog,3-4-0,42.86,7.0,6-1-0,85.71,7.0,-0.29,5.93
g89,1.0,Oklahoma State,Tulsa,Tulsa,Tre Lamb,Full game role,Favorite,1-2-0,33.33,3.0,2-1-0,66.67,3.0,-4.67,0.0
g89,1.0,Oklahoma State,Tulsa,Tulsa,Tre Lamb,Full game role,Underdog,2-4-0,33.33,6.0,3-3-0,50.0,6.0,0.58,-2.92
g90,1.0,Fresno State,USC,Fresno State,Matt Entz,Full game role,Favorite,4-4-0,50.0,8.0,4-4-0,50.0,8.0,2.88,1.75
g90,1.0,Fresno State,USC,Fresno State,Matt Entz,Full game role,Underdog,2-2-0,50.0,4.0,1-3-0,25.0,4.0,5.12,-7.5
g90,1.0,Fresno State,USC,Fresno State,Matt Entz,Full game role,Favorite,6-3-0,66.67,9.0,5-3-1,62.5,9.0,0.44,3.44
g90,1.0,Fresno State,USC,Fresno State,Matt Entz,Full game role,Underdog,2-2-0,50.0,4.0,2-2-0,50.0,4.0,1.0,-0.25
g90,1.0,Fresno State,USC,Fresno State,Matt Entz,Full game role,Favorite,5-3-0,62.5,8.0,3-5-0,37.5,8.0,-1.25,-2.94
g90,1.0,Fresno State,USC,Fresno State,Matt Entz,Full game role,Underdog,4-0-0,100.0,4.0,2-1-1,66.67,4.0,15.38,2.38
g91,1.0,UTRGV,UTSA,UTRGV,,Full game role,Favorite,,,,,,,,
g91,1.0,UTRGV,UTSA,UTRGV,,Full game role,Underdog,,,,,,,,
g91,1.0,UTRGV,UTSA,UTSA,Jeff Traylor,Full game role,Favorite,26-23-0,53.059999999999995,49.0,25-23-0,52.080000000000005,48.0,2.55,0.97
g91,1.0,UTRGV,UTSA,UTSA,Jeff Traylor,Full game role,Underdog,14-10-0,58.330000000000005,24.0,13-8-2,61.9,23.0,0.65,5.74
g91,1.0,UTRGV,UTSA,UTSA,Jeff Traylor,Full game role,Favorite,9-4-0,69.23,13.0,6-6-1,50.0,13.0,5.5,0.23
g91,1.0,UTRGV,UTSA,UTSA,Jeff Traylor,Full game role,Underdog,7-4-0,63.63999999999999,11.0,7-4-0,63.63999999999999,11.0,-1.14,4.86
g91,1.0,UTRGV,UTSA,UTSA,Jeff Traylor,Full game role,Favorite,6-5-0,54.55,11.0,8-3-0,72.72999999999999,11.0,2.09,3.45
g91,1.0,UTRGV,UTSA,UTSA,Jeff Traylor,Full game role,Underdog,7-4-0,63.63999999999999,11.0,9-2-0,81.82000000000001,11.0,-2.82,4.59
g92,1.0,Idaho State,Utah State,Idaho State,,Full game role,Favorite,,,,,,,,
g92,1.0,Idaho State,Utah State,Idaho State,,Full game role,Underdog,,,,,,,,
g92,1.0,Idaho State,Utah State,Utah State,Bronco Mendenhall,Full game role,Favorite,36-27-2,57.14,65.0,23-17-0,57.49999999999999,40.0,0.48,4.24
g92,1.0,Idaho State,Utah State,Utah State,Bronco Mendenhall,Full game role,Underdog,39-27-0,59.089999999999996,66.0,22-21-0,51.160000000000004,43.0,2.29,2.69
g92,1.0,Idaho State,Utah State,Utah State,Bronco Mendenhall,Full game role,Favorite,5-1-0,83.33,6.0,4-2-0,66.67,6.0,8.17,1.25
g92,1.0,Idaho State,Utah State,Utah State,Bronco Mendenhall,Full game role,Underdog,6-11-0,35.29,17.0,11-6-0,64.71000000000001,17.0,-1.56,3.56
g92,1.0,Idaho State,Utah State,Utah State,Bronco Mendenhall,Full game role,Favorite,4-9-0,30.769999999999996,13.0,4-9-0,30.769999999999996,13.0,-2.35,0.19
g92,1.0,Idaho State,Utah State,Utah State,Bronco Mendenhall,Full game role,Underdog,5-3-0,62.5,8.0,5-3-0,62.5,8.0,1.31,4.69
g93,1.0,Austin Peay,Vanderbilt,Austin Peay,,Full game role,Favorite,,,,,,,,
g93,1.0,Austin Peay,Vanderbilt,Austin Peay,,Full game role,Underdog,,,,,,,,
g93,1.0,Austin Peay,Vanderbilt,Vanderbilt,Clark Lea,Full game role,Favorite,8-9-0,47.06,17.0,13-4-0,76.47,17.0,0.5,9.85
g93,1.0,Austin Peay,Vanderbilt,Vanderbilt,Clark Lea,Full game role,Underdog,23-20-0,53.49,43.0,19-22-1,46.339999999999996,42.0,3.06,-0.35
g93,1.0,Austin Peay,Vanderbilt,Vanderbilt,Clark Lea,Full game role,Favorite,5-7-0,41.67,12.0,6-6-0,50.0,12.0,-2.29,0.21
g93,1.0,Austin Peay,Vanderbilt,Vanderbilt,Clark Lea,Full game role,Underdog,9-3-0,75.0,12.0,5-7-0,41.67,12.0,2.79,1.75
g93,1.0,Austin Peay,Vanderbilt,Vanderbilt,Clark Lea,Full game role,Favorite,8-6-0,57.14,14.0,9-5-0,64.29,14.0,4.07,6.36
g93,1.0,Austin Peay,Vanderbilt,Vanderbilt,Clark Lea,Full game role,Underdog,7-3-0,70.0,10.0,4-6-0,40.0,10.0,5.2,-0.45
g94,1.0,VMI,Virginia Tech,VMI,,Full game role,Favorite,,,,,,,,
g94,1.0,VMI,Virginia Tech,VMI,,Full game role,Underdog,,,,,,,,
g94,1.0,VMI,Virginia Tech,Virginia Tech,James Franklin,Full game role,Favorite,63-50-4,55.75,117.0,42-40-1,51.22,83.0,2.37,-0.51
g94,1.0,VMI,Virginia Tech,Virginia Tech,James Franklin,Full game role,Underdog,18-16-1,52.94,35.0,9-8-1,52.94,18.0,-0.1,0.06
g94,1.0,VMI,Virginia Tech,Virginia Tech,James Franklin,Full game role,Favorite,7-12-0,36.84,19.0,9-10-0,47.370000000000005,19.0,-0.82,-1.13
g94,1.0,VMI,Virginia Tech,Virginia Tech,James Franklin,Full game role,Underdog,4-5-0,44.440000000000005,9.0,5-4-0,55.559999999999995,9.0,-0.5,3.61
g94,1.0,VMI,Virginia Tech,Virginia Tech,James Franklin,Full game role,Favorite,10-12-0,45.45,22.0,11-11-0,50.0,22.0,-0.3,1.23
g94,1.0,VMI,Virginia Tech,Virginia Tech,James Franklin,Full game role,Underdog,3-2-0,60.0,5.0,2-3-0,40.0,5.0,1.2,0.1
g95,1.0,Washington State,Washington,Washington State,Kirby Moore,Full game role,Favorite,,,,,,,,
g95,1.0,Washington State,Washington,Washington State,Kirby Moore,Full game role,Underdog,,,,,,,,
g95,1.0,Washington State,Washington,Washington,Jedd Fisch,Full game role,Favorite,17-15-0,53.12,32.0,16-14-0,53.33,30.0,1.92,-0.03
g95,1.0,Washington State,Washington,Washington,Jedd Fisch,Full game role,Underdog,20-20-0,50.0,40.0,16-23-1,41.03,40.0,1.46,-0.6
g95,1.0,Washington State,Washington,Washington,Jedd Fisch,Full game role,Favorite,8-5-0,61.53999999999999,13.0,8-5-0,61.53999999999999,13.0,-0.5,-0.15
g95,1.0,Washington State,Washington,Washington,Jedd Fisch,Full game role,Underdog,4-7-0,36.36,11.0,4-7-0,36.36,11.0,-2.27,-1.27
g95,1.0,Washington State,Washington,Washington,Jedd Fisch,Full game role,Favorite,8-6-0,57.14,14.0,5-9-0,35.709999999999994,14.0,2.68,-1.46
g95,1.0,Washington State,Washington,Washington,Jedd Fisch,Full game role,Underdog,5-5-0,50.0,10.0,4-6-0,40.0,10.0,0.6,-2.7
g96,1.0,Coastal Carolina,West Virginia,Coastal Carolina,Ryan Beard,Full game role,Favorite,4-2-0,66.67,6.0,2-4-0,33.33,6.0,3.0,2.83
g96,1.0,Coastal Carolina,West Virginia,Coastal Carolina,Ryan Beard,Full game role,Underdog,3-3-0,50.0,6.0,2-4-0,33.33,6.0,0.58,-2.0
g96,1.0,Coastal Carolina,West Virginia,Coastal Carolina,Ryan Beard,Full game role,Favorite,3-1-0,75.0,4.0,3-1-0,75.0,4.0,2.62,1.5
g96,1.0,Coastal Carolina,West Virginia,Coastal Carolina,Ryan Beard,Full game role,Underdog,4-4-0,50.0,8.0,2-6-0,25.0,8.0,-0.75,-1.38
g96,1.0,Coastal Carolina,West Virginia,Coastal Carolina,Ryan Beard,Full game role,Favorite,0-4-0,0.0,4.0,2-2-0,50.0,4.0,-7.12,3.0
g96,1.0,Coastal Carolina,West Virginia,Coastal Carolina,Ryan Beard,Full game role,Underdog,3-4-0,42.86,7.0,5-2-0,71.43,7.0,3.71,3.0
g96,1.0,Coastal Carolina,West Virginia,West Virginia,Rich Rodriguez,Full game role,Favorite,27-19-3,58.699999999999996,49.0,15-9-0,62.5,24.0,3.14,6.65
g96,1.0,Coastal Carolina,West Virginia,West Virginia,Rich Rodriguez,Full game role,Underdog,19-29-0,39.58,48.0,12-14-0,46.150000000000006,26.0,-2.29,0.58
g96,1.0,Coastal Carolina,West Virginia,West Virginia,Rich Rodriguez,Full game role,Favorite,6-8-0,42.86,14.0,7-7-0,50.0,14.0,-0.07,1.86
g96,1.0,Coastal Carolina,West Virginia,West Virginia,Rich Rodriguez,Full game role,Underdog,5-7-0,41.67,12.0,8-4-0,66.67,12.0,-3.08,3.62
g96,1.0,Coastal Carolina,West Virginia,West Virginia,Rich Rodriguez,Full game role,Favorite,7-5-0,58.330000000000005,12.0,3-9-0,25.0,12.0,2.96,-5.54
g96,1.0,Coastal Carolina,West Virginia,West Virginia,Rich Rodriguez,Full game role,Underdog,9-5-0,64.29,14.0,7-7-0,50.0,14.0,4.14,3.0
g97,1.0,Wisconsin,Notre Dame,Wisconsin,Luke Fickell,Full game role,Favorite,36-42-1,46.150000000000006,79.0,35-42-1,45.45,78.0,-0.13,-1.13
g97,1.0,Wisconsin,Notre Dame,Wisconsin,Luke Fickell,Full game role,Underdog,18-20-0,47.370000000000005,38.0,12-26-0,31.580000000000002,38.0,-0.12,-3.8
g97,1.0,Wisconsin,Notre Dame,Wisconsin,Luke Fickell,Full game role,Favorite,5-4-0,55.559999999999995,9.0,3-5-1,37.5,9.0,-2.39,-2.89
g97,1.0,Wisconsin,Notre Dame,Wisconsin,Luke Fickell,Full game role,Underdog,8-7-0,53.33,15.0,4-11-0,26.669999999999998,15.0,-0.5,-3.27
g97,1.0,Wisconsin,Notre Dame,Wisconsin,Luke Fickell,Full game role,Favorite,4-5-0,44.440000000000005,9.0,4-5-0,44.440000000000005,9.0,2.83,-1.06
g97,1.0,Wisconsin,Notre Dame,Wisconsin,Luke Fickell,Full game role,Underdog,7-8-0,46.67,15.0,6-8-1,42.86,15.0,0.97,0.07
g97,1.0,Wisconsin,Notre Dame,Notre Dame,Marcus Freeman,Full game role,Favorite,33-18-0,64.71000000000001,51.0,28-21-1,57.14,50.0,5.84,3.91
g97,1.0,Wisconsin,Notre Dame,Notre Dame,Marcus Freeman,Full game role,Underdog,7-2-0,77.78,9.0,5-4-0,55.559999999999995,9.0,9.06,-2.44
g97,1.0,Wisconsin,Notre Dame,Notre Dame,Marcus Freeman,Full game role,Favorite,13-13-0,50.0,26.0,14-12-0,53.849999999999994,26.0,2.85,3.5
g97,1.0,Wisconsin,Notre Dame,Notre Dame,Marcus Freeman,Full game role,Underdog,0-2-0,0.0,2.0,1-1-0,50.0,2.0,-6.75,2.0
g97,1.0,Wisconsin,Notre Dame,Notre Dame,Marcus Freeman,Full game role,Favorite,14-11-0,56.00000000000001,25.0,17-7-1,70.83,25.0,1.58,0.92
g97,1.0,Wisconsin,Notre Dame,Notre Dame,Marcus Freeman,Full game role,Underdog,3-0-0,100.0,3.0,2-1-0,66.67,3.0,7.17,5.5
g98,1.0,Louisville,Ole Miss,Louisville,Jeff Brohm,Full game role,Favorite,45-43-1,51.13999999999999,89.0,33-30-1,52.38,64.0,1.87,-0.41
g98,1.0,Louisville,Ole Miss,Louisville,Jeff Brohm,Full game role,Underdog,29-21-1,57.99999999999999,51.0,16-22-1,42.11,39.0,6.25,-1.47
g98,1.0,Louisville,Ole Miss,Louisville,Jeff Brohm,Full game role,Favorite,3-13-0,18.75,16.0,7-9-0,43.75,16.0,-0.56,0.28
g98,1.0,Louisville,Ole Miss,Louisville,Jeff Brohm,Full game role,Underdog,5-3-0,62.5,8.0,5-3-0,62.5,8.0,2.38,3.19
g98,1.0,Louisville,Ole Miss,Louisville,Jeff Brohm,Full game role,Favorite,7-13-0,35.0,20.0,9-10-1,47.370000000000005,20.0,-0.35,1.75
g98,1.0,Louisville,Ole Miss,Louisville,Jeff Brohm,Full game role,Underdog,3-1-0,75.0,4.0,1-3-0,25.0,4.0,-0.62,2.62
g98,1.0,Louisville,Ole Miss,Ole Miss,Pete Golding,Full game role,Favorite,,,,,,,,
g98,1.0,Louisville,Ole Miss,Ole Miss,Pete Golding,Full game role,Underdog,,,,,,,,
g99,1.0,SMU,Florida State,SMU,Rhett Lashlee,Full game role,Favorite,19-17-0,52.78,36.0,16-19-0,45.71,35.0,4.44,1.6
g99,1.0,SMU,Florida State,SMU,Rhett Lashlee,Full game role,Underdog,6-7-0,46.150000000000006,13.0,5-8-0,38.46,13.0,0.69,0.46
g99,1.0,SMU,Florida State,SMU,Rhett Lashlee,Full game role,Favorite,10-8-0,55.559999999999995,18.0,7-11-0,38.89,18.0,-2.19,-1.11
g99,1.0,SMU,Florida State,SMU,Rhett Lashlee,Full game role,Underdog,6-2-0,75.0,8.0,3-5-0,37.5,8.0,5.88,2.69
g99,1.0,SMU,Florida State,SMU,Rhett Lashlee,Full game role,Favorite,11-9-0,55.00000000000001,20.0,10-10-0,50.0,20.0,0.42,0.95
g99,1.0,SMU,Florida State,SMU,Rhett Lashlee,Full game role,Underdog,3-1-0,75.0,4.0,3-1-0,75.0,4.0,3.5,5.12
g100,2.0,Florida A&M,Miami-FL,Florida A&M,,Full game role,Favorite,,,,,,,,
g100,2.0,Florida A&M,Miami-FL,Florida A&M,,Full game role,Underdog,,,,,,,,
g103,2.0,Villanova,Louisville,Villanova,,Full game role,Favorite,,,,,,,,
g103,2.0,Villanova,Louisville,Villanova,,Full game role,Underdog,,,,,,,,
g105,2.0,Robert Morris,Akron,Robert Morris,,Full game role,Favorite,,,,,,,,
g105,2.0,Robert Morris,Akron,Robert Morris,,Full game role,Underdog,,,,,,,,
g110,2.0,Stony Brook,Ball State,Stony Brook,,Full game role,Favorite,,,,,,,,
g110,2.0,Stony Brook,Ball State,Stony Brook,,Full game role,Underdog,,,,,,,,
g111,2.0,Prairie View A&M,Baylor,Prairie View A&M,,Full game role,Favorite,,,,,,,,
g111,2.0,Prairie View A&M,Baylor,Prairie View A&M,,Full game role,Underdog,,,,,,,,
g113,2.0,Colgate,Central Michigan,Colgate,,Full game role,Favorite,,,,,,,,
g113,2.0,Colgate,Central Michigan,Colgate,,Full game role,Underdog,,,,,,,,
g114,2.0,Western Carolina,Cincinnati,Western Carolina,,Full game role,Favorite,,,,,,,,
g114,2.0,Western Carolina,Cincinnati,Western Carolina,,Full game role,Underdog,,,,,,,,
g117,2.0,Weber State,Colorado,Weber State,,Full game role,Favorite,,,,,,,,
g117,2.0,Weber State,Colorado,Weber State,,Full game role,Underdog,,,,,,,,
g118,2.0,Southern Utah,Colorado State,Southern Utah,,Full game role,Favorite,,,,,,,,
g118,2.0,Southern Utah,Colorado State,Southern Utah,,Full game role,Underdog,,,,,,,,
g121,2.0,Campbell,Florida,Campbell,,Full game role,Favorite,,,,,,,,
g121,2.0,Campbell,Florida,Campbell,,Full game role,Underdog,,,,,,,,
g128,2.0,Southern,Houston,Southern,,Full game role,Favorite,,,,,,,,
g128,2.0,Southern,Houston,Southern,,Full game role,Underdog,,,,,,,,
g130,2.0,Howard,Indiana,Howard,,Full game role,Favorite,,,,,,,,
g130,2.0,Howard,Indiana,Howard,,Full game role,Underdog,,,,,,,,
g132,2.0,Wagner,James Madison,Wagner,,Full game role,Favorite,,,,,,,,
g132,2.0,Wagner,James Madison,Wagner,,Full game role,Underdog,,,,,,,,
g135,2.0,Wofford,Kent State,Wofford,,Full game role,Favorite,,,,,,,,
g135,2.0,Wofford,Kent State,Wofford,,Full game role,Underdog,,,,,,,,
g138,2.0,Gardner-Webb,Liberty,Gardner-Webb,,Full game role,Favorite,,,,,,,,
g138,2.0,Gardner-Webb,Liberty,Gardner-Webb,,Full game role,Underdog,,,,,,,,
g140,2.0,Sacred Heart,Massachusetts,Sacred Heart,,Full game role,Favorite,,,,,,,,
g140,2.0,Sacred Heart,Massachusetts,Sacred Heart,,Full game role,Underdog,,,,,,,,
g141,2.0,Holy Cross,Miami-OH,Holy Cross,,Full game role,Favorite,,,,,,,,
g141,2.0,Holy Cross,Miami-OH,Holy Cross,,Full game role,Underdog,,,,,,,,
g145,2.0,Lindenwood,Missouri State,Lindenwood,,Full game role,Favorite,,,,,,,,
g145,2.0,Lindenwood,Missouri State,Lindenwood,,Full game role,Underdog,,,,,,,,
g146,2.0,Richmond,NC State,Richmond,,Full game role,Favorite,,,,,,,,
g146,2.0,Richmond,NC State,Richmond,,Full game role,Underdog,,,,,,,,
g148,2.0,Montana State,Nevada,Montana State,,Full game role,Favorite,,,,,,,,
g148,2.0,Montana State,Nevada,Montana State,,Full game role,Underdog,,,,,,,,
g150,2.0,ETSU,North Carolina,ETSU,,Full game role,Favorite,,,,,,,,
g150,2.0,ETSU,North Carolina,ETSU,,Full game role,Underdog,,,,,,,,
g152,2.0,Illinois State,Northern Illinois,Illinois State,,Full game role,Favorite,,,,,,,,
g152,2.0,Illinois State,Northern Illinois,Illinois State,,Full game role,Underdog,,,,,,,,
g160,2.0,UC Davis,SMU,UC Davis,,Full game role,Favorite,,,,,,,,
g160,2.0,UC Davis,SMU,UC Davis,,Full game role,Underdog,,,,,,,,
g162,2.0,Cal Poly,San Jose State,Cal Poly,,Full game role,Favorite,,,,,,,,
g162,2.0,Cal Poly,San Jose State,Cal Poly,,Full game role,Underdog,,,,,,,,
g165,2.0,Grambling State,TCU,Grambling State,,Full game role,Favorite,,,,,,,,
g165,2.0,Grambling State,TCU,Grambling State,,Full game role,Underdog,,,,,,,,
g170,2.0,CCSU,Toledo,CCSU,,Full game role,Favorite,,,,,,,,
g170,2.0,CCSU,Toledo,CCSU,,Full game role,Underdog,,,,,,,,
g171,2.0,Alabama State,Troy,Alabama State,,Full game role,Favorite,,,,,,,,
g171,2.0,Alabama State,Troy,Alabama State,,Full game role,Underdog,,,,,,,,
g176,2.0,Texas Southern,UTEP,Texas Southern,,Full game role,Favorite,,,,,,,,
g176,2.0,Texas Southern,UTEP,Texas Southern,,Full game role,Underdog,,,,,,,,
g182,2.0,UT Martin,West Virginia,UT Martin,,Full game role,Favorite,,,,,,,,
g182,2.0,UT Martin,West Virginia,UT Martin,,Full game role,Underdog,,,,,,,,
g183,2.0,Monmouth,Western Michigan,Monmouth,,Full game role,Favorite,,,,,,,,
g183,2.0,Monmouth,Western Michigan,Monmouth,,Full game role,Underdog,,,,,,,,
g184,2.0,Western Illinois,Wisconsin,Western Illinois,,Full game role,Favorite,,,,,,,,
g184,2.0,Western Illinois,Wisconsin,Western Illinois,,Full game role,Underdog,,,,,,,,
g185,2.0,Northern Colorado,Wyoming,Northern Colorado,,Full game role,Favorite,,,,,,,,
g185,2.0,Northern Colorado,Wyoming,Northern Colorado,,Full game role,Underdog,,,,,,,,
g195,3.0,South Dakota,Boise State,South Dakota,,Full game role,Favorite,,,,,,,,
g195,3.0,South Dakota,Boise State,South Dakota,,Full game role,Underdog,,,,,,,,
g206,3.0,Mercer,Georgia Tech,Mercer,,Full game role,Favorite,,,,,,,,
g206,3.0,Mercer,Georgia Tech,Mercer,,Full game role,Underdog,,,,,,,,
g207,3.0,Southern Illinois,Illinois,Southern Illinois,,Full game role,Favorite,,,,,,,,
g207,3.0,Southern Illinois,Illinois,Southern Illinois,,Full game role,Underdog,,,,,,,,
g209,3.0,Northern Iowa,Iowa,Northern Iowa,,Full game role,Favorite,,,,,,,,
g209,3.0,Northern Iowa,Iowa,Northern Iowa,,Full game role,Underdog,,,,,,,,
g218,3.0,Stonehill,Massachusetts,Stonehill,,Full game role,Favorite,,,,,,,,
g218,3.0,Stonehill,Massachusetts,Stonehill,,Full game role,Underdog,,,,,,,,
g225,3.0,North Dakota,Nebraska,North Dakota,,Full game role,Favorite,,,,,,,,
g225,3.0,North Dakota,Nebraska,North Dakota,,Full game role,Underdog,,,,,,,,
g234,3.0,Montana,Oregon State,Montana,,Full game role,Favorite,,,,,,,,
g234,3.0,Montana,Oregon State,Montana,,Full game role,Underdog,,,,,,,,
g244,3.0,Delaware State,South Florida,Delaware State,,Full game role,Favorite,,,,,,,,
g244,3.0,Delaware State,South Florida,Delaware State,,Full game role,Underdog,,,,,,,,
g252,3.0,East Texas A&M,Tulsa,East Texas A&M,,Full game role,Favorite,,,,,,,,
g252,3.0,East Texas A&M,Tulsa,East Texas A&M,,Full game role,Underdog,,,,,,,,
g257,3.0,Eastern Washington,Washington,Eastern Washington,,Full game role,Favorite,,,,,,,,
g257,3.0,Eastern Washington,Washington,Eastern Washington,,Full game role,Underdog,,,,,,,,
g276,4.0,William & Mary,Duke,William & Mary,,Full game role,Favorite,,,,,,,,
g276,4.0,William & Mary,Duke,William & Mary,,Full game role,Underdog,,,,,,,,
g277,4.0,NC Central,East Carolina,NC Central,,Full game role,Favorite,,,,,,,,
g277,4.0,NC Central,East Carolina,NC Central,,Full game role,Underdog,,,,,,,,
g281,4.0,Central Arkansas,Florida State,Central Arkansas,,Full game role,Favorite,,,,,,,,
g281,4.0,Central Arkansas,Florida State,Central Arkansas,,Full game role,Underdog,,,,,,,,
g308,4.0,Bucknell,Pittsburgh,Bucknell,,Full game role,Favorite,,,,,,,,
g308,4.0,Bucknell,Pittsburgh,Bucknell,,Full game role,Underdog,,,,,,,,
g316,4.0,UIW,Texas State,UIW,,Full game role,Favorite,,,,,,,,
g316,4.0,UIW,Texas State,UIW,,Full game role,Underdog,,,,,,,,
g362,5.0,McNeese,LSU,McNeese,,Full game role,Favorite,,,,,,,,
g362,5.0,McNeese,LSU,McNeese,,Full game role,Underdog,,,,,,,,
g385,5.0,Samford,UAB,Samford,,Full game role,Favorite,,,,,,,,
g385,5.0,Samford,UAB,Samford,,Full game role,Underdog,,,,,,,,
g495,7.0,Elon,Stanford,Elon,,Full game role,Favorite,,,,,,,,
g495,7.0,Elon,Stanford,Elon,,Full game role,Underdog,,,,,,,,
g764,12.0,Chattanooga,Alabama,Chattanooga,,Full game role,Favorite,,,,,,,,
g764,12.0,Chattanooga,Alabama,Chattanooga,,Full game role,Underdog,,,,,,,,
g793,12.0,Tennessee Tech,Mississippi State,Tennessee Tech,,Full game role,Favorite,,,,,,,,
g793,12.0,Tennessee Tech,Mississippi State,Tennessee Tech,,Full game role,Underdog,,,,,,,,
g892,14.0,Big 12 No. 2,Big 12 No. 1,Big 12 No. 2,,Full game role,Favorite,,,,,,,,
g892,14.0,Big 12 No. 2,Big 12 No. 1,Big 12 No. 2,,Full game role,Underdog,,,,,,,,
g892,14.0,Big 12 No. 2,Big 12 No. 1,Big 12 No. 1,,Full game role,Favorite,,,,,,,,
g892,14.0,Big 12 No. 2,Big 12 No. 1,Big 12 No. 1,,Full game role,Underdog,,,,,,,,
g893,14.0,CUSA No. 2,CUSA No. 1,CUSA No. 2,,Full game role,Favorite,,,,,,,,
g893,14.0,CUSA No. 2,CUSA No. 1,CUSA No. 2,,Full game role,Underdog,,,,,,,,
g893,14.0,CUSA No. 2,CUSA No. 1,CUSA No. 1,,Full game role,Favorite,,,,,,,,
g893,14.0,CUSA No. 2,CUSA No. 1,CUSA No. 1,,Full game role,Underdog,,,,,,,,
g894,14.0,Pac-12 No. 2,Pac-12 No. 1,Pac-12 No. 2,,Full game role,Favorite,,,,,,,,
g894,14.0,Pac-12 No. 2,Pac-12 No. 1,Pac-12 No. 2,,Full game role,Underdog,,,,,,,,
g894,14.0,Pac-12 No. 2,Pac-12 No. 1,Pac-12 No. 1,,Full game role,Favorite,,,,,,,,
g894,14.0,Pac-12 No. 2,Pac-12 No. 1,Pac-12 No. 1,,Full game role,Underdog,,,,,,,,
g895,14.0,AAC No. 2,AAC No. 1,AAC No. 2,,Full game role,Favorite,,,,,,,,
g895,14.0,AAC No. 2,AAC No. 1,AAC No. 2,,Full game role,Underdog,,,,,,,,
g895,14.0,AAC No. 2,AAC No. 1,AAC No. 1,,Full game role,Favorite,,,,,,,,
g895,14.0,AAC No. 2,AAC No. 1,AAC No. 1,,Full game role,Underdog,,,,,,,,
g896,14.0,ACC No. 2,ACC No. 1,ACC No. 2,,Full game role,Favorite,,,,,,,,
g896,14.0,ACC No. 2,ACC No. 1,ACC No. 2,,Full game role,Underdog,,,,,,,,
g896,14.0,ACC No. 2,ACC No. 1,ACC No. 1,,Full game role,Favorite,,,,,,,,
g896,14.0,ACC No. 2,ACC No. 1,ACC No. 1,,Full game role,Underdog,,,,,,,,
g897,14.0,Big Ten No. 2,Big Ten No. 1,Big Ten No. 2,,Full game role,Favorite,,,,,,,,
g897,14.0,Big Ten No. 2,Big Ten No. 1,Big Ten No. 2,,Full game role,Underdog,,,,,,,,
g897,14.0,Big Ten No. 2,Big Ten No. 1,Big Ten No. 1,,Full game role,Favorite,,,,,,,,
g897,14.0,Big Ten No. 2,Big Ten No. 1,Big Ten No. 1,,Full game role,Underdog,,,,,,,,
g898,14.0,MAC No. 2,MAC No. 1,MAC No. 2,,Full game role,Favorite,,,,,,,,
g898,14.0,MAC No. 2,MAC No. 1,MAC No. 2,,Full game role,Underdog,,,,,,,,
