model_id,threshold,week_scope,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,1.5,W0-4,832,421-398-13,421,398,13,0.514041514041514,-0.015246159325299845,1.1622596153846154,1.0,0.6237980769230769,0.6237980769230769,0.7258741258741259,,12.263978365384615,15.405866745603548,-0.2741466346153845,3.315030048076923,2.59875
spread_4src_25_25_25_25_v1,1.5,W5+,2237,1175-1036-26,1175,1036,26,0.5314337403889643,0.015622617538774444,1.0435851586946803,1.0,0.599463567277604,0.599463567277604,0.7268292682926829,,12.30030397854269,15.48469741158193,0.256184622261958,3.0132118909253465,2.49
spread_4src_25_25_25_25_v1,2.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,2.0,W1,120,57-63-0,57,63,0,0.475,-0.09442729568513054,0.7125,0.5,0.6166666666666667,0.6166666666666667,0.74,,12.174624999999999,15.127147003263152,-2.5117916666666664,3.3913333333333338,2.9725
spread_4src_25_25_25_25_v1,2.0,W2,190,100-87-3,100,87,3,0.5347593582887701,0.01943536727140286,1.4236842105263159,1.0,0.6526315789473685,0.6526315789473685,0.7701863354037267,,11.945381578947368,15.197628858727654,0.349697368421053,3.915355263157895,3.06
spread_4src_25_25_25_25_v1,2.0,W0-2,310,157-150-3,157,150,3,0.511400651465798,-0.024640502260158455,1.1483870967741936,1.0,0.6387096774193548,0.6387096774193548,0.7586206896551724,,12.034120967741934,15.170384405282295,-0.7579758064516128,3.7125080645161286,3.0425000000000004
spread_4src_25_25_25_25_v1,2.0,W0-4,725,372-343-10,372,343,10,0.5202797202797202,-0.0035443905701800166,1.302758620689655,1.0,0.6317241379310344,0.6317241379310344,0.7399030694668821,,12.294089655172414,15.442164376171162,-0.0570827586206896,3.7473103448275866,3.0325
spread_4src_25_25_25_25_v1,2.0,W5+,1937,1010-905-22,1010,905,22,0.5274151436031331,0.009015507771922044,1.167785234899329,1.0,0.6040268456375839,0.6040268456375839,0.7349246231155779,,12.297591636551367,15.456604702940197,0.3463577697470315,3.4121295818275685,2.8675
spread_4src_25_25_25_25_v1,2.5,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,2.5,W1,102,50-52-0,50,52,0,0.49019607843137253,-0.06529345554550484,0.7598039215686274,0.5,0.6372549019607843,0.6372549019607843,0.7303370786516854,,12.182230392156859,15.170727567876416,-2.62468137254902,3.793897058823529,3.25875
spread_4src_25_25_25_25_v1,2.5,W2,160,84-74-2,84,74,2,0.5316455696202531,0.014922090006260344,1.553125,1.0,0.64375,0.64375,0.7463768115942029,,12.16484375,15.665286067548367,-0.10215624999999999,4.400812500000001,3.6624999999999996
spread_4src_25_25_25_25_v1,2.5,W0-2,262,134-126-2,134,126,2,0.5153846153846153,-0.01630686284213679,1.2442748091603053,1.0,0.6412213740458015,0.6412213740458015,0.7400881057268722,,12.17161259541985,15.474627035702152,-1.0842080152671756,4.164532442748092,3.4875
spread_4src_25_25_25_25_v1,2.5,W0-4,621,323-290-8,323,290,8,0.5269168026101142,0.009958711613930839,1.4082125603864735,1.0,0.6296296296296297,0.6296296296296297,0.7391304347826086,,12.178168276972624,15.283934890291711,-0.17316022544283421,4.153490338164251,3.425
spread_4src_25_25_25_25_v1,2.5,W5+,1596,849-737-10,849,737,10,0.5353089533417402,0.025354310453967476,1.3405388471177946,1.0,0.6159147869674185,0.6159147869674185,0.7509549274255156,,12.425617167919802,15.579996679911476,0.2658771929824562,3.897738095238095,3.27625
spread_4src_25_25_25_25_v1,3.0,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
spread_4src_25_25_25_25_v1,3.0,W1,84,39-45-0,39,45,0,0.4642857142857143,-0.11432151931333703,1.1547619047619047,0.5,0.6190476190476191,0.6190476190476191,0.7123287671232876,,13.169464285714282,16.1041043783062,-2.8814285714285726,4.495595238095238,3.6925
spread_4src_25_25_25_25_v1,3.0,W2,142,76-64-2,76,64,2,0.5428571428571428,0.037454891009062255,1.5845070422535212,1.0,0.647887323943662,0.647887323943662,0.7666666666666667,,11.996003521126761,15.602273290203039,-0.32702464788732355,4.808433098591549,4.15125
spread_4src_25_25_25_25_v1,3.0,W0-2,226,115-109-2,115,109,2,0.5133928571428571,-0.018957580084218894,1.424778761061947,1.0,0.6371681415929203,0.6371681415929203,0.7461139896373057,,12.432157079646016,15.790656929545172,-1.2764491150442476,4.692157079646018,3.90125
spread_4src_25_25_25_25_v1,3.0,W0-4,520,273-239-8,273,239,8,0.533203125,0.022878051273794144,1.6115384615384616,1.0,0.6230769230769231,0.6230769230769231,0.7570093457943925,,12.131173076923076,15.288869026378936,-0.43743269230769233,4.685913461538461,3.90625
spread_4src_25_25_25_25_v1,3.0,W5+,1298,693-594-11,693,594,11,0.5384615384615384,0.03293318953065517,1.534668721109399,1.0,0.6263482280431433,0.6263482280431433,0.7757633587786259,,12.576712249614792,15.68595400257558,0.5624942218798151,4.365510400616332,3.7125
spread_4src_25_25_25_25_v1,3.5,W0,0,0-0-0,0,0,0,,,,,,,,,,,,,
