model_id,develop_seasons,test_season,checkpoint,edge_threshold,dev_n,dev_mae,dev_rmse,dev_bias,test_n,test_mae,test_rmse,test_bias,test_bet_n,test_bet_record,test_bet_win_pct,test_bet_roi,test_bet_avg_clv,test_bet_median_clv,test_bet_positive_clv_pct,test_bet_beat_close_pct,test_bet_won_line_move_pct
spread_4src_15_15_35_35_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.42146060898985,15.51643547758047,0.3702203963267276,714,12.438340336134452,15.729733166706877,-0.578852941176471,60,41-19-0,0.6833333333333333,0.30670033309407824,1.3833333333333333,1.0,0.6166666666666667,0.6166666666666667,0.74
spread_4src_15_15_35_35_v1,2021-2023,2024,SUN_9AM_ET,5,2069,12.42146060898985,15.51643547758047,0.3702203963267276,714,12.438340336134452,15.729733166706877,-0.578852941176471,30,19-11-0,0.6333333333333333,0.2066771074154175,1.0833333333333333,1.0,0.6,0.6,0.782608695652174
spread_4src_15_15_35_35_v1,2021-2024,2025,SUN_9AM_ET,2,2783,12.425791232482931,15.571437280109356,0.12672835070068245,683,11.907768667642753,15.176600463962691,-0.9293909224011715,215,122-91-2,0.5727699530516432,0.09123901216686485,1.4325581395348836,1.0,0.6790697674418604,0.6790697674418604,0.8066298342541437
spread_4src_15_15_35_35_v1,2021-2024,2025,SUN_9AM_ET,3,2783,12.425791232482931,15.571437280109356,0.12672835070068245,683,11.907768667642753,15.176600463962691,-0.9293909224011715,123,74-48-1,0.6065573770491803,0.1537357869667388,1.7195121951219512,1.5,0.7398373983739838,0.7398373983739838,0.8504672897196262
spread_4src_15_15_35_35_v1,2021-2024,2025,SUN_9AM_ET,4,2783,12.425791232482931,15.571437280109356,0.12672835070068245,683,11.907768667642753,15.176600463962691,-0.9293909224011715,55,32-23-0,0.5818181818181818,0.10506832457859067,1.9090909090909092,2.0,0.7636363636363637,0.7636363636363637,0.875
spread_4src_15_15_35_35_v1,2021-2024,2025,SUN_9AM_ET,5,2783,12.425791232482931,15.571437280109356,0.12672835070068245,683,11.907768667642753,15.176600463962691,-0.9293909224011715,29,13-16-0,0.4482758620689655,-0.14815968639057095,2.0,2.0,0.7241379310344828,0.7241379310344828,0.875
spread_4src_15_15_40_30_v1,2021-2023,2024,SUN_9AM_ET,2,2069,12.421827211213147,15.517967332103364,0.3629398260028999,714,12.431689775910366,15.720349100961228,-0.5460511204481794,242,138-104-0,0.5702479338842975,0.08494842091863848,1.006198347107438,1.0,0.6198347107438017,0.6198347107438017,0.7317073170731707
spread_4src_15_15_40_30_v1,2021-2023,2024,SUN_9AM_ET,3,2069,12.421827211213147,15.517967332103364,0.3629398260028999,714,12.431689775910366,15.720349100961228,-0.5460511204481794,132,82-50-0,0.6212121212121212,0.18458100691485796,1.2007575757575757,1.0,0.6515151515151515,0.6515151515151515,0.7610619469026548
spread_4src_15_15_40_30_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.421827211213147,15.517967332103364,0.3629398260028999,714,12.431689775910366,15.720349100961228,-0.5460511204481794,62,43-19-0,0.6935483870967742,0.32575661094130126,1.2983870967741935,1.0,0.6129032258064516,0.6129032258064516,0.7307692307692307
spread_4src_15_15_40_30_v1,2021-2023,2024,SUN_9AM_ET,5,2069,12.421827211213147,15.517967332103364,0.3629398260028999,714,12.431689775910366,15.720349100961228,-0.5460511204481794,28,18-10-0,0.6428571428571429,0.22468651119184344,1.0,1.0,0.6071428571428571,0.6071428571428571,0.7391304347826086
spread_4src_15_15_40_30_v1,2021-2024,2025,SUN_9AM_ET,2,2783,12.424357527847643,15.570140801706973,0.12973122529644265,683,11.912012445095169,15.17628896319397,-0.8702101024890191,216,121-93-2,0.5654205607476636,0.07711760935435776,1.4560185185185186,1.0,0.6851851851851852,0.6851851851851852,0.8131868131868132
spread_4src_15_15_40_30_v1,2021-2024,2025,SUN_9AM_ET,3,2783,12.424357527847643,15.570140801706973,0.12973122529644265,683,11.912012445095169,15.17628896319397,-0.8702101024890191,129,78-50-1,0.609375,0.15929945569661197,1.748062015503876,2.0,0.7441860465116279,0.7441860465116279,0.8495575221238938
spread_4src_15_15_40_30_v1,2021-2024,2025,SUN_9AM_ET,4,2783,12.424357527847643,15.570140801706973,0.12973122529644265,683,11.912012445095169,15.17628896319397,-0.8702101024890191,50,27-22-1,0.5510204081632653,0.04372497822974917,2.07,2.0,0.76,0.76,0.8636363636363636
spread_4src_15_15_40_30_v1,2021-2024,2025,SUN_9AM_ET,5,2783,12.424357527847643,15.570140801706973,0.12973122529644265,683,11.912012445095169,15.17628896319397,-0.8702101024890191,26,13-13-0,0.5,-0.04855098415393741,2.1153846153846154,2.25,0.7692307692307693,0.7692307692307693,0.9090909090909091
spread_4src_15_20_25_40_v1,2021-2023,2024,SUN_9AM_ET,2,2069,12.422346785886901,15.518987008766858,0.40753141614306443,714,12.440496498599439,15.734458989499032,-0.6079600840336133,227,133-93-1,0.588495575221239,0.12048048466457201,1.1497797356828194,1.0,0.6431718061674009,0.6431718061674009,0.7604166666666666
spread_4src_15_20_25_40_v1,2021-2023,2024,SUN_9AM_ET,3,2069,12.422346785886901,15.518987008766858,0.40753141614306443,714,12.440496498599439,15.734458989499032,-0.6079600840336133,116,70-46-0,0.603448275862069,0.15082788505703365,1.2844827586206897,1.0,0.6724137931034483,0.6724137931034483,0.7878787878787878
spread_4src_15_20_25_40_v1,2021-2023,2024,SUN_9AM_ET,4,2069,12.422346785886901,15.518987008766858,0.40753141614306443,714,12.440496498599439,15.734458989499032,-0.6079600840336133,57,38-19-0,0.6666666666666666,0.27435193435150257,1.2894736842105263,1.0,0.6140350877192983,0.6140350877192983,0.7608695652173914
