model_id,checkpoint,threshold,sample_classification,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,SUN_4PM_ET,1.5,RETROSPECTIVE_TIMING_UNVERIFIED,2056,1050-979-27,1050,979,27,0.5174963035978315,-0.009956914811139821,0.8190661478599222,0.5,0.5919260700389105,0.5919260700389105,0.7022504327755338,,12.22901142996109,15.399166330605393,0.31304109922178996,3.219731274319066,2.8125
spread_4src_25_25_25_25_v1,SUN_4PM_ET,2.0,RETROSPECTIVE_TIMING_UNVERIFIED,1607,835-753-19,835,753,19,0.5258186397984886,0.005799116428918725,0.888923459863099,1.0,0.6054760423148724,0.6054760423148724,0.7133431085043989,,12.143279402613565,15.257447659084237,0.2610298693217175,3.63125077784692,3.1925
spread_4src_25_25_25_25_v1,SUN_4PM_ET,2.5,RETROSPECTIVE_TIMING_UNVERIFIED,1221,637-570-14,637,570,14,0.527754763877382,0.0089313701347891,0.959049959049959,1.0,0.6085176085176085,0.6085176085176085,0.7178743961352657,,12.124043816543816,15.18640179580011,0.03888411138411131,4.072102784602785,3.64
spread_4src_25_25_25_25_v1,SUN_4PM_ET,3.0,RETROSPECTIVE_TIMING_UNVERIFIED,914,490-412-12,490,412,12,0.5432372505543237,0.03810749695842205,1.0689277899343546,1.0,0.6214442013129103,0.6214442013129103,0.7329032258064516,,11.956211706783371,15.04765871042673,0.3074699124726477,4.51929704595186,4.05125
spread_4src_25_25_25_25_v1,SUN_4PM_ET,3.5,RETROSPECTIVE_TIMING_UNVERIFIED,666,357-299-10,357,299,10,0.5442073170731707,0.03907837784720603,1.1291291291291292,1.0,0.6216216216216216,0.6216216216216216,0.7301587301587301,,12.359932432432432,15.643609853883166,0.33410660660660674,5.000840840840841,4.5075
spread_4src_25_25_25_25_v1,SUN_4PM_ET,4.0,RETROSPECTIVE_TIMING_UNVERIFIED,480,258-215-7,258,215,7,0.5454545454545454,0.04173807755247371,1.2020833333333334,1.0,0.6208333333333333,0.6208333333333333,0.7358024691358025,,12.590515625,16.073686440710198,-0.03307812499999999,5.490619791666668,4.9625
spread_4src_25_25_25_25_v1,SUN_4PM_ET,4.5,RETROSPECTIVE_TIMING_UNVERIFIED,335,180-150-5,180,150,5,0.5454545454545454,0.041730426108769376,1.362686567164179,1.0,0.6268656716417911,0.6268656716417911,0.7368421052631579,,12.661149253731345,16.0631978377943,-0.5259701492537312,6.03444776119403,5.43
spread_4src_25_25_25_25_v1,SUN_4PM_ET,5.0,RETROSPECTIVE_TIMING_UNVERIFIED,226,125-98-3,125,98,3,0.5605381165919282,0.07033843713854424,1.5221238938053097,1.0,0.6371681415929203,0.6371681415929203,0.7346938775510204,,12.706316371681414,16.408042918888814,-0.6499004424778762,6.6417367256637165,5.9662500000000005
spread_4src_25_25_25_25_v1,SUN_4PM_ET,6.0,RETROSPECTIVE_TIMING_UNVERIFIED,111,68-42-1,68,42,1,0.6181818181818182,0.18103877437721855,1.9414414414414414,1.5,0.6486486486486487,0.6486486486486487,0.72,,12.777409909909908,16.948888638191583,-1.4871396396396395,7.876418918918919,6.8275
spread_4src_25_25_25_25_v1,SUN_4PM_ET,7.0,RETROSPECTIVE_TIMING_UNVERIFIED,49,27-21-1,27,21,1,0.5625,0.07474619688050577,3.173469387755102,1.5,0.7346938775510204,0.7346938775510204,0.8,,13.587755102040816,18.769790358500032,-2.289795918367346,9.698979591836734,7.9875
