model_id,threshold,origin_checkpoint,later_checkpoint,n,avg_origin_edge,mean_remaining_edge,remaining_edge_pct,edge_persistence_pct,positive_edge_persistence_pct,same_side_persistence_pct,reversal_pct,strengthened_pct,avg_clv,roi
spread_4src_25_25_25_25_v1,1.0,MON_9AM_ET,TUE_2PM_ET,62,1.4120161290322581,1.3475000000000004,0.9547717286051921,0.6612903225806451,0.9516129032258065,0.9354838709677419,0.04838709677419355,0.43548387096774194,0.20161290322580644,0.12948915279445092
spread_4src_25_25_25_25_v1,1.0,MON_9AM_ET,WED_2PM_ET,62,1.4120161290322581,1.339435483870968,0.9476248380909609,0.6612903225806451,0.9354838709677419,0.9032258064516129,0.06451612903225806,0.41935483870967744,0.20161290322580644,0.12948915279445092
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,CLOSE,322,2.922383540372671,1.8882220496894409,0.6952452801647713,0.6677018633540373,0.8198757763975155,0.8198757763975155,0.18012422360248448,0.2950310559006211,1.0341614906832297,0.024980930075391896
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,FRI_2PM_ET,265,2.989688679245283,3.5764811320754717,1.3062607599403369,0.9245283018867925,0.9773584905660377,0.9207547169811321,0.022641509433962263,0.5924528301886792,1.0415094339622641,0.033926963608128004
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,MON_3PM_ET,321,2.9246806853582554,3.223746105919003,1.1788605522448845,0.8753894080996885,0.9439252336448598,0.9034267912772586,0.056074766355140186,0.4766355140186916,1.0202492211838006,0.022277265861118535
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,MON_9AM_ET,321,2.9246806853582554,3.211285046728972,1.1694459751594046,0.8660436137071651,0.9501557632398754,0.9065420560747663,0.04984423676012461,0.48909657320872274,1.0202492211838006,0.022277265861118535
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,SUN_12PM_ET,318,2.9142688679245285,3.4331367924528307,1.2415453376952843,0.9465408805031447,0.9779874213836478,0.9559748427672956,0.0220125786163522,0.5157232704402516,1.0440251572327044,0.02872568734334994
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,SUN_2PM_ET,317,2.9244400630914824,2.790370662460568,0.9727669513877637,0.9085173501577287,0.9716088328075709,0.9589905362776026,0.028391167192429023,0.3627760252365931,1.0488958990536277,0.022657374204430054
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,SUN_4PM_ET,321,2.9246806853582554,3.3218769470404985,1.2096738495031476,0.9127725856697819,0.9657320872274143,0.9221183800623053,0.03426791277258567,0.514018691588785,1.0202492211838006,0.022277265861118535
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,SUN_9AM_ET,308,2.9046266233766236,2.854301948051948,1.003933258951098,0.9577922077922078,0.987012987012987,0.987012987012987,0.012987012987012988,0.37337662337662336,1.0275974025974026,0.027658986069429927
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,SUN_9PM_ET,321,2.9246806853582554,2.5399454828660435,0.9001894463277379,0.8629283489096573,0.9501557632398754,0.9283489096573209,0.04984423676012461,0.3302180685358255,1.0202492211838006,0.022277265861118535
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,THU_2PM_ET,305,2.945336065573771,3.569926229508196,1.3224366913010708,0.9245901639344263,0.9639344262295082,0.9245901639344263,0.036065573770491806,0.5934426229508196,0.978688524590164,0.03222911545523052
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,TUE_2PM_ET,321,2.9246806853582554,3.2891666666666666,1.2188686312420733,0.8722741433021807,0.9314641744548287,0.8940809968847352,0.06853582554517133,0.5264797507788161,1.0202492211838006,0.022277265861118535
spread_4src_25_25_25_25_v1,1.0,SAT_11PM_ET,WED_2PM_ET,302,2.978998344370861,3.5154221854304635,1.2975844619667452,0.9039735099337748,0.9536423841059603,0.9105960264900662,0.046357615894039736,0.5629139072847682,0.9685430463576159,0.02965970915472408
spread_4src_25_25_25_25_v1,1.0,SUN_12PM_ET,CLOSE,200,4.256275,1.306275,0.3954906180919275,0.49,0.685,0.685,0.315,0.235,2.95,0.2508336047636853
spread_4src_25_25_25_25_v1,1.0,SUN_12PM_ET,FRI_2PM_ET,157,3.5850796178343955,2.7474999999999996,0.8302591237379258,0.7452229299363057,0.8726114649681529,0.7834394904458599,0.12738853503184713,0.3821656050955414,2.410828025477707,0.22991569657134991
spread_4src_25_25_25_25_v1,1.0,SUN_12PM_ET,MON_3PM_ET,200,4.256275,3.101275,0.8378724458289156,0.77,0.87,0.815,0.13,0.36,2.95,0.2508336047636853
spread_4src_25_25_25_25_v1,1.0,SUN_12PM_ET,MON_9AM_ET,200,4.256275,3.1387749999999994,0.8568429272956724,0.775,0.91,0.86,0.09,0.36,2.95,0.2508336047636853
