model_id,threshold,season,n,record,wins,losses,pushes,win_pct,roi,avg_clv,median_clv,positive_clv_pct,beat_close_pct,won_line_move_pct,clv_implied_ev,mae,rmse,bias,avg_edge,median_edge
spread_4src_25_25_25_25_v1,6.0,2022,63,38-24-1,38,24,1,0.6129032258064516,0.18789172726544437,2.7142857142857144,1.5,0.746031746031746,0.746031746031746,0.8245614035087719,,12.131825396825395,15.184804865704523,0.7087301587301588,7.751190476190477,6.5725
spread_4src_25_25_25_25_v1,6.0,2023,78,51-25-2,51,25,2,0.6710526315789473,0.2749041082955858,2.4294871794871793,1.5,0.6410256410256411,0.6410256410256411,0.7575757575757576,,11.23448717948718,14.110494690713955,-3.4239102564102564,7.553846153846153,6.8774999999999995
spread_4src_25_25_25_25_v1,6.0,2024,107,69-37-1,69,37,1,0.6509433962264151,0.24070470224736615,4.906542056074766,2.5,0.6635514018691588,0.6635514018691588,0.8765432098765432,,12.189299065420562,15.87142048466156,0.5601869158878501,8.523177570093457,6.9175
spread_4src_25_25_25_25_v1,6.0,2025,81,54-26-1,54,26,1,0.675,0.28450491556227453,5.080246913580247,5.0,0.7901234567901234,0.7901234567901234,0.9552238805970149,,11.749537037037038,15.519763020515583,-0.5938580246913582,8.3725,7.0025
spread_4src_25_25_25_25_v1,7.0,2021,33,22-10-1,22,10,1,0.6875,0.5009372671425907,8.030303030303031,5.5,0.7878787878787878,0.7878787878787878,0.8666666666666667,,14.064242424242424,18.613706358324755,0.6057575757575756,12.555151515151513,8.3525
spread_4src_25_25_25_25_v1,7.0,2022,33,23-9-1,23,9,1,0.71875,0.40221445290076785,3.5,1.5,0.7272727272727273,0.7272727272727273,0.8,,11.156893939393939,14.321938108169663,0.6650757575757573,9.315075757575759,7.7625
spread_4src_25_25_25_25_v1,7.0,2023,49,31-17-1,31,17,1,0.6458333333333334,0.23290286537900143,2.8877551020408165,1.5,0.6938775510204082,0.6938775510204082,0.7906976744186046,,10.908826530612245,13.462036810101605,-4.094234693877551,8.466887755102041,7.5125
spread_4src_25_25_25_25_v1,7.0,2024,67,43-24-0,43,24,0,0.6417910447761194,0.2293543997575302,7.08955223880597,6.0,0.7910447761194029,0.7910447761194029,0.9636363636363636,,13.379440298507461,17.339396354876158,0.00869402985074605,10.075186567164177,8.425
spread_4src_25_25_25_25_v1,7.0,2025,49,34-14-1,34,14,1,0.7083333333333334,0.34488867000148504,7.112244897959184,6.0,0.8775510204081632,0.8775510204081632,0.9555555555555556,,11.30387755102041,15.142279444842982,1.3571428571428577,10.115,8.4025
spread_4src_25_25_25_25_v1,8.0,2021,22,17-4-1,17,4,1,0.8095238095238095,0.8194633038855117,11.477272727272727,8.75,0.9090909090909091,0.9090909090909091,0.9090909090909091,,12.794090909090908,17.54140206379286,2.0361363636363645,15.223863636363633,10.3425
spread_4src_25_25_25_25_v1,8.0,2022,20,13-6-1,13,6,1,0.6842105263157895,0.3556572343983498,4.875,1.5,0.65,0.65,0.8125,,14.631625,17.35268749898701,0.6471250000000006,10.908624999999997,8.7275
spread_4src_25_25_25_25_v1,8.0,2023,24,17-7-0,17,7,0,0.7083333333333334,0.3591168416411523,4.291666666666667,3.25,0.6666666666666666,0.6666666666666666,0.7619047619047619,,10.854270833333333,13.310447582397446,-5.723854166666666,9.897395833333333,8.57125
spread_4src_25_25_25_25_v1,8.0,2024,44,30-14-0,30,14,0,0.6818181818181818,0.30609814895814247,9.306818181818182,8.5,0.8863636363636364,0.8863636363636364,0.975,,12.085909090909091,15.30081554198991,-0.3042045454545454,11.531363636363636,9.62125
spread_4src_25_25_25_25_v1,8.0,2025,35,26-8-1,26,8,1,0.7647058823529411,0.449745697009262,8.257142857142858,7.5,0.9142857142857143,0.9142857142857143,1.0,,11.4365,15.655419480395368,-1.0180714285714283,11.297785714285714,9.32
spread_4src_25_25_25_25_v1,9.0,2021,16,14-1-1,14,1,1,0.9333333333333333,1.1448221077776435,13.71875,11.75,0.875,0.875,0.875,,10.969375,16.790252287413672,4.0934375,17.845,13.49875
spread_4src_25_25_25_25_v1,9.0,2022,12,8-4-0,8,4,0,0.6666666666666666,0.39008356298542196,6.791666666666667,2.5,0.6666666666666666,0.6666666666666666,0.8,,17.966666666666665,20.108471551189563,-0.03458333333333371,12.8225,9.776250000000001
spread_4src_25_25_25_25_v1,9.0,2023,13,10-3-0,10,3,0,0.7692307692307693,0.478488299005194,6.1923076923076925,3.5,0.7692307692307693,0.7692307692307693,1.0,,11.823269230769231,14.361865086053413,-7.097499999999998,11.719038461538462,9.7875
spread_4src_25_25_25_25_v1,9.0,2024,30,22-8-0,22,8,0,0.7333333333333333,0.40207118760577865,11.983333333333333,11.25,0.9,0.9,1.0,,10.750083333333333,14.268546140316236,0.164416666666666,13.00875,11.13375
spread_4src_25_25_25_25_v1,9.0,2025,19,14-4-1,14,4,1,0.7777777777777778,0.4640175750447327,11.236842105263158,12.5,0.8947368421052632,0.8947368421052632,1.0,,11.006842105263157,13.984785718020401,-1.2789473684210522,13.70263157894737,13.4275
spread_4src_25_25_25_25_v1,10.0,2021,13,11-1-1,11,1,1,0.9166666666666666,1.2137199947268598,16.0,13.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,,12.650769230769232,18.44015361607965,4.443461538461539,19.79153846153846,18.7225
spread_4src_25_25_25_25_v1,10.0,2022,7,7-0-0,7,0,0,1.0,1.118139904038889,11.071428571428571,10.5,0.7142857142857143,0.7142857142857143,1.0,,16.09392857142857,18.793384070502803,1.0524999999999998,15.5575,11.98
spread_4src_25_25_25_25_v1,10.0,2023,6,6-0-0,6,0,0,1.0,0.9171626916489672,10.333333333333334,11.5,0.8333333333333334,0.8333333333333334,1.0,,7.227916666666666,8.602551402055092,-2.42125,14.372916666666663,14.411249999999999
spread_4src_25_25_25_25_v1,10.0,2024,21,14-7-0,14,7,0,0.6666666666666666,0.274330607663941,14.69047619047619,13.0,1.0,1.0,1.0,,11.926785714285714,16.044253449444135,-0.4396428571428572,14.635595238095236,13.385
spread_4src_25_25_25_25_v1,10.0,2025,15,12-2-1,12,2,1,0.8571428571428571,0.610547439458493,12.533333333333333,13.0,1.0,1.0,1.0,,9.982333333333335,11.863806900260416,-5.579666666666666,14.979666666666668,13.9775
