season,week,date,game_id,team,opponent,side,role,spread,spread_bucket,ats_margin,ats_result,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_gap,off_vs_def_gap,def_vs_off_gap,team_overall_pct,opp_overall_pct,team_offense_pct,opp_offense_pct,team_defense_pct,opp_defense_pct,case,threshold,game_id_key,market_opening_home_spread,market_closing_home_spread,market_season,market_week,market_home_team,market_home_key,market_away_team,market_away_key,team_key,opponent_key,team_is_home_market,team_is_away_market,market_team_identity_valid,team_opening_spread,team_closing_spread,team_clv,market_joined,team_conference,opponent_conference,team_tier,opponent_tier,matchup_class
2024,2,2024-09-07T16:00:00.000Z,401628471,Rutgers,Akron,home,Favorite,-24.5,favorite_22plus,7.5,W,74.0,69.0,79.0,53.0,43.0,63.0,21.0,6.0,36.0,,,,,,,def_vs_off_gap,gap_10+,401628471,-23.0,-24.5,2024,2,Rutgers,rutgers,Akron,akron,rutgers,akron,True,False,True,-23.0,-24.5,1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T16:00:00.000Z,401628347,Texas,Michigan,away,Favorite,-6.666666666666667,favorite_1_to_7,12.333333333333332,W,70.0,74.0,66.0,36.0,24.0,47.0,34.0,27.0,42.0,,,,,,,def_vs_off_gap,gap_10+,401628347,7.5,6.5,2024,2,Michigan,michigan,Texas,texas,texas,michigan,False,True,True,-7.5,-6.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401645324,Navy,Temple,home,Favorite,-12.166666666666666,favorite_8_to_14,14.833333333333334,W,68.0,63.0,73.0,54.0,46.0,62.0,14.0,1.0,27.0,,,,,,,def_vs_off_gap,gap_10+,401645324,-13.0,-13.5,2024,2,Navy,navy,Temple,temple,navy,temple,True,False,True,-13.0,-13.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401635537,Charlotte,North Carolina,away,Underdog,21.5,underdog_22plus,3.5,W,61.0,65.0,57.0,37.0,37.0,36.0,24.0,29.0,20.0,,,,,,,def_vs_off_gap,gap_10+,401635537,-22.5,-22.0,2024,2,North Carolina,north carolina,Charlotte,charlotte,charlotte,north carolina,False,True,True,22.5,22.0,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401635535,Louisville,Jacksonville State,home,Favorite,-28.5,favorite_22plus,6.5,W,66.0,53.0,79.0,69.0,61.0,77.0,-3.0,-24.0,18.0,,,,,,,def_vs_off_gap,gap_10+,401635535,-27.0,-29.0,2024,2,Louisville,louisville,Jacksonville State,jacksonville state,louisville,jacksonville state,True,False,True,-27.0,-29.0,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401635535,Jacksonville State,Louisville,away,Underdog,28.5,underdog_22plus,-6.5,L,69.0,61.0,77.0,66.0,53.0,79.0,3.0,-18.0,24.0,,,,,,,def_vs_off_gap,gap_10+,401635535,-27.0,-29.0,2024,2,Louisville,louisville,Jacksonville State,jacksonville state,jacksonville state,louisville,False,True,True,27.0,29.0,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T19:30:00.000Z,401628473,Eastern Michigan,Washington,away,Underdog,24.833333333333332,underdog_22plus,3.833333333333332,W,46.0,45.0,47.0,36.0,19.0,52.0,10.0,-7.0,28.0,,,,,,,def_vs_off_gap,gap_10+,401628473,-24.0,-24.5,2024,2,Washington,washington,Eastern Michigan,eastern michigan,eastern michigan,washington,False,True,True,24.0,24.5,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T20:30:00.000Z,401635540,Virginia Tech,Marshall,home,Favorite,-20.666666666666668,favorite_15_to_21,-3.666666666666668,L,86.0,95.0,77.0,62.0,67.0,57.0,24.0,38.0,10.0,,,,,,,def_vs_off_gap,gap_10+,401635540,-16.5,-20.5,2024,2,Virginia Tech,virginia tech,Marshall,marshall,virginia tech,marshall,True,False,True,-16.5,-20.5,4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T22:00:00.000Z,401643781,South Alabama,Ohio,away,Favorite,-0.8333333333333334,favorite_1_to_7,-7.833333333333333,L,41.0,39.0,44.0,27.0,22.0,33.0,14.0,6.0,22.0,,,,,,,def_vs_off_gap,gap_10+,401643781,1.0,2.0,2024,2,Ohio,ohio,South Alabama,south alabama,south alabama,ohio,False,True,True,-1.0,-2.0,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T22:30:00.000Z,401636617,Sam Houston,UCF,away,Underdog,21.5,underdog_22plus,-9.5,L,64.0,63.0,64.0,49.0,38.0,60.0,15.0,3.0,26.0,,,,,,,def_vs_off_gap,gap_10+,401636617,-23.5,-21.5,2024,2,UCF,ucf,Sam Houston,sam houston,sam houston,ucf,False,True,True,23.5,21.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:00:00.000Z,401628344,Missouri,Buffalo,home,Favorite,-33.666666666666664,favorite_22plus,4.333333333333336,W,68.0,79.0,58.0,29.0,31.0,28.0,39.0,51.0,27.0,,,,,,,def_vs_off_gap,gap_10+,401628344,-34.0,-32.0,2024,2,Missouri,missouri,Buffalo,buffalo,missouri,buffalo,True,False,True,-34.0,-32.0,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:00:00.000Z,401643780,UAB,UL Monroe,away,Favorite,-11.5,favorite_8_to_14,-37.5,L,66.0,81.0,52.0,40.0,39.0,41.0,26.0,40.0,13.0,,,,,,,def_vs_off_gap,gap_10+,401643780,11.5,11.0,2024,2,UL Monroe,ulm,UAB,uab,uab,ulm,False,True,True,-11.5,-11.0,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:45:00.000Z,401628345,Oklahoma,Houston,home,Favorite,-27.666666666666668,favorite_22plus,-23.666666666666668,L,62.0,44.0,79.0,61.0,59.0,63.0,1.0,-19.0,20.0,,,,,,,def_vs_off_gap,gap_10+,401628345,-27.0,-28.0,2024,2,Oklahoma,oklahoma,Houston,houston,oklahoma,houston,True,False,True,-27.0,-28.0,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-07T23:45:00.000Z,401628345,Houston,Oklahoma,away,Underdog,27.666666666666668,underdog_22plus,23.666666666666668,W,61.0,59.0,63.0,62.0,44.0,79.0,-1.0,-20.0,19.0,,,,,,,def_vs_off_gap,gap_10+,401628345,-27.0,-28.0,2024,2,Oklahoma,oklahoma,Houston,houston,houston,oklahoma,False,True,True,27.0,28.0,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,2,2024-09-08T02:00:00.000Z,401628469,Oregon,Boise State,home,Favorite,-18.833333333333332,favorite_15_to_21,-15.833333333333332,L,69.0,68.0,70.0,59.0,46.0,71.0,10.0,-3.0,24.0,,,,,,,def_vs_off_gap,gap_10+,401628469,-18.0,-18.0,2024,2,Oregon,oregon,Boise State,boise state,oregon,boise state,True,False,True,-18.0,-18.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T16:00:00.000Z,401628350,Wisconsin,Alabama,home,Underdog,15.166666666666666,underdog_15_to_21,-16.833333333333336,L,71.0,70.0,71.0,44.0,56.0,33.0,27.0,37.0,15.0,,,,,,,def_vs_off_gap,gap_10+,401628350,9.5,15.5,2024,3,Wisconsin,wisconsin,Alabama,alabama,wisconsin,alabama,True,False,True,9.5,15.5,-6.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T16:00:00.000Z,401628475,Central Michigan,Illinois,away,Underdog,20.833333333333332,underdog_15_to_21,-0.1666666666666678,L,65.0,63.0,68.0,62.0,58.0,65.0,3.0,-2.0,10.0,,,,,,,def_vs_off_gap,gap_10+,401628475,-20.0,-20.0,2024,3,Illinois,illinois,Central Michigan,central michigan,central michigan,illinois,False,True,True,20.0,20.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T16:00:00.000Z,401636868,North Texas,Texas Tech,away,Underdog,10.333333333333334,underdog_8_to_14,-34.666666666666664,L,54.0,42.0,66.0,52.0,54.0,50.0,2.0,-8.0,12.0,,,,,,,def_vs_off_gap,gap_10+,401636868,-9.5,-9.5,2024,3,Texas Tech,texas tech,North Texas,north texas,north texas,texas tech,False,True,True,9.5,9.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T18:00:00.000Z,401643786,Temple,Coastal Carolina,home,Underdog,17.333333333333332,underdog_15_to_21,9.333333333333332,W,54.0,46.0,62.0,45.0,44.0,46.0,9.0,0.0,18.0,,,,,,,def_vs_off_gap,gap_10+,401643786,18.5,17.0,2024,3,Temple,temple,Coastal Carolina,coastal carolina,temple,coastal carolina,True,False,True,18.5,17.0,1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628358,Oklahoma,Tulane,home,Favorite,-13.333333333333334,favorite_8_to_14,1.666666666666666,W,62.0,44.0,79.0,50.0,47.0,53.0,12.0,-9.0,32.0,,,,,,,def_vs_off_gap,gap_10+,401628358,-13.5,-13.5,2024,3,Oklahoma,oklahoma,Tulane,tulane,oklahoma,tulane,True,False,True,-13.5,-13.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628481,Minnesota,Nevada,home,Favorite,-16.833333333333332,favorite_15_to_21,10.166666666666668,W,71.0,68.0,74.0,59.0,62.0,55.0,12.0,13.0,12.0,,,,,,,def_vs_off_gap,gap_10+,401628481,-17.5,-17.0,2024,3,Minnesota,minnesota,Nevada,nevada,minnesota,nevada,True,False,True,-17.5,-17.0,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628484,Washington State,Washington,away,Underdog,5.166666666666667,underdog_1_to_7,10.166666666666668,W,55.0,57.0,53.0,36.0,19.0,52.0,19.0,5.0,34.0,,,,,,,def_vs_off_gap,gap_10+,401628484,-7.5,-5.5,2024,3,Washington,washington,Washington State,washington state,washington state,washington,False,True,True,7.5,5.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T19:30:00.000Z,401628483,Oregon,Oregon State,away,Favorite,-17.666666666666668,favorite_15_to_21,17.333333333333332,W,69.0,68.0,70.0,40.0,54.0,26.0,29.0,42.0,16.0,,,,,,,def_vs_off_gap,gap_10+,401628483,20.5,18.0,2024,3,Oregon State,oregon state,Oregon,oregon,oregon,oregon state,False,True,True,-20.5,-18.0,-2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T20:00:00.000Z,401628477,Iowa,Troy,home,Favorite,-23.333333333333332,favorite_22plus,-6.333333333333332,L,69.0,80.0,58.0,36.0,42.0,29.0,33.0,51.0,16.0,,,,,,,def_vs_off_gap,gap_10+,401628477,-22.5,-22.5,2024,3,Iowa,iowa,Troy,troy,iowa,troy,True,False,True,-22.5,-22.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T22:00:00.000Z,401640990,Liberty,UTEP,home,Favorite,-23.666666666666668,favorite_22plus,-5.666666666666668,L,60.0,63.0,57.0,45.0,42.0,48.0,15.0,15.0,15.0,,,,,,,def_vs_off_gap,gap_10+,401640990,-23.5,-23.5,2024,3,Liberty,liberty,UTEP,utep,liberty,utep,True,False,True,-23.5,-23.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:00:00.000Z,401628361,Texas,UTSA,home,Favorite,-35.5,favorite_22plus,13.5,W,70.0,74.0,66.0,45.0,51.0,39.0,25.0,35.0,15.0,,,,,,,def_vs_off_gap,gap_10+,401628361,-34.5,-34.5,2024,3,Texas,texas,UTSA,utsa,texas,utsa,True,False,True,-34.5,-34.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:00:00.000Z,401640999,Jacksonville State,Eastern Michigan,away,Favorite,-1.0,favorite_1_to_7,-4.0,L,69.0,61.0,77.0,46.0,45.0,47.0,23.0,14.0,32.0,,,,,,,def_vs_off_gap,gap_10+,401640999,-2.0,-2.0,2024,3,Eastern Michigan,eastern michigan,Jacksonville State,jacksonville state,jacksonville state,eastern michigan,False,True,True,2.0,2.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401628354,Georgia,Kentucky,away,Favorite,-22.5,favorite_22plus,-21.5,L,65.0,76.0,55.0,49.0,45.0,52.0,16.0,24.0,10.0,,,,,,,def_vs_off_gap,gap_10+,401628354,23.5,22.0,2024,3,Kentucky,kentucky,Georgia,georgia,georgia,kentucky,False,True,True,-23.5,-22.0,-1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401636860,Baylor,Air Force,home,Favorite,-16.666666666666668,favorite_15_to_21,11.333333333333332,W,66.0,71.0,62.0,25.0,28.0,23.0,41.0,48.0,34.0,,,,,,,def_vs_off_gap,gap_10+,401636860,-15.5,-15.5,2024,3,Baylor,baylor,Air Force,air force,baylor,air force,True,False,True,-15.5,-15.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401628352,Auburn,New Mexico,home,Favorite,-25.833333333333332,favorite_22plus,0.1666666666666678,W,65.0,74.0,55.0,40.0,26.0,54.0,25.0,20.0,29.0,,,,,,,def_vs_off_gap,gap_10+,401628352,-28.0,-24.0,2024,3,Auburn,auburn,New Mexico,new mexico,auburn,new mexico,True,False,True,-28.0,-24.0,-4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-14T23:30:00.000Z,401636866,TCU,UCF,home,Favorite,-2.1666666666666665,favorite_1_to_7,-3.1666666666666665,L,71.0,63.0,78.0,49.0,38.0,60.0,22.0,3.0,40.0,,,,,,,def_vs_off_gap,gap_10+,401636866,2.0,-2.5,2024,3,TCU,tcu,UCF,ucf,tcu,ucf,True,False,True,2.0,-2.5,4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-15T00:00:00.000Z,401636862,Rice,Houston,away,Underdog,4.333333333333333,underdog_1_to_7,-21.666666666666668,L,73.0,62.0,84.0,61.0,59.0,63.0,12.0,-1.0,25.0,,,,,,,def_vs_off_gap,gap_10+,401636862,-5.0,-5.0,2024,3,Houston,houston,Rice,rice,rice,houston,False,True,True,5.0,5.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-15T00:00:00.000Z,401628478,Virginia,Maryland,home,Favorite,-1.1666666666666667,favorite_1_to_7,-15.166666666666666,L,76.0,85.0,68.0,45.0,40.0,51.0,31.0,34.0,28.0,,,,,,,def_vs_off_gap,gap_10+,401628478,2.0,2.0,2024,3,Virginia,virginia,Maryland,maryland,virginia,maryland,True,False,True,2.0,2.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,3,2024-09-15T02:30:00.000Z,401635541,California,San Diego State,home,Favorite,-18.666666666666668,favorite_15_to_21,2.333333333333332,W,73.0,79.0,66.0,46.0,49.0,43.0,27.0,36.0,17.0,,,,,,,def_vs_off_gap,gap_10+,401635541,-18.0,-18.0,2024,3,California,california,San Diego State,san diego state,california,san diego state,True,False,True,-18.0,-18.0,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T00:00:00.000Z,401628485,Nebraska,Illinois,home,Favorite,-8.833333333333334,favorite_8_to_14,-15.833333333333334,L,77.0,76.0,78.0,62.0,58.0,65.0,15.0,11.0,20.0,,,,,,,def_vs_off_gap,gap_10+,401628485,-9.0,-8.0,2024,4,Nebraska,nebraska,Illinois,illinois,nebraska,illinois,True,False,True,-9.0,-8.0,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T16:00:00.000Z,401643791,Louisiana,Tulane,home,Underdog,1.5,underdog_1_to_7,-6.5,L,73.0,73.0,73.0,50.0,47.0,53.0,23.0,20.0,26.0,,,,,,,def_vs_off_gap,gap_10+,401643791,,1.5,2024,4,Louisiana,louisiana,Tulane,tulane,louisiana,tulane,True,False,True,,1.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T16:00:00.000Z,401645328,Rice,Army,away,Underdog,7.333333333333333,underdog_1_to_7,-15.666666666666668,L,73.0,62.0,84.0,47.0,58.0,37.0,26.0,25.0,26.0,,,,,,,def_vs_off_gap,gap_10+,401645328,,-7.5,2024,4,Army,army,Rice,rice,rice,army,False,True,True,,7.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T16:45:00.000Z,401628364,Kentucky,Ohio,home,Favorite,-20.666666666666668,favorite_15_to_21,14.333333333333332,W,49.0,45.0,52.0,27.0,22.0,33.0,22.0,12.0,30.0,,,,,,,def_vs_off_gap,gap_10+,401628364,,-21.5,2024,4,Kentucky,kentucky,Ohio,ohio,kentucky,ohio,True,False,True,,-21.5,,False,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T18:00:00.000Z,401635558,Virginia,Coastal Carolina,away,Favorite,-3.5,favorite_1_to_7,15.5,W,76.0,85.0,68.0,45.0,44.0,46.0,31.0,39.0,24.0,,,,,,,def_vs_off_gap,gap_10+,401635558,3.0,3.5,2024,4,Coastal Carolina,coastal carolina,Virginia,virginia,virginia,coastal carolina,False,True,True,-3.0,-3.5,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T19:00:00.000Z,401641000,Jacksonville State,Southern Miss,home,Favorite,-6.166666666666667,favorite_1_to_7,30.833333333333332,W,69.0,61.0,77.0,56.0,49.0,63.0,13.0,-2.0,28.0,,,,,,,def_vs_off_gap,gap_10+,401641000,-6.5,-6.5,2024,4,Jacksonville State,jacksonville state,Southern Miss,southern miss,jacksonville state,southern miss,True,False,True,-6.5,-6.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T19:30:00.000Z,401628365,LSU,UCLA,home,Favorite,-21.5,favorite_15_to_21,-4.5,L,63.0,55.0,71.0,51.0,51.0,51.0,12.0,4.0,20.0,,,,,,,def_vs_off_gap,gap_10+,401628365,-23.0,-21.5,2024,4,LSU,lsu,UCLA,ucla,lsu,ucla,True,False,True,-23.0,-21.5,-1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T19:30:00.000Z,401628489,USC,Michigan,away,Favorite,-4.166666666666667,favorite_1_to_7,-7.166666666666667,L,50.0,51.0,49.0,36.0,24.0,47.0,14.0,4.0,25.0,,,,,,,def_vs_off_gap,gap_10+,401628489,5.5,4.5,2024,4,Michigan,michigan,USC,usc,usc,michigan,False,True,True,-5.5,-4.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T21:00:00.000Z,401635557,TCU,SMU,away,Favorite,-1.6666666666666667,favorite_1_to_7,-25.666666666666668,L,71.0,63.0,78.0,62.0,64.0,60.0,9.0,3.0,14.0,,,,,,,def_vs_off_gap,gap_10+,401635557,2.5,1.5,2024,4,SMU,smu,TCU,tcu,tcu,smu,False,True,True,-2.5,-1.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401635551,California,Florida State,away,Underdog,2.8333333333333335,underdog_1_to_7,-2.1666666666666665,L,73.0,79.0,66.0,58.0,56.0,60.0,15.0,19.0,10.0,,,,,,,def_vs_off_gap,gap_10+,401635551,-2.0,-2.5,2024,4,Florida State,florida state,California,california,california,florida state,False,True,True,2.0,2.5,-0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401628491,Northwestern,Washington,away,Underdog,11.833333333333334,underdog_8_to_14,-7.166666666666666,L,76.0,64.0,88.0,36.0,19.0,52.0,40.0,12.0,69.0,,,,,,,def_vs_off_gap,gap_10+,401628491,-10.5,-12.0,2024,4,Washington,washington,Northwestern,northwestern,northwestern,washington,False,True,True,10.5,12.0,-1.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401643716,Wyoming,North Texas,away,Underdog,7.0,underdog_1_to_7,-20.0,L,62.0,57.0,67.0,54.0,42.0,66.0,8.0,-9.0,25.0,,,,,,,def_vs_off_gap,gap_10+,401643716,-9.5,-7.5,2024,4,North Texas,north texas,Wyoming,wyoming,wyoming,north texas,False,True,True,9.5,7.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:00:00.000Z,401641037,Western Kentucky,Toledo,home,Underdog,2.3333333333333335,underdog_1_to_7,7.333333333333334,W,61.0,59.0,64.0,42.0,32.0,51.0,19.0,8.0,32.0,,,,,,,def_vs_off_gap,gap_10+,401641037,-1.0,2.5,2024,4,Western Kentucky,western kentucky,Toledo,toledo,western kentucky,toledo,True,False,True,-1.0,2.5,-3.5,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:30:00.000Z,401628369,Oklahoma,Tennessee,home,Underdog,6.0,underdog_1_to_7,-4.0,L,62.0,44.0,79.0,52.0,46.0,58.0,10.0,-14.0,33.0,,,,,,,def_vs_off_gap,gap_10+,401628369,7.5,5.5,2024,4,Oklahoma,oklahoma,Tennessee,tennessee,oklahoma,tennessee,True,False,True,7.5,5.5,2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:30:00.000Z,401628369,Tennessee,Oklahoma,away,Favorite,-6.0,favorite_1_to_7,4.0,W,52.0,46.0,58.0,62.0,44.0,79.0,-10.0,-33.0,14.0,,,,,,,def_vs_off_gap,gap_10+,401628369,7.5,5.5,2024,4,Oklahoma,oklahoma,Tennessee,tennessee,tennessee,oklahoma,False,True,True,-7.5,-5.5,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-21T23:30:00.000Z,401628372,Texas A&M,Bowling Green,home,Favorite,-21.166666666666668,favorite_15_to_21,-15.166666666666668,L,72.0,77.0,67.0,48.0,52.0,45.0,24.0,32.0,15.0,,,,,,,def_vs_off_gap,gap_10+,401628372,-23.0,-21.0,2024,4,Texas A&M,texas a m,Bowling Green,bowling green,texas a m,bowling green,True,False,True,-23.0,-21.0,-2.0,True,,,Unknown,Unknown,Unknown vs Unknown
2024,4,2024-09-22T00:00:00.000Z,401628371,Texas,UL Monroe,home,Favorite,-43.0,favorite_22plus,5.0,W,70.0,74.0,66.0,40.0,39.0,41.0,30.0,33.0,27.0,,,,,,,def_vs_off_gap,gap_10+,401628371,-45.0,-41.5,2024,4,Texas,texas,UL Monroe,ulm,texas,ulm,True,False,True,-45.0,-41.5,-3.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-23T23:30:00.000Z,401754516,Stanford,Hawai'i,away,Underdog,1.6666666666666667,underdog_1_to_7,-1.3333333333333333,L,67.0,59.0,76.0,58.0,58.0,58.0,9.0,1.0,18.0,,,,,,,def_vs_off_gap,gap_10+,401754516,2.5,-2.0,2025,1,Hawai'i,hawai i,Stanford,stanford,stanford,hawai i,False,True,True,-2.5,2.0,-4.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-28T23:00:00.000Z,401756848,UCF,Jacksonville State,home,Favorite,-19.166666666666668,favorite_15_to_21,-12.166666666666668,L,45.0,41.0,48.0,28.0,37.0,19.0,17.0,22.0,11.0,,,,,,,def_vs_off_gap,gap_10+,401756848,-16.5,-20.5,2025,1,UCF,ucf,Jacksonville State,jacksonville state,ucf,jacksonville state,True,False,True,-16.5,-20.5,4.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-29T00:00:00.000Z,401752793,Minnesota,Buffalo,home,Favorite,-17.166666666666668,favorite_15_to_21,-4.166666666666668,L,62.0,50.0,73.0,57.0,41.0,73.0,5.0,-23.0,32.0,,,,,,,def_vs_off_gap,gap_10+,401752793,-18.5,-18.5,2025,1,Minnesota,minnesota,Buffalo,buffalo,minnesota,buffalo,True,False,True,-18.5,-18.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-29T00:00:00.000Z,401752793,Buffalo,Minnesota,away,Underdog,17.166666666666668,underdog_15_to_21,4.166666666666668,W,57.0,41.0,73.0,62.0,50.0,73.0,-5.0,-32.0,23.0,,,,,,,def_vs_off_gap,gap_10+,401752793,-18.5,-18.5,2025,1,Minnesota,minnesota,Buffalo,buffalo,buffalo,minnesota,False,True,True,18.5,18.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-29T01:00:00.000Z,401762791,Wisconsin,Miami (OH),home,Favorite,-18.0,favorite_15_to_21,-1.0,L,64.0,67.0,62.0,32.0,15.0,49.0,32.0,18.0,47.0,,,,,,,def_vs_off_gap,gap_10+,401762791,-17.5,-18.0,2025,1,Wisconsin,wisconsin,Miami (OH),miami ohio,wisconsin,miami ohio,True,False,True,-17.5,-18.0,0.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T00:00:00.000Z,401754375,Georgia Tech,Colorado,away,Favorite,-3.6666666666666665,favorite_1_to_7,3.3333333333333335,W,64.0,64.0,65.0,50.0,44.0,55.0,14.0,9.0,21.0,,,,,,,def_vs_off_gap,gap_10+,401754375,3.5,3.5,2025,1,Colorado,colorado,Georgia Tech,georgia tech,georgia tech,colorado,False,True,True,-3.5,-3.5,0.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:00:00.000Z,401752803,Northwestern,Tulane,away,Underdog,6.0,underdog_1_to_7,-14.0,L,58.0,54.0,62.0,56.0,48.0,63.0,2.0,-9.0,14.0,,,,,,,def_vs_off_gap,gap_10+,401752803,-7.5,-5.0,2025,1,Tulane,tulane,Northwestern,northwestern,northwestern,tulane,False,True,True,7.5,5.0,2.5,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:00:00.000Z,401752676,Tennessee,Syracuse,home,Favorite,-13.5,favorite_8_to_14,5.5,W,58.0,49.0,67.0,50.0,37.0,62.0,8.0,-13.0,30.0,,,,,,,def_vs_off_gap,gap_10+,401752676,-14.5,-13.5,2025,1,Tennessee,tennessee,Syracuse,syracuse,tennessee,syracuse,True,False,True,-14.5,-13.5,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:00:00.000Z,401752676,Syracuse,Tennessee,away,Underdog,13.5,underdog_8_to_14,-5.5,L,50.0,37.0,62.0,58.0,49.0,67.0,-8.0,-30.0,13.0,,,,,,,def_vs_off_gap,gap_10+,401752676,-14.5,-13.5,2025,1,Tennessee,tennessee,Syracuse,syracuse,syracuse,tennessee,False,True,True,14.5,13.5,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:00:00.000Z,401752677,Ohio State,Texas,home,Favorite,-2.1666666666666665,favorite_1_to_7,4.833333333333334,W,46.0,47.0,45.0,45.0,29.0,61.0,1.0,-14.0,16.0,,,,,,,def_vs_off_gap,gap_10+,401752677,-3.0,-2.0,2025,1,Ohio State,ohio state,Texas,texas,ohio state,texas,True,False,True,-3.0,-2.0,-1.0,True,,,Unknown,Unknown,Unknown vs Unknown
2025,1,2025-08-30T16:00:00.000Z,401752677,Texas,Ohio State,away,Underdog,2.1666666666666665,underdog_1_to_7,-4.833333333333334,L,45.0,29.0,61.0,46.0,47.0,45.0,-1.0,-16.0,14.0,,,,,,,def_vs_off_gap,gap_10+,401752677,-3.0,-2.0,2025,1,Ohio State,ohio state,Texas,texas,texas,ohio state,False,True,True,3.0,2.0,1.0,True,,,Unknown,Unknown,Unknown vs Unknown
