game_id,week,date,away_team,home_team,projected_margin_home,projected_total,market_spread_home,market_spread_text,market_spread_book,market_spread_price,market_line_source,market_price_status,market_line_note,market_books_count,market_books_available,market_total,market_total_book,market_total_over_price,market_total_under_price,market_total_last_update,has_actual_market_spread,has_actual_market_total,spread_edge_home_if_actual,total_edge_if_actual
g847,13,2026-11-28,Florida Atlantic,East Carolina,10.35,56.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g848,13,2026-11-28,Sam Houston,Florida International,12.18,55.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g849,13,2026-11-28,San Diego State,Fresno State,0.6775,45.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g850,13,2026-11-28,Georgia Tech,Georgia,21.06,51.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g851,13,2026-11-28,Louisiana Tech,Georgia Southern,2.73,54.1,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g852,13,2026-11-28,Louisiana,Georgia State,-7.885,58.75,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g853,13,2026-11-28,Sacramento State,Hawaii,15.5053,54.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g854,13,2026-11-28,Baylor,Houston,4.7575,57.3,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g855,13,2026-11-28,Purdue,Indiana,31.735,51.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g856,13,2026-11-28,Kansas State,Iowa State,-3.635,50.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g857,13,2026-11-28,Coastal Carolina,James Madison,17.8875,53.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g858,13,2026-11-28,Louisville,Kentucky,-2.26,48.25,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g859,13,2026-11-28,Penn State,Maryland,-11.2525,50.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g860,13,2026-11-28,Temple,Memphis,10.7625,58.9,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g861,13,2026-11-28,Boston College,Miami-FL,28.3875,50.45,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g862,13,2026-11-28,New Mexico State,Middle Tennessee,0.255,52.0,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g863,13,2026-11-28,Oklahoma,Missouri,-1.645,47.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g864,13,2026-11-28,Liberty,Missouri State,-4.29,54.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g865,13,2026-11-28,Air Force,New Mexico,5.69,52.35,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g866,13,2026-11-28,NC State,North Carolina,-0.235,50.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g867,13,2026-11-28,UAB,North Texas,14.995,58.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g868,13,2026-11-28,UTEP,Northern Illinois,2.2875,47.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g869,13,2026-11-28,Illinois,Northwestern,-2.955,49.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g870,13,2026-11-28,Michigan,Ohio State,16.9175,49.2,-11.5,Ohio State -11.5,fanduel,-110.0,SportsGameOdds,actual,,13.0,"ballybet,betparx,betrivers,casumo,fanduel,grosvenor,leovegas,livescorebet,pointsbet,sportsbet,tabtouch,unibet,virginbet",45.5,fanduel,-110.0,-110.0,2026-07-03T00:15:22.288Z,True,True,5.4175,3.700000000000003
g871,13,2026-11-28,Kansas,Oklahoma State,0.2675,54.15,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g872,13,2026-11-28,Southern Miss,Old Dominion,13.185,50.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g873,13,2026-11-28,Washington,Oregon,16.0125,51.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g874,13,2026-11-28,Army,Rice,-9.0825,50.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g875,13,2026-11-28,Michigan State,Rutgers,2.5925,55.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g876,13,2026-11-28,North Dakota State,San Jose State,-7.7438,51.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g877,13,2026-11-28,Tulane,South Florida,3.665,54.05,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g878,13,2026-11-28,SMU,Stanford,-13.61,49.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g879,13,2026-11-28,Notre Dame,Syracuse,-27.515,51.85,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g880,13,2026-11-28,USC,UCLA,-13.2325,55.55,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g881,13,2026-11-28,Marshall,UL-Monroe,-10.445,57.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g882,13,2026-11-28,Nevada,UNLV,16.6975,53.5,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g883,13,2026-11-28,Tulsa,UTSA,9.3,57.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g884,13,2026-11-28,Boise State,Utah State,-8.38,53.65,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g885,13,2026-11-28,Tennessee,Vanderbilt,-3.045,59.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g886,13,2026-11-28,Virginia,Virginia Tech,0.03,49.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g887,13,2026-11-28,Duke,Wake Forest,2.4825,52.6,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g888,13,2026-11-28,Oregon State,Washington State,9.8075,46.2,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g889,13,2026-11-28,Kennesaw State,Western Kentucky,6.46,53.8,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g890,13,2026-11-28,Minnesota,Wisconsin,2.86,41.95,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g891,13,2026-11-28,Connecticut,Wyoming,-0.03,46.7,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g892,14,2026-12-04,Big 12 No. 2,Big 12 No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g893,14,2026-12-04,CUSA No. 2,CUSA No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g894,14,2026-12-04,Pac-12 No. 2,Pac-12 No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g895,14,2026-12-05,AAC No. 2,AAC No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g896,14,2026-12-05,ACC No. 2,ACC No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g897,14,2026-12-05,Big Ten No. 2,Big Ten No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g898,14,2026-12-05,MAC No. 2,MAC No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g899,14,2026-12-05,MWC No. 2,MWC No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g900,14,2026-12-05,SEC No. 2,SEC No. 1,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g901,14,2026-12-05,Sun Belt East,Sun Belt West,,,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
g902,15,2026-12-12,Navy,Army,-4.2575,53.4,,,,,,missing,No SportsGameOdds market returned for this game.,,,,,,,,False,False,,
