event_id,start_time_utc,away_team,home_team,odd_id,market_name,stat_id,stat_entity_id,period_id,bet_type_id,side_id,book_odds,book_spread,book_over_under,books_count,books
qaiSlo6CyCuFajrKdO5e,2026-09-12T16:00:00.000Z,Oregon,Oklahoma State,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-974,,,3,"fanduel,pointsbet,unibet"
qaiSlo6CyCuFajrKdO5e,2026-09-12T16:00:00.000Z,Oregon,Oklahoma State,points-home-game-ml-home,Moneyline,points,home,game,ml,home,+560,,,3,"fanduel,pointsbet,unibet"
qaiSlo6CyCuFajrKdO5e,2026-09-12T16:00:00.000Z,Oregon,Oklahoma State,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-105,,59.5,1,fanduel
qaiSlo6CyCuFajrKdO5e,2026-09-12T16:00:00.000Z,Oregon,Oklahoma State,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-116,,59.5,1,fanduel
qaiSlo6CyCuFajrKdO5e,2026-09-12T16:00:00.000Z,Oregon,Oklahoma State,points-away-game-sp-away,Spread,points,away,game,sp,away,-115,-18.5,,2,"draftkings,fanduel"
qaiSlo6CyCuFajrKdO5e,2026-09-12T16:00:00.000Z,Oregon,Oklahoma State,points-home-game-sp-home,Spread,points,home,game,sp,home,-114,+18.5,,2,"draftkings,fanduel"
FUm5phQvKHbdVqEh6cyn,2026-09-12T19:30:00.000Z,Jerry Rice Team,Notre Dame,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+1464,,,0,
FUm5phQvKHbdVqEh6cyn,2026-09-12T19:30:00.000Z,Jerry Rice Team,Notre Dame,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-2580,,,0,
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+1.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-1.5,,6,"betmgm,bovada,caesars,draftkings,fanduel,unibet"
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-113,,47.5,4,"betmgm,bovada,caesars,fanduel"
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-108,,47.5,4,"betmgm,bovada,caesars,fanduel"
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-105,,,5,"bovada,caesars,fanduel,pointsbet,unibet"
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-120,,,5,"bovada,caesars,fanduel,pointsbet,unibet"
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-game-yn-no,Any Points Yes/No,points,all,game,yn,no,-125,,,0,
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-game-yn-yes,Any Points Yes/No,points,all,game,yn,yes,-1380,,,0,
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-1h-ou-under,1st Half Over/Under,points,all,1h,ou,under,-110,,87.5,0,
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-1h-ou-over,1st Half Over/Under,points,all,1h,ou,over,-118,,87.5,0,
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-1q-ou-under,1st Quarter Over/Under,points,all,1q,ou,under,-113,,44.5,0,
NtdK0vmNaHQiLZSLPpOh,2026-09-12T23:30:00.000Z,Ohio State,Texas,points-all-1q-ou-over,1st Quarter Over/Under,points,all,1q,ou,over,-115,,44.5,0,
URJmol82GHEuj0hcwFst,2026-09-12T23:30:00.000Z,Iowa State,Iowa,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+422,,,3,"fanduel,pointsbet,unibet"
URJmol82GHEuj0hcwFst,2026-09-12T23:30:00.000Z,Iowa State,Iowa,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-645,,,3,"fanduel,pointsbet,unibet"
URJmol82GHEuj0hcwFst,2026-09-12T23:30:00.000Z,Iowa State,Iowa,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-105,,41.5,1,fanduel
URJmol82GHEuj0hcwFst,2026-09-12T23:30:00.000Z,Iowa State,Iowa,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-116,,41.5,1,fanduel
URJmol82GHEuj0hcwFst,2026-09-12T23:30:00.000Z,Iowa State,Iowa,points-away-game-sp-away,Spread,points,away,game,sp,away,-107,+12.5,,2,"draftkings,fanduel"
URJmol82GHEuj0hcwFst,2026-09-12T23:30:00.000Z,Iowa State,Iowa,points-home-game-sp-home,Spread,points,home,game,sp,home,-117,-12.5,,2,"draftkings,fanduel"
yYH5LfsNlvzUqCSwHi41,2026-09-13T02:15:00.000Z,Arkansas,Utah,points-away-game-sp-away,Spread,points,away,game,sp,away,-112,+8.5,,2,"draftkings,fanduel"
yYH5LfsNlvzUqCSwHi41,2026-09-13T02:15:00.000Z,Arkansas,Utah,points-home-game-sp-home,Spread,points,home,game,sp,home,-109,-8.5,,2,"draftkings,fanduel"
yYH5LfsNlvzUqCSwHi41,2026-09-13T02:15:00.000Z,Arkansas,Utah,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+250,,,2,"fanduel,pointsbet"
yYH5LfsNlvzUqCSwHi41,2026-09-13T02:15:00.000Z,Arkansas,Utah,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-333,,,2,"fanduel,pointsbet"
yYH5LfsNlvzUqCSwHi41,2026-09-13T02:15:00.000Z,Arkansas,Utah,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-109,,55.5,1,fanduel
yYH5LfsNlvzUqCSwHi41,2026-09-13T02:15:00.000Z,Arkansas,Utah,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-111,,55.5,1,fanduel
MHdayVACkvNOhCKHZoNl,2026-09-19T00:00:00.000Z,Houston,Texas Tech,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-550,,,1,fanduel
MHdayVACkvNOhCKHZoNl,2026-09-19T00:00:00.000Z,Houston,Texas Tech,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+400,,,1,fanduel
MHdayVACkvNOhCKHZoNl,2026-09-19T00:00:00.000Z,Houston,Texas Tech,points-home-game-sp-home,Spread,points,home,game,sp,home,-115,-12.5,,2,"draftkings,fanduel"
MHdayVACkvNOhCKHZoNl,2026-09-19T00:00:00.000Z,Houston,Texas Tech,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,53.5,1,fanduel
MHdayVACkvNOhCKHZoNl,2026-09-19T00:00:00.000Z,Houston,Texas Tech,points-away-game-sp-away,Spread,points,away,game,sp,away,-105,+12.5,,2,"draftkings,fanduel"
MHdayVACkvNOhCKHZoNl,2026-09-19T00:00:00.000Z,Houston,Texas Tech,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,53.5,1,fanduel
TkPdAlDNBRfJBrJvIl7w,2026-09-19T16:00:00.000Z,Georgia,Arkansas,points-home-game-ml-home,Moneyline,points,home,game,ml,home,+470,,,1,fanduel
TkPdAlDNBRfJBrJvIl7w,2026-09-19T16:00:00.000Z,Georgia,Arkansas,points-home-game-sp-home,Spread,points,home,game,sp,home,+100,+13.5,,1,fanduel
TkPdAlDNBRfJBrJvIl7w,2026-09-19T16:00:00.000Z,Georgia,Arkansas,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,55.5,1,fanduel
TkPdAlDNBRfJBrJvIl7w,2026-09-19T16:00:00.000Z,Georgia,Arkansas,points-away-game-ml-away,Moneyline,points,away,game,ml,away,-670,,,1,fanduel
TkPdAlDNBRfJBrJvIl7w,2026-09-19T16:00:00.000Z,Georgia,Arkansas,points-away-game-sp-away,Spread,points,away,game,sp,away,-122,-13.5,,1,fanduel
TkPdAlDNBRfJBrJvIl7w,2026-09-19T16:00:00.000Z,Georgia,Arkansas,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,55.5,1,fanduel
OFkMVsRCxcp4rSpuWUzB,2026-09-19T19:30:00.000Z,Florida State,Alabama,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-15.5,,1,draftkings
OFkMVsRCxcp4rSpuWUzB,2026-09-19T19:30:00.000Z,Florida State,Alabama,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+15.5,,1,draftkings
yCCgZAcv7e3XPpDfC8Vl,2026-09-19T19:30:00.000Z,SMU,Louisville,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-1.5,,1,draftkings
yCCgZAcv7e3XPpDfC8Vl,2026-09-19T19:30:00.000Z,SMU,Louisville,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+1.5,,1,draftkings
Dqif0aJhZzB1GITYFgjq,2026-09-19T23:00:00.000Z,Florida,Auburn,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,+0,,1,draftkings
Dqif0aJhZzB1GITYFgjq,2026-09-19T23:00:00.000Z,Florida,Auburn,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+0,,1,draftkings
37WE79FTeKIKZcrnb2fo,2026-09-19T23:30:00.000Z,LSU,Ole Miss,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,57.5,2,"betmgm,fanduel"
37WE79FTeKIKZcrnb2fo,2026-09-19T23:30:00.000Z,LSU,Ole Miss,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-110,,57.5,2,"betmgm,fanduel"
37WE79FTeKIKZcrnb2fo,2026-09-19T23:30:00.000Z,LSU,Ole Miss,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+105,,,2,"fanduel,unibet"
37WE79FTeKIKZcrnb2fo,2026-09-19T23:30:00.000Z,LSU,Ole Miss,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-133,,,2,"fanduel,unibet"
37WE79FTeKIKZcrnb2fo,2026-09-19T23:30:00.000Z,LSU,Ole Miss,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+2.5,,3,"betmgm,draftkings,fanduel"
37WE79FTeKIKZcrnb2fo,2026-09-19T23:30:00.000Z,LSU,Ole Miss,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-2.5,,3,"betmgm,draftkings,fanduel"
l7f5wa2auOmvPQYulLaz,2026-09-19T23:30:00.000Z,Michigan State,Notre Dame,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-1236,,,0,
l7f5wa2auOmvPQYulLaz,2026-09-19T23:30:00.000Z,Michigan State,Notre Dame,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+945,,,0,
1YPVmQ9Df1bPJ4bw0sY7,2026-11-08T00:30:00.000Z,Miami,Notre Dame,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-110,,54.5,1,fanduel
1YPVmQ9Df1bPJ4bw0sY7,2026-11-08T00:30:00.000Z,Miami,Notre Dame,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-112,,54.5,1,fanduel
1YPVmQ9Df1bPJ4bw0sY7,2026-11-08T00:30:00.000Z,Miami,Notre Dame,points-away-game-sp-away,Spread,points,away,game,sp,away,-110,+6.5,,2,"fanduel,unibet"
1YPVmQ9Df1bPJ4bw0sY7,2026-11-08T00:30:00.000Z,Miami,Notre Dame,points-home-game-sp-home,Spread,points,home,game,sp,home,-113,-6.5,,2,"fanduel,unibet"
1YPVmQ9Df1bPJ4bw0sY7,2026-11-08T00:30:00.000Z,Miami,Notre Dame,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+175,,,3,"fanduel,pointsbet,unibet"
1YPVmQ9Df1bPJ4bw0sY7,2026-11-08T00:30:00.000Z,Miami,Notre Dame,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-230,,,3,"fanduel,pointsbet,unibet"
XKEAYyoLMp32TugmRNmT,2026-11-28T17:00:00.000Z,Michigan,Ohio State,points-all-game-ou-over,Over/Under,points,all,game,ou,over,-112,,45.5,1,fanduel
XKEAYyoLMp32TugmRNmT,2026-11-28T17:00:00.000Z,Michigan,Ohio State,points-all-game-ou-under,Over/Under,points,all,game,ou,under,-109,,45.5,1,fanduel
XKEAYyoLMp32TugmRNmT,2026-11-28T17:00:00.000Z,Michigan,Ohio State,points-away-game-ml-away,Moneyline,points,away,game,ml,away,+330,,,3,"fanduel,pointsbet,unibet"
XKEAYyoLMp32TugmRNmT,2026-11-28T17:00:00.000Z,Michigan,Ohio State,points-home-game-ml-home,Moneyline,points,home,game,ml,home,-455,,,3,"fanduel,pointsbet,unibet"
XKEAYyoLMp32TugmRNmT,2026-11-28T17:00:00.000Z,Michigan,Ohio State,points-away-game-sp-away,Spread,points,away,game,sp,away,-114,+11.5,,2,"fanduel,unibet"
XKEAYyoLMp32TugmRNmT,2026-11-28T17:00:00.000Z,Michigan,Ohio State,points-home-game-sp-home,Spread,points,home,game,sp,home,-110,-11.5,,2,"fanduel,unibet"
