coach,team,category,consumer,canonical_wins,canonical_losses,canonical_pushes,canonical_sample,consumer_wins,consumer_losses,consumer_pushes,consumer_sample,displayed_sample,record_sum_matches_displayed_sample,sample_loss_pct,more_than_10_pct_below_canonical,status,canonical_source
Tim Albin,Charlotte,underdog_ats,Matchup,19,17,0,36,19,17,0,36,36,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tim Albin,Charlotte,underdog_ats,Coach Trends,19,17,0,36,19,17,0,36,36,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tim Albin,Charlotte,underdog_totals,Team,15,21,0,36,15,21,0,36,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tim Albin,Charlotte,underdog_totals,Matchup,15,21,0,36,15,21,0,36,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tim Albin,Charlotte,underdog_totals,Coach Trends,15,21,0,36,15,21,0,36,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tim Albin,Charlotte,first_half_ats,Team,7,9,0,16,7,9,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,first_half_ats,Matchup,7,9,0,16,7,9,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,first_half_ats,Coach Trends,7,9,0,16,7,9,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,first_half_totals,Team,5,11,0,16,5,11,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,first_half_totals,Matchup,5,11,0,16,5,11,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,first_half_totals,Coach Trends,5,11,0,16,5,11,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,second_half_ats,Team,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,second_half_ats,Matchup,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,second_half_ats,Coach Trends,8,8,0,16,8,8,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,second_half_totals,Team,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,second_half_totals,Matchup,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Albin,Charlotte,second_half_totals,Coach Trends,6,10,0,16,6,10,0,16,16,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tim Polasek,North Dakota State,full_game_ats,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tim Polasek,North Dakota State,full_game_ats,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tim Polasek,North Dakota State,full_game_ats,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
Tim Polasek,North Dakota State,full_game_totals,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tim Polasek,North Dakota State,full_game_totals,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tim Polasek,North Dakota State,full_game_totals,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,full_game_ats,Team,30,19,1,50,30,19,1,50,50,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,full_game_ats,Matchup,30,19,1,50,30,19,1,50,50,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,full_game_ats,Coach Trends,30,19,1,50,30,19,1,50,50,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,full_game_totals,Team,20,30,0,50,20,30,0,50,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,full_game_totals,Matchup,20,30,0,50,20,30,0,50,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,full_game_totals,Coach Trends,20,30,0,50,20,30,0,50,50,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,favorite_ats,Team,6,4,1,11,6,4,1,11,11,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,favorite_ats,Matchup,6,4,1,11,6,4,1,11,11,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,favorite_ats,Coach Trends,6,4,1,11,6,4,1,11,11,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,favorite_totals,Team,4,7,0,11,4,7,0,11,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,favorite_totals,Matchup,4,7,0,11,4,7,0,11,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,favorite_totals,Coach Trends,4,7,0,11,4,7,0,11,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,underdog_ats,Team,21,16,1,38,21,16,1,38,38,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,underdog_ats,Matchup,21,16,1,38,21,16,1,38,38,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,underdog_ats,Coach Trends,21,16,1,38,21,16,1,38,38,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,underdog_totals,Team,15,22,0,37,15,22,0,37,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,underdog_totals,Matchup,15,22,0,37,15,22,0,37,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,underdog_totals,Coach Trends,15,22,0,37,15,22,0,37,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Timmy Chang,Hawaii,first_half_ats,Team,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,first_half_ats,Matchup,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,first_half_ats,Coach Trends,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,first_half_totals,Team,5,10,0,15,5,10,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,first_half_totals,Matchup,5,10,0,15,5,10,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,first_half_totals,Coach Trends,5,10,0,15,5,10,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,second_half_ats,Team,5,9,1,15,5,9,1,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,second_half_ats,Matchup,5,9,1,15,5,9,1,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,second_half_ats,Coach Trends,5,9,1,15,5,9,1,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,second_half_totals,Team,6,9,0,15,6,9,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,second_half_totals,Matchup,6,9,0,15,6,9,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Timmy Chang,Hawaii,second_half_totals,Coach Trends,6,9,0,15,6,9,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,full_game_ats,Team,27,20,1,48,27,20,1,48,48,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,full_game_ats,Matchup,27,20,1,48,27,20,1,48,48,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,full_game_ats,Coach Trends,27,20,1,48,27,20,1,48,48,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,full_game_totals,Team,18,26,4,48,18,26,4,48,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,full_game_totals,Matchup,18,26,4,48,18,26,4,48,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,full_game_totals,Coach Trends,18,26,4,48,18,26,4,48,48,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,favorite_ats,Team,8,9,0,17,8,9,0,17,17,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,favorite_ats,Matchup,8,9,0,17,8,9,0,17,17,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,favorite_ats,Coach Trends,8,9,0,17,8,9,0,17,17,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,favorite_totals,Team,5,12,0,17,5,12,0,17,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,favorite_totals,Matchup,5,12,0,17,5,12,0,17,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,favorite_totals,Coach Trends,5,12,0,17,5,12,0,17,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,underdog_ats,Team,18,11,0,29,18,11,0,29,29,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,underdog_ats,Matchup,18,11,0,29,18,11,0,29,29,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,underdog_ats,Coach Trends,18,11,0,29,18,11,0,29,29,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,underdog_totals,Team,13,14,2,29,13,14,2,29,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,underdog_totals,Matchup,13,14,2,29,13,14,2,29,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,underdog_totals,Coach Trends,13,14,2,29,13,14,2,29,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Elliott,Virginia,first_half_ats,Team,9,6,0,15,9,6,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,first_half_ats,Matchup,9,6,0,15,9,6,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,first_half_ats,Coach Trends,9,6,0,15,9,6,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,first_half_totals,Team,8,6,1,15,8,6,1,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,first_half_totals,Matchup,8,6,1,15,8,6,1,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,first_half_totals,Coach Trends,8,6,1,15,8,6,1,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,second_half_ats,Team,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,second_half_ats,Matchup,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,second_half_ats,Coach Trends,8,7,0,15,8,7,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,second_half_totals,Team,7,8,0,15,7,8,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,second_half_totals,Matchup,7,8,0,15,7,8,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Elliott,Virginia,second_half_totals,Coach Trends,7,8,0,15,7,8,0,15,15,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,full_game_ats,Team,7,5,0,12,7,5,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,full_game_ats,Matchup,7,5,0,12,7,5,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,full_game_ats,Coach Trends,7,5,0,12,7,5,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,full_game_totals,Team,7,5,0,12,7,5,0,12,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,full_game_totals,Matchup,7,5,0,12,7,5,0,12,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,full_game_totals,Coach Trends,7,5,0,12,7,5,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,favorite_ats,Team,3,5,0,8,3,5,0,8,8,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,favorite_ats,Matchup,3,5,0,8,3,5,0,8,8,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,favorite_ats,Coach Trends,3,5,0,8,3,5,0,8,8,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,favorite_totals,Team,3,5,0,8,3,5,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,favorite_totals,Matchup,3,5,0,8,3,5,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,favorite_totals,Coach Trends,3,5,0,8,3,5,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,underdog_ats,Team,4,0,0,4,4,0,0,4,4,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,underdog_ats,Matchup,4,0,0,4,4,0,0,4,4,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,underdog_ats,Coach Trends,4,0,0,4,4,0,0,4,4,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,underdog_totals,Team,3,1,0,4,3,1,0,4,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,underdog_totals,Matchup,3,1,0,4,3,1,0,4,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,underdog_totals,Coach Trends,3,1,0,4,3,1,0,4,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Gibson,Marshall,first_half_ats,Team,2,1,0,3,2,1,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,first_half_ats,Matchup,2,1,0,3,2,1,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,first_half_ats,Coach Trends,2,1,0,3,2,1,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,first_half_totals,Team,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,first_half_totals,Matchup,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,first_half_totals,Coach Trends,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,second_half_ats,Team,2,1,0,3,2,1,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,second_half_ats,Matchup,2,1,0,3,2,1,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,second_half_ats,Coach Trends,2,1,0,3,2,1,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,second_half_totals,Team,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,second_half_totals,Matchup,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Gibson,Marshall,second_half_totals,Coach Trends,1,2,0,3,1,2,0,3,3,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,full_game_ats,Team,41,42,1,84,41,42,1,84,84,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,full_game_ats,Matchup,41,42,1,84,41,42,1,84,84,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,full_game_ats,Coach Trends,41,42,1,84,41,42,1,84,84,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,full_game_totals,Team,48,35,1,84,48,35,1,84,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,full_game_totals,Matchup,48,35,1,84,48,35,1,84,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,full_game_totals,Coach Trends,48,35,1,84,48,35,1,84,84,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,favorite_ats,Team,8,15,0,23,8,15,0,23,23,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,favorite_ats,Matchup,8,15,0,23,8,15,0,23,23,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,favorite_ats,Coach Trends,8,15,0,23,8,15,0,23,23,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,favorite_totals,Team,8,6,0,14,8,6,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,favorite_totals,Matchup,8,6,0,14,8,6,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,favorite_totals,Coach Trends,8,6,0,14,8,6,0,14,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,underdog_ats,Team,33,27,1,61,33,27,1,61,61,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,underdog_ats,Matchup,33,27,1,61,33,27,1,61,61,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,underdog_ats,Coach Trends,33,27,1,61,33,27,1,61,61,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,underdog_totals,Team,23,25,1,49,23,25,1,49,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,underdog_totals,Matchup,23,25,1,49,23,25,1,49,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,underdog_totals,Coach Trends,23,25,1,49,23,25,1,49,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tony Sanchez,New Mexico State,first_half_ats,Team,5,8,0,13,5,8,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,first_half_ats,Matchup,5,8,0,13,5,8,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,first_half_ats,Coach Trends,5,8,0,13,5,8,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,first_half_totals,Team,6,7,0,13,6,7,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,first_half_totals,Matchup,6,7,0,13,6,7,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,first_half_totals,Coach Trends,6,7,0,13,6,7,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,second_half_ats,Team,9,4,0,13,9,4,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,second_half_ats,Matchup,9,4,0,13,9,4,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,second_half_ats,Coach Trends,9,4,0,13,9,4,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,second_half_totals,Team,7,6,0,13,7,6,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,second_half_totals,Matchup,7,6,0,13,7,6,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tony Sanchez,New Mexico State,second_half_totals,Coach Trends,7,6,0,13,7,6,0,13,13,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tosh Lupoi,California,full_game_ats,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tosh Lupoi,California,full_game_ats,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tosh Lupoi,California,full_game_ats,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
Tosh Lupoi,California,full_game_totals,Team,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tosh Lupoi,California,full_game_totals,Matchup,0,0,0,0,,,,,,True,,False,equivalent_zero,v1.html embedded canonical V1 coach arrays
Tosh Lupoi,California,full_game_totals,Coach Trends,0,0,0,0,0,0,0,0,0,True,,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,full_game_ats,Team,6,6,0,12,6,6,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,full_game_ats,Matchup,6,6,0,12,6,6,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,full_game_ats,Coach Trends,6,6,0,12,6,6,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,full_game_totals,Team,4,8,0,12,4,8,0,12,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,full_game_totals,Matchup,4,8,0,12,4,8,0,12,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,full_game_totals,Coach Trends,4,8,0,12,4,8,0,12,12,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,favorite_ats,Team,2,2,0,4,2,2,0,4,4,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,favorite_ats,Matchup,2,2,0,4,2,2,0,4,4,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,favorite_ats,Coach Trends,2,2,0,4,2,2,0,4,4,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,favorite_totals,Team,0,4,0,4,0,4,0,4,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,favorite_totals,Matchup,0,4,0,4,0,4,0,4,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,favorite_totals,Coach Trends,0,4,0,4,0,4,0,4,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,underdog_ats,Team,4,4,0,8,4,4,0,8,8,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,underdog_ats,Matchup,4,4,0,8,4,4,0,8,8,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,underdog_ats,Coach Trends,4,4,0,8,4,4,0,8,8,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,underdog_totals,Team,5,3,0,8,5,3,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,underdog_totals,Matchup,5,3,0,8,5,3,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,underdog_totals,Coach Trends,5,3,0,8,5,3,0,8,,True,0.0,False,match,data/coach/coach_fav_dog_splits_hybrid.csv
Tre Lamb,Tulsa,first_half_ats,Team,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,first_half_ats,Matchup,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,first_half_ats,Coach Trends,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,first_half_totals,Team,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,first_half_totals,Matchup,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,first_half_totals,Coach Trends,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,second_half_ats,Team,0,1,0,1,0,1,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,second_half_ats,Matchup,0,1,0,1,0,1,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,second_half_ats,Coach Trends,0,1,0,1,0,1,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,second_half_totals,Team,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,second_half_totals,Matchup,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Tre Lamb,Tulsa,second_half_totals,Coach Trends,1,0,0,1,1,0,0,1,1,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Troy Calhoun,Air Force,full_game_ats,Team,117,114,2,233,117,114,2,233,233,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Troy Calhoun,Air Force,full_game_ats,Matchup,117,114,2,233,117,114,2,233,233,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Troy Calhoun,Air Force,full_game_ats,Coach Trends,117,114,2,233,117,114,2,233,233,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Troy Calhoun,Air Force,full_game_totals,Team,118,112,1,231,118,112,1,231,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Troy Calhoun,Air Force,full_game_totals,Matchup,118,112,1,231,118,112,1,231,,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
Troy Calhoun,Air Force,full_game_totals,Coach Trends,118,112,1,231,118,112,1,231,231,True,0.0,False,match,v1.html embedded canonical V1 coach arrays
