season,week,game_id,team,opponent,prior_games,prior_off_drives,prior_off_start_ytg_sum,prior_off_short_fields,prior_off_opportunities,prior_off_opportunity_points,prior_off_opportunity_tds,prior_off_points,prior_def_drives,prior_def_opponent_start_ytg_sum,prior_def_short_fields_allowed,prior_def_opportunities_allowed,prior_def_opportunity_points_allowed,prior_def_opportunity_tds_allowed,prior_def_points_allowed,pregame_off_avg_start_ytg,pregame_off_short_field_rate,pregame_off_opportunity_rate,pregame_off_points_per_opportunity,pregame_off_td_rate_per_opportunity,pregame_off_points_per_drive,pregame_def_opponent_avg_start_ytg,pregame_def_short_field_rate_allowed,pregame_def_opportunity_rate_allowed,pregame_def_points_per_opportunity_allowed,pregame_def_td_rate_per_opportunity_allowed,pregame_def_points_per_drive_allowed
2025,3,401754531,NC State,Wake Forest,2,23.0,1701.0,2.0,11.0,59.0,8.0,59.0,22.0,1571.0,3.0,15.0,48.0,6.0,48.0,73.95652173913044,0.08695652173913043,0.4782608695652174,5.363636363636363,0.7272727272727273,2.5652173913043477,71.4090909090909,0.13636363636363635,0.6818181818181818,3.2,0.4,2.1818181818181817
2025,4,401754538,NC State,Duke,3,35.0,2489.0,5.0,19.0,86.0,11.0,86.0,33.0,2446.0,3.0,18.0,65.0,8.0,65.0,71.11428571428571,0.14285714285714285,0.5428571428571428,4.526315789473684,0.5789473684210527,2.4571428571428573,74.12121212121212,0.09090909090909091,0.5454545454545454,3.611111111111111,0.4444444444444444,1.9696969696969697
2025,5,401754548,NC State,Virginia Tech,4,47.0,3396.0,6.0,27.0,119.0,16.0,119.0,45.0,3188.0,6.0,26.0,110.0,14.0,110.0,72.25531914893617,0.1276595744680851,0.574468085106383,4.407407407407407,0.5925925925925926,2.5319148936170213,70.84444444444445,0.13333333333333333,0.5777777777777777,4.230769230769231,0.5384615384615384,2.4444444444444446
2025,6,401754557,NC State,Campbell,5,57.0,4166.0,6.0,31.0,140.0,19.0,140.0,56.0,3963.0,8.0,31.0,133.0,16.0,133.0,73.08771929824562,0.10526315789473684,0.543859649122807,4.516129032258065,0.6129032258064516,2.456140350877193,70.76785714285714,0.14285714285714285,0.5535714285714286,4.290322580645161,0.5161290322580645,2.375
2025,7,401754562,NC State,Notre Dame,6,64.0,4663.0,7.0,38.0,189.0,26.0,189.0,56.0,3963.0,8.0,31.0,133.0,16.0,133.0,72.859375,0.109375,0.59375,4.973684210526316,0.6842105263157895,2.953125,70.76785714285714,0.14285714285714285,0.5535714285714286,4.290322580645161,0.5161290322580645,2.375
2025,9,401754574,NC State,Pittsburgh,7,75.0,5520.0,7.0,40.0,196.0,27.0,196.0,68.0,4759.0,11.0,40.0,167.0,20.0,167.0,73.6,0.09333333333333334,0.5333333333333333,4.9,0.675,2.6133333333333333,69.98529411764706,0.16176470588235295,0.5882352941176471,4.175,0.5,2.4558823529411766
2025,10,401754579,NC State,Georgia Tech,8,87.0,6391.0,9.0,44.0,217.0,30.0,217.0,82.0,5643.0,17.0,52.0,214.0,25.0,214.0,73.45977011494253,0.10344827586206896,0.5057471264367817,4.931818181818182,0.6818181818181818,2.4942528735632186,68.8170731707317,0.2073170731707317,0.6341463414634146,4.115384615384615,0.4807692307692308,2.6097560975609757
2025,12,401754595,NC State,Miami,9,97.0,7109.0,10.0,52.0,265.0,36.0,265.0,92.0,6395.0,18.0,61.0,250.0,29.0,250.0,73.28865979381443,0.10309278350515463,0.5360824742268041,5.096153846153846,0.6923076923076923,2.731958762886598,69.51086956521739,0.1956521739130435,0.6630434782608695,4.098360655737705,0.47540983606557374,2.717391304347826
2025,13,401754598,NC State,Florida State,10,105.0,7717.0,11.0,53.0,265.0,36.0,265.0,99.0,6894.0,19.0,65.0,281.0,32.0,281.0,73.4952380952381,0.10476190476190476,0.5047619047619047,5.0,0.6792452830188679,2.5238095238095237,69.63636363636364,0.1919191919191919,0.6565656565656566,4.323076923076923,0.49230769230769234,2.8383838383838382
2025,14,401754612,NC State,North Carolina,11,116.0,8459.0,14.0,58.0,286.0,39.0,286.0,108.0,7584.0,20.0,71.0,292.0,33.0,292.0,72.92241379310344,0.1206896551724138,0.5,4.931034482758621,0.6724137931034483,2.4655172413793105,70.22222222222223,0.18518518518518517,0.6574074074074074,4.112676056338028,0.4647887323943662,2.7037037037037037
2025,1,401762434,Navy,VMI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2025,2,401762458,Navy,UAB,1,8.0,494.0,4.0,7.0,38.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75,0.5,0.875,5.428571428571429,0.7142857142857143,4.75,,,,,,
2025,3,401762465,Navy,Tulsa,2,18.0,1133.0,7.0,15.0,76.0,10.0,76.0,10.0,768.0,2.0,6.0,24.0,3.0,24.0,62.94444444444444,0.3888888888888889,0.8333333333333334,5.066666666666666,0.6666666666666666,4.222222222222222,76.8,0.2,0.6,4.0,0.5,2.4
2025,5,401762473,Navy,Rice,3,30.0,1932.0,12.0,23.0,118.0,16.0,118.0,21.0,1487.0,6.0,11.0,41.0,5.0,41.0,64.4,0.4,0.7666666666666667,5.130434782608695,0.6956521739130435,3.933333333333333,70.80952380952381,0.2857142857142857,0.5238095238095238,3.727272727272727,0.45454545454545453,1.9523809523809523
2025,6,401760381,Navy,Air Force,4,40.0,2650.0,13.0,29.0,139.0,19.0,139.0,30.0,2133.0,6.0,15.0,54.0,6.0,54.0,66.25,0.325,0.725,4.793103448275862,0.6551724137931034,3.475,71.1,0.2,0.5,3.6,0.4,1.8
2025,7,401762484,Navy,Temple,5,50.0,3402.0,15.0,37.0,173.0,23.0,173.0,40.0,2853.0,7.0,21.0,85.0,10.0,85.0,68.04,0.3,0.74,4.675675675675675,0.6216216216216216,3.46,71.325,0.175,0.525,4.0476190476190474,0.47619047619047616,2.125
2025,9,401762493,Navy,Florida Atlantic,6,59.0,4094.0,15.0,42.0,205.0,27.0,205.0,50.0,3608.0,7.0,29.0,116.0,14.0,116.0,69.38983050847457,0.2542372881355932,0.711864406779661,4.880952380952381,0.6428571428571429,3.4745762711864407,72.16,0.14,0.58,4.0,0.4827586206896552,2.32
2025,10,401762499,Navy,North Texas,7,70.0,4751.0,20.0,51.0,247.0,33.0,247.0,60.0,4288.0,10.0,37.0,142.0,17.0,142.0,67.87142857142857,0.2857142857142857,0.7285714285714285,4.8431372549019605,0.6470588235294118,3.5285714285714285,71.46666666666667,0.16666666666666666,0.6166666666666667,3.8378378378378377,0.4594594594594595,2.3666666666666667
2025,11,401757166,Navy,Notre Dame,8,78.0,5320.0,21.0,57.0,264.0,35.0,264.0,69.0,4931.0,12.0,44.0,173.0,21.0,173.0,68.2051282051282,0.2692307692307692,0.7307692307692307,4.631578947368421,0.6140350877192983,3.3846153846153846,71.46376811594203,0.17391304347826086,0.6376811594202898,3.9318181818181817,0.4772727272727273,2.5072463768115942
2025,12,401762510,Navy,South Florida,9,85.0,5823.0,22.0,62.0,274.0,36.0,274.0,77.0,5454.0,14.0,51.0,215.0,27.0,215.0,68.50588235294117,0.25882352941176473,0.7294117647058823,4.419354838709677,0.5806451612903226,3.223529411764706,70.83116883116882,0.18181818181818182,0.6623376623376623,4.215686274509804,0.5294117647058824,2.792207792207792
2025,14,401762516,Navy,Memphis,10,98.0,6682.0,26.0,71.0,315.0,41.0,315.0,91.0,6541.0,14.0,58.0,253.0,32.0,256.0,68.18367346938776,0.2653061224489796,0.7244897959183674,4.436619718309859,0.5774647887323944,3.2142857142857144,71.87912087912088,0.15384615384615385,0.6373626373626373,4.362068965517241,0.5517241379310345,2.8131868131868134
2025,16,401762521,Navy,Army,11,109.0,7404.0,30.0,77.0,343.0,45.0,343.0,101.0,7294.0,16.0,62.0,270.0,34.0,273.0,67.92660550458716,0.27522935779816515,0.7064220183486238,4.454545454545454,0.5844155844155844,3.146788990825688,72.21782178217822,0.15841584158415842,0.6138613861386139,4.354838709677419,0.5483870967741935,2.702970297029703
2025,1,401752796,Nebraska,Cincinnati,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2025,2,401752810,Nebraska,Akron,1,10.0,713.0,2.0,5.0,20.0,2.0,20.0,10.0,752.0,1.0,4.0,17.0,2.0,17.0,71.3,0.2,0.5,4.0,0.4,2.0,75.2,0.1,0.4,4.25,0.5,1.7
2025,3,401752828,Nebraska,Houston Christian,2,18.0,1192.0,5.0,12.0,51.0,6.0,51.0,17.0,1326.0,1.0,5.0,17.0,2.0,17.0,66.22222222222223,0.2777777777777778,0.6666666666666666,4.25,0.5,2.8333333333333335,78.0,0.058823529411764705,0.29411764705882354,3.4,0.4,1.0
2025,4,401752846,Nebraska,Michigan,3,24.0,1611.0,6.0,17.0,82.0,10.0,82.0,17.0,1326.0,1.0,5.0,17.0,2.0,17.0,67.125,0.25,0.7083333333333334,4.823529411764706,0.5882352941176471,3.4166666666666665,78.0,0.058823529411764705,0.29411764705882354,3.4,0.4,1.0
2025,6,401752860,Nebraska,Michigan State,4,36.0,2458.0,8.0,24.0,109.0,13.0,109.0,29.0,2142.0,4.0,12.0,40.0,4.0,40.0,68.27777777777777,0.2222222222222222,0.6666666666666666,4.541666666666667,0.5416666666666666,3.0277777777777777,73.86206896551724,0.13793103448275862,0.41379310344827586,3.3333333333333335,0.3333333333333333,1.3793103448275863
2025,7,401752867,Nebraska,Maryland,5,49.0,3154.0,16.0,32.0,133.0,16.0,133.0,42.0,3049.0,7.0,16.0,67.0,8.0,67.0,64.36734693877551,0.32653061224489793,0.6530612244897959,4.15625,0.5,2.7142857142857144,72.5952380952381,0.16666666666666666,0.38095238095238093,4.1875,0.5,1.5952380952380953
2025,8,401752872,Nebraska,Minnesota,6,62.0,3989.0,20.0,39.0,167.0,20.0,167.0,53.0,3837.0,8.0,22.0,91.0,11.0,91.0,64.33870967741936,0.3225806451612903,0.6290322580645161,4.282051282051282,0.5128205128205128,2.693548387096774,72.39622641509433,0.1509433962264151,0.41509433962264153,4.136363636363637,0.5,1.7169811320754718
2025,9,401752883,Nebraska,Northwestern,7,72.0,4762.0,21.0,42.0,173.0,20.0,173.0,63.0,4559.0,9.0,27.0,115.0,14.0,115.0,66.13888888888889,0.2916666666666667,0.5833333333333334,4.119047619047619,0.47619047619047616,2.4027777777777777,72.36507936507937,0.14285714285714285,0.42857142857142855,4.2592592592592595,0.5185185185185185,1.8253968253968254
2025,10,401752892,Nebraska,USC,8,81.0,5364.0,22.0,48.0,194.0,23.0,194.0,74.0,5350.0,10.0,34.0,136.0,16.0,136.0,66.22222222222223,0.2716049382716049,0.5925925925925926,4.041666666666667,0.4791666666666667,2.3950617283950617,72.29729729729729,0.13513513513513514,0.4594594594594595,4.0,0.47058823529411764,1.837837837837838
2025,11,401752895,Nebraska,UCLA,9,92.0,6133.0,24.0,53.0,211.0,25.0,211.0,85.0,6131.0,11.0,40.0,157.0,18.0,157.0,66.66304347826087,0.2608695652173913,0.5760869565217391,3.981132075471698,0.4716981132075472,2.2934782608695654,72.12941176470588,0.12941176470588237,0.47058823529411764,3.925,0.45,1.8470588235294119
2025,13,401752908,Nebraska,Penn State,10,100.0,6689.0,25.0,60.0,239.0,29.0,239.0,92.0,6697.0,11.0,45.0,178.0,21.0,178.0,66.89,0.25,0.6,3.9833333333333334,0.48333333333333334,2.39,72.79347826086956,0.11956521739130435,0.4891304347826087,3.9555555555555557,0.4666666666666667,1.934782608695652
2025,14,401752916,Nebraska,Iowa,11,107.0,7195.0,27.0,64.0,249.0,30.0,249.0,99.0,7186.0,12.0,51.0,215.0,26.0,215.0,67.24299065420561,0.2523364485981308,0.5981308411214953,3.890625,0.46875,2.3271028037383177,72.58585858585859,0.12121212121212122,0.5151515151515151,4.215686274509804,0.5098039215686274,2.1717171717171717
2025,1,401752807,Nevada,Penn State,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2025,2,401760365,Nevada,Sacramento State,1,7.0,527.0,0.0,2.0,3.0,0.0,3.0,7.0,320.0,3.0,7.0,36.0,4.0,36.0,75.28571428571429,0.0,0.2857142857142857,1.5,0.0,0.42857142857142855,45.714285714285715,0.42857142857142855,1.0,5.142857142857143,0.5714285714285714,5.142857142857143
2025,3,401757258,Nevada,Middle Tennessee,2,17.0,1241.0,2.0,9.0,16.0,1.0,16.0,7.0,320.0,3.0,7.0,36.0,4.0,36.0,73.0,0.11764705882352941,0.5294117647058824,1.7777777777777777,0.1111111111111111,0.9411764705882353,45.714285714285715,0.42857142857142855,1.0,5.142857142857143,0.5714285714285714,5.142857142857143
2025,4,401757268,Nevada,Western Kentucky,3,30.0,2160.0,5.0,15.0,22.0,1.0,22.0,20.0,1350.0,4.0,12.0,50.0,6.0,50.0,72.0,0.16666666666666666,0.5,1.4666666666666666,0.06666666666666667,0.7333333333333333,67.5,0.2,0.6,4.166666666666667,0.5,2.5
2025,6,401760383,Nevada,Fresno State,4,42.0,3002.0,7.0,22.0,38.0,2.0,38.0,31.0,2206.0,5.0,17.0,74.0,9.0,74.0,71.47619047619048,0.16666666666666666,0.5238095238095238,1.7272727272727273,0.09090909090909091,0.9047619047619048,71.16129032258064,0.16129032258064516,0.5483870967741935,4.352941176470588,0.5294117647058824,2.3870967741935485
2025,7,401760390,Nevada,San Diego State,5,55.0,3848.0,10.0,28.0,55.0,4.0,55.0,44.0,3130.0,7.0,23.0,94.0,11.0,94.0,69.96363636363637,0.18181818181818182,0.509090909090909,1.9642857142857142,0.14285714285714285,1.0,71.13636363636364,0.1590909090909091,0.5227272727272727,4.086956521739131,0.4782608695652174,2.1363636363636362
2025,8,401760395,Nevada,New Mexico,6,62.0,4379.0,10.0,29.0,55.0,4.0,55.0,48.0,3450.0,7.0,26.0,115.0,14.0,115.0,70.62903225806451,0.16129032258064516,0.46774193548387094,1.896551724137931,0.13793103448275862,0.8870967741935484,71.875,0.14583333333333334,0.5416666666666666,4.423076923076923,0.5384615384615384,2.3958333333333335
2025,9,401760397,Nevada,Boise State,7,71.0,4932.0,13.0,35.0,77.0,6.0,77.0,57.0,4077.0,9.0,32.0,139.0,17.0,139.0,69.46478873239437,0.18309859154929578,0.49295774647887325,2.2,0.17142857142857143,1.0845070422535212,71.52631578947368,0.15789473684210525,0.5614035087719298,4.34375,0.53125,2.43859649122807
2025,11,401760409,Nevada,Utah State,8,80.0,5558.0,15.0,40.0,80.0,6.0,80.0,69.0,4907.0,11.0,38.0,166.0,21.0,166.0,69.475,0.1875,0.5,2.0,0.15,1.0,71.1159420289855,0.15942028985507245,0.5507246376811594,4.368421052631579,0.5526315789473685,2.4057971014492754
2025,12,401760413,Nevada,San José State,9,87.0,6086.0,15.0,40.0,80.0,6.0,80.0,76.0,5346.0,13.0,44.0,200.0,25.0,200.0,69.95402298850574,0.1724137931034483,0.45977011494252873,2.0,0.15,0.9195402298850575,70.34210526315789,0.17105263157894737,0.5789473684210527,4.545454545454546,0.5681818181818182,2.6315789473684212
2025,13,401760419,Nevada,Wyoming,10,94.0,6516.0,18.0,45.0,104.0,9.0,104.0,83.0,5851.0,14.0,45.0,200.0,25.0,200.0,69.31914893617021,0.19148936170212766,0.4787234042553192,2.311111111111111,0.2,1.1063829787234043,70.49397590361446,0.1686746987951807,0.5421686746987951,4.444444444444445,0.5555555555555556,2.4096385542168677
2025,14,401760425,Nevada,UNLV,11,104.0,7307.0,18.0,49.0,117.0,10.0,117.0,93.0,6553.0,15.0,49.0,207.0,26.0,207.0,70.25961538461539,0.17307692307692307,0.47115384615384615,2.3877551020408165,0.20408163265306123,1.125,70.46236559139786,0.16129032258064516,0.5268817204301075,4.224489795918367,0.5306122448979592,2.225806451612903
2025,1,401752808,New Mexico,Michigan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2025,2,401760366,New Mexico,Idaho State,1,13.0,922.0,3.0,5.0,17.0,2.0,17.0,11.0,783.0,2.0,7.0,34.0,4.0,34.0,70.92307692307692,0.23076923076923078,0.38461538461538464,3.4,0.4,1.3076923076923077,71.18181818181819,0.18181818181818182,0.6363636363636364,4.857142857142857,0.5714285714285714,3.090909090909091
2025,3,401752837,New Mexico,UCLA,2,22.0,1502.0,7.0,12.0,88.0,8.0,88.0,11.0,783.0,2.0,7.0,34.0,4.0,34.0,68.27272727272727,0.3181818181818182,0.5454545454545454,7.333333333333333,0.6666666666666666,4.0,71.18181818181819,0.18181818181818182,0.6363636363636364,4.857142857142857,0.5714285714285714,3.090909090909091
2025,5,401757274,New Mexico,New Mexico State,3,31.0,2104.0,9.0,19.0,123.0,13.0,123.0,21.0,1591.0,3.0,11.0,44.0,5.0,44.0,67.87096774193549,0.2903225806451613,0.6129032258064516,6.473684210526316,0.6842105263157895,3.967741935483871,75.76190476190476,0.14285714285714285,0.5238095238095238,4.0,0.45454545454545453,2.0952380952380953
2025,6,401760384,New Mexico,San José State,4,44.0,3055.0,11.0,26.0,161.0,18.0,161.0,33.0,2395.0,6.0,18.0,57.0,6.0,57.0,69.43181818181819,0.25,0.5909090909090909,6.1923076923076925,0.6923076923076923,3.659090909090909,72.57575757575758,0.18181818181818182,0.5454545454545454,3.1666666666666665,0.3333333333333333,1.7272727272727273
2025,7,401760387,New Mexico,Boise State,5,53.0,3771.0,11.0,33.0,189.0,21.0,189.0,42.0,3081.0,6.0,24.0,92.0,11.0,92.0,71.15094339622641,0.20754716981132076,0.6226415094339622,5.7272727272727275,0.6363636363636364,3.5660377358490565,73.35714285714286,0.14285714285714285,0.5714285714285714,3.8333333333333335,0.4583333333333333,2.1904761904761907
2025,8,401760395,New Mexico,Nevada,6,62.0,4460.0,12.0,35.0,199.0,22.0,199.0,53.0,3741.0,10.0,33.0,133.0,16.0,133.0,71.93548387096774,0.1935483870967742,0.5645161290322581,5.685714285714286,0.6285714285714286,3.2096774193548385,70.58490566037736,0.18867924528301888,0.6226415094339622,4.03030303030303,0.48484848484848486,2.509433962264151
2025,9,401760400,New Mexico,Utah State,7,71.0,5087.0,14.0,41.0,223.0,25.0,223.0,62.0,4294.0,13.0,39.0,155.0,18.0,155.0,71.64788732394366,0.19718309859154928,0.5774647887323944,5.439024390243903,0.6097560975609756,3.140845070422535,69.25806451612904,0.20967741935483872,0.6290322580645161,3.9743589743589745,0.46153846153846156,2.5
2025,10,401760404,New Mexico,UNLV,8,81.0,5831.0,15.0,47.0,247.0,28.0,247.0,72.0,5106.0,13.0,43.0,169.0,20.0,169.0,71.98765432098766,0.18518518518518517,0.5802469135802469,5.25531914893617,0.5957446808510638,3.049382716049383,70.91666666666667,0.18055555555555555,0.5972222222222222,3.9302325581395348,0.46511627906976744,2.3472222222222223
2025,12,401760411,New Mexico,Colorado State,9,94.0,6782.0,17.0,55.0,280.0,32.0,290.0,84.0,6016.0,14.0,50.0,197.0,24.0,197.0,72.14893617021276,0.18085106382978725,0.5851063829787234,5.090909090909091,0.5818181818181818,3.0851063829787235,71.61904761904762,0.16666666666666666,0.5952380952380952,3.94,0.48,2.3452380952380953
2025,13,401760415,New Mexico,Air Force,10,108.0,7727.0,20.0,62.0,300.0,34.0,310.0,98.0,6962.0,17.0,57.0,214.0,26.0,214.0,71.54629629629629,0.18518518518518517,0.5740740740740741,4.838709677419355,0.5483870967741935,2.8703703703703702,71.04081632653062,0.17346938775510204,0.5816326530612245,3.754385964912281,0.45614035087719296,2.183673469387755
2025,14,401760426,New Mexico,San Diego State,11,115.0,8149.0,23.0,68.0,320.0,36.0,330.0,105.0,7469.0,18.0,61.0,217.0,26.0,217.0,70.86086956521739,0.2,0.591304347826087,4.705882352941177,0.5294117647058824,2.869565217391304,71.13333333333334,0.17142857142857143,0.580952380952381,3.557377049180328,0.4262295081967213,2.066666666666667
2025,1,401757223,New Mexico State,Bryant,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2025,2,401757229,New Mexico State,Tulsa,1,14.0,1030.0,1.0,6.0,19.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.57142857142857,0.07142857142857142,0.42857142857142855,3.1666666666666665,0.3333333333333333,1.3571428571428572,,,,,,
2025,3,401757257,New Mexico State,Louisiana Tech,2,23.0,1637.0,4.0,12.0,60.0,5.0,71.0,10.0,772.0,0.0,5.0,28.0,3.0,35.0,71.17391304347827,0.17391304347826086,0.5217391304347826,5.0,0.4166666666666667,3.0869565217391304,77.2,0.0,0.5,5.6,0.6,3.5
2025,5,401757274,New Mexico State,New Mexico,3,36.0,2607.0,5.0,16.0,74.0,7.0,85.0,22.0,1639.0,2.0,13.0,63.0,7.0,70.0,72.41666666666667,0.1388888888888889,0.4444444444444444,4.625,0.4375,2.361111111111111,74.5,0.09090909090909091,0.5909090909090909,4.846153846153846,0.5384615384615384,3.1818181818181817
2025,6,401757275,New Mexico State,Sam Houston,4,48.0,3411.0,8.0,23.0,87.0,8.0,98.0,35.0,2590.0,4.0,20.0,101.0,12.0,108.0,71.0625,0.16666666666666666,0.4791666666666667,3.782608695652174,0.34782608695652173,2.0416666666666665,74.0,0.11428571428571428,0.5714285714285714,5.05,0.6,3.085714285714286
2025,8,401757282,New Mexico State,Liberty,5,57.0,3971.0,11.0,30.0,117.0,11.0,128.0,43.0,3219.0,4.0,25.0,111.0,13.0,118.0,69.66666666666667,0.19298245614035087,0.5263157894736842,3.9,0.36666666666666664,2.245614035087719,74.86046511627907,0.09302325581395349,0.5813953488372093,4.44,0.52,2.744186046511628
2025,9,401757288,New Mexico State,Missouri State,6,68.0,4677.0,15.0,39.0,144.0,14.0,155.0,54.0,3942.0,7.0,32.0,134.0,15.0,141.0,68.77941176470588,0.22058823529411764,0.5735294117647058,3.6923076923076925,0.358974358974359,2.2794117647058822,73.0,0.12962962962962962,0.5925925925925926,4.1875,0.46875,2.611111111111111
2025,10,401757294,New Mexico State,Western Kentucky,7,80.0,5517.0,17.0,45.0,161.0,16.0,172.0,67.0,4796.0,10.0,41.0,151.0,17.0,158.0,68.9625,0.2125,0.5625,3.577777777777778,0.35555555555555557,2.15,71.58208955223881,0.14925373134328357,0.6119402985074627,3.682926829268293,0.4146341463414634,2.3582089552238807
2025,11,401757298,New Mexico State,Kennesaw State,8,92.0,6291.0,22.0,50.0,170.0,16.0,184.0,80.0,5674.0,15.0,50.0,186.0,22.0,193.0,68.3804347826087,0.2391304347826087,0.5434782608695652,3.4,0.32,2.0,70.925,0.1875,0.625,3.72,0.44,2.4125
2025,12,401752771,New Mexico State,Tennessee,9,106.0,7365.0,23.0,55.0,191.0,19.0,205.0,94.0,6611.0,18.0,60.0,210.0,25.0,217.0,69.48113207547169,0.2169811320754717,0.5188679245283019,3.4727272727272727,0.34545454545454546,1.9339622641509433,70.32978723404256,0.19148936170212766,0.6382978723404256,3.5,0.4166666666666667,2.3085106382978724
2025,13,401757309,New Mexico State,UTEP,10,115.0,7963.0,25.0,59.0,194.0,19.0,208.0,104.0,7328.0,21.0,67.0,245.0,30.0,252.0,69.24347826086957,0.21739130434782608,0.5130434782608696,3.288135593220339,0.3220338983050847,1.808695652173913,70.46153846153847,0.20192307692307693,0.6442307692307693,3.656716417910448,0.44776119402985076,2.423076923076923
2025,14,401757315,New Mexico State,Middle Tennessee,11,128.0,8947.0,27.0,65.0,221.0,22.0,235.0,117.0,8251.0,24.0,72.0,262.0,32.0,269.0,69.8984375,0.2109375,0.5078125,3.4,0.3384615384615385,1.8359375,70.52136752136752,0.20512820512820512,0.6153846153846154,3.638888888888889,0.4444444444444444,2.299145299145299
2025,1,401754523,North Carolina,TCU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
2025,2,401754527,North Carolina,Charlotte,1,8.0,587.0,0.0,1.0,7.0,1.0,7.0,8.0,586.0,1.0,6.0,27.0,3.0,27.0,73.375,0.0,0.125,7.0,1.0,0.875,73.25,0.125,0.75,4.5,0.5,3.375
2025,3,401754639,North Carolina,Richmond,2,19.0,1339.0,3.0,6.0,27.0,3.0,27.0,20.0,1506.0,2.0,10.0,30.0,3.0,30.0,70.47368421052632,0.15789473684210525,0.3157894736842105,4.5,0.5,1.4210526315789473,75.3,0.1,0.5,3.0,0.3,1.5
2025,4,401754640,North Carolina,UCF,3,26.0,1737.0,6.0,11.0,54.0,6.0,54.0,20.0,1506.0,2.0,10.0,30.0,3.0,30.0,66.8076923076923,0.23076923076923078,0.4230769230769231,4.909090909090909,0.5454545454545454,2.076923076923077,75.3,0.1,0.5,3.0,0.3,1.5
2025,6,401754552,North Carolina,Clemson,4,34.0,2308.0,8.0,15.0,63.0,7.0,63.0,28.0,2076.0,3.0,16.0,64.0,7.0,64.0,67.88235294117646,0.23529411764705882,0.4411764705882353,4.2,0.4666666666666667,1.8529411764705883,74.14285714285714,0.10714285714285714,0.5714285714285714,4.0,0.4375,2.2857142857142856
2025,8,401754371,North Carolina,California,5,41.0,2874.0,8.0,16.0,66.0,7.0,66.0,35.0,2505.0,7.0,22.0,99.0,12.0,99.0,70.09756097560975,0.1951219512195122,0.3902439024390244,4.125,0.4375,1.6097560975609757,71.57142857142857,0.2,0.6285714285714286,4.5,0.5454545454545454,2.8285714285714287
2025,9,401754573,North Carolina,Virginia,6,53.0,3719.0,11.0,20.0,84.0,9.0,84.0,47.0,3432.0,8.0,25.0,120.0,15.0,120.0,70.16981132075472,0.20754716981132076,0.37735849056603776,4.2,0.45,1.5849056603773586,73.02127659574468,0.1702127659574468,0.5319148936170213,4.8,0.6,2.5531914893617023
2025,10,401754575,North Carolina,Syracuse,7,66.0,4670.0,12.0,25.0,101.0,11.0,101.0,61.0,4434.0,11.0,32.0,130.0,16.0,130.0,70.75757575757575,0.18181818181818182,0.3787878787878788,4.04,0.44,1.5303030303030303,72.68852459016394,0.18032786885245902,0.5245901639344263,4.0625,0.5,2.1311475409836067
2025,11,401754588,North Carolina,Stanford,8,77.0,5430.0,15.0,33.0,119.0,12.0,119.0,71.0,5187.0,11.0,34.0,136.0,17.0,143.0,70.51948051948052,0.19480519480519481,0.42857142857142855,3.606060606060606,0.36363636363636365,1.5454545454545454,73.05633802816901,0.15492957746478872,0.4788732394366197,4.0,0.5,2.0140845070422535
2025,12,401754596,North Carolina,Wake Forest,9,88.0,6157.0,19.0,37.0,139.0,14.0,139.0,83.0,6084.0,12.0,40.0,154.0,20.0,161.0,69.9659090909091,0.2159090909090909,0.42045454545454547,3.7567567567567566,0.3783783783783784,1.5795454545454546,73.3012048192771,0.14457831325301204,0.4819277108433735,3.85,0.5,1.9397590361445782
2025,13,401754600,North Carolina,Duke,10,99.0,6922.0,21.0,43.0,151.0,14.0,151.0,93.0,6836.0,13.0,45.0,182.0,24.0,189.0,69.91919191919192,0.21212121212121213,0.43434343434343436,3.511627906976744,0.32558139534883723,1.5252525252525253,73.50537634408602,0.13978494623655913,0.4838709677419355,4.044444444444444,0.5333333333333333,2.032258064516129
2025,14,401754612,North Carolina,NC State,11,107.0,7485.0,22.0,48.0,176.0,17.0,176.0,102.0,7405.0,16.0,52.0,214.0,28.0,221.0,69.95327102803738,0.205607476635514,0.4485981308411215,3.6666666666666665,0.3541666666666667,1.644859813084112,72.59803921568627,0.1568627450980392,0.5098039215686274,4.115384615384615,0.5384615384615384,2.1666666666666665
2025,1,401762435,North Texas,Lamar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,
