season,week,game_id,team,opponent,prior_games,pregame_off_plays,pregame_off_pass_rate,pregame_off_neutral_pass_rate,pregame_off_early_down_pass_rate,pregame_off_qb_run_share,pregame_off_rush_success_rate,pregame_off_pass_success_rate,pregame_off_explosive_rush_rate,pregame_off_explosive_pass_rate,pregame_off_ppa,pregame_off_game_clock_seconds_per_play,pregame_def_plays,pregame_def_pass_rate_faced,pregame_def_rush_success_allowed,pregame_def_pass_success_allowed,pregame_def_explosive_rush_allowed,pregame_def_explosive_pass_allowed,pregame_def_ppa_allowed,pregame_def_havoc_rate,pregame_def_front_seven_havoc_rate,pregame_def_db_havoc_rate
2024,4,401628369,Tennessee,Oklahoma,3,79.0,0.3931315644002211,0.5014991728701407,0.3904093248355543,0.15404040404040406,0.5336700336700336,0.5891861761426979,0.2185746352413019,0.14715719063545152,0.4199655687888047,22.83609481570021,50.666666666666664,0.4222222222222222,0.2452941176470588,0.46901098901098903,0.0869467787114846,0.03948717948717949,-0.1350343566488225,0.28140096618357485,0.19072463768115944,0.09067632850241546
2024,6,401628379,Tennessee,Arkansas,4,77.5,0.37704045412208365,0.4707189742472001,0.37151069733036945,0.1410405071119357,0.4971913007627293,0.5356396321070234,0.19454322132893562,0.14161789297658864,0.32075905789838727,24.172525657229706,54.75,0.454726368159204,0.2615567951318458,0.4598663498663499,0.09854341736694677,0.03637214137214137,-0.1139850039260234,0.28567759030932294,0.19901362751460092,0.08666396279472204
2024,7,401628391,Tennessee,Florida,5,75.0,0.4031708248361284,0.47657517939776006,0.39082557914089133,0.15658240568954856,0.4727530406101835,0.5194207965947096,0.1743845770631485,0.11935492044187697,0.2888981657826314,23.564435620123387,58.6,0.45026758101384967,0.2806740075340481,0.4803930798930799,0.09788235294117646,0.0603477130977131,-0.06050527516906499,0.2582718019771881,0.18353522633600505,0.07473657564118304
2024,8,401628397,Tennessee,Alabama,6,74.0,0.40602399654218435,0.463118205053689,0.3994059313353581,0.15131867140795713,0.4647942005084862,0.501816181070304,0.15782048088595707,0.12245093944869057,0.2575255762814969,23.164807461213936,60.833333333333336,0.4562415026967266,0.30796908035244747,0.4765180427680428,0.10859565447800741,0.0645754752004752,-0.046239155048910796,0.2598274406147929,0.1858098717119291,0.0740175689028638
2024,10,401628412,Tennessee,Kentucky,7,73.85714285714286,0.4106428776623811,0.46990678974206773,0.3974857857561215,0.1506076416946253,0.4541441579271345,0.488163869488832,0.15269630068970536,0.13620794809887762,0.22668479769706112,23.028481583296156,63.142857142857146,0.4782626609385671,0.3211163545878121,0.4601157691811188,0.09784389431448255,0.06750846202593923,-0.049199026918992785,0.24682797321713232,0.1778184800202435,0.06900949319688883
2024,11,401628416,Tennessee,Mississippi State,8,74.875,0.420288127710681,0.4778351076909759,0.4075015550739197,0.1466626388637495,0.4509475667576712,0.495893385802728,0.1455140250082541,0.13168195458651794,0.2286838228468714,22.841950370891382,63.25,0.47902670332124625,0.33779499208251745,0.45905291093670475,0.10834068025244495,0.07519893653076135,-0.0312322291771767,0.23328216887268308,0.16328347771002075,0.06999869116266233
2024,12,401628421,Tennessee,Georgia,9,75.22222222222223,0.4035039767684686,0.4611059543111705,0.3895460088817356,0.14206269653385922,0.44762590729336854,0.4989951789145942,0.1410417064400855,0.13292364217214292,0.2151980976456576,23.23624755190345,63.111111111111114,0.4777728402282045,0.3474002623225071,0.43486695531538505,0.11650484709308238,0.0706749167629756,-0.015284632547290693,0.23424364831693692,0.16306201602897902,0.07118163228795792
2024,13,401628435,Tennessee,UTEP,10,74.9,0.41454246798051064,0.4677226316073262,0.402514484916639,0.15071356973761615,0.4485776022783174,0.4950416069690807,0.1383661072246484,0.11963127795492863,0.20767987512002595,23.509396990261493,63.9,0.48633358437439816,0.34169249415477254,0.44138025978384654,0.11775758819022575,0.08360742508667804,0.020277555903839013,0.22349533982327138,0.15098116653875718,0.07251417328451423
2024,14,401628446,Tennessee,Vanderbilt,11,74.27272727272727,0.41963753773629314,0.47390369107159525,0.40488329797616535,0.14963859875136823,0.46840388085907647,0.49833327906280067,0.1434641378809935,0.11443752541357148,0.2279793036171565,23.478525565760876,64.72727272727273,0.49068931082604067,0.34271510163802854,0.4338888142557113,0.11507374327453677,0.08066875474080289,0.010252044718632473,0.22808418190658541,0.1571808861435775,0.07090329576300797
2024,1,401637159,Washington State,Portland State,0,,,,,,,,,,,,,,,,,,,,,
