game_id,first_opener,first_opener_timestamp,consensus_opener,consensus_opener_timestamp,closing_spread,closing_timestamp,books_at_open,books_at_close,opener_source,close_source,timing_status,eligibility
pt-2021-6-toledo-massachusetts,26.0,,26.0,,27.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-westernkentucky-michiganstate,-8.0,,-8.0,,-11.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-tennessee-missouri,-3.0,,-3.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-centralflorida-navy,14.0,,14.0,,16.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-northwestern-nebraska,-8.0,,-8.0,,-11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-airforce-newmexico,7.0,,7.0,,11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-duke-northcarolina,-19.0,,-19.0,,-19.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-cincinnati-notredame,-1.0,,-1.0,,1.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-baylor-oklahomastate,-5.0,,-5.0,,-4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-washington-oregonstate,4.0,,4.0,,-2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-indiana-pennstate,-9.0,,-9.0,,-12.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-minnesota-purdue,-3.0,,-3.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-ohiostate-rutgers,17.0,,17.0,,15.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-louisianalafayette-southalabama,10.0,,10.0,,12.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-oregon-stanford,8.0,,8.0,,8.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-texas-tcu,-1.0,,-1.0,,4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-memphis-temple,12.0,,12.0,,11.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-houston-tulsa,-3.0,,-3.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-liberty-uab,-2.0,,-2.0,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-arizonastate-ucla,-3.5,,-3.5,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-byu-utahstate,10.0,,10.0,,9.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-connecticut-vanderbilt,-14.0,,-14.0,,-14.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-louisville-wakeforest,-7.0,,-7.0,,-7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-6-michigan-wisconsin,-4.0,,-4.0,,-2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-wyoming-airforce,-2.0,,-2.0,,-5.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-ucla-arizona,16.0,,16.0,,16.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-stanford-arizonastate,-12.0,,-12.0,,-13.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-coastalcarolina-arkansasstate,18.0,,18.0,,20.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-georgia-auburn,15.0,,15.0,,15.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-boisestate-byu,-2.5,,-2.5,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-temple-cincinnati,-28.0,,-28.0,,-30.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-sanjosestate-coloradostate,-0.0,,-0.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-vanderbilt-florida,-35.0,,-35.0,,-39.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-wisconsin-illinois,8.0,,8.0,,11.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-pennstate-iowa,-1.5,,-1.5,,-2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-lsu-kentucky,-1.0,,-1.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-virginia-louisville,-3.0,,-3.0,,-2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-connecticut-massachusetts,-1.0,,-1.0,,3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-arkansas-mississippi,-6.0,,-6.0,,-5.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-northtexas-missouri,-20.0,,-20.0,,-19.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-smu-navy,15.0,,15.0,,13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-michigan-nebraska,4.5,,4.5,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-floridastate-northcarolina,-18.0,,-18.0,,-17.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-maryland-ohiostate,-21.0,,-21.0,,-21.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-michiganstate-rutgers,6.0,,6.0,,4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-newmexico-sandiegostate,-17.0,,-17.0,,-19.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-wakeforest-syracuse,11.0,,11.0,,6.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-southcarolina-tennessee,-12.0,,-12.0,,-10.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-oklahoma-texas,5.0,,5.0,,3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-alabama-texasaandm,14.5,,14.5,,18.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-southalabama-texasstate,1.0,,1.0,,3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-tcu-texastech,3.0,,3.0,,2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-houston-tulane,3.0,,3.0,,6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-memphis-tulsa,-6.0,,-6.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-7-utah-usc,-3.0,,-3.0,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-auburn-arkansas,-3.0,,-3.0,,-4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-byu-baylor,1.5,,1.5,,-6.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-airforce-boisestate,-5.0,,-5.0,,-3.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-ncstate-bostoncollege,2.0,,2.0,,3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-ohio-buffalo,-9.0,,-9.0,,-8.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-centralflorida-cincinnati,-16.0,,-16.0,,-21.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-arizona-colorado,-6.0,,-6.0,,-6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-kentucky-georgia,-24.5,,-24.5,,-22.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-michiganstate-indiana,3.0,,3.0,,4.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-purdue-iowa,-11.0,,-11.0,,-11.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-texastech-kansas,17.0,,17.0,,17.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-iowastate-kansasstate,4.0,,4.0,,6.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-florida-lsu,3.5,,3.5,,12.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-appalachianstate-louisianalafayette,-1.0,,-1.0,,4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-navy-memphis,-9.0,,-9.0,,-11.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-akron-miamiohio,-22.0,,-22.0,,-19.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-nebraska-minnesota,3.0,,3.0,,4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-texasaandm-missouri,10.0,,10.0,,9.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-hawaii-nevada,-16.0,,-16.0,,-14.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-coloradostate-newmexico,7.0,,7.0,,10.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-marshall-northtexas,12.0,,12.0,,11.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-rutgers-northwestern,-0.0,,-0.0,,2.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-tcu-oklahoma,-12.0,,-12.0,,-13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-california-oregon,-14.0,,-14.0,,-13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-sandiegostate-sanjosestate,8.0,,8.0,,10.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-georgiasouthern-southalabama,-3.0,,-3.0,,-3.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-vanderbilt-southcarolina,-16.0,,-16.0,,-18.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-clemson-syracuse,17.0,,17.0,,13.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-mississippi-tennessee,4.0,,4.0,,2.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-oklahomastate-texas,-5.0,,-5.0,,-4.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-utahstate-unlv,9.0,,9.0,,7.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-arizonastate-utah,2.0,,2.0,,-0.0,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-duke-virginia,-11.0,,-11.0,,-10.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
pt-2021-8-ucla-washington,1.0,,1.0,,-1.5,,,,Prediction Tracker lineopen (provider/method not encoded),Prediction Tracker line (provider/method not encoded),timing_uncertain,False
