season,week,game_id,away_team,home_team,sp_plus_home_spread,opening_home_spread,closing_home_spread,sp_plus_gap,actual_market_move,distance_to_sp_plus_at_open,distance_to_sp_plus_at_close,movement_toward_sp_plus_points,incorporation_percentage,directional_agreement,close_crossed_sp_plus,close_overshot_sp_plus,moved_away,no_meaningful_move,actual_home_margin,sp_plus_absolute_error,opener_absolute_error,close_absolute_error,sp_plus_side_ats_result,clv_points,timing_status,eligibility,missing_reason
2021,13,pt-2021-13-rutgers-pennstate,Rutgers,Penn St.,-20.5,-18.0,-14.0,-2.5,4.0,2.5,6.5,-4.0,-1.6,False,False,False,True,False,-28.0,48.5,46.0,42.0,L,-4.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-virginia-pittsburgh,Virginia,Pittsburgh,-11.400000000000002,-11.0,-14.5,-0.40000000000000213,-3.5,0.40000000000000213,3.099999999999998,-2.6999999999999957,-6.749999999999954,True,True,True,True,False,-10.0,21.400000000000002,21.0,24.5,L,3.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-auburn-southcarolina,Auburn,South Carolina,6.0,10.0,7.0,-4.0,-3.0,4.0,1.0,3.0,0.75,True,False,False,False,False,-4.0,2.0,6.0,3.0,W,3.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-california-stanford,California,Stanford,9.6,4.0,2.0,5.6,-2.0,5.6,7.6,-2.0,-0.35714285714285715,False,False,False,True,False,30.0,39.6,34.0,32.0,L,-2.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-kansas-tcu,Kansas,TCU,-25.4,-23.0,-21.5,-2.3999999999999986,1.5,2.3999999999999986,3.8999999999999986,-1.5,-0.6250000000000003,False,False,False,True,False,-3.0,28.4,26.0,24.5,L,-1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-southalabama-tennessee,South Alabama,Tennessee,-28.9,-27.0,-28.0,-1.8999999999999986,-1.0,1.8999999999999986,0.8999999999999986,1.0,0.5263157894736846,True,False,False,False,False,-46.0,74.9,73.0,74.0,L,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-oklahomastate-texastech,Oklahoma St.,Texas Tech,8.599999999999998,10.0,10.0,-1.4000000000000021,0.0,1.4000000000000021,1.4000000000000021,0.0,0.0,False,False,False,False,True,23.0,31.599999999999998,33.0,33.0,W,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-temple-tulsa,Temple,Tulsa,-23.3,-22.0,-22.0,-1.3000000000000007,0.0,1.3000000000000007,1.3000000000000007,0.0,0.0,False,False,False,False,True,-34.0,57.3,56.0,56.0,L,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-sandiegostate-unlv,San Diego St.,UNLV,18.8,11.0,11.0,7.800000000000001,0.0,7.800000000000001,7.800000000000001,0.0,0.0,False,False,False,False,True,8.0,26.8,19.0,19.0,L,0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-ucla-usc,UCLA,USC,2.1999999999999993,3.0,3.5,-0.8000000000000007,0.5,0.8000000000000007,1.3000000000000007,-0.5,-0.6249999999999994,False,False,False,True,False,29.0,31.2,32.0,32.5,W,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-rice-utep,Rice,UTEP,-20.3,-6.0,-9.5,-14.3,-3.5,14.3,10.8,3.5,0.24475524475524474,True,False,False,False,False,-10.0,30.3,16.0,19.5,L,3.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-oregon-utah,Oregon,Utah,-1.799999999999999,-2.5,-3.0,0.7000000000000011,-0.5,0.7000000000000011,1.200000000000001,-0.5,-0.7142857142857132,False,False,False,True,False,-31.0,32.8,33.5,34.0,W,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-wyoming-utahstate,Wyoming,Utah St.,3.8,-7.0,-6.0,10.8,1.0,10.8,9.8,1.0,0.09259259259259259,True,False,False,False,False,27.0,30.8,20.0,21.0,L,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,13,pt-2021-13-nebraska-wisconsin,Nebraska,Wisconsin,-14.1,-9.5,-9.5,-4.6,0.0,4.6,4.6,0.0,0.0,False,False,False,False,True,-7.0,21.1,16.5,16.5,L,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-unlv-airforce,UNLV,Air Force,-23.4,-20.0,-18.0,-3.3999999999999986,2.0,3.3999999999999986,5.399999999999999,-2.0,-0.5882352941176473,False,False,False,True,False,-34.0,57.4,54.0,52.0,L,-2.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-georgiasouthern-appalachianstate,Georgia Southern,Appalachian St.,-29.8,-24.0,-24.5,-5.800000000000001,-0.5,5.800000000000001,5.300000000000001,0.5,0.08620689655172413,True,False,False,False,False,-24.0,53.8,48.0,48.5,L,0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-arizona-arizonastate,Arizona,Arizona St.,-27.7,-21.0,-20.0,-6.699999999999999,1.0,6.699999999999999,7.699999999999999,-1.0,-0.1492537313432836,False,False,False,True,False,-23.0,50.7,44.0,43.0,L,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-missouri-arkansas,Missouri,Arkansas,-13.8,-16.0,-14.5,2.1999999999999993,1.5,2.1999999999999993,0.6999999999999993,1.5,0.681818181818182,True,False,False,False,False,-17.0,30.8,33.0,31.5,W,1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-texasstate-arkansasstate,Texas St.,Arkansas St.,-1.400000000000002,-2.0,-2.5,0.5999999999999981,-0.5,0.5999999999999981,1.099999999999998,-0.5,-0.833333333333336,False,False,False,True,False,2.0,0.5999999999999981,0.0,0.5,P,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-alabama-auburn,Alabama,Auburn,13.1,18.5,20.0,-5.4,1.5,5.4,6.9,-1.5,-0.27777777777777773,False,False,False,True,False,2.0,15.1,20.5,22.0,W,-1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-buffalo-ballstate,Buffalo,Ball St.,-2.200000000000001,-6.0,-6.5,3.799999999999999,-0.5,3.799999999999999,4.299999999999999,-0.5,-0.1315789473684211,False,False,False,True,False,-17.0,19.200000000000003,23.0,23.5,W,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-texastech-baylor,Texas Tech,Baylor,-9.9,-13.0,-14.5,3.0999999999999996,-1.5,3.0999999999999996,4.6,-1.5,-0.48387096774193555,False,False,False,True,False,-3.0,12.9,16.0,17.5,W,-1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-wakeforest-bostoncollege,Wake Forest,Boston College,7.800000000000001,5.0,4.5,2.8000000000000007,-0.5,2.8000000000000007,3.3000000000000007,-0.5,-0.17857142857142852,False,False,False,True,False,31.0,38.8,36.0,35.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-nevada-coloradostate,Nevada,Colorado St.,6.0,5.0,4.0,1.0,-1.0,1.0,2.0,-1.0,-1.0,False,False,False,True,False,42.0,48.0,47.0,46.0,L,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-houston-connecticut,Houston,Connecticut,35.2,31.0,32.5,4.200000000000003,1.5,4.200000000000003,2.700000000000003,1.5,0.35714285714285693,True,False,False,False,False,28.0,63.2,59.0,60.5,L,1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-floridastate-florida,Florida St.,Florida,-6.5,-10.0,-3.0,3.5,7.0,3.5,3.5,0.0,0.0,True,True,True,False,False,-3.0,9.5,13.0,6.0,W,7.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-northwestern-illinois,Northwestern,Illinois,-16.700000000000003,-4.0,-6.5,-12.700000000000003,-2.5,12.700000000000003,10.200000000000003,2.5,0.19685039370078736,True,False,False,False,False,-33.0,49.7,37.0,39.5,L,2.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-tcu-iowastate,TCU,Iowa St.,-17.799999999999997,-16.0,-15.0,-1.7999999999999972,1.0,1.7999999999999972,2.799999999999997,-1.0,-0.5555555555555565,False,False,False,True,False,-34.0,51.8,50.0,49.0,L,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-texasaandm-lsu,Texas A&M,LSU,12.4,7.0,6.5,5.4,-0.5,5.4,5.9,-0.5,-0.09259259259259259,False,False,False,True,False,-3.0,9.4,4.0,3.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-army-liberty,Army,Liberty,-2.3,-3.0,-3.5,0.7000000000000002,-0.5,0.7000000000000002,1.2000000000000002,-0.5,-0.7142857142857141,False,False,False,True,False,15.0,12.7,12.0,11.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-kentucky-louisville,Kentucky,Louisville,2.5,-2.0,-3.0,4.5,-1.0,4.5,5.5,-1.0,-0.2222222222222222,False,False,False,True,False,31.0,33.5,29.0,28.0,L,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-westernkentucky-marshall,Western Kentucky,Marshall,1.4000000000000004,-1.0,-1.0,2.4000000000000004,0.0,2.4000000000000004,2.4000000000000004,0.0,0.0,False,False,False,False,True,32.0,33.4,31.0,31.0,L,0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-tulane-memphis,Tulane,Memphis,-6.8999999999999995,-4.0,-6.0,-2.8999999999999995,-2.0,2.8999999999999995,0.8999999999999995,2.0,0.6896551724137933,True,False,False,False,False,-5.0,11.899999999999999,9.0,11.0,L,2.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-ohiostate-michigan,Ohio St.,Michigan,2.099999999999998,6.0,7.5,-3.900000000000002,1.5,3.900000000000002,5.400000000000002,-1.5,-0.3846153846153844,False,False,False,True,False,-15.0,12.900000000000002,9.0,7.5,L,-1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-pennstate-michiganstate,Penn St.,Michigan St.,2.1000000000000014,-1.0,4.0,3.1000000000000014,5.0,3.1000000000000014,1.8999999999999986,1.2000000000000028,0.38709677419354915,True,True,True,False,False,-3.0,0.8999999999999986,4.0,1.0,W,5.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-wisconsin-minnesota,Wisconsin,Minnesota,3.5,7.0,7.0,-3.5,0.0,3.5,3.5,0.0,0.0,False,False,False,False,True,-10.0,6.5,3.0,3.0,L,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-northcarolina-ncstate,North Carolina,NC St.,-10.7,-5.0,-6.0,-5.699999999999999,-1.0,5.699999999999999,4.699999999999999,1.0,0.1754385964912281,True,False,False,False,False,-4.0,14.7,9.0,10.0,L,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-iowa-nebraska,Iowa,Nebraska,0.8999999999999986,-0.0,-1.0,0.8999999999999986,-1.0,0.8999999999999986,1.8999999999999986,-1.0,-1.111111111111113,False,False,False,True,False,7.0,7.899999999999999,7.0,6.0,L,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-utahstate-newmexico,Utah St.,New Mexico,15.3,16.0,15.5,-0.6999999999999993,-0.5,0.6999999999999993,0.1999999999999993,0.5,0.714285714285715,True,False,False,False,False,25.0,40.3,41.0,40.5,W,0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-oklahoma-oklahomastate,Oklahoma,Oklahoma St.,-3.8999999999999986,1.0,-4.0,-4.899999999999999,-5.0,4.899999999999999,0.10000000000000142,4.799999999999997,0.9795918367346936,True,True,True,False,False,-4.0,7.899999999999999,3.0,8.0,L,5.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-oregonstate-oregon,Oregon St.,Oregon,-7.799999999999999,-13.0,-7.0,5.200000000000001,6.0,5.200000000000001,0.7999999999999989,4.400000000000002,0.8461538461538464,True,True,True,False,False,-9.0,16.799999999999997,22.0,16.0,W,6.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-indiana-purdue,Indiana,Purdue,-15.7,-15.0,-15.5,-0.6999999999999993,-0.5,0.6999999999999993,0.1999999999999993,0.5,0.714285714285715,True,False,False,False,False,-37.0,52.7,52.0,52.5,L,0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-maryland-rutgers,Maryland,Rutgers,3.9,1.0,1.5,2.9,0.5,2.9,2.4,0.5,0.1724137931034483,True,False,False,False,False,24.0,27.9,25.0,25.5,L,0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-tulsa-smu,Tulsa,SMU,-6.199999999999999,-5.0,-6.5,-1.1999999999999993,-1.5,1.1999999999999993,0.3000000000000007,0.8999999999999986,0.7499999999999992,True,True,True,False,False,3.0,3.1999999999999993,2.0,3.5,L,1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-boisestate-sandiegostate,Boise St.,San Diego St.,-3.4000000000000004,2.5,2.5,-5.9,0.0,5.9,5.9,0.0,0.0,False,False,False,False,True,-11.0,14.4,8.5,8.5,L,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-fresnostate-sanjosestate,Fresno St.,San Jose St.,10.5,10.0,7.0,0.5,-3.0,0.5,3.5,-3.0,-6.0,False,False,False,True,False,31.0,41.5,41.0,38.0,L,-3.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-coastalcarolina-southalabama,Coastal Carolina,South Alabama,17.5,19.0,15.0,-1.5,-4.0,1.5,2.5,-1.0,-0.6666666666666666,True,True,True,True,False,6.0,23.5,25.0,21.0,W,4.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-clemson-southcarolina,Clemson,South Carolina,14.8,14.0,11.5,0.8000000000000007,-2.5,0.8000000000000007,3.3000000000000007,-2.5,-3.1249999999999973,False,False,False,True,False,30.0,44.8,44.0,41.5,L,-2.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-notredame-stanford,Notre Dame,Stanford,27.1,16.0,20.5,11.100000000000001,4.5,11.100000000000001,6.600000000000001,4.5,0.4054054054054054,True,False,False,False,False,31.0,58.1,47.0,51.5,L,4.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-pittsburgh-syracuse,Pittsburgh,Syracuse,14.5,11.0,13.0,3.5,2.0,3.5,1.5,2.0,0.5714285714285714,True,False,False,False,False,17.0,31.5,28.0,30.0,L,2.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-navy-temple,Navy,Temple,6.5,13.0,13.0,-6.5,0.0,6.5,6.5,0.0,0.0,False,False,False,False,True,24.0,30.5,37.0,37.0,W,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-vanderbilt-tennessee,Vanderbilt,Tennessee,-40.3,-31.0,-32.0,-9.299999999999997,-1.0,9.299999999999997,8.299999999999997,1.0,0.10752688172043014,True,False,False,False,False,-24.0,64.3,55.0,56.0,L,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-kansasstate-texas,Kansas St.,Texas,1.4000000000000004,-4.0,-3.0,5.4,1.0,5.4,4.4,1.0,0.18518518518518517,True,False,False,False,False,-5.0,3.5999999999999996,9.0,8.0,W,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-akron-toledo,Akron,Toledo,-33.5,-26.0,-28.5,-7.5,-2.5,7.5,5.0,2.5,0.3333333333333333,True,False,False,False,False,-35.0,68.5,61.0,63.5,L,2.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-utep-uab,UTEP,UAB,-16.3,-14.0,-13.5,-2.3000000000000007,0.5,2.3000000000000007,2.8000000000000007,-0.5,-0.21739130434782603,False,False,False,True,False,-17.0,33.3,31.0,30.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-california-ucla,California,UCLA,-9.0,-7.0,-6.5,-2.0,0.5,2.0,2.5,-0.5,-0.25,False,False,False,True,False,-28.0,37.0,35.0,34.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-byu-usc,BYU,USC,5.699999999999999,6.0,7.0,-0.3000000000000007,1.0,0.3000000000000007,1.3000000000000007,-1.0,-3.3333333333333255,False,False,False,True,False,4.0,9.7,10.0,11.0,W,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-colorado-utah,Colorado,Utah,-27.5,-24.0,-23.5,-3.5,0.5,3.5,4.0,-0.5,-0.14285714285714285,False,False,False,True,False,-15.0,42.5,39.0,38.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,14,pt-2021-14-hawaii-wyoming,Hawaii,Wyoming,-4.2,-8.0,-10.5,3.8,-2.5,3.8,6.3,-2.5,-0.6578947368421053,False,False,False,True,False,24.0,19.8,16.0,13.5,L,-2.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-georgia-alabama,Georgia,Alabama,2.0,4.5,6.5,-2.5,2.0,2.5,4.5,-2.0,-0.8,False,False,False,True,False,-17.0,15.0,12.5,10.5,L,-2.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-usc-california,USC,California,-6.5,-2.0,-4.5,-4.5,-2.5,4.5,2.0,2.5,0.5555555555555556,True,False,False,False,False,-10.0,16.5,12.0,14.5,L,2.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-houston-cincinnati,Houston,Cincinnati,-14.4,-10.0,-10.5,-4.4,-0.5,4.4,3.9000000000000004,0.5,0.11363636363636363,True,False,False,False,False,-15.0,29.4,25.0,25.5,L,0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-appalachianstate-louisianalafayette,Appalachian St.,Louisiana-Lafayette,1.4999999999999991,3.0,3.0,-1.5000000000000009,0.0,1.5000000000000009,1.5000000000000009,0.0,0.0,False,False,False,False,True,-8.0,6.500000000000001,5.0,5.0,L,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-iowa-michigan,Iowa,Michigan,-17.099999999999998,-10.5,-11.0,-6.599999999999998,-0.5,6.599999999999998,6.099999999999998,0.5,0.07575757575757579,True,False,False,False,False,-39.0,56.099999999999994,49.5,50.0,L,0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-baylor-oklahomastate,Baylor,Oklahoma St.,-4.0,-6.5,-5.5,2.5,1.0,2.5,1.5,1.0,0.4,True,False,False,False,False,5.0,1.0,1.5,0.5,W,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-wakeforest-pittsburgh,Wake Forest,Pittsburgh,-12.1,-3.5,-3.0,-8.6,0.5,8.6,9.1,-0.5,-0.05813953488372093,False,False,False,True,False,-24.0,36.1,27.5,27.0,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-utahstate-sandiegostate,Utah St.,San Diego St.,-9.9,-4.5,-6.0,-5.4,-1.5,5.4,3.9000000000000004,1.5,0.27777777777777773,True,False,False,False,False,33.0,23.1,28.5,27.0,W,1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,15,pt-2021-15-oregon-utah,Oregon,Utah,-7.000000000000002,-3.0,-2.5,-4.000000000000002,0.5,4.000000000000002,4.500000000000002,-0.5,-0.12499999999999994,False,False,False,True,False,-28.0,35.0,31.0,30.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,16,pt-2021-16-navy-army,Navy,Army,-18.9,-8.0,-7.5,-10.899999999999999,0.5,10.899999999999999,11.399999999999999,-0.5,-0.045871559633027525,False,False,False,True,False,4.0,14.899999999999999,4.0,3.5,L,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-louisville-airforce,Louisville,Air Force,-1.7999999999999998,-1.0,-0.0,-0.7999999999999998,1.0,0.7999999999999998,1.7999999999999998,-1.0,-1.2500000000000002,False,False,False,True,False,-3.0,4.8,4.0,3.0,L,-1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-cincinnati-alabama,Cincinnati,Alabama,-6.699999999999999,-13.0,-13.5,6.300000000000001,-0.5,6.300000000000001,6.800000000000001,-0.5,-0.07936507936507936,False,False,False,True,False,-21.0,27.7,34.0,34.5,W,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-missouri-army,Missouri,Army,-7.699999999999999,-2.5,-6.5,-5.199999999999999,-4.0,5.199999999999999,1.1999999999999993,4.0,0.7692307692307694,True,False,False,False,False,-2.0,9.7,4.5,8.5,L,4.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-houston-auburn,Houston,Auburn,-2.3000000000000007,-3.0,1.0,0.6999999999999993,4.0,0.6999999999999993,3.3000000000000007,-2.6000000000000014,-3.71428571428572,True,True,True,True,False,4.0,1.6999999999999993,1.0,5.0,L,4.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-uab-byu,UAB,BYU,-2.6999999999999993,-8.0,-7.0,5.300000000000001,1.0,5.300000000000001,4.300000000000001,1.0,0.18867924528301885,True,False,False,False,False,3.0,0.3000000000000007,5.0,4.0,W,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-iowastate-clemson,Iowa St.,Clemson,-7.9,-1.0,-2.0,-6.9,-1.0,6.9,5.9,1.0,0.14492753623188406,True,False,False,False,False,-7.0,14.9,8.0,9.0,L,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-centralflorida-florida,Central Florida,Florida,-11.4,-6.0,-7.0,-5.4,-1.0,5.4,4.4,1.0,0.18518518518518517,True,False,False,False,False,12.0,0.5999999999999996,6.0,5.0,W,1.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-utep-fresnostate,UTEP,Fresno St.,-17.799999999999997,-13.0,-11.5,-4.799999999999997,1.5,4.799999999999997,6.299999999999997,-1.5,-0.31250000000000017,False,False,False,True,False,-7.0,24.799999999999997,20.0,18.5,L,-1.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-ballstate-georgiastate,Ball St.,Georgia St.,-11.8,-3.0,-6.0,-8.8,-3.0,8.8,5.800000000000001,3.0,0.3409090909090909,True,False,False,False,False,-31.0,42.8,34.0,37.0,L,3.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-kentucky-iowa,Kentucky,Iowa,-0.1000000000000014,-1.5,3.0,1.3999999999999986,4.5,1.3999999999999986,3.1000000000000014,-1.7000000000000028,-1.2142857142857175,True,True,True,True,False,3.0,2.8999999999999986,1.5,6.0,L,4.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-lsu-kansasstate,LSU,Kansas St.,-8.4,2.5,-7.0,-10.9,-9.5,10.9,1.4000000000000004,9.5,0.8715596330275229,True,False,False,False,False,-22.0,30.4,19.5,29.0,L,9.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-marshall-louisianalafayette,Marshall,Louisiana-Lafayette,-1.2000000000000002,-5.0,-5.0,3.8,0.0,3.8,3.8,0.0,0.0,False,False,False,False,True,-15.0,16.2,20.0,20.0,W,0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-georgia-michigan,Georgia,Michigan,3.3000000000000007,7.5,7.5,-4.199999999999999,0.0,4.199999999999999,4.199999999999999,0.0,0.0,False,False,False,False,True,23.0,26.3,30.5,30.5,W,-0.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-pittsburgh-michiganstate,Pittsburgh,Michigan St.,5.799999999999999,3.5,-3.5,2.299999999999999,-7.0,2.299999999999999,9.299999999999999,-7.0,-3.0434782608695667,False,False,False,True,False,-10.0,4.200000000000001,6.5,13.5,W,-7.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-baylor-mississippi,Baylor,Mississippi,-5.300000000000001,-2.0,-1.5,-3.3000000000000007,0.5,3.3000000000000007,3.8000000000000007,-0.5,-0.1515151515151515,False,False,False,True,False,14.0,8.7,12.0,12.5,W,-0.5,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2021,19,pt-2021-19-southcarolina-northcarolina,South Carolina,North Carolina,-9.5,-5.5,-9.5,-4.0,-4.0,4.0,0.0,4.0,1.0,True,False,False,False,False,17.0,7.5,11.5,7.5,W,4.0,timing_uncertain,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
