season,week,game_id,date,away_team,home_team,neutral_site,location_certainty,sp_plus_snapshot_date,sp_plus_snapshot_week,away_sp_plus_rating,home_sp_plus_rating,away_sp_plus_offense,home_sp_plus_offense,away_sp_plus_defense,home_sp_plus_defense,SP+ HFA,published_or_reconstructed,sp_plus_home_margin,sp_plus_home_spread,provenance,eligibility,missing_reason
2021,2,pt-2021-2-byu-arizona,,BYU,Arizona,,uncertain,,1,6.9,-4.4,33.4,28.0,26.6,32.3,2.5,reconstructed,-8.8,8.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-mississippi-florida,,Mississippi,Florida,,uncertain,,13,27.2,12.0,37.4,32.0,12.3,22.0,2.5,reconstructed,-12.7,12.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-coloradostate-fresnostate,,Colorado St.,Fresno St.,,uncertain,,13,-5.4,-3.7,24.7,24.9,29.3,28.6,2.5,reconstructed,4.2,-4.2,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-massachusetts-georgia,,Massachusetts,Georgia,,uncertain,,13,-23.8,25.0,19.0,39.7,40.7,16.7,2.5,reconstructed,51.3,-51.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-baylor-houston,,Baylor,Houston,,uncertain,,13,9.4,-9.3,33.5,17.5,25.3,24.9,2.5,reconstructed,-16.200000000000003,16.200000000000003,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-colorado-kansas,,Colorado,Kansas,,uncertain,,13,10.6,3.9,34.7,32.7,23.1,27.7,2.5,reconstructed,-4.199999999999999,4.199999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-cincinnati-kansasstate,,Cincinnati,Kansas St.,,uncertain,,13,-0.4,14.3,26.4,32.3,25.9,19.5,2.5,reconstructed,17.200000000000003,-17.200000000000003,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-vanderbilt-lsu,,Vanderbilt,LSU,,uncertain,,13,2.3,14.7,27.4,36.0,27.2,22.5,2.5,reconstructed,14.9,-14.9,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-westernkentucky-liberty,,Western Kentucky,Liberty,,uncertain,,13,-0.6,1.4,24.0,29.5,26.1,27.5,2.5,reconstructed,4.5,-4.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-pittsburgh-louisville,,Pittsburgh,Louisville,,uncertain,,13,4.7,14.5,27.3,37.3,24.6,21.4,2.5,reconstructed,12.3,-12.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-iowa-maryland,,Iowa,Maryland,,uncertain,,13,14.8,-6.0,26.5,22.0,13.6,27.8,2.5,reconstructed,-18.3,18.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-northwestern-michigan,,Northwestern,Michigan,,uncertain,,13,-10.4,9.2,16.6,24.0,25.5,16.6,2.5,reconstructed,22.1,-22.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-purdue-michiganstate,,Purdue,Michigan St.,,uncertain,,13,-18.2,-6.3,18.5,18.0,34.9,25.7,2.5,reconstructed,14.4,-14.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-pennstate-minnesota,,Penn St.,Minnesota,,uncertain,,13,25.0,8.8,36.5,25.3,11.6,16.8,2.5,reconstructed,-13.7,13.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-wisconsin-nebraska,,Wisconsin,Nebraska,,uncertain,,13,0.8,3.3,22.5,22.7,21.4,17.6,2.5,reconstructed,5.0,-5.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-airforce-nevada,,Air Force,Nevada,,uncertain,,13,-14.4,-16.6,17.1,21.3,29.4,35.8,2.5,reconstructed,0.2999999999999989,-0.2999999999999989,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-army-notredame,,Army,Notre Dame,,uncertain,,13,8.0,23.8,30.7,38.3,23.0,13.4,2.5,reconstructed,18.3,-18.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-indiana-ohiostate,,Indiana,Ohio St.,,uncertain,,13,21.9,28.4,36.0,37.3,16.0,9.2,2.5,reconstructed,9.0,-9.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-alabama-oklahoma,,Alabama,Oklahoma,,uncertain,,13,25.9,9.6,40.2,25.7,15.7,17.7,2.5,reconstructed,-13.799999999999995,13.799999999999995,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-texastech-oklahomastate,,Texas Tech,Oklahoma St.,,uncertain,,13,3.2,-5.1,33.0,28.8,31.2,33.4,2.5,reconstructed,-5.800000000000001,5.800000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-illinois-rutgers,,Illinois,Rutgers,,uncertain,,13,7.2,3.6,28.7,26.7,23.0,22.9,2.5,reconstructed,-1.1,1.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-unlv-sanjosestate,,UNLV,San Jose St.,,uncertain,,13,10.0,-6.0,34.2,25.4,26.0,29.7,2.5,reconstructed,-13.5,13.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-connecticut-syracuse,,Connecticut,Syracuse,,uncertain,,13,-1.1,4.1,25.3,34.1,27.1,29.0,2.5,reconstructed,7.699999999999999,-7.699999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-arizona-tcu,,Arizona,TCU,,uncertain,,13,-5.1,8.7,23.2,34.7,30.2,24.6,2.5,reconstructed,16.299999999999997,-16.299999999999997,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-utep-tennessee,,UTEP,Tennessee,,uncertain,,13,-24.9,24.7,12.4,34.8,35.1,11.7,2.5,reconstructed,52.099999999999994,-52.099999999999994,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-kentucky-texas,,Kentucky,Texas,,uncertain,,13,4.3,26.5,24.4,38.2,22.1,10.0,2.5,reconstructed,24.7,-24.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-georgiastate-texasstate,,Georgia St.,Texas St.,,uncertain,,13,-19.6,3.8,21.1,33.7,39.1,28.9,2.5,reconstructed,25.9,-25.9,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-ohio-toledo,,Ohio,Toledo,,uncertain,,13,-2.0,-5.1,23.8,21.2,24.3,25.1,2.5,reconstructed,-0.5999999999999996,0.5999999999999996,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-rice-uab,,Rice,UAB,,uncertain,,13,-13.1,-13.2,19.0,24.2,30.5,38.1,2.5,reconstructed,2.4000000000000004,-2.4000000000000004,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-usc-ucla,,USC,UCLA,,uncertain,,13,11.1,-3.4,35.0,20.5,24.3,24.4,2.5,reconstructed,-12.0,12.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-iowastate-utah,,Iowa St.,Utah,,uncertain,,13,11.4,5.5,30.3,22.2,18.9,17.9,2.5,reconstructed,-3.4000000000000004,3.4000000000000004,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-sandiegostate-utahstate,,San Diego St.,Utah St.,,uncertain,,13,-18.2,-12.8,16.6,28.7,33.6,41.1,2.5,reconstructed,7.899999999999999,-7.899999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-smu-virginia,,SMU,Virginia,,uncertain,,13,20.5,-5.4,38.7,23.2,18.9,29.0,2.5,reconstructed,-23.4,23.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,14,pt-2024-14-boisestate-wyoming,,Boise St.,Wyoming,,uncertain,,13,12.1,-16.7,37.0,15.2,24.9,32.7,2.5,reconstructed,-26.299999999999997,26.299999999999997,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-toledo-akron,,Toledo,Akron,,uncertain,,14,-3.9,-18.8,22.5,16.0,25.2,35.7,2.5,reconstructed,-12.4,12.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-auburn-alabama,,Auburn,Alabama,,uncertain,,14,10.1,26.8,28.0,40.1,17.2,14.7,2.5,reconstructed,19.200000000000003,-19.200000000000003,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-arizonastate-arizona,,Arizona St.,Arizona,,uncertain,,14,10.8,-4.7,32.7,22.7,19.8,29.3,2.5,reconstructed,-13.0,13.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-houston-byu,,Houston,BYU,,uncertain,,14,-8.3,15.0,16.7,32.0,23.2,18.9,2.5,reconstructed,25.8,-25.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-kansas-baylor,,Kansas,Baylor,,uncertain,,14,4.7,10.3,31.9,33.8,26.1,24.9,2.5,reconstructed,8.100000000000001,-8.100000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-oregonstate-boisestate,,Oregon St.,Boise St.,,uncertain,,14,-8.8,13.2,25.3,36.8,33.9,23.4,2.5,reconstructed,24.5,-24.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-pittsburgh-bostoncollege,,Pittsburgh,Boston College,,uncertain,,14,6.1,3.4,28.6,29.5,24.5,24.2,2.5,reconstructed,-0.1999999999999997,0.1999999999999997,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-utah-centralflorida,,Utah,Central Florida,,uncertain,,14,6.7,2.7,22.6,28.8,17.1,25.6,2.5,reconstructed,-1.5,1.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-uab-charlotte,,UAB,Charlotte,,uncertain,,14,-12.1,-15.5,25.5,22.4,38.3,38.8,2.5,reconstructed,-0.9000000000000004,0.9000000000000004,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-tcu-cincinnati,,TCU,Cincinnati,,uncertain,,14,9.1,0.4,34.5,25.6,23.9,24.4,2.5,reconstructed,-6.199999999999999,6.199999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-southcarolina-clemson,,South Carolina,Clemson,,uncertain,,14,19.8,16.1,33.9,36.0,15.3,18.8,2.5,reconstructed,-1.1999999999999993,1.1999999999999993,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-oklahomastate-colorado,,Oklahoma St.,Colorado,,uncertain,,14,-4.5,11.8,28.5,35.0,32.5,22.2,2.5,reconstructed,18.8,-18.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-utahstate-coloradostate,,Utah St.,Colorado St.,,uncertain,,14,-10.3,-3.8,30.3,24.9,40.2,28.0,2.5,reconstructed,9.0,-9.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-florida-floridastate,,Florida,Florida St.,,uncertain,,14,13.0,-5.2,31.6,18.4,20.7,25.7,2.5,reconstructed,-15.7,15.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-appalachianstate-georgiasouthern,,Appalachian St.,Georgia Southern,,uncertain,,14,-9.1,-1.5,26.6,26.7,34.0,29.9,2.5,reconstructed,10.1,-10.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-coastalcarolina-georgiastate,,Coastal Carolina,Georgia St.,,uncertain,,14,-4.7,-18.6,26.9,21.1,32.8,38.0,2.5,reconstructed,-11.400000000000002,11.400000000000002,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-newmexico-hawaii,,New Mexico,Hawaii,,uncertain,,14,-13.7,-10.4,29.2,20.9,40.9,29.4,2.5,reconstructed,5.799999999999999,-5.799999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-purdue-indiana,,Purdue,Indiana,,uncertain,,14,-17.8,23.7,18.1,36.7,34.1,14.8,2.5,reconstructed,44.0,-44.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-nebraska-iowa,,Nebraska,Iowa,,uncertain,,14,5.1,16.6,23.2,27.2,16.4,12.6,2.5,reconstructed,14.000000000000002,-14.000000000000002,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-kansasstate-iowastate,,Kansas St.,Iowa St.,,uncertain,,14,14.6,10.9,32.1,30.2,19.0,19.0,2.5,reconstructed,-1.1999999999999993,1.1999999999999993,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-louisville-kentucky,,Louisville,Kentucky,,uncertain,,14,15.6,5.4,38.2,23.9,21.2,20.5,2.5,reconstructed,-7.699999999999999,7.699999999999999,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-oklahoma-lsu,,Oklahoma,LSU,,uncertain,,14,10.4,16.3,26.4,36.1,17.7,20.9,2.5,reconstructed,8.4,-8.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-connecticut-massachusetts,,Connecticut,Massachusetts,,uncertain,,14,0.6,-23.5,27.2,19.6,27.4,41.0,2.5,reconstructed,-21.6,21.6,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-rutgers-michiganstate,,Rutgers,Michigan St.,,uncertain,,14,5.8,-5.0,27.4,18.0,21.4,24.4,2.5,reconstructed,-8.3,8.3,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-arkansas-missouri,,Arkansas,Missouri,,uncertain,,14,11.1,14.1,31.1,33.8,21.0,18.3,2.5,reconstructed,5.5,-5.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-utep-newmexicostate,,UTEP,New Mexico St.,,uncertain,,14,-23.6,-20.2,13.4,17.5,34.8,39.0,2.5,reconstructed,5.900000000000002,-5.900000000000002,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-ncstate-northcarolina,,NC St.,North Carolina,,uncertain,,14,5.3,7.4,30.8,33.0,26.1,25.4,2.5,reconstructed,4.6000000000000005,-4.6000000000000005,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-illinois-northwestern,,Illinois,Northwestern,,uncertain,,14,9.5,-8.7,29.2,17.3,21.2,24.5,2.5,reconstructed,-15.7,15.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-ballstate-ohio,,Ball St.,Ohio,,uncertain,,14,-21.5,0.8,21.3,25.5,42.4,23.4,2.5,reconstructed,24.8,-24.8,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-michigan-ohiostate,,Michigan,Ohio St.,,uncertain,,14,10.0,29.1,24.1,37.3,15.9,8.6,2.5,reconstructed,21.6,-21.6,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-washington-oregon,,Washington,Oregon,,uncertain,,14,2.7,28.7,25.8,41.6,21.1,14.5,2.5,reconstructed,28.5,-28.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-maryland-pennstate,,Maryland,Penn St.,,uncertain,,14,-5.0,24.2,23.0,37.2,27.8,12.9,2.5,reconstructed,31.7,-31.7,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-california-smu,,California,SMU,,uncertain,,14,6.2,21.7,28.4,40.1,21.8,19.1,2.5,reconstructed,18.0,-18.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-airforce-sandiegostate,,Air Force,San Diego St.,,uncertain,,14,-12.1,-16.2,17.7,17.4,27.7,32.6,2.5,reconstructed,-1.5999999999999996,1.5999999999999996,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-stanford-sanjosestate,,Stanford,San Jose St.,,uncertain,,14,-7.8,-5.4,24.4,25.5,33.7,29.3,2.5,reconstructed,4.8999999999999995,-4.8999999999999995,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-texasstate-southalabama,,Texas St.,South Alabama,,uncertain,,14,5.8,3.1,34.8,30.1,28.0,27.4,2.5,reconstructed,-0.1999999999999997,0.1999999999999997,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-northtexas-temple,,North Texas,Temple,,uncertain,,14,-4.8,-20.7,33.6,17.5,37.7,38.4,2.5,reconstructed,-13.4,13.4,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-texas-texasaandm,,Texas,Texas A&M,,uncertain,,14,26.8,19.0,37.5,34.2,9.0,17.1,2.5,reconstructed,-5.300000000000001,5.300000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-memphis-tulane,,Memphis,Tulane,,uncertain,,14,9.2,7.9,36.1,34.8,27.7,27.1,2.5,reconstructed,1.200000000000001,-1.200000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-fresnostate-ucla,,Fresno St.,UCLA,,uncertain,,14,-2.3,-2.7,25.3,20.0,27.5,23.3,2.5,reconstructed,2.0999999999999996,-2.0999999999999996,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-nevada-unlv,,Nevada,UNLV,,uncertain,,14,-15.3,9.2,21.2,33.2,34.5,25.5,2.5,reconstructed,27.0,-27.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-notredame-usc,,Notre Dame,USC,,uncertain,,14,26.1,12.0,39.7,34.4,12.5,22.9,2.5,reconstructed,-11.6,11.6,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-tennessee-vanderbilt,,Tennessee,Vanderbilt,,uncertain,,14,26.0,5.4,35.1,28.0,10.8,24.7,2.5,reconstructed,-18.1,18.1,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-duke-wakeforest,,Duke,Wake Forest,,uncertain,,14,8.9,-5.1,27.6,26.5,18.7,31.7,2.5,reconstructed,-11.5,11.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,15,pt-2024-15-minnesota-wisconsin,,Minnesota,Wisconsin,,uncertain,,14,9.9,1.7,25.3,22.5,15.8,20.5,2.5,reconstructed,-5.700000000000001,5.700000000000001,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-iowastate-arizonastate,,Iowa St.,Arizona St.,,uncertain,,14,10.9,10.8,30.2,32.7,19.0,19.8,2.5,reconstructed,2.4000000000000004,-2.4000000000000004,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-tulane-army,,Tulane,Army,,uncertain,,14,7.9,10.9,34.8,32.6,27.1,21.7,2.5,reconstructed,5.5,-5.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-unlv-boisestate,,UNLV,Boise St.,,uncertain,,14,9.2,13.2,33.2,36.8,25.5,23.4,2.5,reconstructed,6.5,-6.5,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-marshall-louisianalafayette,,Marshall,Louisiana-Lafayette,,uncertain,,14,3.3,7.7,30.0,33.4,27.0,27.3,2.5,reconstructed,6.9,-6.9,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-ohio-miamiohio,,Ohio,Miami (Ohio),,uncertain,,14,0.8,-1.7,25.5,20.7,23.4,23.6,2.5,reconstructed,0.0,-0.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-pennstate-oregon,,Penn St.,Oregon,,uncertain,,14,24.2,28.7,37.2,41.6,12.9,14.5,2.5,reconstructed,7.0,-7.0,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-clemson-smu,,Clemson,SMU,,uncertain,,14,16.1,21.7,36.0,40.1,18.8,19.1,2.5,reconstructed,8.099999999999998,-8.099999999999998,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
2024,16,pt-2024-16-georgia-texas,,Georgia,Texas,,uncertain,,14,26.6,26.8,39.6,37.5,14.9,9.0,2.5,reconstructed,2.6999999999999993,-2.6999999999999993,espn_sp_plus_weekly_2021_2024.csv; latest snapshot <= game week-1,False,SP+ publication-to-opener timing cannot be proven; market opener timestamp absent
