season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_timestamp,source_url
2025,8,124,FIU,3-3,-15.8,18.0,121,33.5,113,-0.2,116,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,125,ULM,3-4,-16.4,16.5,127,32.6,106,-0.3,128,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,126,Nevada,1-6,-16.5,15.3,130,31.8,101,0.1,56,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,127,N. Illinois,1-6,-17.4,9.1,136,26.2,67,-0.3,130,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,128,EMU,2-6,-19.0,18.9,116,38.0,129,0.1,52,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,129,Akron,2-6,-19.6,13.8,133,33.2,111,-0.2,118,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,130,Ball St.,3-4,-20.0,17.0,125,36.8,126,-0.3,127,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,131,Georgia St.,1-6,-21.7,18.9,117,40.2,135,-0.4,133,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,132,MTSU,1-5,-22.4,13.2,134,35.5,123,-0.1,93,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,133,Charlotte,1-6,-22.6,15.6,129,38.1,130,-0.1,98,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,134,Kent St.,2-5,-23.5,15.2,131,38.3,132,-0.3,129,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,135,Sam Houston,0-7,-24.6,14.5,132,38.8,133,-0.3,123,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,8,136,UMass,0-7,-30.3,11.2,135,41.2,136,-0.3,131,20251022033257,https://web.archive.org/web/20251022033257id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,1,Indiana,8-0,27.9,39.7,6,12.2,2,0.4,11,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,2,Ohio St.,7-0,27.5,37.8,11,10.2,1,0.0,77,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,3,Oregon,7-1,26.9,39.1,7,12.5,5,0.3,28,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,4,Texas Tech,7-1,23.9,38.9,9,15.0,8,0.0,65,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,5,Texas A&M,8-0,21.3,40.3,3,19.1,21,0.1,60,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,6,Notre Dame,5-2,21.1,40.2,4,19.3,22,0.1,51,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,7,Utah,6-2,20.9,34.6,25,13.9,7,0.2,44,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,8,Oklahoma,6-2,20.6,32.6,38,12.4,4,0.3,24,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,9,Alabama,7-1,20.1,37.0,15,16.9,12,0.0,71,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,10,Ole Miss,7-1,19.5,38.6,10,19.7,26,0.5,3,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,11,Miami,6-1,19.5,36.8,16,17.8,14,0.4,13,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,12,Georgia,6-1,19.2,37.3,13,18.7,19,0.6,1,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,13,Texas,6-2,18.1,30.3,53,12.3,3,0.1,57,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,14,Missouri,6-2,18.0,34.4,26,16.0,10,-0.4,117,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,15,Vanderbilt,7-1,17.8,37.4,12,20.1,32,0.5,4,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,16,USC,5-2,17.7,41.3,1,23.9,50,0.4,21,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,17,Iowa,6-2,17.6,31.1,47,13.8,6,0.2,39,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,18,Tennessee,6-2,17.0,40.4,2,23.8,48,0.5,10,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,19,BYU,8-0,16.9,34.3,27,17.9,15,0.5,6,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,20,Penn St.,3-4,16.8,34.8,24,18.3,18,0.4,18,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,21,Michigan,6-2,16.5,32.0,43,15.4,9,-0.1,86,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,22,Washington,6-2,15.3,35.7,19,20.1,30,-0.3,105,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,23,Cincinnati,7-1,14.3,35.7,20,21.8,38,0.4,16,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,24,Louisville,6-1,14.0,33.8,32,19.8,28,0.0,66,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,25,Ga. Tech,8-0,13.7,36.3,17,22.9,45,0.4,22,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,26,LSU,5-3,13.6,31.0,48,17.4,13,0.0,68,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,27,Nebraska,6-2,13.5,32.1,41,18.8,20,0.1,53,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,28,Pittsburgh,6-2,13.1,34.1,29,21.4,37,0.5,9,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,29,Auburn,4-4,12.0,29.1,59,16.9,11,-0.3,102,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,30,Illinois,5-3,11.5,36.0,18,25.0,58,0.5,8,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,31,Memphis,7-1,11.4,37.2,14,26.1,65,0.4,23,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,32,N. Texas,7-1,10.6,39.9,5,29.4,87,0.1,55,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,33,Iowa St.,5-3,10.6,31.3,46,20.9,35,0.2,35,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,34,Florida St.,3-4,10.2,32.1,42,21.9,39,0.1,61,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,35,TCU,6-2,10.2,34.0,30,23.7,47,-0.1,84,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,36,Kansas St.,4-4,9.4,32.2,40,22.9,46,0.1,59,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,37,Maryland,4-3,9.3,27.2,70,18.2,17,0.3,33,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,38,Miss. St.,4-4,9.1,33.0,34,24.0,51,0.1,54,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,39,USF,6-2,9.1,34.9,23,25.9,63,0.1,62,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,40,Florida,3-4,9.1,28.2,63,19.5,25,0.4,15,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,41,Arkansas,2-6,8.9,39.0,8,30.5,96,0.4,20,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,42,SMU,6-2,8.8,31.8,44,22.8,44,-0.1,87,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,43,Arizona,4-3,8.7,31.6,45,22.7,43,-0.2,98,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,44,Houston,7-1,8.4,28.2,62,19.8,29,0.0,72,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,45,Duke,4-3,8.1,33.9,31,25.7,60,-0.2,93,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,46,San Diego St.,6-1,7.7,25.4,81,18.1,16,0.4,12,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,47,Boise St.,6-2,7.6,32.8,36,24.8,57,-0.3,114,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,48,Clemson,3-4,7.6,28.9,60,21.4,36,0.1,49,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,49,Navy,7-0,7.6,35.7,21,28.0,76,-0.1,83,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,50,JMU,6-1,7.5,28.5,61,20.6,34,-0.4,116,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,51,UCF,4-3,7.3,27.4,69,20.1,31,-0.1,82,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,52,Virginia,7-1,7.1,30.5,51,23.8,49,0.4,19,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,53,Kansas,4-4,5.7,33.3,33,28.0,75,0.4,14,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,54,S. Carolina,3-5,5.6,24.7,84,19.3,23,0.3,34,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,55,Arizona St.,5-3,5.1,28.0,66,22.3,41,-0.7,136,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,56,Wake Forest,4-3,4.5,24.3,88,19.4,24,-0.3,106,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,57,Tulane,6-1,3.8,29.9,57,26.4,67,0.3,31,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,58,Minnesota,5-3,3.5,24.3,87,20.4,33,-0.3,113,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,59,UConn,5-3,3.5,30.9,49,27.7,73,0.3,32,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,60,Baylor,4-4,3.2,34.9,22,32.2,106,0.5,7,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,61,ECU,4-3,3.1,28.0,64,24.7,56,-0.3,109,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,62,Northwestern,5-3,2.5,22.2,100,19.7,27,0.0,67,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,63,Rutgers,4-4,2.4,32.9,35,30.4,94,-0.2,90,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,64,Toledo,4-4,1.9,24.5,86,22.3,40,-0.3,100,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,65,NC St.,4-4,1.4,30.1,55,28.4,80,-0.4,120,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,66,Kentucky,2-5,1.1,26.3,73,25.2,59,-0.1,79,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,67,ODU,5-3,0.5,30.2,54,29.2,86,-0.5,130,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,68,Colorado,3-5,0.1,28.0,65,27.6,72,-0.4,118,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,69,UNLV,6-1,-0.3,34.2,28,34.7,119,0.2,36,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,70,UTSA,3-4,-0.7,30.7,50,31.6,99,0.2,40,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,71,Temple,5-3,-1.0,30.0,56,31.1,98,0.1,52,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,72,Wash. St.,4-4,-1.1,26.1,75,27.2,70,0.0,69,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,73,Troy,6-2,-2.0,26.2,74,28.5,82,0.3,30,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,74,So. Miss,6-2,-2.1,27.0,71,28.9,85,-0.1,88,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,75,Army,3-4,-2.1,23.9,90,25.7,61,-0.3,101,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,76,La. Tech,4-3,-2.4,20.3,109,22.6,42,0.0,73,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,77,Purdue,2-6,-2.7,25.4,79,28.5,81,0.3,26,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,78,UCLA,3-5,-2.9,25.6,77,28.7,83,0.2,48,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,79,Marshall,4-3,-3.2,30.5,52,33.7,115,0.0,78,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,80,California,5-3,-3.3,23.5,92,26.9,68,0.1,63,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,81,Michigan St.,3-5,-3.4,26.7,72,30.3,92,0.2,42,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,82,Kennesaw St.,5-2,-3.5,21.2,105,24.4,53,-0.3,110,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,83,New Mexico,5-3,-3.7,27.9,67,31.9,101,0.2,37,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,84,Va. Tech,3-5,-3.8,25.6,78,29.5,88,0.1,58,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,85,Miami-OH,5-3,-4.1,19.8,113,24.4,54,0.5,5,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,86,Air Force,2-5,-4.3,32.6,39,37.0,127,0.1,50,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,87,Wisconsin,2-6,-4.4,19.9,111,24.1,52,-0.2,97,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,88,WKU,6-2,-4.4,23.2,95,28.2,79,0.6,2,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,89,Texas St.,3-4,-4.6,32.7,37,37.2,128,-0.1,85,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,90,Hawaii,6-2,-4.7,22.3,99,27.2,71,0.2,47,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,91,Syracuse,3-5,-4.8,25.4,80,30.4,95,0.2,41,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,92,Wyoming,4-4,-5.0,21.3,104,26.1,64,-0.2,95,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,93,Fresno St.,5-3,-6.2,22.0,101,28.0,74,-0.3,107,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,94,Ohio,5-3,-6.6,24.0,89,30.0,90,-0.6,135,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,95,Utah St.,4-4,-6.7,29.5,58,36.2,126,0.0,76,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,96,W. Virginia,2-6,-7.2,21.8,103,28.8,84,-0.2,96,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,97,WMU,4-4,-7.4,19.9,112,27.0,69,-0.3,111,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,98,N. Carolina,2-5,-7.6,18.6,120,26.2,66,0.0,70,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,99,Buffalo,4-4,-7.8,17.6,124,25.8,62,0.4,17,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,100,J'ville St.,4-3,-8.4,24.6,85,32.5,107,-0.5,132,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,101,San Jose St.,2-5,-8.9,24.9,83,33.5,113,-0.3,112,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,102,Liberty,3-4,-9.6,18.9,118,28.1,78,-0.3,103,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,103,CMU,5-3,-9.8,18.4,121,28.1,77,-0.1,80,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,104,Oregon St.,1-7,-9.8,22.7,97,31.9,103,-0.5,128,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,105,FAU,3-5,-10.0,25.2,82,35.5,124,0.3,27,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,106,Delaware,4-3,-10.1,23.6,91,33.4,110,-0.3,104,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
2025,9,107,App. St.,4-4,-10.4,23.4,93,33.7,114,-0.1,81,20251028235754,https://web.archive.org/web/20251028235754id_/https://www.espn.com/college-football/story/_/id/46128861/2025-college-football-sp%2B-rankings-all-136-fbs-teams
