game_id,away_team,home_team,has_site_spread,has_site_total,has_dratings_spread,has_dratings_total,has_fpi_spread,has_fpi_total,has_massey_spread,has_massey_total,has_sp_spread,has_sp_total,has_sagarin_predictor_spread,has_sagarin_predictor_total,has_sagarin_rating_spread,has_sagarin_rating_total,has_teamrankings_spread,has_teamrankings_total
g873,Washington,Oregon,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g874,Army,Rice,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g875,Michigan State,Rutgers,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g876,North Dakota State,San Jose State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g877,Tulane,South Florida,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g878,SMU,Stanford,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g879,Notre Dame,Syracuse,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g880,USC,UCLA,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g881,Marshall,UL-Monroe,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g882,Nevada,UNLV,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g883,Tulsa,UTSA,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g884,Boise State,Utah State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g885,Tennessee,Vanderbilt,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g886,Virginia,Virginia Tech,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g887,Duke,Wake Forest,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g888,Oregon State,Washington State,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g889,Kennesaw State,Western Kentucky,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g890,Minnesota,Wisconsin,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g891,Connecticut,Wyoming,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
g892,Big 12 No. 2,Big 12 No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g893,CUSA No. 2,CUSA No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g894,Pac-12 No. 2,Pac-12 No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g895,AAC No. 2,AAC No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g896,ACC No. 2,ACC No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g897,Big Ten No. 2,Big Ten No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g898,MAC No. 2,MAC No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g899,MWC No. 2,MWC No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g900,SEC No. 2,SEC No. 1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g901,Sun Belt East,Sun Belt West,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
g902,Navy,Army,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False
