source,date,away,home,matched,game_id,match_method,status,rows
SP+,2026-10-03,Samford,UAB,False,g385,,,
FPI,2026-10-03,Samford,UAB,False,g385,,,
TeamRankings,2026-10-03,Samford,UAB,False,g385,,,
Sagarin Rating,2026-10-03,Samford,UAB,False,g385,,,
SP+,2026-10-03,California,UNLV,True,g386,,,
FPI,2026-10-03,California,UNLV,True,g386,,,
TeamRankings,2026-10-03,California,UNLV,True,g386,,,
Sagarin Rating,2026-10-03,California,UNLV,False,g386,,,
SP+,2026-10-03,Washington,USC,True,g387,,,
FPI,2026-10-03,Washington,USC,True,g387,,,
TeamRankings,2026-10-03,Washington,USC,True,g387,,,
Sagarin Rating,2026-10-03,Washington,USC,False,g387,,,
SP+,2026-10-03,Stanford,Wake Forest,True,g388,,,
FPI,2026-10-03,Stanford,Wake Forest,True,g388,,,
TeamRankings,2026-10-03,Stanford,Wake Forest,True,g388,,,
Sagarin Rating,2026-10-03,Stanford,Wake Forest,False,g388,,,
SP+,2026-10-03,Fresno State,Washington State,True,g389,,,
FPI,2026-10-03,Fresno State,Washington State,True,g389,,,
TeamRankings,2026-10-03,Fresno State,Washington State,True,g389,,,
Sagarin Rating,2026-10-03,Fresno State,Washington State,False,g389,,,
SP+,2026-10-03,Michigan State,Wisconsin,True,g390,,,
FPI,2026-10-03,Michigan State,Wisconsin,True,g390,,,
TeamRankings,2026-10-03,Michigan State,Wisconsin,True,g390,,,
Sagarin Rating,2026-10-03,Michigan State,Wisconsin,False,g390,,,
SP+,2026-10-06,Southern Miss,Troy,True,g391,,,
FPI,2026-10-06,Southern Miss,Troy,True,g391,,,
TeamRankings,2026-10-06,Southern Miss,Troy,True,g391,,,
Sagarin Rating,2026-10-06,Southern Miss,Troy,False,g391,,,
SP+,2026-10-07,New Mexico State,Florida International,True,g392,,,
FPI,2026-10-07,New Mexico State,Florida International,True,g392,,,
TeamRankings,2026-10-07,New Mexico State,Florida International,True,g392,,,
Sagarin Rating,2026-10-07,New Mexico State,Florida International,False,g392,,,
SP+,2026-10-07,Jacksonville State,Kennesaw State,True,g393,,,
FPI,2026-10-07,Jacksonville State,Kennesaw State,True,g393,,,
TeamRankings,2026-10-07,Jacksonville State,Kennesaw State,True,g393,,,
Sagarin Rating,2026-10-07,Jacksonville State,Kennesaw State,False,g393,,,
SP+,2026-10-08,South Alabama,Arkansas State,True,g394,,,
FPI,2026-10-08,South Alabama,Arkansas State,True,g394,,,
TeamRankings,2026-10-08,South Alabama,Arkansas State,True,g394,,,
Sagarin Rating,2026-10-08,South Alabama,Arkansas State,False,g394,,,
SP+,2026-10-08,Sam Houston,Liberty,True,g395,,,
FPI,2026-10-08,Sam Houston,Liberty,True,g395,,,
TeamRankings,2026-10-08,Sam Houston,Liberty,True,g395,,,
Sagarin Rating,2026-10-08,Sam Houston,Liberty,False,g395,,,
SP+,2026-10-08,South Florida,UTSA,True,g396,,,
FPI,2026-10-08,South Florida,UTSA,True,g396,,,
TeamRankings,2026-10-08,South Florida,UTSA,True,g396,,,
Sagarin Rating,2026-10-08,South Florida,UTSA,False,g396,,,
SP+,2026-10-08,Missouri State,Western Kentucky,True,g397,,,
FPI,2026-10-08,Missouri State,Western Kentucky,True,g397,,,
TeamRankings,2026-10-08,Missouri State,Western Kentucky,True,g397,,,
Sagarin Rating,2026-10-08,Missouri State,Western Kentucky,False,g397,,,
SP+,2026-10-09,Iowa State,BYU,True,g398,,,
FPI,2026-10-09,Iowa State,BYU,True,g398,,,
TeamRankings,2026-10-09,Iowa State,BYU,True,g398,,,
Sagarin Rating,2026-10-09,Iowa State,BYU,False,g398,,,
SP+,2026-10-09,Florida State,Louisville,True,g399,,,
FPI,2026-10-09,Florida State,Louisville,True,g399,,,
TeamRankings,2026-10-09,Florida State,Louisville,True,g399,,,
Sagarin Rating,2026-10-09,Florida State,Louisville,False,g399,,,
SP+,2026-10-10,Eastern Michigan,Akron,True,g400,,,
FPI,2026-10-10,Eastern Michigan,Akron,True,g400,,,
TeamRankings,2026-10-10,Eastern Michigan,Akron,True,g400,,,
Sagarin Rating,2026-10-10,Eastern Michigan,Akron,False,g400,,,
SP+,2026-10-10,Georgia,Alabama,True,g401,,,
FPI,2026-10-10,Georgia,Alabama,True,g401,,,
TeamRankings,2026-10-10,Georgia,Alabama,True,g401,,,
Sagarin Rating,2026-10-10,Georgia,Alabama,False,g401,,,
SP+,2026-10-10,Old Dominion,Appalachian State,True,g402,,,
FPI,2026-10-10,Old Dominion,Appalachian State,True,g402,,,
TeamRankings,2026-10-10,Old Dominion,Appalachian State,True,g402,,,
Sagarin Rating,2026-10-10,Old Dominion,Appalachian State,False,g402,,,
SP+,2026-10-10,Hawaii,Arizona State,True,g403,,,
FPI,2026-10-10,Hawaii,Arizona State,True,g403,,,
TeamRankings,2026-10-10,Hawaii,Arizona State,True,g403,,,
Sagarin Rating,2026-10-10,Hawaii,Arizona State,False,g403,,,
SP+,2026-10-10,Tennessee,Arkansas,True,g404,,,
FPI,2026-10-10,Tennessee,Arkansas,True,g404,,,
TeamRankings,2026-10-10,Tennessee,Arkansas,True,g404,,,
Sagarin Rating,2026-10-10,Tennessee,Arkansas,False,g404,,,
SP+,2026-10-10,Tulane,Army,True,g405,,,
FPI,2026-10-10,Tulane,Army,True,g405,,,
TeamRankings,2026-10-10,Tulane,Army,True,g405,,,
Sagarin Rating,2026-10-10,Tulane,Army,False,g405,,,
SP+,2026-10-10,Sacramento State,Bowling Green,True,g406,,,
FPI,2026-10-10,Sacramento State,Bowling Green,True,g406,,,
TeamRankings,2026-10-10,Sacramento State,Bowling Green,True,g406,,,
Sagarin Rating,2026-10-10,Sacramento State,Bowling Green,False,g406,,,
SP+,2026-10-10,Virginia Tech,California,True,g407,,,
FPI,2026-10-10,Virginia Tech,California,True,g407,,,
TeamRankings,2026-10-10,Virginia Tech,California,True,g407,,,
Sagarin Rating,2026-10-10,Virginia Tech,California,False,g407,,,
SP+,2026-10-10,Rice,East Carolina,True,g408,,,
FPI,2026-10-10,Rice,East Carolina,True,g408,,,
TeamRankings,2026-10-10,Rice,East Carolina,True,g408,,,
Sagarin Rating,2026-10-10,Rice,East Carolina,False,g408,,,
SP+,2026-10-10,South Carolina,Florida,True,g409,,,
FPI,2026-10-10,South Carolina,Florida,True,g409,,,
TeamRankings,2026-10-10,South Carolina,Florida,True,g409,,,
Sagarin Rating,2026-10-10,South Carolina,Florida,False,g409,,,
SP+,2026-10-10,Boise State,Fresno State,True,g410,,,
FPI,2026-10-10,Boise State,Fresno State,True,g410,,,
TeamRankings,2026-10-10,Boise State,Fresno State,True,g410,,,
Sagarin Rating,2026-10-10,Boise State,Fresno State,False,g410,,,
SP+,2026-10-10,James Madison,Georgia Southern,True,g411,,,
FPI,2026-10-10,James Madison,Georgia Southern,True,g411,,,
TeamRankings,2026-10-10,James Madison,Georgia Southern,True,g411,,,
Sagarin Rating,2026-10-10,James Madison,Georgia Southern,False,g411,,,
SP+,2026-10-10,Duke,Georgia Tech,True,g412,,,
FPI,2026-10-10,Duke,Georgia Tech,True,g412,,,
TeamRankings,2026-10-10,Duke,Georgia Tech,True,g412,,,
Sagarin Rating,2026-10-10,Duke,Georgia Tech,False,g412,,,
SP+,2026-10-10,Houston,Kansas State,True,g413,,,
FPI,2026-10-10,Houston,Kansas State,True,g413,,,
TeamRankings,2026-10-10,Houston,Kansas State,True,g413,,,
Sagarin Rating,2026-10-10,Houston,Kansas State,False,g413,,,
SP+,2026-10-10,LSU,Kentucky,True,g414,,,
FPI,2026-10-10,LSU,Kentucky,True,g414,,,
TeamRankings,2026-10-10,LSU,Kentucky,True,g414,,,
Sagarin Rating,2026-10-10,LSU,Kentucky,False,g414,,,
SP+,2026-10-10,Louisiana,Louisiana Tech,True,g415,,,
FPI,2026-10-10,Louisiana,Louisiana Tech,True,g415,,,
TeamRankings,2026-10-10,Louisiana,Louisiana Tech,True,g415,,,
Sagarin Rating,2026-10-10,Louisiana,Louisiana Tech,False,g415,,,
SP+,2026-10-10,Coastal Carolina,Marshall,True,g416,,,
FPI,2026-10-10,Coastal Carolina,Marshall,True,g416,,,
TeamRankings,2026-10-10,Coastal Carolina,Marshall,True,g416,,,
Sagarin Rating,2026-10-10,Coastal Carolina,Marshall,False,g416,,,
SP+,2026-10-10,Miami-OH,Massachusetts,True,g417,,,
FPI,2026-10-10,Miami-OH,Massachusetts,True,g417,,,
TeamRankings,2026-10-10,Miami-OH,Massachusetts,True,g417,,,
Sagarin Rating,2026-10-10,Miami-OH,Massachusetts,False,g417,,,
SP+,2026-10-10,UAB,Memphis,True,g418,,,
FPI,2026-10-10,UAB,Memphis,True,g418,,,
TeamRankings,2026-10-10,UAB,Memphis,True,g418,,,
Sagarin Rating,2026-10-10,UAB,Memphis,False,g418,,,
SP+,2026-10-10,Illinois,Michigan State,True,g419,,,
FPI,2026-10-10,Illinois,Michigan State,True,g419,,,
TeamRankings,2026-10-10,Illinois,Michigan State,True,g419,,,
Sagarin Rating,2026-10-10,Illinois,Michigan State,False,g419,,,
SP+,2026-10-10,Texas A&M,Missouri,True,g420,,,
FPI,2026-10-10,Texas A&M,Missouri,True,g420,,,
TeamRankings,2026-10-10,Texas A&M,Missouri,True,g420,,,
Sagarin Rating,2026-10-10,Texas A&M,Missouri,False,g420,,,
SP+,2026-10-10,Wake Forest,NC State,True,g421,,,
FPI,2026-10-10,Wake Forest,NC State,True,g421,,,
TeamRankings,2026-10-10,Wake Forest,NC State,True,g421,,,
Sagarin Rating,2026-10-10,Wake Forest,NC State,False,g421,,,
SP+,2026-10-10,Tulsa,Navy,True,g422,,,
FPI,2026-10-10,Tulsa,Navy,True,g422,,,
TeamRankings,2026-10-10,Tulsa,Navy,True,g422,,,
Sagarin Rating,2026-10-10,Tulsa,Navy,False,g422,,,
SP+,2026-10-10,Indiana,Nebraska,True,g423,,,
FPI,2026-10-10,Indiana,Nebraska,True,g423,,,
TeamRankings,2026-10-10,Indiana,Nebraska,True,g423,,,
Sagarin Rating,2026-10-10,Indiana,Nebraska,False,g423,,,
SP+,2026-10-10,Charlotte,North Texas,True,g424,,,
FPI,2026-10-10,Charlotte,North Texas,True,g424,,,
TeamRankings,2026-10-10,Charlotte,North Texas,True,g424,,,
Sagarin Rating,2026-10-10,Charlotte,North Texas,False,g424,,,
SP+,2026-10-10,Air Force,Northern Illinois,True,g425,,,
FPI,2026-10-10,Air Force,Northern Illinois,True,g425,,,
TeamRankings,2026-10-10,Air Force,Northern Illinois,True,g425,,,
Sagarin Rating,2026-10-10,Air Force,Northern Illinois,False,g425,,,
SP+,2026-10-10,Ball State,Northwestern,True,g426,,,
FPI,2026-10-10,Ball State,Northwestern,True,g426,,,
TeamRankings,2026-10-10,Ball State,Northwestern,True,g426,,,
Sagarin Rating,2026-10-10,Ball State,Northwestern,False,g426,,,
SP+,2026-10-10,Stanford,Notre Dame,True,g427,,,
FPI,2026-10-10,Stanford,Notre Dame,True,g427,,,
TeamRankings,2026-10-10,Stanford,Notre Dame,True,g427,,,
Sagarin Rating,2026-10-10,Stanford,Notre Dame,False,g427,,,
SP+,2026-10-10,Central Michigan,Ohio,True,g428,,,
FPI,2026-10-10,Central Michigan,Ohio,True,g428,,,
TeamRankings,2026-10-10,Central Michigan,Ohio,True,g428,,,
Sagarin Rating,2026-10-10,Central Michigan,Ohio,False,g428,,,
SP+,2026-10-10,Maryland,Ohio State,True,g429,,,
FPI,2026-10-10,Maryland,Ohio State,True,g429,,,
TeamRankings,2026-10-10,Maryland,Ohio State,True,g429,,,
Sagarin Rating,2026-10-10,Maryland,Ohio State,False,g429,,,
SP+,2026-10-10,Texas,Oklahoma,True,g430,,,
FPI,2026-10-10,Texas,Oklahoma,True,g430,,,
TeamRankings,2026-10-10,Texas,Oklahoma,True,g430,,,
Sagarin Rating,2026-10-10,Texas,Oklahoma,False,g430,,,
SP+,2026-10-10,Central Florida,Oklahoma State,True,g431,,,
FPI,2026-10-10,Central Florida,Oklahoma State,True,g431,,,
TeamRankings,2026-10-10,Central Florida,Oklahoma State,True,g431,,,
Sagarin Rating,2026-10-10,Central Florida,Oklahoma State,False,g431,,,
SP+,2026-10-10,UCLA,Oregon,True,g432,,,
FPI,2026-10-10,UCLA,Oregon,True,g432,,,
TeamRankings,2026-10-10,UCLA,Oregon,True,g432,,,
Sagarin Rating,2026-10-10,UCLA,Oregon,False,g432,,,
SP+,2026-10-10,San Diego State,Oregon State,True,g433,,,
FPI,2026-10-10,San Diego State,Oregon State,True,g433,,,
TeamRankings,2026-10-10,San Diego State,Oregon State,True,g433,,,
Sagarin Rating,2026-10-10,San Diego State,Oregon State,False,g433,,,
SP+,2026-10-10,USC,Penn State,True,g434,,,
FPI,2026-10-10,USC,Penn State,True,g434,,,
TeamRankings,2026-10-10,USC,Penn State,True,g434,,,
Sagarin Rating,2026-10-10,USC,Penn State,False,g434,,,
SP+,2026-10-10,North Carolina,Pittsburgh,True,g435,,,
FPI,2026-10-10,North Carolina,Pittsburgh,True,g435,,,
TeamRankings,2026-10-10,North Carolina,Pittsburgh,True,g435,,,
Sagarin Rating,2026-10-10,North Carolina,Pittsburgh,False,g435,,,
SP+,2026-10-10,Minnesota,Purdue,True,g436,,,
FPI,2026-10-10,Minnesota,Purdue,True,g436,,,
TeamRankings,2026-10-10,Minnesota,Purdue,True,g436,,,
Sagarin Rating,2026-10-10,Minnesota,Purdue,False,g436,,,
SP+,2026-10-10,Wyoming,San Jose State,True,g437,,,
FPI,2026-10-10,Wyoming,San Jose State,True,g437,,,
TeamRankings,2026-10-10,Wyoming,San Jose State,True,g437,,,
Sagarin Rating,2026-10-10,Wyoming,San Jose State,False,g437,,,
SP+,2026-10-10,Connecticut,Temple,True,g438,,,
FPI,2026-10-10,Connecticut,Temple,True,g438,,,
TeamRankings,2026-10-10,Connecticut,Temple,True,g438,,,
Sagarin Rating,2026-10-10,Connecticut,Temple,False,g438,,,
SP+,2026-10-10,Buffalo,Toledo,True,g439,,,
FPI,2026-10-10,Buffalo,Toledo,True,g439,,,
TeamRankings,2026-10-10,Buffalo,Toledo,True,g439,,,
Sagarin Rating,2026-10-10,Buffalo,Toledo,False,g439,,,
SP+,2026-10-10,North Dakota State,UNLV,True,g440,,,
FPI,2026-10-10,North Dakota State,UNLV,True,g440,,,
TeamRankings,2026-10-10,North Dakota State,UNLV,True,g440,,,
Sagarin Rating,2026-10-10,North Dakota State,UNLV,False,g440,,,
SP+,2026-10-10,Nevada,UTEP,True,g441,,,
FPI,2026-10-10,Nevada,UTEP,True,g441,,,
TeamRankings,2026-10-10,Nevada,UTEP,True,g441,,,
Sagarin Rating,2026-10-10,Nevada,UTEP,False,g441,,,
SP+,2026-10-10,Kansas,Utah,True,g442,,,
FPI,2026-10-10,Kansas,Utah,True,g442,,,
TeamRankings,2026-10-10,Kansas,Utah,True,g442,,,
Sagarin Rating,2026-10-10,Kansas,Utah,False,g442,,,
SP+,2026-10-10,Washington State,Utah State,True,g443,,,
FPI,2026-10-10,Washington State,Utah State,True,g443,,,
TeamRankings,2026-10-10,Washington State,Utah State,True,g443,,,
Sagarin Rating,2026-10-10,Washington State,Utah State,False,g443,,,
SP+,2026-10-10,Ole Miss,Vanderbilt,True,g444,,,
FPI,2026-10-10,Ole Miss,Vanderbilt,True,g444,,,
TeamRankings,2026-10-10,Ole Miss,Vanderbilt,True,g444,,,
Sagarin Rating,2026-10-10,Ole Miss,Vanderbilt,False,g444,,,
SP+,2026-10-10,Syracuse,Virginia,True,g445,,,
FPI,2026-10-10,Syracuse,Virginia,True,g445,,,
TeamRankings,2026-10-10,Syracuse,Virginia,True,g445,,,
Sagarin Rating,2026-10-10,Syracuse,Virginia,False,g445,,,
SP+,2026-10-10,Iowa,Washington,True,g446,,,
FPI,2026-10-10,Iowa,Washington,True,g446,,,
TeamRankings,2026-10-10,Iowa,Washington,True,g446,,,
Sagarin Rating,2026-10-10,Iowa,Washington,False,g446,,,
SP+,2026-10-10,Arizona,West Virginia,True,g447,,,
FPI,2026-10-10,Arizona,West Virginia,True,g447,,,
TeamRankings,2026-10-10,Arizona,West Virginia,True,g447,,,
Sagarin Rating,2026-10-10,Arizona,West Virginia,False,g447,,,
SP+,2026-10-10,Kent State,Western Michigan,True,g448,,,
FPI,2026-10-10,Kent State,Western Michigan,True,g448,,,
TeamRankings,2026-10-10,Kent State,Western Michigan,True,g448,,,
Sagarin Rating,2026-10-10,Kent State,Western Michigan,False,g448,,,
SP+,2026-10-13,Florida International,Jacksonville State,True,g449,,,
FPI,2026-10-13,Florida International,Jacksonville State,True,g449,,,
TeamRankings,2026-10-13,Florida International,Jacksonville State,True,g449,,,
Sagarin Rating,2026-10-13,Florida International,Jacksonville State,False,g449,,,
SP+,2026-10-13,Delaware,Middle Tennessee,True,g450,,,
FPI,2026-10-13,Delaware,Middle Tennessee,True,g450,,,
TeamRankings,2026-10-13,Delaware,Middle Tennessee,True,g450,,,
Sagarin Rating,2026-10-13,Delaware,Middle Tennessee,False,g450,,,
SP+,2026-10-14,Missouri State,Kennesaw State,True,g451,,,
FPI,2026-10-14,Missouri State,Kennesaw State,True,g451,,,
TeamRankings,2026-10-14,Missouri State,Kennesaw State,True,g451,,,
Sagarin Rating,2026-10-14,Missouri State,Kennesaw State,False,g451,,,
SP+,2026-10-14,Western Kentucky,Sam Houston,True,g452,,,
FPI,2026-10-14,Western Kentucky,Sam Houston,True,g452,,,
TeamRankings,2026-10-14,Western Kentucky,Sam Houston,True,g452,,,
Sagarin Rating,2026-10-14,Western Kentucky,Sam Houston,False,g452,,,
SP+,2026-10-15,Georgia Southern,Old Dominion,True,g453,,,
FPI,2026-10-15,Georgia Southern,Old Dominion,True,g453,,,
TeamRankings,2026-10-15,Georgia Southern,Old Dominion,True,g453,,,
Sagarin Rating,2026-10-15,Georgia Southern,Old Dominion,False,g453,,,
SP+,2026-10-15,East Carolina,UAB,True,g454,,,
FPI,2026-10-15,East Carolina,UAB,True,g454,,,
TeamRankings,2026-10-15,East Carolina,UAB,True,g454,,,
Sagarin Rating,2026-10-15,East Carolina,UAB,False,g454,,,
SP+,2026-10-16,Appalachian State,Coastal Carolina,True,g455,,,
FPI,2026-10-16,Appalachian State,Coastal Carolina,True,g455,,,
TeamRankings,2026-10-16,Appalachian State,Coastal Carolina,True,g455,,,
Sagarin Rating,2026-10-16,Appalachian State,Coastal Carolina,False,g455,,,
SP+,2026-10-16,Memphis,Tulane,True,g456,,,
FPI,2026-10-16,Memphis,Tulane,True,g456,,,
TeamRankings,2026-10-16,Memphis,Tulane,True,g456,,,
Sagarin Rating,2026-10-16,Memphis,Tulane,False,g456,,,
SP+,2026-10-17,UNLV,Air Force,True,g457,,,
FPI,2026-10-17,UNLV,Air Force,True,g457,,,
TeamRankings,2026-10-17,UNLV,Air Force,True,g457,,,
Sagarin Rating,2026-10-17,UNLV,Air Force,False,g457,,,
SP+,2026-10-17,Florida Atlantic,Army,True,g458,,,
FPI,2026-10-17,Florida Atlantic,Army,True,g458,,,
TeamRankings,2026-10-17,Florida Atlantic,Army,True,g458,,,
Sagarin Rating,2026-10-17,Florida Atlantic,Army,False,g458,,,
SP+,2026-10-17,Notre Dame,BYU,True,g459,,,
FPI,2026-10-17,Notre Dame,BYU,True,g459,,,
TeamRankings,2026-10-17,Notre Dame,BYU,True,g459,,,
Sagarin Rating,2026-10-17,Notre Dame,BYU,False,g459,,,
SP+,2026-10-17,TCU,Baylor,True,g460,,,
FPI,2026-10-17,TCU,Baylor,True,g460,,,
TeamRankings,2026-10-17,TCU,Baylor,True,g460,,,
Sagarin Rating,2026-10-17,TCU,Baylor,False,g460,,,
SP+,2026-10-17,Pittsburgh,Boston College,True,g461,,,
FPI,2026-10-17,Pittsburgh,Boston College,True,g461,,,
TeamRankings,2026-10-17,Pittsburgh,Boston College,True,g461,,,
Sagarin Rating,2026-10-17,Pittsburgh,Boston College,False,g461,,,
SP+,2026-10-17,Ball State,Bowling Green,True,g462,,,
FPI,2026-10-17,Ball State,Bowling Green,True,g462,,,
TeamRankings,2026-10-17,Ball State,Bowling Green,True,g462,,,
Sagarin Rating,2026-10-17,Ball State,Bowling Green,False,g462,,,
SP+,2026-10-17,Massachusetts,Buffalo,True,g463,,,
FPI,2026-10-17,Massachusetts,Buffalo,True,g463,,,
TeamRankings,2026-10-17,Massachusetts,Buffalo,True,g463,,,
Sagarin Rating,2026-10-17,Massachusetts,Buffalo,False,g463,,,
SP+,2026-10-17,Wake Forest,California,True,g464,,,
FPI,2026-10-17,Wake Forest,California,True,g464,,,
TeamRankings,2026-10-17,Wake Forest,California,True,g464,,,
Sagarin Rating,2026-10-17,Wake Forest,California,False,g464,,,
SP+,2026-10-17,Western Michigan,Central Michigan,True,g465,,,
FPI,2026-10-17,Western Michigan,Central Michigan,True,g465,,,
TeamRankings,2026-10-17,Western Michigan,Central Michigan,True,g465,,,
Sagarin Rating,2026-10-17,Western Michigan,Central Michigan,False,g465,,,
SP+,2026-10-17,Charleston So.,Clemson,False,g466,,,
FPI,2026-10-17,Charleston So.,Clemson,False,g466,,,
TeamRankings,2026-10-17,Charleston So.,Clemson,False,g466,,,
Sagarin Rating,2026-10-17,Charleston So.,Clemson,False,g466,,,
SP+,2026-10-17,Utah,Colorado,True,g467,,,
FPI,2026-10-17,Utah,Colorado,True,g467,,,
TeamRankings,2026-10-17,Utah,Colorado,True,g467,,,
Sagarin Rating,2026-10-17,Utah,Colorado,False,g467,,,
SP+,2026-10-17,North Carolina,Duke,True,g468,,,
FPI,2026-10-17,North Carolina,Duke,True,g468,,,
TeamRankings,2026-10-17,North Carolina,Duke,True,g468,,,
Sagarin Rating,2026-10-17,North Carolina,Duke,False,g468,,,
SP+,2026-10-17,Toledo,Eastern Michigan,True,g469,,,
FPI,2026-10-17,Toledo,Eastern Michigan,True,g469,,,
TeamRankings,2026-10-17,Toledo,Eastern Michigan,True,g469,,,
Sagarin Rating,2026-10-17,Toledo,Eastern Michigan,False,g469,,,
SP+,2026-10-17,Auburn,Georgia,True,g470,,,
FPI,2026-10-17,Auburn,Georgia,True,g470,,,
TeamRankings,2026-10-17,Auburn,Georgia,True,g470,,,
Sagarin Rating,2026-10-17,Auburn,Georgia,False,g470,,,
SP+,2026-10-17,New Mexico,Hawaii,True,g471,,,
FPI,2026-10-17,New Mexico,Hawaii,True,g471,,,
TeamRankings,2026-10-17,New Mexico,Hawaii,True,g471,,,
Sagarin Rating,2026-10-17,New Mexico,Hawaii,False,g471,,,
SP+,2026-10-17,Oklahoma State,Houston,True,g472,,,
FPI,2026-10-17,Oklahoma State,Houston,True,g472,,,
TeamRankings,2026-10-17,Oklahoma State,Houston,True,g472,,,
Sagarin Rating,2026-10-17,Oklahoma State,Houston,False,g472,,,
SP+,2026-10-17,Ohio State,Indiana,True,g473,,,
FPI,2026-10-17,Ohio State,Indiana,True,g473,,,
TeamRankings,2026-10-17,Ohio State,Indiana,True,g473,,,
Sagarin Rating,2026-10-17,Ohio State,Indiana,False,g473,,,
SP+,2026-10-17,Georgia State,James Madison,True,g474,,,
FPI,2026-10-17,Georgia State,James Madison,True,g474,,,
TeamRankings,2026-10-17,Georgia State,James Madison,True,g474,,,
Sagarin Rating,2026-10-17,Georgia State,James Madison,False,g474,,,
SP+,2026-10-17,Kansas,Kansas State,True,g475,,,
FPI,2026-10-17,Kansas,Kansas State,True,g475,,,
TeamRankings,2026-10-17,Kansas,Kansas State,True,g475,,,
Sagarin Rating,2026-10-17,Kansas,Kansas State,False,g475,,,
SP+,2026-10-17,Mississippi State,LSU,True,g476,,,
FPI,2026-10-17,Mississippi State,LSU,True,g476,,,
TeamRankings,2026-10-17,Mississippi State,LSU,True,g476,,,
Sagarin Rating,2026-10-17,Mississippi State,LSU,False,g476,,,
SP+,2026-10-17,Troy,Louisiana,True,g477,,,
FPI,2026-10-17,Troy,Louisiana,True,g477,,,
TeamRankings,2026-10-17,Troy,Louisiana,True,g477,,,
Sagarin Rating,2026-10-17,Troy,Louisiana,False,g477,,,
SP+,2026-10-17,Rutgers,Maryland,True,g478,,,
FPI,2026-10-17,Rutgers,Maryland,True,g478,,,
TeamRankings,2026-10-17,Rutgers,Maryland,True,g478,,,
Sagarin Rating,2026-10-17,Rutgers,Maryland,False,g478,,,
SP+,2026-10-17,Florida State,Miami-FL,True,g479,,,
FPI,2026-10-17,Florida State,Miami-FL,True,g479,,,
TeamRankings,2026-10-17,Florida State,Miami-FL,True,g479,,,
Sagarin Rating,2026-10-17,Florida State,Miami-FL,False,g479,,,
SP+,2026-10-17,Akron,Miami-OH,True,g480,,,
FPI,2026-10-17,Akron,Miami-OH,True,g480,,,
TeamRankings,2026-10-17,Akron,Miami-OH,True,g480,,,
Sagarin Rating,2026-10-17,Akron,Miami-OH,False,g480,,,
SP+,2026-10-17,Penn State,Michigan,True,g481,,,
FPI,2026-10-17,Penn State,Michigan,True,g481,,,
TeamRankings,2026-10-17,Penn State,Michigan,True,g481,,,
Sagarin Rating,2026-10-17,Penn State,Michigan,False,g481,,,
SP+,2026-10-17,Northwestern,Michigan State,True,g482,,,
FPI,2026-10-17,Northwestern,Michigan State,True,g482,,,
TeamRankings,2026-10-17,Northwestern,Michigan State,True,g482,,,
Sagarin Rating,2026-10-17,Northwestern,Michigan State,False,g482,,,
