model,market,season,stage,n,opener_n,direction_n,direction_accuracy,positive_clv_rate,average_clv,median_clv,mae,median_ae,signed_error,overshoot_rate,undershoot_rate,wrong_direction_rate,unchanged_rate,average_abs_adjustment,actual_result_mae
selected,spread,2025,Weeks 1-3,97,96,68,0.4117647058823529,0.30434782608695654,-0.22826086956521738,0.0,13.712050715190227,12.400857473229802,5.682661220399616,0.35294117647058826,0.014705882352941176,0.5882352941176471,0.041237113402061855,0.3738856095251781,18.0494282983768
selected,spread,2025,Weeks 10-12,161,160,111,0.5315315315315315,0.39864864864864863,0.5472972972972973,0.0,6.3678529298390005,5.235926976292358,0.6627474983185543,0.38738738738738737,0.09009009009009009,0.46846846846846846,0.07453416149068323,0.17498196192915932,13.661248447736872
selected,spread,2025,Weeks 13+,137,136,100,0.47,0.35877862595419846,0.21374045801526717,0.0,6.988425631640937,5.084717738936364,0.29681902309036384,0.36,0.07,0.53,0.0364963503649635,0.2126977101868533,15.184498169607386
selected,spread,2025,Weeks 4-6,151,149,104,0.5673076923076923,0.42142857142857143,0.21071428571428572,0.0,8.62834598098797,6.455778090875615,2.425158589345702,0.5096153846153846,0.038461538461538464,0.4326923076923077,0.059602649006622516,0.26047374525238215,14.3026947005152
selected,spread,2025,Weeks 7-9,168,167,123,0.6260162601626016,0.48427672955974843,0.5345911949685535,0.0,6.315231946953922,5.428840746545024,0.19585677141120708,0.5040650406504065,0.07317073170731707,0.37398373983739835,0.047619047619047616,0.21815942689437154,13.507307336368997
selected,total,2021,Weeks 1-3,97,0,0,,,,,5.016866680717687,4.456391985974761,1.275566095119666,,,,0.0,0.0,14.041369939834881
selected,total,2021,Weeks 10-12,181,0,0,,,,,4.118027550257891,3.172460769563081,-0.27100804322054656,,,,0.0,1.728979431952214,13.562823092753915
selected,total,2021,Weeks 13+,77,0,0,,,,,3.973026105230248,2.4378855564252078,0.20240527545181858,,,,0.0,2.0628663449827855,10.235932098568124
selected,total,2021,Weeks 4-6,170,0,0,,,,,5.19371611570195,4.655037297887283,0.03990544137613161,,,,0.0,0.49705974604147557,13.152118488377907
selected,total,2021,Weeks 7-9,157,1,1,0.0,0.0,-3.0,-3.0,4.677539692389597,3.892257518103115,0.6224196458725483,0.0,0.0,1.0,0.0,1.4166505979539403,12.6518445894125
selected,total,2022,Weeks 1-3,97,0,0,,,,,5.442975672254329,5.170727606035925,-0.0819386488351422,,,,0.0,1.0942402840985288,12.386252036053449
selected,total,2022,Weeks 10-12,185,2,2,0.5,0.5,-0.5,-0.5,4.88401778277263,4.43621810850405,0.20335103589597528,0.5,0.0,0.5,0.0,2.122379614213444,13.36207668923352
selected,total,2022,Weeks 13+,75,0,0,,,,,4.502820457485826,4.265673806558077,-0.37945998480014725,,,,0.0,2.034016115008368,12.221428494352603
selected,total,2022,Weeks 4-6,174,1,1,1.0,1.0,2.0,2.0,4.710616167771153,3.968769645726887,0.24844101926317874,1.0,0.0,0.0,0.0,1.5940410033292907,12.486503554779251
selected,total,2022,Weeks 7-9,150,5,5,0.6,0.6,0.9,1.0,4.734344988741495,4.219732996388473,0.15153966358841217,0.2,0.2,0.4,0.0,1.6488535360249073,14.330577642414568
selected,total,2023,Weeks 1-3,101,38,7,0.42857142857142855,0.08108108108108109,-0.06756756756756757,0.0,5.330153131196218,4.670375099704117,0.5687547454910991,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.009900990099009901,0.9282991456633976,13.062466695519493
selected,total,2023,Weeks 10-12,190,7,1,1.0,0.16666666666666666,0.4166666666666667,0.0,4.44166645878817,3.3794536258644534,0.013905993581226284,1.0,0.0,0.0,0.005263157894736842,1.9775489260550052,13.110379674065907
selected,total,2023,Weeks 13+,76,6,1,0.0,0.0,-0.25,0.0,4.143471420992467,3.2626037742532716,0.1844134172465207,0.0,0.0,1.0,0.0,1.9445348508142566,14.604958014456823
selected,total,2023,Weeks 4-6,168,112,57,0.43859649122807015,0.23809523809523808,-0.13333333333333333,0.0,4.31778346588239,3.857884263514066,0.2950115104671236,0.3157894736842105,0.05263157894736842,0.5614035087719298,0.041666666666666664,1.6466150953739154,13.894367352967823
selected,total,2023,Weeks 7-9,163,133,82,0.3902439024390244,0.26666666666666666,-0.45416666666666666,0.0,4.430867243715644,3.994044213511124,0.24034904138299998,0.2682926829268293,0.036585365853658534,0.6097560975609756,0.07975460122699386,1.4074912531398749,12.324654068461756
selected,total,2024,Weeks 1-3,101,94,75,0.6666666666666666,0.5617977528089888,0.4943820224719101,1.0,5.162561571109142,4.9507243526851,-0.2905504412110937,0.52,0.06666666666666667,0.3333333333333333,0.04950495049504951,0.9057980371825108,11.398267653652235
selected,total,2024,Weeks 10-12,150,149,99,0.5454545454545454,0.40298507462686567,0.11940298507462686,0.0,3.8829580654247424,3.5126775703305206,-1.0754262830870633,0.3434343434343434,0.10101010101010101,0.45454545454545453,0.1,1.205344034501267,12.787238752975135
selected,total,2024,Weeks 13+,138,137,97,0.5567010309278351,0.43548387096774194,0.1774193548387097,0.0,3.797767135672515,3.4724605738196956,-0.08412218951117069,0.3917525773195876,0.07216494845360824,0.44329896907216493,0.09420289855072464,1.4719383688872418,12.742377464866452
selected,total,2024,Weeks 4-6,154,153,121,0.6033057851239669,0.5140845070422535,0.5,1.0,4.395537396337104,3.542473621546943,0.46989395367766135,0.38016528925619836,0.1322314049586777,0.39669421487603307,0.07142857142857142,1.1089202287632465,13.834613718252534
selected,total,2024,Weeks 7-9,167,167,133,0.5639097744360902,0.4807692307692308,0.41025641025641024,0.0,3.993695317485244,3.5616475745411265,-0.684338349473158,0.40601503759398494,0.07518796992481203,0.43609022556390975,0.0658682634730539,1.3045210652113988,12.927504600726046
selected,total,2025,Weeks 1-3,97,97,73,0.5068493150684932,0.43023255813953487,0.19767441860465115,0.0,4.193691450983279,3.875404530744241,0.19922915473212285,0.3424657534246575,0.0958904109589041,0.4931506849315068,0.1134020618556701,0.8341054971462252,13.354351942869902
selected,total,2025,Weeks 10-12,161,155,121,0.6446280991735537,0.5652173913043478,0.9202898550724637,1.0,3.5690918415474533,2.7740055418304266,-0.8146569395641827,0.36363636363636365,0.14049586776859505,0.35537190082644626,0.10559006211180125,1.5749800784100823,12.231210759012413
selected,total,2025,Weeks 13+,137,136,87,0.5057471264367817,0.36363636363636365,0.2644628099173554,0.0,3.548434508313414,2.9090481285333283,-0.1977217463277405,0.3218390804597701,0.10344827586206896,0.4942528735632184,0.10948905109489052,1.8327432888832482,13.158893081747477
selected,total,2025,Weeks 4-6,151,142,108,0.6111111111111112,0.4888888888888889,0.5777777777777777,0.0,3.660520662057028,3.1445981523136695,-0.29714367443387346,0.42592592592592593,0.12962962962962962,0.3888888888888889,0.046357615894039736,0.9114969387672255,12.091168214067798
selected,total,2025,Weeks 7-9,168,158,118,0.6949152542372882,0.5857142857142857,0.8642857142857143,1.0,3.8004221922104775,3.0810639350175,0.026055823463650794,0.5254237288135594,0.11864406779661017,0.3050847457627119,0.10714285714285714,1.338078031948753,12.945935742225126
