season,week,game_id,home_team,away_team,home_completed_week,away_completed_week,feature_week_gap_home,feature_week_gap_away,cutoff_valid,game_identity_valid,feature_coverage,source_coverage
2021,13,401310752,Air Force,UNLV,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,,Appalachian St.,Georgia Southern,,,,,False,False,0.0,0.0
2021,13,401309909,Arizona St.,Arizona,,12.0,,1.0,False,False,0.0,0.3333333333333333
2021,13,401282145,Arkansas,Missouri,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401309647,Arkansas St.,Texas St.,,,,,False,False,0.0,0.0
2021,13,401282146,Auburn,Alabama,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401309593,Ball St.,Buffalo,,12.0,,1.0,False,False,0.0,0.0
2021,13,401287948,Baylor,Texas Tech,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401282700,Boston College,Wake Forest,,12.0,,1.0,False,False,0.0,0.5
2021,13,401309596,Bowling Green,Ohio,,12.0,,1.0,False,False,0.0,0.5
2021,13,401301050,Central Florida,South Florida,,,,,False,False,0.0,0.0
2021,13,,Central Mich.,Eastern Mich.,,,,,False,False,0.0,0.0
2021,13,401310754,Colorado St.,Nevada,,12.0,,1.0,False,False,0.0,0.3333333333333333
2021,13,401301052,Connecticut,Houston,,12.0,,1.0,False,False,0.0,0.3333333333333333
2021,13,,Duke,Miami (Fla.),,,,,False,False,0.0,0.0
2021,13,401301051,East Carolina,Cincinnati,,12.0,,1.0,False,False,0.0,0.5
2021,13,401282147,Florida,Florida St.,12.0,,1.0,,False,False,0.0,0.3333333333333333
2021,13,,Florida Atlantic,Middle Tenn.,,,,,False,False,0.0,0.0
2021,13,,Georgia St.,Troy St.,,,,,False,False,0.0,0.0
2021,13,401282148,Georgia Tech,Georgia,,11.0,,2.0,False,False,0.0,0.5
2021,13,401282722,Illinois,Northwestern,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401287949,Iowa St.,TCU,,12.0,,1.0,False,False,0.0,0.3333333333333333
2021,13,,Kansas,West Va.,,,,,False,False,0.0,0.0
2021,13,,Kent,Miami (Ohio),,,,,False,False,0.0,0.0
2021,13,401282150,LSU,Texas A&M,12.0,11.0,1.0,2.0,True,True,0.967741935483871,0.6666666666666666
2021,13,401286299,Liberty,Army,12.0,12.0,1.0,1.0,True,True,0.967741935483871,0.6666666666666666
2021,13,,Louisiana-Lafayette,Louisiana-Monroe,,,,,False,False,0.0,0.0
2021,13,401282149,Louisville,Kentucky,12.0,12.0,1.0,1.0,True,True,0.967741935483871,1.0
2021,13,401282272,Marshall,Western Kentucky,12.0,,1.0,,False,False,0.0,0.5
2021,13,401301053,Memphis,Tulane,12.0,12.0,1.0,1.0,True,True,0.967741935483871,1.0
2021,13,401282781,Michigan,Ohio St.,12.0,,1.0,,False,False,0.0,0.3333333333333333
2021,13,401282785,Michigan St.,Penn St.,,,,,False,False,0.0,0.0
2021,13,401282794,Minnesota,Wisconsin,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401282151,Mississippi St.,Mississippi,,,,,False,False,0.0,0.0
2021,13,401282699,NC St.,North Carolina,,11.0,,2.0,False,False,0.0,0.3333333333333333
2021,13,401282761,Nebraska,Iowa,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401310755,New Mexico,Utah St.,12.0,,1.0,,False,False,0.0,0.3333333333333333
2021,13,401286306,New Mexico St.,Massachusetts,,,,,False,False,0.0,0.0
2021,13,401282273,North Texas,Texas-San Antonio,12.0,,1.0,,False,False,0.0,0.0
2021,13,,Northern Ill.,Western Mich.,,,,,False,False,0.0,0.0
2021,13,401287951,Oklahoma St.,Oklahoma,,12.0,,1.0,False,False,0.0,0.3333333333333333
2021,13,401282268,Old Dominion,Charlotte,,12.0,,1.0,False,False,0.0,0.5
2021,13,401309908,Oregon,Oregon St.,12.0,,1.0,,False,False,0.0,0.3333333333333333
2021,13,401282753,Purdue,Indiana,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401282271,Rice,Louisiana Tech,12.0,,1.0,,False,False,0.0,0.5
2021,13,401282766,Rutgers,Maryland,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401301055,SMU,Tulsa,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401310753,San Diego St.,Boise St.,,,,,False,False,0.0,0.0
2021,13,,San Jose St.,Fresno St.,,,,,False,False,0.0,0.0
2021,13,401309648,South Alabama,Coastal Carolina,12.0,,1.0,,False,False,0.0,0.5
2021,13,401282152,South Carolina,Clemson,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,,Southern Miss.,Florida Intl.,,,,,False,False,0.0,0.0
2021,13,401282711,Stanford,Notre Dame,12.0,12.0,1.0,1.0,True,True,0.9354838709677419,1.0
2021,13,401282702,Syracuse,Pittsburgh,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401301054,Temple,Navy,12.0,12.0,1.0,1.0,True,True,0.967741935483871,1.0
2021,13,401282153,Tennessee,Vanderbilt,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401287952,Texas,Kansas St.,12.0,,1.0,,False,False,0.0,0.0
2021,13,401309597,Toledo,Akron,12.0,12.0,1.0,1.0,True,True,1.0,0.6666666666666666
2021,13,401282274,UAB,UTEP,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401309907,UCLA,California,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401309910,USC,BYU,12.0,12.0,1.0,1.0,True,True,0.967741935483871,1.0
2021,13,401309906,Utah,Colorado,12.0,12.0,1.0,1.0,True,True,1.0,1.0
2021,13,401282703,Virginia,Virginia Tech,12.0,,1.0,,False,False,0.0,0.5
2021,13,401309905,Washington,Washington St.,12.0,,1.0,,False,False,0.0,0.3333333333333333
2021,13,401310756,Wyoming,Hawaii,12.0,12.0,1.0,1.0,True,True,1.0,0.6666666666666666
2021,14,401282154,Alabama,Georgia,13.0,13.0,1.0,1.0,True,True,0.967741935483871,1.0
2021,14,401387250,California,USC,13.0,13.0,1.0,1.0,True,True,1.0,1.0
2021,14,401331162,Cincinnati,Houston,13.0,13.0,1.0,1.0,True,True,0.967741935483871,1.0
2021,14,,Louisiana-Lafayette,Appalachian St.,,,,,False,False,0.0,0.0
2021,14,,Michigan,Iowa,,,,,False,False,0.0,0.0
2021,14,,Northern Ill.,Kent,,,,,False,False,0.0,0.0
2021,14,401287953,Oklahoma St.,Baylor,,13.0,,1.0,False,False,0.0,0.3333333333333333
2021,14,,Pittsburgh,Wake Forest,,,,,False,False,0.0,0.0
2021,14,401310676,San Diego St.,Utah St.,,,,,False,False,0.0,0.0
2021,14,401282156,Texas-San Antonio,Western Kentucky,,,,,False,False,0.0,0.0
2021,14,401331159,Utah,Oregon,13.0,13.0,1.0,1.0,True,True,1.0,1.0
2021,15,401301056,Army,Navy,13.0,13.0,2.0,2.0,True,True,1.0,1.0
2021,18,,Air Force,Louisville,,,,,False,False,0.0,0.0
2021,18,,Alabama,Cincinnati,,,,,False,False,0.0,0.0
2021,18,,Army,Missouri,,,,,False,False,0.0,0.0
2021,18,,Auburn,Houston,,,,,False,False,0.0,0.0
2021,18,,BYU,UAB,,,,,False,False,0.0,0.0
2021,18,,Clemson,Iowa St.,,,,,False,False,0.0,0.0
2021,18,,Florida,Central Florida,,,,,False,False,0.0,0.0
2021,18,,Fresno St.,UTEP,,,,,False,False,0.0,0.0
2021,18,,Georgia St.,Ball St.,,,,,False,False,0.0,0.0
2021,18,,Iowa,Kentucky,,,,,False,False,0.0,0.0
2021,18,,Kansas St.,LSU,,,,,False,False,0.0,0.0
2021,18,,Kent,Wyoming,,,,,False,False,0.0,0.0
2021,18,,Liberty,Eastern Mich.,,,,,False,False,0.0,0.0
2021,18,,Louisiana-Lafayette,Marshall,,,,,False,False,0.0,0.0
2021,18,,Michigan,Georgia,,,,,False,False,0.0,0.0
2021,18,,Michigan St.,Pittsburgh,,,,,False,False,0.0,0.0
2021,18,,Middle Tenn.,Toledo,,,,,False,False,0.0,0.0
2021,18,,Minnesota,West Va.,,,,,False,False,0.0,0.0
2021,18,,Mississippi,Baylor,,,,,False,False,0.0,0.0
2021,18,,Mississippi St.,Texas Tech,,,,,False,False,0.0,0.0
2021,18,,Nevada,Western Mich.,,,,,False,False,0.0,0.0
2021,18,,North Carolina,South Carolina,,,,,False,False,0.0,0.0
2021,18,,North Texas,Miami (Ohio),,,,,False,False,0.0,0.0
2021,18,,Northern Ill.,Coastal Carolina,,,,,False,False,0.0,0.0
2021,18,,Notre Dame,Oklahoma St.,,,,,False,False,0.0,0.0
2021,18,,Ohio St.,Utah,,,,,False,False,0.0,0.0
2021,18,,Oklahoma,Oregon,,,,,False,False,0.0,0.0
2021,18,,Old Dominion,Tulsa,,,,,False,False,0.0,0.0
2021,18,,Penn St.,Arkansas,,,,,False,False,0.0,0.0
2021,18,,Tennessee,Purdue,,,,,False,False,0.0,0.0
2021,18,,Texas-San Antonio,San Diego St.,,,,,False,False,0.0,0.0
2021,18,,Utah St.,Oregon St.,,,,,False,False,0.0,0.0
2021,18,,Virginia Tech,Maryland,,,,,False,False,0.0,0.0
2021,18,,Wake Forest,Rutgers,,,,,False,False,0.0,0.0
2021,18,,Washington St.,Central Mich.,,,,,False,False,0.0,0.0
2021,18,,Western Kentucky,Appalachian St.,,,,,False,False,0.0,0.0
2021,18,,Wisconsin,Arizona St.,,,,,False,False,0.0,0.0
2021,19,,Alabama,Georgia,,,,,False,False,0.0,0.0
2022,0,,Florida Atlantic,Charlotte,,,,,False,False,0.0,0.0
2022,0,,Hawaii,Vanderbilt,,,,,False,False,0.0,0.0
2022,0,,Illinois,Wyoming,,,,,False,False,0.0,0.0
2022,0,,Nebraska,Northwestern,,,,,False,False,0.0,0.0
2022,0,,New Mexico St.,Nevada,,,,,False,False,0.0,0.0
2022,0,,UTEP,North Texas,,,,,False,False,0.0,0.0
2022,0,,Utah St.,Connecticut,,,,,False,False,0.0,0.0
2022,1,401403854,Alabama,Utah St.,,,,,False,False,0.0,0.0
2022,1,,Appalachian St.,North Carolina,,,,,False,False,0.0,0.0
2022,1,401403855,Arkansas,Cincinnati,,,,,False,False,0.0,0.0
2022,1,401405069,Boston College,Rutgers,,,,,False,False,0.0,0.0
2022,1,401404134,Coastal Carolina,Army,,,,,False,False,0.0,0.0
2022,1,401403966,Colorado,TCU,,,,,False,False,0.0,0.0
2022,1,401411094,Duke,Temple,,,,,False,False,0.0,0.0
2022,1,401411096,East Carolina,NC St.,,,,,False,False,0.0,0.0
2022,1,401403857,Florida,Utah,,,,,False,False,0.0,0.0
2022,1,401403858,Georgia,Oregon,,,,,False,False,0.0,0.0
2022,1,401411101,Georgia Tech,Clemson,,,,,False,False,0.0,0.0
2022,1,,Hawaii,Western Kentucky,,,,,False,False,0.0,0.0
2022,1,401405061,Indiana,Illinois,,,,,False,False,0.0,0.0
2022,1,,James Madison,Middle Tenn.,,,,,False,False,0.0,0.0
2022,1,401403859,Kentucky,Miami (Ohio),,,,,False,False,0.0,0.0
2022,1,,LSU,Florida St.,,,,,False,False,0.0,0.0
2022,1,401405066,Maryland,Buffalo,,,,,False,False,0.0,0.0
2022,1,401405067,Michigan,Colorado St.,,,,,False,False,0.0,0.0
2022,1,,Michigan St.,Western Mich.,,,,,False,False,0.0,0.0
2022,1,401405060,Minnesota,New Mexico St.,,,,,False,False,0.0,0.0
2022,1,,Mississippi,Troy St.,,,,,False,False,0.0,0.0
2022,1,401403861,Mississippi St.,Memphis,,,,,False,False,0.0,0.0
2022,1,401426537,Missouri,Louisiana Tech,,,,,False,False,0.0,0.0
2022,1,401415212,Nevada,Texas St.,,,,,False,False,0.0,0.0
2022,1,401426539,North Texas,SMU,,,,,False,False,0.0,0.0
2022,1,401426536,Ohio,Florida Atlantic,,,,,False,False,0.0,0.0
2022,1,401404124,Ohio St.,Notre Dame,,,,,False,False,0.0,0.0
2022,1,401426541,Oklahoma,UTEP,,,,,False,False,0.0,0.0
2022,1,,Oklahoma St.,Central Mich.,,,,,False,False,0.0,0.0
2022,1,401426330,Old Dominion,Virginia Tech,,,,,False,False,0.0,0.0
