game_id,season,week,start_date,away_team,home_team,opening_total,closing_total,actual_total,normalized_away,normalized_home
401628448,2024,1,2024-08-30T00:00:00.000Z,North Carolina,Minnesota,,52.5,36.0,north carolina,minnesota
401640998,2024,1,2024-08-30T00:00:00.000Z,Coastal Carolina,Jacksonville State,,54.5,82.0,coastal carolina,jacksonville state
401628328,2024,1,2024-08-30T23:00:00.000Z,Temple,Oklahoma,,57.5,54.0,temple,oklahoma
401628453,2024,1,2024-08-30T23:00:00.000Z,Florida Atlantic,Michigan State,,44.5,26.0,florida atlantic,michigan state
401628461,2024,1,2024-08-31T01:00:00.000Z,Western Michigan,Wisconsin,,56.5,42.0,western michigan,wisconsin
401634300,2024,1,2024-08-31T02:30:00.000Z,TCU,Stanford,,58.5,61.0,tcu,stanford
401628323,2024,1,2024-08-31T16:00:00.000Z,Clemson,Georgia,,49.5,37.0,clemson,georgia
401628333,2024,1,2024-08-31T16:00:00.000Z,Virginia Tech,Vanderbilt,,48.5,61.0,virginia tech,vanderbilt
401628451,2024,1,2024-08-31T16:00:00.000Z,UConn,Maryland,,44.5,57.0,uconn,maryland
401628457,2024,1,2024-08-31T16:00:00.000Z,Penn State,West Virginia,,48.5,46.0,penn state,west virginia
401634305,2024,1,2024-08-31T16:00:00.000Z,Kent State,Pittsburgh,,54.5,79.0,kent state,pittsburgh
401628322,2024,1,2024-08-31T19:30:00.000Z,Miami,Florida,,54.5,58.0,miami,florida
401628331,2024,1,2024-08-31T19:30:00.000Z,Colorado State,Texas,,62.5,52.0,colorado state,texas
401628449,2024,1,2024-08-31T19:30:00.000Z,Florida International,Indiana,,51.5,38.0,florida international,indiana
401628454,2024,1,2024-08-31T19:30:00.000Z,UTEP,Nebraska,49.0,49.0,47.0,utep,nebraska
401628455,2024,1,2024-08-31T19:30:00.000Z,Akron,Ohio State,,55.5,58.0,akron,ohio state
401629039,2024,1,2024-08-31T19:30:00.000Z,Eastern Michigan,Massachusetts,,50.5,42.0,eastern michigan,umass
401634304,2024,1,2024-08-31T19:30:00.000Z,Ohio,Syracuse,,45.5,60.0,ohio,syracuse
401641015,2024,1,2024-08-31T19:30:00.000Z,Kennesaw State,UTSA,50.0,49.5,44.0,kennesaw state,utsa
401644683,2024,1,2024-08-31T19:30:00.000Z,Miami (OH),Northwestern,,40.5,19.0,miami ohio,northwestern
401643700,2024,1,2024-08-31T20:00:00.000Z,Boise State,Georgia Southern,,57.5,101.0,boise state,georgia southern
401628329,2024,1,2024-08-31T20:15:00.000Z,Old Dominion,South Carolina,,48.5,42.0,old dominion,south carolina
401643775,2024,1,2024-08-31T21:00:00.000Z,North Texas,South Alabama,,60.5,90.0,north texas,south alabama
401628319,2024,1,2024-08-31T23:00:00.000Z,Western Kentucky,Alabama,,60.5,63.0,western kentucky,alabama
401636611,2024,1,2024-08-31T23:00:00.000Z,UNLV,Houston,56.5,55.0,34.0,unlv,houston
401641039,2024,1,2024-08-31T23:00:00.000Z,Sam Houston,Rice,,48.5,48.0,sam houston state,rice
401643701,2024,1,2024-08-31T23:00:00.000Z,Nevada,Troy,,44.5,54.0,nevada,troy
401628332,2024,1,2024-08-31T23:30:00.000Z,Notre Dame,Texas A&M,,46.5,36.0,notre dame,texas a and m
401628452,2024,1,2024-08-31T23:30:00.000Z,Fresno State,Michigan,48.0,48.0,40.0,fresno state,michigan
401628459,2024,1,2024-08-31T23:30:00.000Z,UCLA,Hawai'i,,51.5,29.0,ucla,hawaii
401628324,2024,1,2024-08-31T23:45:00.000Z,Southern Miss,Kentucky,,49.5,31.0,southern miss,kentucky
401634302,2024,1,2024-09-01T00:00:00.000Z,Georgia State,Georgia Tech,57.5,57.0,47.0,georgia state,georgia tech
401643774,2024,1,2024-09-01T00:00:00.000Z,James Madison,Charlotte,51.0,51.0,37.0,james madison,charlotte
401636608,2024,1,2024-09-01T02:30:00.000Z,New Mexico,Arizona,,60.5,100.0,new mexico,arizona
401636609,2024,1,2024-09-01T02:30:00.000Z,Wyoming,Arizona State,,47.5,55.0,wyoming,arizona state
401628334,2024,1,2024-09-01T23:30:00.000Z,USC,LSU,65.5,67.5,47.0,usc,lsu
401634306,2024,1,2024-09-02T23:30:00.000Z,Boston College,Florida State,49.5,51.5,41.0,boston college,florida state
401636867,2024,3,2024-09-12T23:30:00.000Z,Arizona State,Texas State,58.5,58.5,59.0,arizona state,texas state
401643809,2024,8,2024-10-15T23:30:00.000Z,Troy,South Alabama,56.5,51.5,34.0,troy,south alabama
401641019,2024,8,2024-10-16T00:00:00.000Z,Kennesaw State,Middle Tennessee,50.5,50.5,19.0,kennesaw state,middle tennessee
401641010,2024,8,2024-10-16T01:00:00.000Z,Louisiana Tech,New Mexico State,48.5,48.5,63.0,louisiana tech,new mexico state
401641038,2024,8,2024-10-16T23:00:00.000Z,Western Kentucky,Sam Houston,55.5,55.5,45.0,western kentucky,sam houston state
401640983,2024,8,2024-10-17T01:00:00.000Z,Florida International,UTEP,49.5,47.5,51.0,florida international,utep
401643810,2024,8,2024-10-17T23:00:00.000Z,Georgia State,Marshall,53.5,50.5,55.0,georgia state,marshall
401634768,2024,8,2024-10-17T23:30:00.000Z,Boston College,Virginia Tech,49.5,46.5,63.0,boston college,virginia tech
401634769,2024,8,2024-10-18T23:00:00.000Z,Florida State,Duke,42.5,41.5,39.0,florida state,duke
401628523,2024,8,2024-10-19T00:00:00.000Z,Oregon,Purdue,58.5,60.5,35.0,oregon,purdue
401636898,2024,8,2024-10-19T02:15:00.000Z,Oklahoma State,BYU,55.5,52.5,73.0,oklahoma state,byu
401643735,2024,8,2024-10-19T02:30:00.000Z,Fresno State,Nevada,51.5,49.5,45.0,fresno state,nevada
401628395,2024,8,2024-10-19T16:00:00.000Z,Auburn,Missouri,51.5,49.5,38.0,auburn,missouri
401628519,2024,8,2024-10-19T16:00:00.000Z,Nebraska,Indiana,51.5,47.5,63.0,nebraska,indiana
401628522,2024,8,2024-10-19T16:00:00.000Z,Wisconsin,Northwestern,41.5,42.5,26.0,wisconsin,northwestern
401628524,2024,8,2024-10-19T16:00:00.000Z,UCLA,Rutgers,40.5,42.5,67.0,ucla,rutgers
401629034,2024,8,2024-10-19T16:00:00.000Z,Wake Forest,UConn,57.5,56.5,43.0,wake forest,uconn
401635588,2024,8,2024-10-19T16:00:00.000Z,Virginia,Clemson,57.5,56.5,79.0,virginia,clemson
401635589,2024,8,2024-10-19T16:00:00.000Z,Miami,Louisville,60.5,60.5,97.0,miami,louisville
401636899,2024,8,2024-10-19T16:00:00.000Z,Arizona State,Cincinnati,53.5,50.5,38.0,arizona state,cincinnati
401643811,2024,8,2024-10-19T16:00:00.000Z,Louisiana,Coastal Carolina,55.5,56.5,58.0,louisiana,coastal carolina
401645346,2024,8,2024-10-19T16:00:00.000Z,East Carolina,Army,51.5,54.5,73.0,east carolina,army
401628396,2024,8,2024-10-19T16:45:00.000Z,South Carolina,Oklahoma,41.5,40.5,44.0,south carolina,oklahoma
401644750,2024,8,2024-10-19T18:00:00.000Z,Central Michigan,Eastern Michigan,54.5,52.5,72.0,central michigan,eastern michigan
401645351,2024,8,2024-10-19T18:00:00.000Z,Tulsa,Temple,52.5,51.5,30.0,tulsa,temple
401628397,2024,8,2024-10-19T19:30:00.000Z,Alabama,Tennessee,55.5,57.5,41.0,alabama,tennessee
401628518,2024,8,2024-10-19T19:30:00.000Z,Michigan,Illinois,43.5,44.5,28.0,michigan,illinois
401628982,2024,8,2024-10-19T19:30:00.000Z,Notre Dame,Georgia Tech,50.5,49.5,44.0,notre dame,georgia tech
401635587,2024,8,2024-10-19T19:30:00.000Z,NC State,California,46.5,45.5,47.0,nc state,california
401636901,2024,8,2024-10-19T19:30:00.000Z,Houston,Kansas,46.5,45.5,56.0,houston,kansas
401643736,2024,8,2024-10-19T19:30:00.000Z,Hawai'i,Washington State,55.5,54.5,52.0,hawaii,washington state
401643813,2024,8,2024-10-19T19:30:00.000Z,Texas State,Old Dominion,62.5,59.5,38.0,texas state,old dominion
401644686,2024,8,2024-10-19T19:30:00.000Z,Ohio,Miami (OH),43.5,42.5,50.0,ohio,miami ohio
401644748,2024,8,2024-10-19T19:30:00.000Z,Kent State,Bowling Green,56.5,54.5,33.0,kent state,bowling green
401644749,2024,8,2024-10-19T19:30:00.000Z,Western Michigan,Buffalo,49.5,48.5,89.0,western michigan,buffalo
401644751,2024,8,2024-10-19T19:30:00.000Z,Toledo,Northern Illinois,45.5,42.5,19.0,toledo,northern illinois
401645345,2024,8,2024-10-19T19:30:00.000Z,UAB,South Florida,57.5,56.5,60.0,uab,south florida
401645347,2024,8,2024-10-19T19:30:00.000Z,Charlotte,Navy,56.5,57.5,68.0,charlotte,navy
401645348,2024,8,2024-10-19T19:30:00.000Z,Florida Atlantic,UTSA,55.5,51.5,62.0,florida atlantic,utsa
401645350,2024,8,2024-10-19T19:30:00.000Z,Rice,Tulane,53.5,52.5,34.0,rice,tulane
401628521,2024,8,2024-10-19T20:00:00.000Z,USC,Maryland,56.5,55.5,57.0,usc,maryland
401636897,2024,8,2024-10-19T20:00:00.000Z,Colorado,Arizona,55.5,56.5,41.0,colorado,arizona
401636902,2024,8,2024-10-19T20:00:00.000Z,Baylor,Texas Tech,57.5,55.5,94.0,baylor,texas tech
401643737,2024,8,2024-10-19T20:00:00.000Z,New Mexico,Utah State,78.5,77.5,95.0,new mexico,utah state
401643738,2024,8,2024-10-19T20:00:00.000Z,Wyoming,San José State,49.5,52.5,38.0,wyoming,san jose state
401643812,2024,8,2024-10-19T20:00:00.000Z,James Madison,Georgia Southern,59.5,57.5,42.0,james madison,georgia southern
401628394,2024,8,2024-10-19T20:15:00.000Z,Texas A&M,Mississippi State,55.5,55.5,58.0,texas a and m,mississippi state
401628392,2024,8,2024-10-19T23:00:00.000Z,LSU,Arkansas,57.5,55.5,44.0,lsu,arkansas
401628399,2024,8,2024-10-19T23:00:00.000Z,Ball State,Vanderbilt,58.5,56.5,38.0,ball state,vanderbilt
401643814,2024,8,2024-10-19T23:00:00.000Z,Arkansas State,Southern Miss,53.5,56.5,72.0,arkansas state,southern miss
401628398,2024,8,2024-10-19T23:30:00.000Z,Georgia,Texas,56.5,56.5,45.0,georgia,texas
401628520,2024,8,2024-10-19T23:30:00.000Z,Iowa,Michigan State,41.5,39.5,52.0,iowa,michigan state
401636900,2024,8,2024-10-19T23:30:00.000Z,UCF,Iowa State,47.5,49.5,73.0,ucf,iowa state
401636904,2024,8,2024-10-19T23:30:00.000Z,Kansas State,West Virginia,54.5,55.5,63.0,kansas state,west virginia
401645349,2024,8,2024-10-19T23:30:00.000Z,North Texas,Memphis,66.5,67.5,96.0,north texas,memphis
401628393,2024,8,2024-10-19T23:45:00.000Z,Kentucky,Florida,42.5,41.5,68.0,kentucky,florida
401635590,2024,8,2024-10-20T00:00:00.000Z,SMU,Stanford,55.5,52.5,50.0,smu,stanford
401643734,2024,8,2024-10-20T00:00:00.000Z,Colorado State,Air Force,46.5,44.5,34.0,colorado state,air force
401643739,2024,8,2024-10-20T02:00:00.000Z,UNLV,Oregon State,60.5,61.5,58.0,unlv,oregon state
401636903,2024,8,2024-10-20T02:30:00.000Z,TCU,Utah,51.5,51.5,20.0,tcu,utah
401640984,2024,9,2024-10-22T23:30:00.000Z,Sam Houston,Florida International,45.5,46.5,17.0,sam houston state,florida international
401641011,2024,9,2024-10-23T00:00:00.000Z,UTEP,Louisiana Tech,50.5,48.5,24.0,utep,louisiana tech
401640993,2024,9,2024-10-23T23:00:00.000Z,Liberty,Kennesaw State,45.5,47.5,51.0,liberty,kennesaw state
401641003,2024,9,2024-10-23T23:30:00.000Z,Middle Tennessee,Jacksonville State,63.5,64.5,62.0,middle tennessee,jacksonville state
401643815,2024,9,2024-10-24T23:00:00.000Z,Georgia Southern,Old Dominion,54.5,51.5,66.0,georgia southern,old dominion
401634770,2024,9,2024-10-24T23:30:00.000Z,Syracuse,Pittsburgh,60.5,62.5,54.0,syracuse,pittsburgh
401634771,2024,9,2024-10-25T23:30:00.000Z,Louisville,Boston College,53.5,52.5,58.0,louisville,boston college
401643740,2024,9,2024-10-26T02:30:00.000Z,Boise State,UNLV,65.5,62.5,53.0,boise state,unlv
401628532,2024,9,2024-10-26T03:00:00.000Z,Rutgers,USC,54.5,55.5,62.0,rutgers,usc
401628402,2024,9,2024-10-26T16:00:00.000Z,Oklahoma,Ole Miss,48.5,50.5,40.0,oklahoma,mississippi
401628526,2024,9,2024-10-26T16:00:00.000Z,Washington,Indiana,52.5,53.5,48.0,washington,indiana
401628530,2024,9,2024-10-26T16:00:00.000Z,Nebraska,Ohio State,48.5,48.5,38.0,nebraska,ohio state
401628983,2024,9,2024-10-26T16:00:00.000Z,Notre Dame,Navy,52.5,50.5,65.0,notre dame,navy
401635597,2024,9,2024-10-26T16:00:00.000Z,Georgia Tech,Virginia Tech,52.5,52.5,27.0,georgia tech,virginia tech
401635598,2024,9,2024-10-26T16:00:00.000Z,North Carolina,Virginia,60.5,57.5,55.0,north carolina,virginia
401644755,2024,9,2024-10-26T16:00:00.000Z,Buffalo,Ohio,46.5,45.5,63.0,buffalo,ohio
401645353,2024,9,2024-10-26T16:00:00.000Z,Charlotte,Memphis,57.5,55.5,61.0,charlotte,memphis
401645354,2024,9,2024-10-26T16:00:00.000Z,Tulane,North Texas,65.5,69.5,82.0,tulane,north texas
401628403,2024,9,2024-10-26T16:45:00.000Z,Arkansas,Mississippi State,57.5,54.5,83.0,arkansas,mississippi state
401643816,2024,9,2024-10-26T17:00:00.000Z,Georgia State,App State,62.5,59.5,59.0,georgia state,appalachian state
401644687,2024,9,2024-10-26T18:00:00.000Z,Central Michigan,Miami (OH),46.5,48.5,53.0,central michigan,miami ohio
401645352,2024,9,2024-10-26T18:00:00.000Z,Temple,East Carolina,48.5,48.5,90.0,temple,east carolina
401628400,2024,9,2024-10-26T19:30:00.000Z,Missouri,Alabama,56.5,51.5,34.0,missouri,alabama
401628525,2024,9,2024-10-26T19:30:00.000Z,Illinois,Oregon,54.5,54.5,47.0,illinois,oregon
401628527,2024,9,2024-10-26T19:30:00.000Z,Northwestern,Iowa,37.5,37.5,54.0,northwestern,iowa
401628528,2024,9,2024-10-26T19:30:00.000Z,Maryland,Minnesota,46.5,44.5,71.0,maryland,minnesota
401629035,2024,9,2024-10-26T19:30:00.000Z,Rice,UConn,46.5,45.5,27.0,rice,uconn
401635599,2024,9,2024-10-26T19:30:00.000Z,Wake Forest,Stanford,55.5,51.5,51.0,wake forest,stanford
401636906,2024,9,2024-10-26T19:30:00.000Z,Oklahoma State,Baylor,64.5,63.5,66.0,oklahoma state,baylor
401636910,2024,9,2024-10-26T19:30:00.000Z,Texas Tech,TCU,67.5,65.5,69.0,texas tech,tcu
401636911,2024,9,2024-10-26T19:30:00.000Z,BYU,UCF,54.5,53.5,61.0,byu,ucf
401643817,2024,9,2024-10-26T19:30:00.000Z,Southern Miss,James Madison,54.5,54.5,47.0,southern miss,james madison
401644752,2024,9,2024-10-26T19:30:00.000Z,Eastern Michigan,Akron,51.5,50.5,46.0,eastern michigan,akron
401644753,2024,9,2024-10-26T19:30:00.000Z,Northern Illinois,Ball State,48.5,47.5,48.0,northern illinois,ball state
401644754,2024,9,2024-10-26T19:30:00.000Z,Bowling Green,Toledo,47.5,47.5,67.0,bowling green,toledo
401644756,2024,9,2024-10-26T19:30:00.000Z,Kent State,Western Michigan,59.5,61.5,73.0,kent state,western michigan
401645355,2024,9,2024-10-26T19:30:00.000Z,UTSA,Tulsa,55.5,52.5,91.0,utsa,tulsa
401635594,2024,9,2024-10-26T20:00:00.000Z,Oregon State,California,48.5,49.5,51.0,oregon state,california
401628405,2024,9,2024-10-26T20:15:00.000Z,Texas,Vanderbilt,53.5,51.5,51.0,texas,vanderbilt
401643741,2024,9,2024-10-26T21:00:00.000Z,New Mexico,Colorado State,65.5,61.5,23.0,new mexico,colorado state
401643819,2024,9,2024-10-26T21:00:00.000Z,UL Monroe,South Alabama,47.5,45.5,63.0,louisiana monroe,south alabama
401635596,2024,9,2024-10-26T23:00:00.000Z,Florida State,Miami,54.5,53.5,50.0,florida state,miami
401636905,2024,9,2024-10-26T23:00:00.000Z,West Virginia,Arizona,54.5,51.5,57.0,west virginia,arizona
401636908,2024,9,2024-10-26T23:00:00.000Z,Utah,Houston,37.5,35.5,31.0,utah,houston
401643745,2024,9,2024-10-26T23:00:00.000Z,Utah State,Wyoming,55.5,56.5,52.0,utah state,wyoming
401643818,2024,9,2024-10-26T23:00:00.000Z,Troy,Arkansas State,52.5,50.5,65.0,troy,arkansas state
401628404,2024,9,2024-10-26T23:30:00.000Z,LSU,Texas A&M,53.5,54.5,61.0,lsu,texas a and m
401628529,2024,9,2024-10-26T23:30:00.000Z,Michigan State,Michigan,40.5,39.5,41.0,michigan state,michigan
401628531,2024,9,2024-10-26T23:30:00.000Z,Penn State,Wisconsin,47.5,45.5,41.0,penn state,wisconsin
401628401,2024,9,2024-10-26T23:45:00.000Z,Auburn,Kentucky,42.5,42.5,34.0,auburn,kentucky
401635595,2024,9,2024-10-27T00:00:00.000Z,SMU,Duke,48.5,50.5,55.0,smu,duke
401636909,2024,9,2024-10-27T00:00:00.000Z,Kansas,Kansas State,55.5,55.5,56.0,kansas,kansas state
401643742,2024,9,2024-10-27T00:00:00.000Z,San José State,Fresno State,54.5,55.5,43.0,san jose state,fresno state
401636907,2024,9,2024-10-27T02:15:00.000Z,Cincinnati,Colorado,57.5,56.5,57.0,cincinnati,colorado
401643744,2024,9,2024-10-27T02:30:00.000Z,Washington State,San Diego State,55.5,56.5,55.0,washington state,san diego state
401643743,2024,9,2024-10-27T03:59:00.000Z,Nevada,Hawai'i,47.5,41.5,47.0,nevada,hawaii
401640985,2024,10,2024-10-29T23:00:00.000Z,New Mexico State,Florida International,45.5,43.5,47.0,new mexico state,florida international
401643820,2024,10,2024-10-29T23:30:00.000Z,Louisiana,Texas State,59.5,61.5,40.0,louisiana,texas state
401641012,2024,10,2024-10-30T00:00:00.000Z,Louisiana Tech,Sam Houston,45.5,45.5,12.0,louisiana tech,sam houston state
401640994,2024,10,2024-10-30T23:00:00.000Z,Jacksonville State,Liberty,63.5,63.5,52.0,jacksonville state,liberty
401641020,2024,10,2024-10-30T23:30:00.000Z,Kennesaw State,Western Kentucky,50.5,49.5,45.0,kennesaw state,western kentucky
401645356,2024,10,2024-10-31T23:30:00.000Z,Tulane,Charlotte,55.5,54.5,37.0,tulane,charlotte
401629036,2024,10,2024-11-01T23:00:00.000Z,Georgia State,UConn,48.5,48.5,61.0,georgia state,uconn
401645357,2024,10,2024-11-01T23:30:00.000Z,South Florida,Florida Atlantic,53.5,47.5,65.0,south florida,florida atlantic
401643747,2024,10,2024-11-02T00:00:00.000Z,San Diego State,Boise State,57.5,57.5,80.0,san diego state,boise state
401628406,2024,10,2024-11-02T16:00:00.000Z,Ole Miss,Arkansas,55.5,54.5,94.0,mississippi,arkansas
401628533,2024,10,2024-11-02T16:00:00.000Z,Minnesota,Illinois,45.5,47.5,42.0,minnesota,illinois
401628538,2024,10,2024-11-02T16:00:00.000Z,Northwestern,Purdue,46.5,44.5,46.0,northwestern,purdue
401628539,2024,10,2024-11-02T16:00:00.000Z,Ohio State,Penn State,47.5,47.5,33.0,ohio state,penn state
401635516,2024,10,2024-11-02T16:00:00.000Z,Stanford,NC State,47.5,46.5,87.0,stanford,nc state
401635601,2024,10,2024-11-02T16:00:00.000Z,Duke,Miami,54.5,53.5,84.0,duke,miami
401635604,2024,10,2024-11-02T16:00:00.000Z,Virginia Tech,Syracuse,53.5,50.5,69.0,virginia tech,syracuse
401643746,2024,10,2024-11-02T16:00:00.000Z,Air Force,Army,40.5,38.5,23.0,air force,army
401644757,2024,10,2024-11-02T16:00:00.000Z,Buffalo,Akron,47.5,47.5,71.0,buffalo,akron
401644758,2024,10,2024-11-02T16:00:00.000Z,Toledo,Eastern Michigan,52.5,54.5,57.0,toledo,eastern michigan
401645359,2024,10,2024-11-02T16:00:00.000Z,Memphis,UTSA,60.5,61.5,80.0,memphis,utsa
401628407,2024,10,2024-11-02T16:45:00.000Z,Vanderbilt,Auburn,48.5,47.5,24.0,vanderbilt,auburn
401643821,2024,10,2024-11-02T18:30:00.000Z,Old Dominion,App State,60.5,58.5,48.0,old dominion,appalachian state
401645358,2024,10,2024-11-02T18:30:00.000Z,Tulsa,UAB,58.5,57.5,80.0,tulsa,uab
401628408,2024,10,2024-11-02T19:30:00.000Z,Florida,Georgia,52.5,52.5,54.0,florida,georgia
401628534,2024,10,2024-11-02T19:30:00.000Z,Indiana,Michigan State,50.5,53.5,57.0,indiana,michigan state
401628536,2024,10,2024-11-02T19:30:00.000Z,Oregon,Michigan,44.5,45.5,55.0,oregon,michigan
401628537,2024,10,2024-11-02T19:30:00.000Z,UCLA,Nebraska,40.5,39.5,47.0,ucla,nebraska
401635602,2024,10,2024-11-02T19:30:00.000Z,North Carolina,Florida State,49.5,50.5,46.0,north carolina,florida state
401636913,2024,10,2024-11-02T19:30:00.000Z,Kansas State,Houston,46.5,44.5,43.0,kansas state,houston
401636914,2024,10,2024-11-02T19:30:00.000Z,Texas Tech,Iowa State,57.5,55.5,45.0,texas tech,iowa state
401636915,2024,10,2024-11-02T19:30:00.000Z,Arizona State,Oklahoma State,56.5,56.5,63.0,arizona state,oklahoma state
401636916,2024,10,2024-11-02T19:30:00.000Z,Arizona,UCF,54.5,54.5,68.0,arizona,ucf
401641026,2024,10,2024-11-02T19:30:00.000Z,Middle Tennessee,UTEP,51.5,48.5,33.0,middle tennessee,utep
401643822,2024,10,2024-11-02T19:30:00.000Z,UL Monroe,Marshall,,48.0,51.0,louisiana monroe,marshall
401643750,2024,10,2024-11-02T20:00:00.000Z,Wyoming,New Mexico,60.5,60.5,94.0,wyoming,new mexico
401643824,2024,10,2024-11-02T20:00:00.000Z,Coastal Carolina,Troy,52.5,51.5,62.0,coastal carolina,troy
401645360,2024,10,2024-11-02T20:00:00.000Z,Navy,Rice,51.5,49.5,34.0,navy,rice
401628409,2024,10,2024-11-02T20:15:00.000Z,Massachusetts,Mississippi State,58.5,58.5,65.0,umass,mississippi state
401643749,2024,10,2024-11-02T23:00:00.000Z,Hawai'i,Fresno State,48.5,44.5,41.0,hawaii,fresno state
401628411,2024,10,2024-11-02T23:30:00.000Z,Texas A&M,South Carolina,46.5,43.5,64.0,texas a and m,south carolina
401628535,2024,10,2024-11-02T23:30:00.000Z,Wisconsin,Iowa,42.5,40.5,52.0,wisconsin,iowa
401628540,2024,10,2024-11-02T23:30:00.000Z,USC,Washington,55.5,55.5,47.0,usc,washington
401635600,2024,10,2024-11-02T23:30:00.000Z,Louisville,Clemson,61.5,62.5,54.0,louisville,clemson
401643823,2024,10,2024-11-02T23:30:00.000Z,Georgia Southern,South Alabama,61.5,59.5,64.0,georgia southern,south alabama
401628412,2024,10,2024-11-02T23:45:00.000Z,Kentucky,Tennessee,45.5,45.5,46.0,kentucky,tennessee
401635627,2024,10,2024-11-03T00:00:00.000Z,Pittsburgh,SMU,59.5,54.5,73.0,pittsburgh,smu
401636912,2024,10,2024-11-03T00:00:00.000Z,TCU,Baylor,64.5,62.5,71.0,tcu,baylor
401643748,2024,10,2024-11-03T00:00:00.000Z,Colorado State,Nevada,44.5,45.5,59.0,colorado state,nevada
401673462,2024,15,2024-12-07T01:00:00.000Z,Tulane,Army,47.5,46.5,49.0,tulane,army
401673468,2024,15,2024-12-07T01:00:00.000Z,UNLV,Boise State,58.5,57.5,28.0,unlv,boise state
401673465,2024,15,2024-12-07T17:00:00.000Z,Iowa State,Arizona State,50.5,51.5,64.0,iowa state,arizona state
401673467,2024,15,2024-12-07T17:00:00.000Z,Ohio,Miami (OH),44.5,43.5,41.0,ohio,miami ohio
401673469,2024,15,2024-12-07T21:00:00.000Z,Georgia,Texas,48.5,50.5,41.0,georgia,texas
401673470,2024,15,2024-12-08T00:30:00.000Z,Marshall,Louisiana,56.5,57.5,34.0,marshall,louisiana
401673463,2024,15,2024-12-08T01:00:00.000Z,Clemson,SMU,55.5,56.5,65.0,clemson,smu
401673464,2024,15,2024-12-08T01:00:00.000Z,Penn State,Oregon,49.5,51.5,82.0,penn state,oregon
401645383,2024,16,2024-12-14T20:00:00.000Z,Navy,Army,40.5,39.5,44.0,navy,army
401754528,2025,2,2025-09-05T23:00:00.000Z,James Madison,Louisville,57.5,56.5,42.0,james madison,louisville
401752826,2025,2,2025-09-05T23:30:00.000Z,Northern Illinois,Maryland,48.5,44.5,29.0,northern illinois,maryland
401752693,2025,2,2025-09-06T16:00:00.000Z,San José State,Texas,51.5,52.5,45.0,san jose state,texas
401752811,2025,2,2025-09-06T16:00:00.000Z,Florida International,Penn State,54.5,53.5,34.0,florida international,penn state
401752812,2025,2,2025-09-06T16:00:00.000Z,Kennesaw State,Indiana,50.5,51.5,65.0,kennesaw state,indiana
401752822,2025,2,2025-09-06T16:00:00.000Z,Iowa,Iowa State,44.5,43.5,29.0,iowa,iowa state
401752825,2025,2,2025-09-06T16:00:00.000Z,Illinois,Duke,49.5,49.5,64.0,illinois,duke
401754524,2025,2,2025-09-06T16:00:00.000Z,Virginia,NC State,54.5,52.5,66.0,virginia,nc state
401754525,2025,2,2025-09-06T16:00:00.000Z,Baylor,SMU,60.5,65.5,93.0,baylor,smu
401754529,2025,2,2025-09-06T16:00:00.000Z,Central Michigan,Pittsburgh,53.5,48.5,62.0,central michigan,pittsburgh
401754618,2025,2,2025-09-06T16:00:00.000Z,UConn,Syracuse,59.5,57.5,47.0,uconn,syracuse
401756885,2025,2,2025-09-06T16:00:00.000Z,Kent State,Texas Tech,60.5,59.5,76.0,kent state,texas tech
401757227,2025,2,2025-09-06T16:00:00.000Z,Liberty,Jacksonville State,52.5,50.5,58.0,liberty,jacksonville state
401752694,2025,2,2025-09-06T16:45:00.000Z,Utah State,Texas A&M,56.5,57.5,66.0,utah state,texas a and m
401752686,2025,2,2025-09-06T19:30:00.000Z,Ole Miss,Kentucky,52.5,51.5,53.0,mississippi,kentucky
401752689,2025,2,2025-09-06T19:30:00.000Z,Kansas,Missouri,51.5,49.5,73.0,kansas,missouri
401752818,2025,2,2025-09-06T19:30:00.000Z,Miami (OH),Rutgers,48.5,45.5,62.0,miami ohio,rutgers
401752824,2025,2,2025-09-06T19:30:00.000Z,Oklahoma State,Oregon,58.5,55.5,72.0,oklahoma state,oregon
401752937,2025,2,2025-09-06T19:30:00.000Z,Fresno State,Oregon State,48.5,44.5,63.0,fresno state,oregon state
401754637,2025,2,2025-09-06T19:30:00.000Z,Troy,Clemson,51.5,51.5,43.0,troy,clemson
401756880,2025,2,2025-09-06T19:30:00.000Z,Bowling Green,Cincinnati,46.5,46.5,54.0,bowling green,cincinnati
401756881,2025,2,2025-09-06T19:30:00.000Z,Delaware,Colorado,50.5,49.5,38.0,delaware,colorado
401761603,2025,2,2025-09-06T19:30:00.000Z,Texas State,UTSA,66.5,64.5,79.0,texas state,utsa
401762458,2025,2,2025-09-06T19:30:00.000Z,UAB,Navy,59.5,58.5,62.0,uab,navy
401762461,2025,2,2025-09-06T19:30:00.000Z,North Texas,Western Michigan,60.5,56.5,63.0,north texas,western michigan
401752820,2025,2,2025-09-06T20:00:00.000Z,Middle Tennessee,Wisconsin,46.5,44.5,52.0,middle tennessee,wisconsin
401756883,2025,2,2025-09-06T20:00:00.000Z,West Virginia,Ohio,60.5,58.5,27.0,west virginia,ohio
401752684,2025,2,2025-09-06T20:15:00.000Z,South Florida,Florida,54.5,58.5,34.0,south florida,florida
401752682,2025,2,2025-09-06T21:00:00.000Z,Arkansas State,Arkansas,63.5,61.5,70.0,arkansas state,arkansas
