game_id,week,date,away_team,home_team,projection_margin_home,projection_margin_home_source,projection_margin_home_raw,market_spread_home,market_spread_home_source,market_spread_home_raw,ats_edge_home,ats_edge_side,projected_total,projected_total_source,projected_total_raw,market_total,market_total_source,market_total_raw,total_edge,total_side,has_projection_spread,has_market_spread,has_ats_edge,has_projection_total,has_market_total,has_total_edge,possible_pk_bug
g735,11,2026-11-14,Wake Forest,SMU,10.7,blend_spread_home,10.7,,,,,,48.8,blend_total,48.8,,,,,,True,False,False,True,False,False,False
g736,11,2026-11-14,Kennesaw State,Sam Houston,-14.5,blend_spread_home,-14.5,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g737,11,2026-11-14,Utah State,San Diego State,8.3,blend_spread_home,8.3,,,,,,51.4,blend_total,51.4,,,,,,True,False,False,True,False,False,False
g738,11,2026-11-14,Troy,South Alabama,-4.8,blend_spread_home,-4.8,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g739,11,2026-11-14,Kansas State,TCU,0.9,blend_spread_home,0.9,,,,,,54.6,blend_total,54.6,,,,,,True,False,False,True,False,False,False
g740,11,2026-11-14,UAB,Temple,12.3,blend_spread_home,12.3,,,,,,58.8,blend_total,58.8,,,,,,True,False,False,True,False,False,False
g741,11,2026-11-14,Tennessee,Texas A&M,6.8,blend_spread_home,6.8,,,,,,57.9,blend_total,57.9,,,,,,True,False,False,True,False,False,False
g742,11,2026-11-14,Fresno State,Texas State,-1.3,blend_spread_home,-1.3,,,,,,56.5,blend_total,56.5,,,,,,True,False,False,True,False,False,False
g743,11,2026-11-14,Florida Atlantic,Tulsa,0.2,blend_spread_home,0.2,,,,,,58.6,blend_total,58.6,,,,,,True,False,False,True,False,False,False
g744,11,2026-11-14,Illinois,UCLA,-2.5,blend_spread_home,-2.5,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g745,11,2026-11-14,Wyoming,UTEP,-8.4,blend_spread_home,-8.4,,,,,,45.2,blend_total,45.2,,,,,,True,False,False,True,False,False,False
g746,11,2026-11-14,North Texas,UTSA,12.3,blend_spread_home,12.3,,,,,,59.8,blend_total,59.8,,,,,,True,False,False,True,False,False,False
g747,11,2026-11-14,Alabama,Vanderbilt,-7.3,blend_spread_home,-7.3,,,,,,50.7,blend_total,50.7,,,,,,True,False,False,True,False,False,False
g748,11,2026-11-14,California,Virginia,6.2,blend_spread_home,6.2,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g749,11,2026-11-14,Stanford,Virginia Tech,13.6,blend_spread_home,13.6,,,,,,49.7,blend_total,49.7,,,,,,True,False,False,True,False,False,False
g750,11,2026-11-14,Colorado State,Washington State,6.3,blend_spread_home,6.3,,,,,,45.4,blend_total,45.4,,,,,,True,False,False,True,False,False,False
g751,11,2026-11-14,Kansas,West Virginia,0.5,blend_spread_home,0.5,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
g752,11,2026-11-14,Jacksonville State,Western Kentucky,5.2,blend_spread_home,5.2,,,,,,56.5,blend_total,56.5,,,,,,True,False,False,True,False,False,False
g753,12,2026-11-17,Miami-OH,Kent State,-15.1,blend_spread_home,-15.1,,,,,,46.9,blend_total,46.9,,,,,,True,False,False,True,False,False,False
g754,12,2026-11-17,Ball State,Ohio,14.5,blend_spread_home,14.5,,,,,,44.2,blend_total,44.2,,,,,,True,False,False,True,False,False,False
g755,12,2026-11-17,Eastern Michigan,Western Michigan,10.3,blend_spread_home,10.3,,,,,,47.7,blend_total,47.7,,,,,,True,False,False,True,False,False,False
g756,12,2026-11-18,Central Michigan,Buffalo,3.3,blend_spread_home,3.3,,,,,,45.4,blend_total,45.4,,,,,,True,False,False,True,False,False,False
g757,12,2026-11-18,Akron,Massachusetts,-9.8,blend_spread_home,-9.8,,,,,,47.3,blend_total,47.3,,,,,,True,False,False,True,False,False,False
g758,12,2026-11-18,Bowling Green,Toledo,4.4,blend_spread_home,4.4,,,,,,43.9,blend_total,43.9,,,,,,True,False,False,True,False,False,False
g759,12,2026-11-19,Arkansas State,Louisiana Tech,2.6,blend_spread_home,2.6,,,,,,54.4,blend_total,54.4,,,,,,True,False,False,True,False,False,False
g760,12,2026-11-19,Rice,Temple,8.9,blend_spread_home,8.9,,,,,,54.4,blend_total,54.4,,,,,,True,False,False,True,False,False,False
g761,12,2026-11-20,Iowa State,Central Florida,4.0,blend_spread_home,4.0,,,,,,46.0,blend_total,46.0,,,,,,True,False,False,True,False,False,False
g762,12,2026-11-20,Virginia Tech,Miami-FL,13.3,blend_spread_home,13.3,,,,,,50.3,blend_total,50.3,,,,,,True,False,False,True,False,False,False
g763,12,2026-11-21,UTEP,Air Force,21.3,blend_spread_home,21.3,,,,,,51.2,blend_total,51.2,,,,,,True,False,False,True,False,False,False
g764,12,2026-11-21,Chattanooga,Alabama,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g765,12,2026-11-21,UL-Monroe,Appalachian State,14.0,blend_spread_home,14.0,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g766,12,2026-11-21,Oklahoma State,Arizona State,1.5,blend_spread_home,1.5,,,,,,51.4,blend_total,51.4,,,,,,True,False,False,True,False,False,False
g767,12,2026-11-21,East Carolina,Army,0.8,blend_spread_home,0.8,,,,,,51.1,blend_total,51.1,,,,,,True,False,False,True,False,False,False
g768,12,2026-11-21,Samford,Auburn,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g769,12,2026-11-21,Texas Tech,Baylor,-16.1,blend_spread_home,-16.1,,,,,,56.4,blend_total,56.4,,,,,,True,False,False,True,False,False,False
g770,12,2026-11-21,San Diego State,Boise State,10.9,blend_spread_home,10.9,,,,,,50.4,blend_total,50.4,,,,,,True,False,False,True,False,False,False
g771,12,2026-11-21,Syracuse,Boston College,1.1,blend_spread_home,1.1,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g772,12,2026-11-21,Stanford,California,8.4,blend_spread_home,8.4,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g773,12,2026-11-21,Colorado,Cincinnati,5.7,blend_spread_home,5.7,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g774,12,2026-11-21,Old Dominion,Connecticut,-3.5,blend_spread_home,-3.5,,,,,,49.0,blend_total,49.0,,,,,,True,False,False,True,False,False,False
g775,12,2026-11-21,Clemson,Duke,-3.9,blend_spread_home,-3.9,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
g776,12,2026-11-21,Vanderbilt,Florida,7.4,blend_spread_home,7.4,,,,,,51.8,blend_total,51.8,,,,,,True,False,False,True,False,False,False
g777,12,2026-11-21,South Florida,Florida Atlantic,-2.5,blend_spread_home,-2.5,,,,,,59.8,blend_total,59.8,,,,,,True,False,False,True,False,False,False
g778,12,2026-11-21,NC State,Florida State,5.8,blend_spread_home,5.8,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g779,12,2026-11-21,Colorado State,Fresno State,8.7,blend_spread_home,8.7,,,,,,44.7,blend_total,44.7,,,,,,True,False,False,True,False,False,False
g780,12,2026-11-21,Wake Forest,Georgia Tech,3.8,blend_spread_home,3.8,,,,,,48.5,blend_total,48.5,,,,,,True,False,False,True,False,False,False
g781,12,2026-11-21,Iowa,Illinois,-2.8,blend_spread_home,-2.8,,,,,,50.9,blend_total,50.9,,,,,,True,False,False,True,False,False,False
g782,12,2026-11-21,Missouri State,Jacksonville State,13.5,blend_spread_home,13.5,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g783,12,2026-11-21,BYU,Kansas,-9.4,blend_spread_home,-9.4,,,,,,53.1,blend_total,53.1,,,,,,True,False,False,True,False,False,False
g784,12,2026-11-21,Arizona,Kansas State,4.0,blend_spread_home,4.0,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g785,12,2026-11-21,Florida International,Kennesaw State,6.9,blend_spread_home,6.9,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g786,12,2026-11-21,Western Kentucky,Liberty,2.4,blend_spread_home,2.4,,,,,,56.7,blend_total,56.7,,,,,,True,False,False,True,False,False,False
g787,12,2026-11-21,Coastal Carolina,Louisiana,7.4,blend_spread_home,7.4,,,,,,57.3,blend_total,57.3,,,,,,True,False,False,True,False,False,False
g788,12,2026-11-21,Pittsburgh,Louisville,7.4,blend_spread_home,7.4,,,,,,52.2,blend_total,52.2,,,,,,True,False,False,True,False,False,False
g789,12,2026-11-21,Georgia State,Marshall,20.0,blend_spread_home,20.0,,,,,,61.1,blend_total,61.1,,,,,,True,False,False,True,False,False,False
g790,12,2026-11-21,UCLA,Michigan,13.9,blend_spread_home,13.9,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g791,12,2026-11-21,Oregon,Michigan State,-25.9,blend_spread_home,-25.9,,,,,,52.9,blend_total,52.9,,,,,,True,False,False,True,False,False,False
g792,12,2026-11-21,Northwestern,Minnesota,3.0,blend_spread_home,3.0,,,,,,44.9,blend_total,44.9,,,,,,True,False,False,True,False,False,False
g793,12,2026-11-21,Tennessee Tech,Mississippi State,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g794,12,2026-11-21,Kentucky,Missouri,13.5,blend_spread_home,13.5,,,,,,47.7,blend_total,47.7,,,,,,True,False,False,True,False,False,False
g795,12,2026-11-21,Memphis,Navy,4.8,blend_spread_home,4.8,,,,,,56.5,blend_total,56.5,,,,,,True,False,False,True,False,False,False
g796,12,2026-11-21,Ohio State,Nebraska,-22.6,blend_spread_home,-22.6,,,,,,50.0,blend_total,50.0,,,,,,True,False,False,True,False,False,False
g797,12,2026-11-21,Hawaii,Nevada,-6.2,blend_spread_home,-6.2,,,,,,51.2,blend_total,51.2,,,,,,True,False,False,True,False,False,False
g798,12,2026-11-21,Delaware,New Mexico State,-0.4,blend_spread_home,-0.4,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g799,12,2026-11-21,Northern Illinois,North Dakota State,19.3,blend_spread_home,19.3,,,,,,47.9,blend_total,47.9,,,,,,True,False,False,True,False,False,False
g800,12,2026-11-21,SMU,Notre Dame,18.1,blend_spread_home,18.1,,,,,,53.7,blend_total,53.7,,,,,,True,False,False,True,False,False,False
g801,12,2026-11-21,Texas A&M,Oklahoma,0.2,blend_spread_home,0.2,,,,,,50.1,blend_total,50.1,,,,,,True,False,False,True,False,False,False
g802,12,2026-11-21,Wofford,Ole Miss,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g803,12,2026-11-21,Utah State,Oregon State,4.9,blend_spread_home,4.9,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g804,12,2026-11-21,Rutgers,Penn State,17.3,blend_spread_home,17.3,,,,,,55.6,blend_total,55.6,,,,,,True,False,False,True,False,False,False
g805,12,2026-11-21,Wisconsin,Purdue,-3.4,blend_spread_home,-3.4,,,,,,45.1,blend_total,45.1,,,,,,True,False,False,True,False,False,False
g806,12,2026-11-21,Middle Tennessee,Sam Houston,2.2,blend_spread_home,2.2,,,,,,53.9,blend_total,53.9,,,,,,True,False,False,True,False,False,False
g807,12,2026-11-21,UNLV,San Jose State,-15.8,blend_spread_home,-15.8,,,,,,55.9,blend_total,55.9,,,,,,True,False,False,True,False,False,False
g808,12,2026-11-21,Georgia,South Carolina,-11.1,blend_spread_home,-11.1,,,,,,49.9,blend_total,49.9,,,,,,True,False,False,True,False,False,False
g809,12,2026-11-21,South Alabama,Southern Miss,-7.9,blend_spread_home,-7.9,,,,,,56.9,blend_total,56.9,,,,,,True,False,False,True,False,False,False
g810,12,2026-11-21,Utah,TCU,-0.6,blend_spread_home,-0.6,,,,,,53.7,blend_total,53.7,,,,,,True,False,False,True,False,False,False
g811,12,2026-11-21,LSU,Tennessee,-1.9,blend_spread_home,-1.9,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
g812,12,2026-11-21,Arkansas,Texas,21.7,blend_spread_home,21.7,,,,,,57.7,blend_total,57.7,,,,,,True,False,False,True,False,False,False
g813,12,2026-11-21,Washington State,Texas State,1.7,blend_spread_home,1.7,,,,,,57.3,blend_total,57.3,,,,,,True,False,False,True,False,False,False
g814,12,2026-11-21,Georgia Southern,Troy,4.6,blend_spread_home,4.6,,,,,,54.4,blend_total,54.4,,,,,,True,False,False,True,False,False,False
g815,12,2026-11-21,North Texas,Tulane,9.4,blend_spread_home,9.4,,,,,,54.7,blend_total,54.7,,,,,,True,False,False,True,False,False,False
g816,12,2026-11-21,Charlotte,Tulsa,25.5,blend_spread_home,25.5,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g817,12,2026-11-21,UTSA,UAB,-12.8,blend_spread_home,-12.8,,,,,,59.5,blend_total,59.5,,,,,,True,False,False,True,False,False,False
g818,12,2026-11-21,Maryland,USC,15.4,blend_spread_home,15.4,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g819,12,2026-11-21,North Carolina,Virginia,6.1,blend_spread_home,6.1,,,,,,45.9,blend_total,45.9,,,,,,True,False,False,True,False,False,False
g820,12,2026-11-21,Indiana,Washington,-7.9,blend_spread_home,-7.9,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g821,12,2026-11-21,Houston,West Virginia,-4.0,blend_spread_home,-4.0,,,,,,53.0,blend_total,53.0,,,,,,True,False,False,True,False,False,False
g822,12,2026-11-21,New Mexico,Wyoming,-6.1,blend_spread_home,-6.1,,,,,,46.3,blend_total,46.3,,,,,,True,False,False,True,False,False,False
g823,13,2026-11-24,Kent State,Eastern Michigan,6.6,blend_spread_home,6.6,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g824,13,2026-11-24,Miami-OH,Western Michigan,-1.8,blend_spread_home,-1.8,,,,,,43.6,blend_total,43.6,,,,,,True,False,False,True,False,False,False
g825,13,2026-11-26,TCU,Texas Tech,17.2,blend_spread_home,17.2,,,,,,52.8,blend_total,52.8,,,,,,True,False,False,True,False,False,False
g826,13,2026-11-27,Buffalo,Akron,-6.9,blend_spread_home,-6.9,,,,,,44.3,blend_total,44.3,,,,,,True,False,False,True,False,False,False
g827,13,2026-11-27,Florida,Florida State,-4.2,blend_spread_home,-4.2,,,,,,48.2,blend_total,48.2,,,,,,True,False,False,True,False,False,False
g828,13,2026-11-27,Nebraska,Iowa,8.3,blend_spread_home,8.3,,,,,,49.1,blend_total,49.1,,,,,,True,False,False,True,False,False,False
g829,13,2026-11-27,Toledo,Ohio,0.8,blend_spread_home,0.8,,,,,,42.0,blend_total,42.0,,,,,,True,False,False,True,False,False,False
g830,13,2026-11-27,Mississippi State,Ole Miss,14.4,blend_spread_home,14.4,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g831,13,2026-11-27,Appalachian State,South Alabama,1.3,blend_spread_home,1.3,,,,,,56.4,blend_total,56.4,,,,,,True,False,False,True,False,False,False
g832,13,2026-11-27,Texas,Texas A&M,-0.9,blend_spread_home,-0.9,,,,,,52.9,blend_total,52.9,,,,,,True,False,False,True,False,False,False
g833,13,2026-11-27,West Virginia,Utah,14.4,blend_spread_home,14.4,,,,,,53.0,blend_total,53.0,,,,,,True,False,False,True,False,False,False
g834,13,2026-11-28,Auburn,Alabama,10.2,blend_spread_home,10.2,,,,,,44.9,blend_total,44.9,,,,,,True,False,False,True,False,False,False
g835,13,2026-11-28,Arizona State,Arizona,6.5,blend_spread_home,6.5,,,,,,50.9,blend_total,50.9,,,,,,True,False,False,True,False,False,False
g836,13,2026-11-28,LSU,Arkansas,-12.8,blend_spread_home,-12.8,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g837,13,2026-11-28,Troy,Arkansas State,0.4,blend_spread_home,0.4,,,,,,54.7,blend_total,54.7,,,,,,True,False,False,True,False,False,False
g838,13,2026-11-28,Cincinnati,BYU,13.1,blend_spread_home,13.1,,,,,,53.2,blend_total,53.2,,,,,,True,False,False,True,False,False,False
g839,13,2026-11-28,Central Michigan,Ball State,-11.3,blend_spread_home,-11.3,,,,,,48.0,blend_total,48.0,,,,,,True,False,False,True,False,False,False
g840,13,2026-11-28,Massachusetts,Bowling Green,19.1,blend_spread_home,19.1,,,,,,46.4,blend_total,46.4,,,,,,True,False,False,True,False,False,False
g841,13,2026-11-28,Pittsburgh,California,0.0,blend_spread_home,0.0,,,,,,54.2,blend_total,54.2,,,,,,True,False,False,True,False,False,False
g842,13,2026-11-28,Navy,Charlotte,-31.8,blend_spread_home,-31.8,,,,,,53.7,blend_total,53.7,,,,,,True,False,False,True,False,False,False
g843,13,2026-11-28,South Carolina,Clemson,3.2,blend_spread_home,3.2,,,,,,47.4,blend_total,47.4,,,,,,True,False,False,True,False,False,False
g844,13,2026-11-28,Central Florida,Colorado,1.2,blend_spread_home,1.2,,,,,,48.9,blend_total,48.9,,,,,,True,False,False,True,False,False,False
g845,13,2026-11-28,Texas State,Colorado State,-0.4,blend_spread_home,-0.4,,,,,,57.7,blend_total,57.7,,,,,,True,False,False,True,False,False,False
g846,13,2026-11-28,Jacksonville State,Delaware,-2.8,blend_spread_home,-2.8,,,,,,57.5,blend_total,57.5,,,,,,True,False,False,True,False,False,False
g847,13,2026-11-28,Florida Atlantic,East Carolina,7.0,blend_spread_home,7.0,,,,,,56.1,blend_total,56.1,,,,,,True,False,False,True,False,False,False
g848,13,2026-11-28,Sam Houston,Florida International,14.4,blend_spread_home,14.4,,,,,,55.3,blend_total,55.3,,,,,,True,False,False,True,False,False,False
g849,13,2026-11-28,San Diego State,Fresno State,1.7,blend_spread_home,1.7,,,,,,45.8,blend_total,45.8,,,,,,True,False,False,True,False,False,False
g850,13,2026-11-28,Georgia Tech,Georgia,21.3,blend_spread_home,21.3,,,,,,51.9,blend_total,51.9,,,,,,True,False,False,True,False,False,False
g851,13,2026-11-28,Louisiana Tech,Georgia Southern,3.0,blend_spread_home,3.0,,,,,,54.1,blend_total,54.1,,,,,,True,False,False,True,False,False,False
g852,13,2026-11-28,Louisiana,Georgia State,-14.3,blend_spread_home,-14.3,,,,,,58.8,blend_total,58.8,,,,,,True,False,False,True,False,False,False
g853,13,2026-11-28,Sacramento State,Hawaii,20.9,blend_spread_home,20.9,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g854,13,2026-11-28,Baylor,Houston,5.4,blend_spread_home,5.4,,,,,,57.3,blend_total,57.3,,,,,,True,False,False,True,False,False,False
g855,13,2026-11-28,Purdue,Indiana,29.3,blend_spread_home,29.3,,,,,,51.0,blend_total,51.0,,,,,,True,False,False,True,False,False,False
g856,13,2026-11-28,Kansas State,Iowa State,-6.7,blend_spread_home,-6.7,,,,,,50.7,blend_total,50.7,,,,,,True,False,False,True,False,False,False
g857,13,2026-11-28,Coastal Carolina,James Madison,14.4,blend_spread_home,14.4,,,,,,53.6,blend_total,53.6,,,,,,True,False,False,True,False,False,False
g858,13,2026-11-28,Louisville,Kentucky,-4.5,blend_spread_home,-4.5,,,,,,48.2,blend_total,48.2,,,,,,True,False,False,True,False,False,False
g859,13,2026-11-28,Penn State,Maryland,-9.6,blend_spread_home,-9.6,,,,,,50.5,blend_total,50.5,,,,,,True,False,False,True,False,False,False
g860,13,2026-11-28,Temple,Memphis,10.1,blend_spread_home,10.1,,,,,,58.9,blend_total,58.9,,,,,,True,False,False,True,False,False,False
g861,13,2026-11-28,Boston College,Miami-FL,24.2,blend_spread_home,24.2,,,,,,50.4,blend_total,50.4,,,,,,True,False,False,True,False,False,False
g862,13,2026-11-28,New Mexico State,Middle Tennessee,-6.4,blend_spread_home,-6.4,,,,,,52.0,blend_total,52.0,,,,,,True,False,False,True,False,False,False
g863,13,2026-11-28,Oklahoma,Missouri,0.1,blend_spread_home,0.1,,,,,,47.7,blend_total,47.7,,,,,,True,False,False,True,False,False,False
g864,13,2026-11-28,Liberty,Missouri State,-9.8,blend_spread_home,-9.8,,,,,,54.4,blend_total,54.4,,,,,,True,False,False,True,False,False,False
g865,13,2026-11-28,Air Force,New Mexico,2.8,blend_spread_home,2.8,,,,,,52.4,blend_total,52.4,,,,,,True,False,False,True,False,False,False
g866,13,2026-11-28,NC State,North Carolina,1.4,blend_spread_home,1.4,,,,,,50.8,blend_total,50.8,,,,,,True,False,False,True,False,False,False
g867,13,2026-11-28,UAB,North Texas,9.2,blend_spread_home,9.2,,,,,,58.5,blend_total,58.5,,,,,,True,False,False,True,False,False,False
g868,13,2026-11-28,UTEP,Northern Illinois,3.4,blend_spread_home,3.4,,,,,,47.5,blend_total,47.5,,,,,,True,False,False,True,False,False,False
g869,13,2026-11-28,Illinois,Northwestern,-2.6,blend_spread_home,-2.6,,,,,,49.5,blend_total,49.5,,,,,,True,False,False,True,False,False,False
g870,13,2026-11-28,Michigan,Ohio State,18.7,blend_spread_home,18.7,,,,,,49.2,blend_total,49.2,,,,,,True,False,False,True,False,False,False
g871,13,2026-11-28,Kansas,Oklahoma State,6.2,blend_spread_home,6.2,,,,,,54.1,blend_total,54.1,,,,,,True,False,False,True,False,False,False
g872,13,2026-11-28,Southern Miss,Old Dominion,19.2,blend_spread_home,19.2,,,,,,50.6,blend_total,50.6,,,,,,True,False,False,True,False,False,False
g873,13,2026-11-28,Washington,Oregon,16.3,blend_spread_home,16.3,,,,,,51.7,blend_total,51.7,,,,,,True,False,False,True,False,False,False
g874,13,2026-11-28,Army,Rice,-8.8,blend_spread_home,-8.8,,,,,,50.7,blend_total,50.7,,,,,,True,False,False,True,False,False,False
g875,13,2026-11-28,Michigan State,Rutgers,3.5,blend_spread_home,3.5,,,,,,55.8,blend_total,55.8,,,,,,True,False,False,True,False,False,False
g876,13,2026-11-28,North Dakota State,San Jose State,-11.6,blend_spread_home,-11.6,,,,,,51.2,blend_total,51.2,,,,,,True,False,False,True,False,False,False
g877,13,2026-11-28,Tulane,South Florida,5.3,blend_spread_home,5.3,,,,,,54.0,blend_total,54.0,,,,,,True,False,False,True,False,False,False
g878,13,2026-11-28,SMU,Stanford,-11.4,blend_spread_home,-11.4,,,,,,49.6,blend_total,49.6,,,,,,True,False,False,True,False,False,False
g879,13,2026-11-28,Notre Dame,Syracuse,-23.6,blend_spread_home,-23.6,,,,,,51.9,blend_total,51.9,,,,,,True,False,False,True,False,False,False
g880,13,2026-11-28,USC,UCLA,-10.0,blend_spread_home,-10.0,,,,,,55.5,blend_total,55.5,,,,,,True,False,False,True,False,False,False
g881,13,2026-11-28,Marshall,UL-Monroe,-16.4,blend_spread_home,-16.4,,,,,,58.0,blend_total,58.0,,,,,,True,False,False,True,False,False,False
g882,13,2026-11-28,Nevada,UNLV,17.1,blend_spread_home,17.1,,,,,,53.5,blend_total,53.5,,,,,,True,False,False,True,False,False,False
g883,13,2026-11-28,Tulsa,UTSA,8.1,blend_spread_home,8.1,,,,,,58.0,blend_total,58.0,,,,,,True,False,False,True,False,False,False
g884,13,2026-11-28,Boise State,Utah State,-11.8,blend_spread_home,-11.8,,,,,,53.6,blend_total,53.6,,,,,,True,False,False,True,False,False,False
g885,13,2026-11-28,Tennessee,Vanderbilt,-5.1,blend_spread_home,-5.1,,,,,,59.6,blend_total,59.6,,,,,,True,False,False,True,False,False,False
g886,13,2026-11-28,Virginia,Virginia Tech,5.1,blend_spread_home,5.1,,,,,,49.4,blend_total,49.4,,,,,,True,False,False,True,False,False,False
g887,13,2026-11-28,Duke,Wake Forest,0.9,blend_spread_home,0.9,,,,,,52.6,blend_total,52.6,,,,,,True,False,False,True,False,False,False
g888,13,2026-11-28,Oregon State,Washington State,4.3,blend_spread_home,4.3,,,,,,46.2,blend_total,46.2,,,,,,True,False,False,True,False,False,False
g889,13,2026-11-28,Kennesaw State,Western Kentucky,6.8,blend_spread_home,6.8,,,,,,53.8,blend_total,53.8,,,,,,True,False,False,True,False,False,False
g890,13,2026-11-28,Minnesota,Wisconsin,-1.4,blend_spread_home,-1.4,,,,,,42.0,blend_total,42.0,,,,,,True,False,False,True,False,False,False
g891,13,2026-11-28,Connecticut,Wyoming,4.6,blend_spread_home,4.6,,,,,,46.7,blend_total,46.7,,,,,,True,False,False,True,False,False,False
g892,14,2026-12-04,Big 12 No. 2,Big 12 No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g893,14,2026-12-04,CUSA No. 2,CUSA No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g894,14,2026-12-04,Pac-12 No. 2,Pac-12 No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g895,14,2026-12-05,AAC No. 2,AAC No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g896,14,2026-12-05,ACC No. 2,ACC No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g897,14,2026-12-05,Big Ten No. 2,Big Ten No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g898,14,2026-12-05,MAC No. 2,MAC No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g899,14,2026-12-05,MWC No. 2,MWC No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g900,14,2026-12-05,SEC No. 2,SEC No. 1,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g901,14,2026-12-05,Sun Belt East,Sun Belt West,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False
g902,15,2026-12-12,Navy,Army,-4.1,blend_spread_home,-4.1,,,,,,53.4,blend_total,53.4,,,,,,True,False,False,True,False,False,False
