season,week,game_id,team,opponent,home_away,raw_game_control,control_auc,game_control_index,play_states,source_file
2021,01,401282177,Southern Miss,South Alabama,away,0.3014516320469497,0.3014516320469497,-19.85483679530503,183,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287891,TCU,Duquesne,home,0.8763685515249663,0.8763685515249663,37.63685515249663,138,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401287891,Duquesne,TCU,away,0.12363144847503371,0.12363144847503371,-37.63685515249663,138,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282054,Vanderbilt,East Tennessee State,home,0.34601714495506186,0.34601714495506186,-15.398285504493813,175,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282054,East Tennessee State,Vanderbilt,away,0.6539828550449381,0.6539828550449381,15.398285504493813,175,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281948,UCLA,LSU,home,0.6386731632560664,0.6386731632560664,13.867316325606637,168,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401281948,LSU,UCLA,away,0.3613268367439336,0.3613268367439336,-13.867316325606637,168,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282178,UTEP,Bethune-Cookman,home,0.6709753872173043,0.6709753872173043,17.09753872173043,65,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401282178,Bethune-Cookman,UTEP,away,0.3290246127826957,0.3290246127826957,-17.09753872173043,65,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401310699,San Diego State,New Mexico State,home,0.5571936883448313,0.5571936883448313,5.719368834483129,195,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401310699,New Mexico State,San Diego State,away,0.4428063116551687,0.4428063116551687,-5.719368834483129,195,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309841,Arizona,BYU,home,0.32758547388884074,0.32758547388884074,-17.241452611115925,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309841,BYU,Arizona,away,0.6724145261111593,0.6724145261111593,17.241452611115925,188,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
2021,01,401309837,California,Nevada,home,0.4823387321345417,0.4823387321345417,-1.7661267865458297,174,cfbd_cache/pbp_history/2021/plays_week_01.json.gz
