season,source,team,snapshot_prev,snapshot_latest,days_between,prev_rating,latest_rating,rating_change,prev_rank,latest_rank,rank_change,rating_change_7d,rank_change_7d,rating_change_30d,rank_change_30d,best_rating,worst_rating,rating_range,snapshots_available
2026,KFord,Charlotte,2026-07-10,2026-07-11,1,-22.7,-22.7,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,-22.7,-22.7,0.0,40
2026,KFord,Cincinnati,2026-07-10,2026-07-11,1,6.7,6.7,0.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,0.0,40
2026,KFord,Clemson,2026-07-10,2026-07-11,1,10.8,10.8,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,0.0,40
2026,KFord,Coastal Carolina,2026-07-10,2026-07-11,1,-16.1,-16.1,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,-16.1,-16.1,0.0,40
2026,KFord,Colorado,2026-07-10,2026-07-11,1,-2.6,-2.6,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,-2.6,-2.6,0.0,40
2026,KFord,Colorado State,2026-07-10,2026-07-11,1,-13.5,-13.5,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,-13.5,-13.5,0.0,40
2026,KFord,Connecticut,2026-07-10,2026-07-11,1,-2.8,-2.8,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,-2.8,-2.8,0.0,40
2026,KFord,Delaware,2026-07-10,2026-07-11,1,-14.3,-14.3,0.0,118.0,118.0,0.0,0.0,0.0,0.0,0.0,-14.3,-14.3,0.0,40
2026,KFord,Duke,2026-07-10,2026-07-11,1,5.9,5.9,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,5.9,5.9,0.0,40
2026,KFord,East Carolina,2026-07-10,2026-07-11,1,3.2,3.2,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,40
2026,KFord,Eastern Michigan,2026-07-10,2026-07-11,1,-15.7,-15.7,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,-15.7,-15.7,0.0,40
2026,KFord,Florida,2026-07-10,2026-07-11,1,9.5,9.5,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,40
2026,KFord,Florida Atlantic,2026-07-10,2026-07-11,1,-12.8,-12.8,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,-12.8,-12.8,0.0,40
2026,KFord,Florida International,2026-07-10,2026-07-11,1,-10.9,-10.9,0.0,101.0,101.0,0.0,0.0,0.0,0.0,0.0,-10.9,-10.9,0.0,40
2026,KFord,Florida State,2026-07-10,2026-07-11,1,10.8,10.8,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,0.0,40
2026,KFord,Fresno State,2026-07-10,2026-07-11,1,-5.0,-5.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,40
2026,KFord,Georgia,2026-07-10,2026-07-11,1,22.5,22.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,22.5,22.5,0.0,40
2026,KFord,Georgia Southern,2026-07-10,2026-07-11,1,-12.4,-12.4,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,-12.4,-12.4,0.0,40
2026,KFord,Georgia State,2026-07-10,2026-07-11,1,-19.5,-19.5,0.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,-19.5,-19.5,0.0,40
2026,KFord,Georgia Tech,2026-07-10,2026-07-11,1,7.9,7.9,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,0.0,40
2026,KFord,Hawaii,2026-07-10,2026-07-11,1,-5.7,-5.7,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,-5.7,-5.7,0.0,40
2026,KFord,Houston,2026-07-10,2026-07-11,1,4.7,4.7,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,0.0,40
2026,KFord,Illinois,2026-07-10,2026-07-11,1,11.0,11.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,40
2026,KFord,Indiana,2026-07-10,2026-07-11,1,30.7,30.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.7,30.7,0.0,40
2026,KFord,Iowa,2026-07-10,2026-07-11,1,16.4,16.4,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,16.4,16.4,0.0,40
2026,KFord,Iowa State,2026-07-10,2026-07-11,1,9.0,9.0,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,40
2026,KFord,Jacksonville State,2026-07-10,2026-07-11,1,-11.2,-11.2,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,-11.2,-11.2,0.0,40
2026,KFord,James Madison,2026-07-10,2026-07-11,1,9.6,9.6,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,0.0,40
2026,KFord,Kansas,2026-07-10,2026-07-11,1,5.5,5.5,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,40
2026,KFord,Kansas State,2026-07-10,2026-07-11,1,8.4,8.4,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,8.4,8.4,0.0,40
2026,KFord,Kennesaw State,2026-07-10,2026-07-11,1,-7.1,-7.1,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,-7.1,-7.1,0.0,40
2026,KFord,Kent State,2026-07-10,2026-07-11,1,-21.3,-21.3,0.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,-21.3,-21.3,0.0,40
2026,KFord,Kentucky,2026-07-10,2026-07-11,1,5.0,5.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,40
2026,KFord,LSU,2026-07-10,2026-07-11,1,12.4,12.4,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,0.0,40
2026,KFord,Liberty,2026-07-10,2026-07-11,1,-10.4,-10.4,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,-10.4,-10.4,0.0,40
2026,KFord,Louisiana,2026-07-10,2026-07-11,1,-11.2,-11.2,0.0,102.0,102.0,0.0,0.0,0.0,0.0,0.0,-11.2,-11.2,0.0,40
2026,KFord,Louisiana Tech,2026-07-10,2026-07-11,1,-6.7,-6.7,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,-6.7,-6.7,0.0,40
2026,KFord,Louisville,2026-07-10,2026-07-11,1,10.7,10.7,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,0.0,40
2026,KFord,Marshall,2026-07-10,2026-07-11,1,-8.0,-8.0,0.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,0.0,40
2026,KFord,Maryland,2026-07-10,2026-07-11,1,-1.3,-1.3,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,-1.3,-1.3,0.0,40
2026,KFord,Massachusetts,2026-07-10,2026-07-11,1,-32.8,-32.8,0.0,136.0,136.0,0.0,0.0,0.0,0.0,0.0,-32.8,-32.8,0.0,40
2026,KFord,Memphis,2026-07-10,2026-07-11,1,3.6,3.6,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,40
2026,KFord,Miami-FL,2026-07-10,2026-07-11,1,22.0,22.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,40
2026,KFord,Miami-OH,2026-07-10,2026-07-11,1,-6.7,-6.7,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,-6.7,-6.7,0.0,40
2026,KFord,Michigan,2026-07-10,2026-07-11,1,15.9,15.9,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,15.9,15.9,0.0,40
2026,KFord,Michigan State,2026-07-10,2026-07-11,1,1.5,1.5,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,40
2026,KFord,Middle Tennessee,2026-07-10,2026-07-11,1,-18.9,-18.9,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,-18.9,-18.9,0.0,40
2026,KFord,Minnesota,2026-07-10,2026-07-11,1,2.1,2.1,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,40
2026,KFord,Mississippi State,2026-07-10,2026-07-11,1,5.5,5.5,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,40
2026,KFord,Missouri,2026-07-10,2026-07-11,1,14.3,14.3,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,0.0,40
2026,KFord,Missouri State,2026-07-10,2026-07-11,1,-12.4,-12.4,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,-12.4,-12.4,0.0,40
2026,KFord,NC State,2026-07-10,2026-07-11,1,4.6,4.6,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,4.6,4.6,0.0,40
2026,KFord,Navy,2026-07-10,2026-07-11,1,-0.6,-0.6,0.0,69.0,69.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,40
2026,KFord,Nebraska,2026-07-10,2026-07-11,1,7.7,7.7,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,0.0,40
2026,KFord,Nevada,2026-07-10,2026-07-11,1,-15.1,-15.1,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,-15.1,-15.1,0.0,40
2026,KFord,New Mexico,2026-07-10,2026-07-11,1,-3.2,-3.2,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,-3.2,-3.2,0.0,40
2026,KFord,New Mexico State,2026-07-10,2026-07-11,1,-17.9,-17.9,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,-17.9,-17.9,0.0,40
2026,KFord,North Carolina,2026-07-10,2026-07-11,1,-6.2,-6.2,0.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,-6.2,-6.2,0.0,40
2026,KFord,North Texas,2026-07-10,2026-07-11,1,7.6,7.6,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,0.0,40
2026,KFord,Northern Illinois,2026-07-10,2026-07-11,1,-16.2,-16.2,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,-16.2,-16.2,0.0,40
2026,KFord,Northwestern,2026-07-10,2026-07-11,1,3.6,3.6,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,0.0,40
2026,KFord,Notre Dame,2026-07-10,2026-07-11,1,27.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,40
2026,KFord,Ohio,2026-07-10,2026-07-11,1,-4.5,-4.5,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,-4.5,-4.5,0.0,40
2026,KFord,Ohio State,2026-07-10,2026-07-11,1,30.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,40
2026,KFord,Oklahoma,2026-07-10,2026-07-11,1,18.1,18.1,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,18.1,18.1,0.0,40
2026,KFord,Oklahoma State,2026-07-10,2026-07-11,1,-12.2,-12.2,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,-12.2,-12.2,0.0,40
2026,KFord,Old Dominion,2026-07-10,2026-07-11,1,3.0,3.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,40
2026,KFord,Ole Miss,2026-07-10,2026-07-11,1,18.9,18.9,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,18.9,18.9,0.0,40
2026,KFord,Oregon,2026-07-10,2026-07-11,1,26.5,26.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,26.5,26.5,0.0,40
2026,KFord,Oregon State,2026-07-10,2026-07-11,1,-11.8,-11.8,0.0,108.0,108.0,0.0,0.0,0.0,0.0,0.0,-11.8,-11.8,0.0,40
2026,KFord,Penn State,2026-07-10,2026-07-11,1,16.9,16.9,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.9,16.9,0.0,40
2026,KFord,Pittsburgh,2026-07-10,2026-07-11,1,9.0,9.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,40
2026,KFord,Purdue,2026-07-10,2026-07-11,1,-3.9,-3.9,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,-3.9,-3.9,0.0,40
2026,KFord,Rice,2026-07-10,2026-07-11,1,-17.4,-17.4,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,-17.4,-17.4,0.0,40
2026,KFord,Rutgers,2026-07-10,2026-07-11,1,2.3,2.3,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.0,40
2026,KFord,SMU,2026-07-10,2026-07-11,1,12.1,12.1,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,12.1,12.1,0.0,40
2026,KFord,Sam Houston,2026-07-10,2026-07-11,1,-25.2,-25.2,0.0,135.0,135.0,0.0,0.0,0.0,0.0,0.0,-25.2,-25.2,0.0,40
2026,KFord,San Diego State,2026-07-10,2026-07-11,1,-0.5,-0.5,0.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,40
2026,KFord,San Jose State,2026-07-10,2026-07-11,1,-13.8,-13.8,0.0,116.0,116.0,0.0,0.0,0.0,0.0,0.0,-13.8,-13.8,0.0,40
2026,KFord,South Alabama,2026-07-10,2026-07-11,1,-11.2,-11.2,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,-11.2,-11.2,0.0,40
2026,KFord,South Carolina,2026-07-10,2026-07-11,1,9.1,9.1,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,9.1,9.1,0.0,40
2026,KFord,South Florida,2026-07-10,2026-07-11,1,11.7,11.7,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,0.0,40
2026,KFord,Southern Miss,2026-07-10,2026-07-11,1,-9.0,-9.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,-9.0,-9.0,0.0,40
2026,KFord,Stanford,2026-07-10,2026-07-11,1,-4.9,-4.9,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,-4.9,-4.9,0.0,40
2026,KFord,Syracuse,2026-07-10,2026-07-11,1,-8.2,-8.2,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,-8.2,-8.2,0.0,40
2026,KFord,TCU,2026-07-10,2026-07-11,1,9.0,9.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,40
2026,KFord,Temple,2026-07-10,2026-07-11,1,-9.6,-9.6,0.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,-9.6,-9.6,0.0,40
2026,KFord,Tennessee,2026-07-10,2026-07-11,1,14.9,14.9,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,14.9,14.9,0.0,40
2026,KFord,Texas,2026-07-10,2026-07-11,1,18.0,18.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,40
2026,KFord,Texas A&M,2026-07-10,2026-07-11,1,20.2,20.2,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,20.2,20.2,0.0,40
2026,KFord,Texas State,2026-07-10,2026-07-11,1,-3.6,-3.6,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,-3.6,-3.6,0.0,40
2026,KFord,Texas Tech,2026-07-10,2026-07-11,1,25.7,25.7,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,25.7,25.7,0.0,40
2026,KFord,Toledo,2026-07-10,2026-07-11,1,3.5,3.5,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,40
2026,KFord,Troy,2026-07-10,2026-07-11,1,-8.0,-8.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,-8.0,-8.0,0.0,40
2026,KFord,Tulane,2026-07-10,2026-07-11,1,3.7,3.7,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,40
2026,KFord,Tulsa,2026-07-10,2026-07-11,1,-14.8,-14.8,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,-14.8,-14.8,0.0,40
2026,KFord,UAB,2026-07-10,2026-07-11,1,-16.1,-16.1,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,-16.1,-16.1,0.0,40
2026,KFord,UCLA,2026-07-10,2026-07-11,1,-1.5,-1.5,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1.5,0.0,40
2026,KFord,UL-Monroe,2026-07-10,2026-07-11,1,-20.5,-20.5,0.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,-20.5,-20.5,0.0,40
2026,KFord,UNLV,2026-07-10,2026-07-11,1,-0.6,-0.6,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,40
2026,KFord,USC,2026-07-10,2026-07-11,1,19.2,19.2,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,19.2,19.2,0.0,40
2026,KFord,UTEP,2026-07-10,2026-07-11,1,-17.9,-17.9,0.0,126.0,126.0,0.0,0.0,0.0,0.0,0.0,-17.9,-17.9,0.0,40
2026,KFord,UTSA,2026-07-10,2026-07-11,1,-0.6,-0.6,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.6,0.0,40
2026,KFord,Utah,2026-07-10,2026-07-11,1,21.1,21.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,21.1,21.1,0.0,40
2026,KFord,Utah State,2026-07-10,2026-07-11,1,-3.6,-3.6,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,-3.6,-3.6,0.0,40
2026,KFord,Vanderbilt,2026-07-10,2026-07-11,1,17.8,17.8,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,17.8,17.8,0.0,40
2026,KFord,Virginia,2026-07-10,2026-07-11,1,7.5,7.5,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,40
2026,KFord,Virginia Tech,2026-07-10,2026-07-11,1,-1.8,-1.8,0.0,73.0,73.0,0.0,0.0,0.0,0.0,0.0,-1.8,-1.8,0.0,40
2026,KFord,Wake Forest,2026-07-10,2026-07-11,1,1.3,1.3,0.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,40
2026,KFord,Washington,2026-07-10,2026-07-11,1,14.6,14.6,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,14.6,14.6,0.0,40
2026,KFord,Washington State,2026-07-10,2026-07-11,1,0.0,0.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
2026,KFord,West Virginia,2026-07-10,2026-07-11,1,-3.5,-3.5,0.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,-3.5,-3.5,0.0,40
2026,KFord,Western Kentucky,2026-07-10,2026-07-11,1,-7.9,-7.9,0.0,93.0,93.0,0.0,0.0,0.0,0.0,0.0,-7.9,-7.9,0.0,40
2026,KFord,Western Michigan,2026-07-10,2026-07-11,1,-6.1,-6.1,0.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,-6.1,-6.1,0.0,40
2026,KFord,Wisconsin,2026-07-10,2026-07-11,1,3.3,3.3,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,0.0,40
2026,KFord,Wyoming,2026-07-10,2026-07-11,1,-11.8,-11.8,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,-11.8,-11.8,0.0,40
2026,Massey Power,Air Force,2026-07-10,2026-07-11,1,47.49,47.49,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,47.49,47.49,0.0,40
2026,Massey Power,Akron,2026-07-10,2026-07-11,1,36.08,36.08,0.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,36.08,36.08,0.0,40
2026,Massey Power,Alabama,2026-07-10,2026-07-11,1,71.38,71.38,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,71.38,71.38,0.0,40
2026,Massey Power,Appalachian State,2026-07-10,2026-07-11,1,42.5,42.5,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,42.5,42.5,0.0,40
2026,Massey Power,Arizona,2026-07-10,2026-07-11,1,62.74,62.74,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,62.74,62.74,0.0,40
2026,Massey Power,Arizona State,2026-07-10,2026-07-11,1,60.06,60.06,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,60.06,60.06,0.0,40
2026,Massey Power,Arkansas,2026-07-10,2026-07-11,1,60.01,60.01,0.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,60.01,60.01,0.0,40
2026,Massey Power,Arkansas State,2026-07-10,2026-07-11,1,41.33,41.33,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,41.33,41.33,0.0,40
2026,Massey Power,Army,2026-07-10,2026-07-11,1,51.83,51.83,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,51.83,51.83,0.0,40
2026,Massey Power,Auburn,2026-07-10,2026-07-11,1,62.57,62.57,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,62.57,62.57,0.0,40
2026,Massey Power,BYU,2026-07-10,2026-07-11,1,65.13,65.13,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,65.13,65.13,0.0,40
2026,Massey Power,Ball State,2026-07-10,2026-07-11,1,35.92,35.92,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,35.92,35.92,0.0,40
2026,Massey Power,Baylor,2026-07-10,2026-07-11,1,58.11,58.11,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,58.11,58.11,0.0,40
2026,Massey Power,Boise State,2026-07-10,2026-07-11,1,57.11,57.11,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,57.11,57.11,0.0,40
2026,Massey Power,Boston College,2026-07-10,2026-07-11,1,52.05,52.05,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,52.05,52.05,0.0,40
2026,Massey Power,Bowling Green,2026-07-10,2026-07-11,1,41.78,41.78,0.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,41.78,41.78,0.0,40
2026,Massey Power,Buffalo,2026-07-10,2026-07-11,1,39.44,39.44,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,39.44,39.44,0.0,40
2026,Massey Power,California,2026-07-10,2026-07-11,1,54.09,54.09,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,54.09,54.09,0.0,40
2026,Massey Power,Central Florida,2026-07-10,2026-07-11,1,55.43,55.43,0.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,55.43,55.43,0.0,40
2026,Massey Power,Central Michigan,2026-07-10,2026-07-11,1,41.72,41.72,0.0,111.0,111.0,0.0,0.0,0.0,0.0,0.0,41.72,41.72,0.0,40
2026,Massey Power,Charlotte,2026-07-10,2026-07-11,1,35.37,35.37,0.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,35.37,35.37,0.0,40
2026,Massey Power,Cincinnati,2026-07-10,2026-07-11,1,57.86,57.86,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,57.86,57.86,0.0,40
2026,Massey Power,Clemson,2026-07-10,2026-07-11,1,63.45,63.45,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,63.45,63.45,0.0,40
2026,Massey Power,Coastal Carolina,2026-07-10,2026-07-11,1,41.07,41.07,0.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,41.07,41.07,0.0,40
2026,Massey Power,Colorado,2026-07-10,2026-07-11,1,54.34,54.34,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,54.34,54.34,0.0,40
2026,Massey Power,Colorado State,2026-07-10,2026-07-11,1,41.29,41.29,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,41.29,41.29,0.0,40
2026,Massey Power,Connecticut,2026-07-10,2026-07-11,1,45.96,45.96,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,45.96,45.96,0.0,40
2026,Massey Power,Delaware,2026-07-10,2026-07-11,1,36.57,36.57,0.0,127.0,127.0,0.0,0.0,0.0,0.0,0.0,36.57,36.57,0.0,40
2026,Massey Power,Duke,2026-07-10,2026-07-11,1,59.19,59.19,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,59.19,59.19,0.0,40
2026,Massey Power,East Carolina,2026-07-10,2026-07-11,1,54.62,54.62,0.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,54.62,54.62,0.0,40
2026,Massey Power,Eastern Michigan,2026-07-10,2026-07-11,1,38.39,38.39,0.0,124.0,124.0,0.0,0.0,0.0,0.0,0.0,38.39,38.39,0.0,40
2026,Massey Power,Florida,2026-07-10,2026-07-11,1,61.67,61.67,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,61.67,61.67,0.0,40
2026,Massey Power,Florida Atlantic,2026-07-10,2026-07-11,1,41.9,41.9,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,41.9,41.9,0.0,40
2026,Massey Power,Florida International,2026-07-10,2026-07-11,1,38.59,38.59,0.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,38.59,38.59,0.0,40
2026,Massey Power,Florida State,2026-07-10,2026-07-11,1,60.54,60.54,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,60.54,60.54,0.0,40
2026,Massey Power,Fresno State,2026-07-10,2026-07-11,1,50.82,50.82,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.0,50.82,50.82,0.0,40
2026,Massey Power,Georgia,2026-07-10,2026-07-11,1,73.87,73.87,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,73.87,73.87,0.0,40
2026,Massey Power,Georgia Southern,2026-07-10,2026-07-11,1,43.06,43.06,0.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,43.06,43.06,0.0,40
2026,Massey Power,Georgia State,2026-07-10,2026-07-11,1,37.59,37.59,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,37.59,37.59,0.0,40
2026,Massey Power,Georgia Tech,2026-07-10,2026-07-11,1,59.96,59.96,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,59.96,59.96,0.0,40
2026,Massey Power,Hawaii,2026-07-10,2026-07-11,1,46.07,46.07,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,46.07,46.07,0.0,40
2026,Massey Power,Houston,2026-07-10,2026-07-11,1,58.01,58.01,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,58.01,58.01,0.0,40
2026,Massey Power,Illinois,2026-07-10,2026-07-11,1,63.08,63.08,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,63.08,63.08,0.0,40
2026,Massey Power,Indiana,2026-07-10,2026-07-11,1,78.68,78.68,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,78.68,78.68,0.0,40
2026,Massey Power,Iowa,2026-07-10,2026-07-11,1,67.36,67.36,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,67.36,67.36,0.0,40
2026,Massey Power,Iowa State,2026-07-10,2026-07-11,1,63.87,63.87,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,63.87,63.87,0.0,40
2026,Massey Power,Jacksonville State,2026-07-10,2026-07-11,1,42.8,42.8,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,42.8,42.8,0.0,40
