path,book,rows_for_book,market_types,stage2_matrix_candidate
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+525,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+531,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+54.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+541,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+5455,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+550,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+554,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+56.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+57.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+575,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+586,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+59.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+6.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+600,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+6000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+601,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+63.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+650,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+659,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+66.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+670,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+675,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+7,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+7.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+700,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+7234,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+724,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+750,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+7500,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+8.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+800,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+825,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+850,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+859,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+865,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+897,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+9.5,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+900,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+9000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+902,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+950,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+980,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,+981,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-0.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-10,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-10.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-10000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-100000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-101,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1010,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-102,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-103,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-104,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-105,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1050,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-106,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-107,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-108,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-10870,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-109,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-11.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-110,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-111,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1115,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-112,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-11200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-113,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-114,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-115,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1150,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-116,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-117,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-118,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-119,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-120,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-121,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-122,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-123,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1235,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-124,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-125,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1250,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-126,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-127,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-128,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-129,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-13.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-130,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1300,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-131,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-132,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-133,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-134,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-135,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-136,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-137,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-138,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-139,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-14.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-140,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1400,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-141,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-142,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-143,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-145,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1450,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-146,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-148,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-150,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-151,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-153,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-154,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-155,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-156,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-157,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-159,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-16.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-160,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1600,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-163,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-165,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-166,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1667,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-167,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-17,2.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-17.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-170,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-171,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-172,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1724,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-173,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-175,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1750,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-177,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-180,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1818,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-182,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1850,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-186,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-188,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1887,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-19.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-193,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-195,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-1950,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-199,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-20,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-20.5,3.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-200,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-20000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-200000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-205,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2083,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-21.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-210,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2100,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-212,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-215,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-217,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-22.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-220,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-225,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-228,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-229,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-23.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-230,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2326,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-238,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-24,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-24.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-240,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-245,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-25.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-250,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2500,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-260,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-265,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-270,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-28.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-280,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2800,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-2865,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-290,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-298,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-3.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-30.5,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-300,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-3000,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-301,1.0,spread | total | moneyline | first_half | second_half,True
/Users/jameslindesmith/NCAAF_AUTO/SGO/sgo_ncaaf_events_raw.json,-3030,1.0,spread | total | moneyline | first_half | second_half,True
