season,week,ranking_date,team,actual_cfp_rank,raw_game_control,game_control,game_control_rank,game_control_index,wins,losses,game_control_method,championship_wins_power,championship_wins_g6,quality_wins,top25_wins,prior_top25_wins,provisional_top25_wins,avg_capped_mov,avg_weighted_mol,bad_losses,sos,source_url,notes
2024,1,2024-11-05,Houston,26,0.41914826335711625,0.42714943913606973,103,-7.285056086393027,4,5,PBP AUC + 0.35*(SOS-.500),0,0,1,1,0,1,10.0,20.582857142857144,2,0.5228605022255814,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Illinois,26,0.5129202752992944,0.5144876207945913,59,1.4487620794591316,5,3,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,9.8,11.466666666666667,0,0.5044781299865625,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Indiana,8,0.7323025301499135,0.7151752773390669,5,21.517527733906693,8,0,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,18.75,0.0,0,0.4510649919690098,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Iowa,26,0.5765864276938943,0.5865647263050054,28,8.656472630500545,5,3,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,19.4,11.17142857142857,1,0.5285094246031745,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Iowa State,17,0.5615468254690541,0.5676921863912008,37,6.769218639120078,6,1,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,13.0,0.9,0,0.5175581740632762,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Jacksonville State,26,0.5504758100829159,0.5150272113725984,58,1.5027211372598437,5,3,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,18.8,21.366666666666664,2,0.39871828939909293,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,James Madison,26,0.6545285410363214,0.6308568431905164,16,13.085684319051637,5,2,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,20.0,7.242857142857143,0,0.4323665775834143,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Kansas,26,0.5465267716848095,0.5684674368397603,36,6.846743683976031,1,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,21.0,4.652380952380953,2,0.562687614728431,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Kansas State,19,0.5687279792426049,0.5732626394608589,32,7.326263946085887,6,2,PBP AUC + 0.35*(SOS-.500),0,0,2,1,0,1,12.5,11.31111111111111,1,0.5129561720521542,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Kennesaw State,26,0.32241062900047274,0.3294106998621507,127,-17.058930013784927,1,6,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,3.0,18.354761904761904,2,0.520000202461937,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Kent State,26,0.20996192833574887,0.23521207005910488,134,-26.478792994089513,0,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,0.0,26.404081632653057,3,0.5721432620667315,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Kentucky,26,0.487682146657769,0.49984208933854496,65,-0.015791066145504074,3,6,PBP AUC + 0.35*(SOS-.500),0,0,2,1,0,1,15.0,13.842857142857142,2,0.5347426933736457,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,LSU,15,0.5762078181648412,0.5911064990878278,25,9.110649908782776,5,2,PBP AUC + 0.35*(SOS-.500),0,0,2,1,0,2,13.0,9.655555555555555,1,0.5425676597799614,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Liberty,26,0.47679091130537105,0.4274272098062529,102,-7.257279019374713,4,2,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,10.5,6.428571428571429,1,0.3589608528596624,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Louisiana,26,0.5897318663020481,0.5669094456671274,39,6.6909445667127425,6,1,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,1,10.0,6.4,0,0.43479308390022675,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Louisiana Tech,26,0.48782910589455447,0.4477191521908508,93,-5.228084780914921,2,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,12.5,5.98,4,0.38540013227513226,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Louisville,22,0.5025270685723262,0.541669657031321,45,4.166965703132098,5,3,PBP AUC + 0.35*(SOS-.500),0,0,2,1,0,0,10.6,4.666666666666667,0,0.6118359670256992,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Marshall,26,0.5649294713257094,0.5729531260036299,33,7.2953126003629905,4,3,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,10.5,13.881481481481481,0,0.5229247276512015,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Maryland,26,0.4384296653559908,0.4477348797256893,92,-5.226512027431069,3,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,12.0,15.975,2,0.5265863267705672,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Massachusetts,26,0.3280786323222848,0.32191579218623034,128,-17.808420781376967,0,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,0.0,20.514285714285712,5,0.48239188532555877,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Memphis,26,0.6016968557182312,0.5675864059827814,38,6.758640598278143,6,2,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,12.833333333333334,9.371428571428572,1,0.40254157218442926,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Miami (OH),26,0.4975387559402868,0.48754640309637143,73,-1.2453596903628572,4,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,13.75,11.142857142857142,1,0.47145042044595614,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Miami-FL,4,0.6265052184333076,0.6193085096958003,20,11.930850969580032,8,0,PBP AUC + 0.35*(SOS-.500),0,0,3,1,0,1,14.625,0.0,0,0.47943797503569324,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Michigan,26,0.5089026564407236,0.5334186682638342,49,3.3418668263834217,5,4,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,8.6,12.125,1,0.5700457480660303,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Michigan State,26,0.4393791227566486,0.47269467013686606,80,-2.7305329863133943,3,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,7.0,13.483492063492061,1,0.5951872782291928,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Middle Tennessee,26,0.30505389344399825,0.3013741646080194,130,-19.86258353919806,2,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,8.0,25.43809523809524,1,0.4894864890400605,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Minnesota,26,0.5334757259483324,0.5317998620263746,50,3.1799862026374637,5,3,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,12.2,6.722222222222222,1,0.4952118173658352,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Mississippi State,26,0.31818244883120206,0.33910248438014384,124,-16.089751561985615,1,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,21.0,15.530612244897961,2,0.5597715301398336,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Missouri,24,0.5105283020360256,0.5063508880148616,61,0.6350888014861611,5,2,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,11.0,26.0,0,0.4880645313681028,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,NC State,26,0.4461385633742097,0.4428033699218287,94,-5.719663007817127,4,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,9.75,14.628571428571428,1,0.4904708758503401,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Navy,26,0.6252094925419506,0.5958088642350723,24,9.580886423507229,5,2,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,19.2,21.35,1,0.4159982048374905,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Nebraska,26,0.5454502254406951,0.5507641721999543,42,5.076417219995433,4,4,PBP AUC + 0.35*(SOS-.500),0,0,1,1,0,0,16.0,11.549999999999999,1,0.515182705026455,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Nevada,26,0.4199419329914289,0.42031570209783686,106,-7.968429790216314,2,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,3.5,11.024489795918369,2,0.5010679117325942,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,New Mexico,26,0.4205587432936977,0.3697245832407876,117,-13.027541675921238,3,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,10.0,17.860000000000003,4,0.35475954270597126,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,New Mexico State,26,0.3567975536276317,0.33399662770170574,125,-16.600337229829425,1,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,3.0,24.839999999999996,3,0.43485449735449727,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,North Carolina,26,0.5491674369258754,0.5553931520383093,40,5.53931520383093,4,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,15.5,7.903571428571428,1,0.5177877574640967,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,North Texas,26,0.479505714715729,0.46643362476863903,83,-3.3566375231360968,4,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,15.0,17.766666666666666,0,0.462651171579743,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Northern Illinois,26,0.48478521801112345,0.47328283233463064,79,-2.6717167665369357,3,4,PBP AUC + 0.35*(SOS-.500),0,0,1,1,0,1,8.666666666666666,4.660714285714286,3,0.4671360409243062,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Northwestern,26,0.455689831885403,0.46390639107852466,84,-3.609360892147534,3,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,11.333333333333334,15.600000000000003,2,0.523475883408919,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Notre Dame,10,0.6822198250090095,0.6763842181968401,9,17.638421819684012,7,1,PBP AUC + 0.35*(SOS-.500),0,0,3,2,0,1,17.0,2.1142857142857143,1,0.4833268376795163,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Ohio,26,0.5051354741330704,0.48482368274985044,74,-1.5176317250149562,4,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,12.5,20.974603174603175,2,0.4419663103336573,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Ohio State,2,0.7069368251608946,0.7258182735735931,2,22.58182735735931,7,1,PBP AUC + 0.35*(SOS-.500),0,0,4,1,0,0,16.571428571428573,0.6,0,0.5539469954648526,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Oklahoma,26,0.45775269464003177,0.4789132022458518,77,-2.108679775414818,4,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,11.5,15.460714285714287,0,0.5604585931594859,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Oklahoma State,26,0.3943031311660722,0.4075822110271833,108,-9.241778897281671,2,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,14.5,12.457142857142857,3,0.5379402281746032,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Old Dominion,26,0.5078862877832465,0.4998271395697773,66,-0.01728604302226877,4,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,10.25,9.193650793650793,3,0.4769738622472308,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Ole Miss,16,0.7468529392304221,0.7507033856589934,1,25.07033856589934,6,2,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,1,19.5,2.942857142857143,1,0.511001275510204,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Oregon,1,0.7129894477586523,0.7250315369708803,3,22.50315369708803,8,0,PBP AUC + 0.35*(SOS-.500),0,0,4,2,0,2,16.25,0.0,0,0.5344059691777945,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Oregon State,26,0.4692935855220098,0.4617285108810423,86,-3.8271489118957724,3,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,15.333333333333334,18.213492063492065,2,0.4783855010258071,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Penn State,6,0.5902269865596372,0.5866783042587848,27,8.667830425878476,7,1,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,13.857142857142858,4.8999999999999995,0,0.48986090771185015,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Pittsburgh,18,0.5390024616375245,0.5456298000728986,44,4.5629800072898625,6,1,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,1,9.833333333333334,16.099999999999998,0,0.5189352526724975,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Purdue,26,0.2635140813661686,0.28915998556117994,131,-21.084001443882006,0,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,0.0,21.681632653061225,4,0.5732740119857467,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Rice,26,0.4221229018981031,0.43782427011900255,99,-6.217572988099746,2,6,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,8.0,12.609259259259261,2,0.5448610520597127,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Rutgers,26,0.4477168053275978,0.43743820083024326,100,-6.2561799169756735,3,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,9.0,17.069444444444443,4,0.4706325585789871,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,SMU,13,0.6589828301897126,0.6673027293299243,12,16.730272932992428,7,1,PBP AUC + 0.35*(SOS-.500),0,0,3,2,0,0,13.857142857142858,1.7999999999999998,0,0.5237711404006047,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Sam Houston,26,0.5308490554692186,0.49820654968218153,67,-0.1793450317818468,6,2,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,1,11.333333333333334,24.09285714285714,1,0.40673569775132273,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,San Diego State,26,0.4125344212646992,0.4097213307507158,107,-9.027866924928418,2,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,3.0,14.114285714285714,3,0.49196259853147606,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,San José State,26,0.5320218639872147,0.5033737867007446,62,0.3373786700744619,4,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,11.25,10.242857142857142,1,0.4181483506100853,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,South Alabama,26,0.5005357869885132,0.5011677107649682,64,0.11677107649682439,3,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,19.333333333333332,10.36,0,0.5018054965041572,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,South Carolina,26,0.6168559823076878,0.6323460318190046,15,13.23460318190046,5,3,PBP AUC + 0.35*(SOS-.500),0,0,1,1,0,1,17.6,7.761904761904763,0,0.5442572843180481,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,South Florida,26,0.4021016254607405,0.4065713439036732,109,-9.342865609632678,3,4,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,17.333333333333332,21.05,0,0.5127706241226648,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Southern Miss,26,0.27037558915934745,0.2817053085471025,132,-21.82946914528975,0,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,0.0,21.029251700680273,2,0.5323706268221573,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Stanford,26,0.3304498828794904,0.3654541083351047,118,-13.454589166489528,1,7,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,2.0,19.32925170068027,3,0.6000120727303266,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Syracuse,26,0.4790745144890355,0.4903028885547111,72,-0.9697111445288897,5,2,PBP AUC + 0.35*(SOS-.500),0,0,3,0,0,1,7.2,11.3,1,0.5320810687590732,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,TCU,26,0.46752657827481925,0.46181828627746474,85,-3.818171372253526,4,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,1,6.25,8.097222222222221,3,0.4836905942932728,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Temple,26,0.3578607623024572,0.3517141022495472,121,-14.82858977504528,2,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.0,21.16428571428571,3,0.4824381141345427,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Tennessee,7,0.6312317867371027,0.6239294908187353,18,12.392949081873528,6,1,PBP AUC + 0.35*(SOS-.500),0,0,1,1,0,1,12.5,5.0,1,0.4791362973760932,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Texas,5,0.7077022747332176,0.7134264696002075,6,21.34264696002075,7,1,PBP AUC + 0.35*(SOS-.500),0,0,4,0,0,0,18.142857142857142,10.714285714285715,0,0.5163548424771142,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Texas A&M,14,0.5850030312153662,0.5980742944428794,23,9.80742944428794,6,2,PBP AUC + 0.35*(SOS-.500),0,0,2,2,0,1,11.5,14.3,0,0.5373464663643235,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Texas State,26,0.629198760555291,0.6292962084850802,17,12.929620848508016,3,4,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,21.0,4.482539682539683,1,0.5002784226565405,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Texas Tech,26,0.5477014617033296,0.5728802398117951,34,7.288023981179514,5,3,PBP AUC + 0.35*(SOS-.500),0,0,4,1,0,1,7.8,13.333333333333334,2,0.5719393660241874,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Toledo,26,0.5534570057047349,0.5279850521663751,54,2.7985052166375146,5,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,10.8,11.666666666666666,2,0.4272229898904006,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Troy,26,0.38664814151708055,0.38202316218506993,112,-11.797683781493006,1,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,14.0,11.563492063492063,3,0.4867857733371126,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Tulane,26,0.6475372524406128,0.6457620788295017,13,14.576207882950165,6,2,PBP AUC + 0.35*(SOS-.500),0,0,2,0,0,0,15.5,10.3,1,0.4949280753968254,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,Tulsa,26,0.2896772466040725,0.2672774863527497,133,-23.272251364725026,2,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,2.0,27.0,3,0.4360006849962207,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UAB,26,0.3725196255409781,0.38556171737771283,111,-11.443828262228717,1,6,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,21.0,20.890476190476193,2,0.5372631195335277,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UCF,26,0.4530875908132166,0.4841803074137457,75,-1.581969258625432,3,5,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,14.333333333333334,9.919999999999998,1,0.5888363331443688,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UCLA,26,0.4191602509531859,0.46056360743466734,88,-3.943639256533266,3,5,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,4.333333333333333,11.777142857142858,0,0.6182953042328042,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UConn,26,0.5262440788530645,0.492100663674493,70,-0.7899336325506989,5,3,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.0,17.70952380952381,2,0.40244738520408163,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UL Monroe,26,0.4798209302425308,0.4608514952463101,87,-3.9148504753689917,4,3,PBP AUC + 0.35*(SOS-.500),0,0,1,0,0,0,11.0,23.4047619047619,1,0.4458016142965122,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UNLV,26,0.6205727442679596,0.6147633858023511,21,11.476338580235112,5,2,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,13.6,3.0285714285714285,0,0.4834018329554044,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,USC,26,0.5785640527639286,0.5881916513170673,26,8.819165131706729,4,5,PBP AUC + 0.35*(SOS-.500),0,0,1,1,0,1,16.5,3.4647619047619047,2,0.5275074244375392,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
2024,1,2024-11-05,UTEP,26,0.3580450196777512,0.3543208546645237,120,-14.567914533547633,1,7,PBP AUC + 0.35*(SOS-.500),0,0,0,0,0,0,9.0,15.579591836734693,3,0.4893595285336356,https://collegefootballplayoff.com/sports/2024/11/6/wk-x-wk-rankings-2024.aspx,Championship flags pending conference-title crosswalk
