week,date,away,home,away_rank,home_rank,away_rating,home_rating,hfa,hfa_source,stored_margin_home,stored_margin_key,rating_margin_home,diff_stored_minus_rating,stored_line,rating_line,issues
11,2026-11-14,Jacksonville State,Western Kentucky,97.0,85.0,-7.7,-5.3,2.8,home_team.hfa,5.2,projected_margin_home,5.2,0.0,Western Kentucky -5.2,Western Kentucky -5.2,
12,2026-11-17,Miami-OH,Kent State,81.0,128.0,-2.9,-20.1,2.1,home_team.hfa,-15.1,projected_margin_home,-15.100000000000003,3.552713678800501e-15,Miami-OH -15.1,Miami-OH -15.1,
12,2026-11-17,Ball State,Ohio,134.0,117.0,-25.2,-13.6,2.9,home_team.hfa,14.5,projected_margin_home,14.5,0.0,Ohio -14.5,Ohio -14.5,
12,2026-11-17,Eastern Michigan,Western Michigan,121.0,95.0,-15.0,-7.2,2.5,home_team.hfa,10.3,projected_margin_home,10.3,0.0,Western Michigan -10.3,Western Michigan -10.3,
12,2026-11-18,Central Michigan,Buffalo,113.0,110.0,-12.4,-11.9,2.8,home_team.hfa,3.3,projected_margin_home,3.3,0.0,Buffalo -3.3,Buffalo -3.3,
12,2026-11-18,Akron,Massachusetts,127.0,137.0,-19.5,-30.9,1.6,home_team.hfa,-9.8,projected_margin_home,-9.799999999999999,-1.7763568394002505e-15,Akron -9.8,Akron -9.8,
12,2026-11-18,Bowling Green,Toledo,115.0,108.0,-13.3,-11.5,2.6,home_team.hfa,4.4,projected_margin_home,4.4,0.0,Toledo -4.4,Toledo -4.4,
12,2026-11-19,Arkansas State,Louisiana Tech,101.0,99.0,-8.5,-8.3,2.4,home_team.hfa,2.6,projected_margin_home,2.599999999999999,8.881784197001252e-16,Louisiana Tech -2.6,Louisiana Tech -2.6,
12,2026-11-19,Rice,Temple,120.0,102.0,-14.7,-8.7,2.9,home_team.hfa,8.9,projected_margin_home,8.9,0.0,Temple -8.9,Temple -8.9,
12,2026-11-20,Iowa State,Central Florida,64.0,60.0,1.0,2.3,2.7,home_team.hfa,4.0,projected_margin_home,4.0,0.0,Central Florida -4.0,Central Florida -4.0,
12,2026-11-20,Virginia Tech,Miami-FL,32.0,8.0,9.4,21.0,1.7,home_team.hfa,13.3,projected_margin_home,13.299999999999999,1.7763568394002505e-15,Miami-FL -13.3,Miami-FL -13.3,
12,2026-11-21,UTEP,Air Force,129.0,79.0,-20.5,-2.4,3.2,home_team.hfa,21.3,projected_margin_home,21.3,0.0,Air Force -21.3,Air Force -21.3,
12,2026-11-21,Chattanooga,Alabama,,11.0,,18.2,3.2,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
12,2026-11-21,UL-Monroe,Appalachian State,132.0,111.0,-24.3,-12.1,1.8,home_team.hfa,14.0,projected_margin_home,14.000000000000002,-1.7763568394002505e-15,Appalachian State -14.0,Appalachian State -14.0,
12,2026-11-21,Oklahoma State,Arizona State,38.0,42.0,7.1,6.4,2.2,home_team.hfa,1.5,projected_margin_home,1.5000000000000009,-8.881784197001252e-16,Arizona State -1.5,Arizona State -1.5,
12,2026-11-21,East Carolina,Army,76.0,83.0,-2.0,-3.0,1.8,home_team.hfa,0.8,projected_margin_home,0.8,0.0,Army -0.8,Army -0.8,
12,2026-11-21,Samford,Auburn,,26.0,,11.2,2.6,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
12,2026-11-21,Texas Tech,Baylor,7.0,50.0,23.1,4.5,2.5,home_team.hfa,-16.1,projected_margin_home,-16.1,0.0,Texas Tech -16.1,Texas Tech -16.1,
12,2026-11-21,San Diego State,Boise State,71.0,39.0,-1.3,6.8,2.8,home_team.hfa,10.9,projected_margin_home,10.899999999999999,1.7763568394002505e-15,Boise State -10.9,Boise State -10.9,
12,2026-11-21,Syracuse,Boston College,69.0,73.0,-0.7,-1.5,1.9,home_team.hfa,1.1,projected_margin_home,1.0999999999999999,2.220446049250313e-16,Boston College -1.1,Boston College -1.1,
12,2026-11-21,Stanford,California,75.0,56.0,-1.9,3.7,2.8,home_team.hfa,8.4,projected_margin_home,8.399999999999999,1.7763568394002505e-15,California -8.4,California -8.4,
12,2026-11-21,Colorado,Cincinnati,65.0,50.0,0.9,4.5,2.1,home_team.hfa,5.7,projected_margin_home,5.7,0.0,Cincinnati -5.7,Cincinnati -5.7,
12,2026-11-21,Old Dominion,Connecticut,88.0,107.0,-5.8,-11.2,1.9,home_team.hfa,-3.5,projected_margin_home,-3.4999999999999996,-4.440892098500626e-16,Old Dominion -3.5,Old Dominion -3.5,
12,2026-11-21,Clemson,Duke,23.0,44.0,12.8,5.7,3.2,home_team.hfa,-3.9,projected_margin_home,-3.9000000000000004,4.440892098500626e-16,Clemson -3.9,Clemson -3.9,
12,2026-11-21,Vanderbilt,Florida,31.0,19.0,10.0,14.9,2.5,home_team.hfa,7.4,projected_margin_home,7.4,0.0,Florida -7.4,Florida -7.4,
12,2026-11-21,South Florida,Florida Atlantic,80.0,94.0,-2.8,-7.1,1.8,home_team.hfa,-2.5,projected_margin_home,-2.5,0.0,South Florida -2.5,South Florida -2.5,
12,2026-11-21,NC State,Florida State,48.0,35.0,4.9,8.8,1.9,home_team.hfa,5.8,projected_margin_home,5.800000000000001,-8.881784197001252e-16,Florida State -5.8,Florida State -5.8,
12,2026-11-21,Colorado State,Fresno State,99.0,78.0,-8.3,-2.3,2.7,home_team.hfa,8.7,projected_margin_home,8.700000000000001,-1.7763568394002505e-15,Fresno State -8.7,Fresno State -8.7,
12,2026-11-21,Wake Forest,Georgia Tech,58.0,43.0,3.6,6.0,1.4,home_team.hfa,3.8,projected_margin_home,3.8,0.0,Georgia Tech -3.8,Georgia Tech -3.8,
12,2026-11-21,Iowa,Illinois,22.0,33.0,13.6,9.3,1.5,home_team.hfa,-2.8,projected_margin_home,-2.799999999999999,-8.881784197001252e-16,Iowa -2.8,Iowa -2.8,
12,2026-11-21,Missouri State,Jacksonville State,126.0,97.0,-18.7,-7.7,2.5,home_team.hfa,13.5,projected_margin_home,13.5,0.0,Jacksonville State -13.5,Jacksonville State -13.5,
12,2026-11-21,BYU,Kansas,18.0,56.0,15.5,3.7,2.4,home_team.hfa,-9.4,projected_margin_home,-9.4,0.0,BYU -9.4,BYU -9.4,
12,2026-11-21,Arizona,Kansas State,30.0,29.0,10.2,10.4,3.8,home_team.hfa,4.0,projected_margin_home,4.000000000000001,-8.881784197001252e-16,Kansas State -4.0,Kansas State -4.0,
12,2026-11-21,Florida International,Kennesaw State,118.0,105.0,-13.7,-9.3,2.5,home_team.hfa,6.9,projected_margin_home,6.899999999999999,1.7763568394002505e-15,Kennesaw State -6.9,Kennesaw State -6.9,
12,2026-11-21,Western Kentucky,Liberty,85.0,92.0,-5.3,-6.4,3.5,home_team.hfa,2.4,projected_margin_home,2.3999999999999995,4.440892098500626e-16,Liberty -2.4,Liberty -2.4,
12,2026-11-21,Coastal Carolina,Louisiana,119.0,104.0,-13.8,-9.1,2.7,home_team.hfa,7.4,projected_margin_home,7.400000000000001,-8.881784197001252e-16,Louisiana -7.4,Louisiana -7.4,
12,2026-11-21,Pittsburgh,Louisville,41.0,27.0,6.5,11.0,2.9,home_team.hfa,7.4,projected_margin_home,7.4,0.0,Louisville -7.4,Louisville -7.4,
12,2026-11-21,Georgia State,Marshall,133.0,92.0,-25.1,-6.4,1.3,home_team.hfa,20.0,projected_margin_home,20.000000000000004,-3.552713678800501e-15,Marshall -20.0,Marshall -20.0,
12,2026-11-21,UCLA,Michigan,46.0,14.0,5.1,16.1,2.9,home_team.hfa,13.9,projected_margin_home,13.900000000000002,-1.7763568394002505e-15,Michigan -13.9,Michigan -13.9,
12,2026-11-21,Oregon,Michigan State,2.0,67.0,28.3,0.4,2.0,home_team.hfa,-25.9,projected_margin_home,-25.900000000000002,3.552713678800501e-15,Oregon -25.9,Oregon -25.9,
12,2026-11-21,Northwestern,Minnesota,49.0,45.0,4.6,5.2,2.4,home_team.hfa,3.0,projected_margin_home,3.0000000000000004,-4.440892098500626e-16,Minnesota -3.0,Minnesota -3.0,
12,2026-11-21,Tennessee Tech,Mississippi State,,52.0,,3.9,2.6,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
12,2026-11-21,Kentucky,Missouri,53.0,20.0,3.8,14.8,2.5,home_team.hfa,13.5,projected_margin_home,13.5,0.0,Missouri -13.5,Missouri -13.5,
12,2026-11-21,Memphis,Navy,70.0,63.0,-1.1,1.1,2.6,home_team.hfa,4.8,projected_margin_home,4.800000000000001,-8.881784197001252e-16,Navy -4.8,Navy -4.8,
12,2026-11-21,Ohio State,Nebraska,1.0,37.0,31.8,7.7,1.5,home_team.hfa,-22.6,projected_margin_home,-22.6,0.0,Ohio State -22.6,Ohio State -22.6,
12,2026-11-21,Hawaii,Nevada,84.0,112.0,-3.9,-12.2,2.1,home_team.hfa,-6.2,projected_margin_home,-6.199999999999999,-8.881784197001252e-16,Hawaii -6.2,Hawaii -6.2,
12,2026-11-21,Delaware,New Mexico State,114.0,123.0,-13.0,-16.4,3.0,home_team.hfa,-0.4,projected_margin_home,-0.3999999999999986,-1.4432899320127035e-15,Delaware -0.4,Delaware -0.4,
12,2026-11-21,Northern Illinois,North Dakota State,125.0,72.0,-18.2,-1.4,2.5,home_team.hfa,19.3,projected_margin_home,19.3,0.0,North Dakota State -19.3,North Dakota State -19.3,
12,2026-11-21,SMU,Notre Dame,28.0,3.0,10.9,25.8,3.2,home_team.hfa,18.1,projected_margin_home,18.1,0.0,Notre Dame -18.1,Notre Dame -18.1,
12,2026-11-21,Texas A&M,Oklahoma,9.0,12.0,20.3,17.2,3.3,home_team.hfa,0.2,projected_margin_home,0.1999999999999984,1.609823385706477e-15,Oklahoma -0.2,Oklahoma -0.2,
12,2026-11-21,Wofford,Ole Miss,,16.0,,15.9,2.4,home_team.hfa,,,,,,,"missing_away_rating,missing_projected_margin"
12,2026-11-21,Utah State,Oregon State,97.0,91.0,-7.7,-6.3,3.5,home_team.hfa,4.9,projected_margin_home,4.9,0.0,Oregon State -4.9,Oregon State -4.9,
12,2026-11-21,Rutgers,Penn State,61.0,17.0,1.8,15.7,3.4,home_team.hfa,17.3,projected_margin_home,17.299999999999997,3.552713678800501e-15,Penn State -17.3,Penn State -17.3,
12,2026-11-21,Wisconsin,Purdue,61.0,81.0,1.8,-2.9,1.3,home_team.hfa,-3.4,projected_margin_home,-3.4000000000000004,4.440892098500626e-16,Wisconsin -3.4,Wisconsin -3.4,
12,2026-11-21,Middle Tennessee,Sam Houston,135.0,136.0,-26.0,-26.3,2.5,home_team.hfa,2.2,projected_margin_home,2.1999999999999993,8.881784197001252e-16,Sam Houston -2.2,Sam Houston -2.2,
12,2026-11-21,UNLV,San Jose State,59.0,122.0,2.8,-15.5,2.5,home_team.hfa,-15.8,projected_margin_home,-15.8,0.0,UNLV -15.8,UNLV -15.8,
12,2026-11-21,Georgia,South Carolina,4.0,24.0,25.5,12.1,2.3,home_team.hfa,-11.1,projected_margin_home,-11.100000000000001,1.7763568394002505e-15,Georgia -11.1,Georgia -11.1,
12,2026-11-21,South Alabama,Southern Miss,115.0,131.0,-13.3,-23.3,2.1,home_team.hfa,-7.9,projected_margin_home,-7.9,0.0,South Alabama -7.9,South Alabama -7.9,
12,2026-11-21,Utah,TCU,25.0,34.0,11.9,9.1,2.2,home_team.hfa,-0.6,projected_margin_home,-0.6000000000000005,5.551115123125783e-16,Utah -0.6,Utah -0.6,
12,2026-11-21,LSU,Tennessee,10.0,15.0,20.2,16.0,2.3,home_team.hfa,-1.9,projected_margin_home,-1.8999999999999995,-4.440892098500626e-16,LSU -1.9,LSU -1.9,
12,2026-11-21,Arkansas,Texas,47.0,6.0,5.0,23.7,3.0,home_team.hfa,21.7,projected_margin_home,21.7,0.0,Texas -21.7,Texas -21.7,
12,2026-11-21,Washington State,Texas State,85.0,89.0,-5.3,-5.9,2.3,home_team.hfa,1.7,projected_margin_home,1.6999999999999993,6.661338147750939e-16,Texas State -1.7,Texas State -1.7,
12,2026-11-21,Georgia Southern,Troy,103.0,90.0,-8.9,-6.0,1.7,home_team.hfa,4.6,projected_margin_home,4.6000000000000005,-8.881784197001252e-16,Troy -4.6,Troy -4.6,
12,2026-11-21,North Texas,Tulane,109.0,87.0,-11.8,-5.5,3.1,home_team.hfa,9.4,projected_margin_home,9.4,0.0,Tulane -9.4,Tulane -9.4,
12,2026-11-21,Charlotte,Tulsa,138.0,96.0,-32.4,-7.6,0.7,home_team.hfa,25.5,projected_margin_home,25.499999999999996,3.552713678800501e-15,Tulsa -25.5,Tulsa -25.5,
12,2026-11-21,UTSA,UAB,73.0,124.0,-1.5,-18.1,3.8,home_team.hfa,-12.8,projected_margin_home,-12.8,0.0,UTSA -12.8,UTSA -12.8,
12,2026-11-21,Maryland,USC,53.0,13.0,3.8,16.8,2.4,home_team.hfa,15.4,projected_margin_home,15.4,0.0,USC -15.4,USC -15.4,
12,2026-11-21,North Carolina,Virginia,53.0,40.0,3.8,6.6,3.3,home_team.hfa,6.1,projected_margin_home,6.1,0.0,Virginia -6.1,Virginia -6.1,
12,2026-11-21,Indiana,Washington,5.0,21.0,24.5,14.5,2.1,home_team.hfa,-7.9,projected_margin_home,-7.9,0.0,Indiana -7.9,Indiana -7.9,
12,2026-11-21,Houston,West Virginia,36.0,66.0,8.2,0.8,3.4,home_team.hfa,-4.0,projected_margin_home,-3.9999999999999996,-4.440892098500626e-16,Houston -4.0,Houston -4.0,
12,2026-11-21,New Mexico,Wyoming,68.0,106.0,-0.5,-9.6,3.0,home_team.hfa,-6.1,projected_margin_home,-6.1,0.0,New Mexico -6.1,New Mexico -6.1,
13,2026-11-24,Kent State,Eastern Michigan,128.0,121.0,-20.1,-15.0,1.5,home_team.hfa,6.6,projected_margin_home,6.600000000000001,-1.7763568394002505e-15,Eastern Michigan -6.6,Eastern Michigan -6.6,
13,2026-11-24,Miami-OH,Western Michigan,81.0,95.0,-2.9,-7.2,2.5,home_team.hfa,-1.8,projected_margin_home,-1.8000000000000007,6.661338147750939e-16,Miami-OH -1.8,Miami-OH -1.8,
13,2026-11-26,TCU,Texas Tech,34.0,7.0,9.1,23.1,3.2,home_team.hfa,17.2,projected_margin_home,17.200000000000003,-3.552713678800501e-15,Texas Tech -17.2,Texas Tech -17.2,
13,2026-11-27,Buffalo,Akron,110.0,127.0,-11.9,-19.5,0.7,home_team.hfa,-6.9,projected_margin_home,-6.8999999999999995,-8.881784197001252e-16,Buffalo -6.9,Buffalo -6.9,
13,2026-11-27,Florida,Florida State,19.0,35.0,14.9,8.8,1.9,home_team.hfa,-4.2,projected_margin_home,-4.199999999999999,-8.881784197001252e-16,Florida -4.2,Florida -4.2,
13,2026-11-27,Nebraska,Iowa,37.0,22.0,7.7,13.6,2.4,home_team.hfa,8.3,projected_margin_home,8.299999999999999,1.7763568394002505e-15,Iowa -8.3,Iowa -8.3,
13,2026-11-27,Toledo,Ohio,108.0,117.0,-11.5,-13.6,2.9,home_team.hfa,0.8,projected_margin_home,0.8000000000000003,-2.220446049250313e-16,Ohio -0.8,Ohio -0.8,
13,2026-11-27,Mississippi State,Ole Miss,52.0,16.0,3.9,15.9,2.4,home_team.hfa,14.4,projected_margin_home,14.4,0.0,Ole Miss -14.4,Ole Miss -14.4,
13,2026-11-27,Appalachian State,South Alabama,111.0,115.0,-12.1,-13.3,2.5,home_team.hfa,1.3,projected_margin_home,1.299999999999999,1.1102230246251565e-15,South Alabama -1.3,South Alabama -1.3,
13,2026-11-27,Texas,Texas A&M,6.0,9.0,23.7,20.3,2.5,home_team.hfa,-0.9,projected_margin_home,-0.8999999999999986,-1.4432899320127035e-15,Texas -0.9,Texas -0.9,
13,2026-11-27,West Virginia,Utah,66.0,25.0,0.8,11.9,3.3,home_team.hfa,14.4,projected_margin_home,14.399999999999999,1.7763568394002505e-15,Utah -14.4,Utah -14.4,
13,2026-11-28,Auburn,Alabama,26.0,11.0,11.2,18.2,3.2,home_team.hfa,10.2,projected_margin_home,10.2,0.0,Alabama -10.2,Alabama -10.2,
13,2026-11-28,Arizona State,Arizona,42.0,30.0,6.4,10.2,2.7,home_team.hfa,6.5,projected_margin_home,6.499999999999999,8.881784197001252e-16,Arizona -6.5,Arizona -6.5,
13,2026-11-28,LSU,Arkansas,10.0,47.0,20.2,5.0,2.4,home_team.hfa,-12.8,projected_margin_home,-12.799999999999999,-1.7763568394002505e-15,LSU -12.8,LSU -12.8,
13,2026-11-28,Troy,Arkansas State,90.0,101.0,-6.0,-8.5,2.9,home_team.hfa,0.4,projected_margin_home,0.3999999999999999,1.1102230246251565e-16,Arkansas State -0.4,Arkansas State -0.4,
13,2026-11-28,Cincinnati,BYU,50.0,18.0,4.5,15.5,2.1,home_team.hfa,13.1,projected_margin_home,13.1,0.0,BYU -13.1,BYU -13.1,
13,2026-11-28,Central Michigan,Ball State,113.0,134.0,-12.4,-25.2,1.5,home_team.hfa,-11.3,projected_margin_home,-11.299999999999999,-1.7763568394002505e-15,Central Michigan -11.3,Central Michigan -11.3,
13,2026-11-28,Massachusetts,Bowling Green,137.0,115.0,-30.9,-13.3,1.5,home_team.hfa,19.1,projected_margin_home,19.099999999999998,3.552713678800501e-15,Bowling Green -19.1,Bowling Green -19.1,
13,2026-11-28,Pittsburgh,California,41.0,56.0,6.5,3.7,2.8,home_team.hfa,0.0,projected_margin_home,0.0,0.0,Pick,Pick,
13,2026-11-28,Navy,Charlotte,63.0,138.0,1.1,-32.4,1.7,home_team.hfa,-31.8,projected_margin_home,-31.8,0.0,Navy -31.8,Navy -31.8,
13,2026-11-28,South Carolina,Clemson,24.0,23.0,12.1,12.8,2.5,home_team.hfa,3.2,projected_margin_home,3.200000000000001,-8.881784197001252e-16,Clemson -3.2,Clemson -3.2,
13,2026-11-28,Central Florida,Colorado,60.0,65.0,2.3,0.9,2.6,home_team.hfa,1.2,projected_margin_home,1.2000000000000002,-2.220446049250313e-16,Colorado -1.2,Colorado -1.2,
13,2026-11-28,Texas State,Colorado State,89.0,99.0,-5.9,-8.3,2.0,home_team.hfa,-0.4,projected_margin_home,-0.40000000000000036,3.3306690738754696e-16,Texas State -0.4,Texas State -0.4,
13,2026-11-28,Jacksonville State,Delaware,97.0,114.0,-7.7,-13.0,2.5,home_team.hfa,-2.8,projected_margin_home,-2.8,0.0,Jacksonville State -2.8,Jacksonville State -2.8,
13,2026-11-28,Florida Atlantic,East Carolina,94.0,76.0,-7.1,-2.0,1.9,home_team.hfa,7.0,projected_margin_home,7.0,0.0,East Carolina -7.0,East Carolina -7.0,
13,2026-11-28,Sam Houston,Florida International,136.0,118.0,-26.3,-13.7,1.8,home_team.hfa,14.4,projected_margin_home,14.400000000000002,-1.7763568394002505e-15,Florida International -14.4,Florida International -14.4,
13,2026-11-28,San Diego State,Fresno State,71.0,78.0,-1.3,-2.3,2.7,home_team.hfa,1.7,projected_margin_home,1.7000000000000004,-4.440892098500626e-16,Fresno State -1.7,Fresno State -1.7,
13,2026-11-28,Georgia Tech,Georgia,43.0,4.0,6.0,25.5,1.8,home_team.hfa,21.3,projected_margin_home,21.3,0.0,Georgia -21.3,Georgia -21.3,
13,2026-11-28,Louisiana Tech,Georgia Southern,99.0,103.0,-8.3,-8.9,3.6,home_team.hfa,3.0,projected_margin_home,3.0000000000000004,-4.440892098500626e-16,Georgia Southern -3.0,Georgia Southern -3.0,
13,2026-11-28,Louisiana,Georgia State,104.0,133.0,-9.1,-25.1,1.7,home_team.hfa,-14.3,projected_margin_home,-14.3,0.0,Louisiana -14.3,Louisiana -14.3,
13,2026-11-28,Sacramento State,Hawaii,130.0,84.0,-22.7,-3.9,2.1,home_team.hfa,20.9,projected_margin_home,20.900000000000002,-3.552713678800501e-15,Hawaii -20.9,Hawaii -20.9,
13,2026-11-28,Baylor,Houston,50.0,36.0,4.5,8.2,1.7,home_team.hfa,5.4,projected_margin_home,5.3999999999999995,8.881784197001252e-16,Houston -5.4,Houston -5.4,
13,2026-11-28,Purdue,Indiana,81.0,5.0,-2.9,24.5,1.9,home_team.hfa,29.3,projected_margin_home,29.299999999999997,3.552713678800501e-15,Indiana -29.3,Indiana -29.3,
13,2026-11-28,Kansas State,Iowa State,29.0,64.0,10.4,1.0,2.7,home_team.hfa,-6.7,projected_margin_home,-6.7,0.0,Kansas State -6.7,Kansas State -6.7,
13,2026-11-28,Coastal Carolina,James Madison,119.0,77.0,-13.8,-2.1,2.7,home_team.hfa,14.4,projected_margin_home,14.400000000000002,-1.7763568394002505e-15,James Madison -14.4,James Madison -14.4,
13,2026-11-28,Louisville,Kentucky,27.0,53.0,11.0,3.8,2.7,home_team.hfa,-4.5,projected_margin_home,-4.5,0.0,Louisville -4.5,Louisville -4.5,
13,2026-11-28,Penn State,Maryland,17.0,53.0,15.7,3.8,2.3,home_team.hfa,-9.6,projected_margin_home,-9.599999999999998,-1.7763568394002505e-15,Penn State -9.6,Penn State -9.6,
13,2026-11-28,Temple,Memphis,102.0,70.0,-8.7,-1.1,2.5,home_team.hfa,10.1,projected_margin_home,10.1,0.0,Memphis -10.1,Memphis -10.1,
13,2026-11-28,Boston College,Miami-FL,73.0,8.0,-1.5,21.0,1.7,home_team.hfa,24.2,projected_margin_home,24.2,0.0,Miami-FL -24.2,Miami-FL -24.2,
13,2026-11-28,New Mexico State,Middle Tennessee,123.0,135.0,-16.4,-26.0,3.2,home_team.hfa,-6.4,projected_margin_home,-6.400000000000001,8.881784197001252e-16,New Mexico State -6.4,New Mexico State -6.4,
13,2026-11-28,Oklahoma,Missouri,12.0,20.0,17.2,14.8,2.5,home_team.hfa,0.1,projected_margin_home,0.10000000000000142,-1.4155343563970746e-15,Missouri -0.1,Missouri -0.1,
13,2026-11-28,Liberty,Missouri State,92.0,126.0,-6.4,-18.7,2.5,home_team.hfa,-9.8,projected_margin_home,-9.799999999999999,-1.7763568394002505e-15,Liberty -9.8,Liberty -9.8,
13,2026-11-28,Air Force,New Mexico,79.0,68.0,-2.4,-0.5,0.9,home_team.hfa,2.8,projected_margin_home,2.8,0.0,New Mexico -2.8,New Mexico -2.8,
13,2026-11-28,NC State,North Carolina,48.0,53.0,4.9,3.8,2.5,home_team.hfa,1.4,projected_margin_home,1.3999999999999995,4.440892098500626e-16,North Carolina -1.4,North Carolina -1.4,
13,2026-11-28,UAB,North Texas,124.0,109.0,-18.1,-11.8,2.9,home_team.hfa,9.2,projected_margin_home,9.200000000000001,-1.7763568394002505e-15,North Texas -9.2,North Texas -9.2,
13,2026-11-28,UTEP,Northern Illinois,129.0,125.0,-20.5,-18.2,1.1,home_team.hfa,3.4,projected_margin_home,3.400000000000001,-8.881784197001252e-16,Northern Illinois -3.4,Northern Illinois -3.4,
13,2026-11-28,Illinois,Northwestern,33.0,49.0,9.3,4.6,2.1,home_team.hfa,-2.6,projected_margin_home,-2.600000000000001,8.881784197001252e-16,Illinois -2.6,Illinois -2.6,
13,2026-11-28,Michigan,Ohio State,14.0,1.0,16.1,31.8,3.0,home_team.hfa,18.7,projected_margin_home,18.7,0.0,Ohio State -18.7,Ohio State -18.7,
13,2026-11-28,Kansas,Oklahoma State,56.0,38.0,3.7,7.1,2.8,home_team.hfa,6.2,projected_margin_home,6.199999999999999,8.881784197001252e-16,Oklahoma State -6.2,Oklahoma State -6.2,
13,2026-11-28,Southern Miss,Old Dominion,131.0,88.0,-23.3,-5.8,1.7,home_team.hfa,19.2,projected_margin_home,19.2,0.0,Old Dominion -19.2,Old Dominion -19.2,
13,2026-11-28,Washington,Oregon,21.0,2.0,14.5,28.3,2.5,home_team.hfa,16.3,projected_margin_home,16.3,0.0,Oregon -16.3,Oregon -16.3,
13,2026-11-28,Army,Rice,83.0,120.0,-3.0,-14.7,2.9,home_team.hfa,-8.8,projected_margin_home,-8.799999999999999,-1.7763568394002505e-15,Army -8.8,Army -8.8,
13,2026-11-28,Michigan State,Rutgers,67.0,61.0,0.4,1.8,2.1,home_team.hfa,3.5,projected_margin_home,3.5,0.0,Rutgers -3.5,Rutgers -3.5,
13,2026-11-28,North Dakota State,San Jose State,72.0,122.0,-1.4,-15.5,2.5,home_team.hfa,-11.6,projected_margin_home,-11.6,0.0,North Dakota State -11.6,North Dakota State -11.6,
13,2026-11-28,Tulane,South Florida,87.0,80.0,-5.5,-2.8,2.6,home_team.hfa,5.3,projected_margin_home,5.300000000000001,-8.881784197001252e-16,South Florida -5.3,South Florida -5.3,
13,2026-11-28,SMU,Stanford,28.0,75.0,10.9,-1.9,1.4,home_team.hfa,-11.4,projected_margin_home,-11.4,0.0,SMU -11.4,SMU -11.4,
13,2026-11-28,Notre Dame,Syracuse,3.0,69.0,25.8,-0.7,2.9,home_team.hfa,-23.6,projected_margin_home,-23.6,0.0,Notre Dame -23.6,Notre Dame -23.6,
13,2026-11-28,USC,UCLA,13.0,46.0,16.8,5.1,1.7,home_team.hfa,-10.0,projected_margin_home,-10.000000000000002,1.7763568394002505e-15,USC -10.0,USC -10.0,
13,2026-11-28,Marshall,UL-Monroe,92.0,132.0,-6.4,-24.3,1.5,home_team.hfa,-16.4,projected_margin_home,-16.4,0.0,Marshall -16.4,Marshall -16.4,
13,2026-11-28,Nevada,UNLV,112.0,59.0,-12.2,2.8,2.1,home_team.hfa,17.1,projected_margin_home,17.1,0.0,UNLV -17.1,UNLV -17.1,
13,2026-11-28,Tulsa,UTSA,96.0,73.0,-7.6,-1.5,2.0,home_team.hfa,8.1,projected_margin_home,8.1,0.0,UTSA -8.1,UTSA -8.1,
13,2026-11-28,Boise State,Utah State,39.0,97.0,6.8,-7.7,2.7,home_team.hfa,-11.8,projected_margin_home,-11.8,0.0,Boise State -11.8,Boise State -11.8,
13,2026-11-28,Tennessee,Vanderbilt,15.0,31.0,16.0,10.0,0.9,home_team.hfa,-5.1,projected_margin_home,-5.1,0.0,Tennessee -5.1,Tennessee -5.1,
13,2026-11-28,Virginia,Virginia Tech,40.0,32.0,6.6,9.4,2.3,home_team.hfa,5.1,projected_margin_home,5.1000000000000005,-8.881784197001252e-16,Virginia Tech -5.1,Virginia Tech -5.1,
13,2026-11-28,Duke,Wake Forest,44.0,58.0,5.7,3.6,3.0,home_team.hfa,0.9,projected_margin_home,0.8999999999999999,1.1102230246251565e-16,Wake Forest -0.9,Wake Forest -0.9,
13,2026-11-28,Oregon State,Washington State,91.0,85.0,-6.3,-5.3,3.3,home_team.hfa,4.3,projected_margin_home,4.3,0.0,Washington State -4.3,Washington State -4.3,
13,2026-11-28,Kennesaw State,Western Kentucky,105.0,85.0,-9.3,-5.3,2.8,home_team.hfa,6.8,projected_margin_home,6.800000000000001,-8.881784197001252e-16,Western Kentucky -6.8,Western Kentucky -6.8,
13,2026-11-28,Minnesota,Wisconsin,45.0,61.0,5.2,1.8,2.0,home_team.hfa,-1.4,projected_margin_home,-1.4000000000000004,4.440892098500626e-16,Minnesota -1.4,Minnesota -1.4,
13,2026-11-28,Connecticut,Wyoming,107.0,106.0,-11.2,-9.6,3.0,home_team.hfa,4.6,projected_margin_home,4.6,0.0,Wyoming -4.6,Wyoming -4.6,
14,2026-12-04,Big 12 No. 2,Big 12 No. 1,,,,,0.0,neutral_default,,,,,,,"missing_home_rating,missing_away_rating,missing_projected_margin"
14,2026-12-04,CUSA No. 2,CUSA No. 1,,,,,2.5,default_2.5,,,,,,,"missing_home_rating,missing_away_rating,missing_projected_margin"
14,2026-12-04,Pac-12 No. 2,Pac-12 No. 1,,,,,2.5,default_2.5,,,,,,,"missing_home_rating,missing_away_rating,missing_projected_margin"
14,2026-12-05,AAC No. 2,AAC No. 1,,,,,2.5,default_2.5,,,,,,,"missing_home_rating,missing_away_rating,missing_projected_margin"
14,2026-12-05,ACC No. 2,ACC No. 1,,,,,0.0,neutral_default,,,,,,,"missing_home_rating,missing_away_rating,missing_projected_margin"
