test,case,threshold,role,games,ats_w,ats_l,ats_p,avg_ats_margin,avg_spread,median_spread,ats_pct,ats_record,spread_bucket,abs_avg_ats_margin
percentile_top40_bottom40_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top40_bottom40,Underdog,3,1,2,0,-0.9444444444444476,15.388888888888888,15.166666666666666,0.3333333333333333,1-2-0,underdog_15_to_21,0.9444444444444476
off_vs_def_gap_gap_25_spread_bucket,off_vs_def_gap,gap_25+,Underdog,3,0,3,0,-12.75,16.583333333333332,16.333333333333332,0.0,0-3-0,underdog_15_to_21,12.75
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Underdog,3,0,3,0,-15.222222222222223,11.111111111111112,10.166666666666666,0.0,0-3-0,underdog_8_to_14,15.222222222222223
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Underdog,3,0,3,0,-15.388888888888891,11.944444444444445,11.833333333333334,0.0,0-3-0,underdog_8_to_14,15.388888888888891
percentile_top25_bottom25_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top25_bottom25,Underdog,2,2,0,0,9.666666666666668,27.666666666666668,27.666666666666668,1.0,2-0-0,underdog_22plus,9.666666666666668
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Underdog,2,2,0,0,9.666666666666668,27.666666666666668,27.666666666666668,1.0,2-0-0,underdog_22plus,9.666666666666668
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Underdog,2,2,0,0,9.666666666666668,27.666666666666668,27.666666666666668,1.0,2-0-0,underdog_22plus,9.666666666666668
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Underdog,2,2,0,0,9.666666666666668,27.666666666666668,27.666666666666668,1.0,2-0-0,underdog_22plus,9.666666666666668
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Underdog,2,1,1,0,7.041666666666667,13.041666666666668,13.041666666666668,0.5,1-1-0,underdog_8_to_14,7.041666666666667
overall_gap_gap_30_spread_bucket,overall_gap,gap_30+,Underdog,2,1,1,0,5.083333333333334,7.083333333333334,7.083333333333334,0.5,1-1-0,underdog_1_to_7,5.083333333333334
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Underdog,2,1,0,1,2.833333333333334,32.833333333333336,32.833333333333336,1.0,1-0-1,underdog_22plus,2.833333333333334
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Underdog,2,1,1,0,1.583333333333334,10.583333333333334,10.583333333333334,0.5,1-1-0,underdog_8_to_14,1.583333333333334
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Underdog,2,1,1,0,-1.604166666666666,19.895833333333336,19.895833333333336,0.5,1-1-0,underdog_15_to_21,1.604166666666666
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Underdog,2,1,1,0,-1.604166666666666,19.895833333333336,19.895833333333336,0.5,1-1-0,underdog_15_to_21,1.604166666666666
percentile_top35_bottom35_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top35_bottom35,Underdog,2,1,1,0,-1.604166666666666,19.895833333333336,19.895833333333336,0.5,1-1-0,underdog_15_to_21,1.604166666666666
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Underdog,2,1,1,0,-1.979166666666666,35.520833333333336,35.520833333333336,0.5,1-1-0,underdog_22plus,1.979166666666666
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Underdog,2,0,1,1,-4.8125,36.6875,36.6875,0.0,0-1-1,underdog_22plus,4.8125
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Underdog,2,0,2,0,-5.0625,31.4375,31.4375,0.0,0-2-0,underdog_22plus,5.0625
off_vs_def_gap_gap_10_spread_bucket,off_vs_def_gap,gap_10+,Underdog,2,0,2,0,-7.666666666666666,0.3333333333333333,0.3333333333333333,0.0,0-2-0,unknown,7.666666666666666
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Underdog,2,0,2,0,-10.354166666666668,17.645833333333332,17.645833333333332,0.0,0-2-0,underdog_15_to_21,10.354166666666668
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Underdog,2,0,2,0,-10.354166666666668,17.645833333333332,17.645833333333332,0.0,0-2-0,underdog_15_to_21,10.354166666666668
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Underdog,2,0,2,0,-10.354166666666668,17.645833333333332,17.645833333333332,0.0,0-2-0,underdog_15_to_21,10.354166666666668
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Underdog,2,0,2,0,-10.354166666666668,17.645833333333332,17.645833333333332,0.0,0-2-0,underdog_15_to_21,10.354166666666668
overall_gap_gap_15_spread_bucket,overall_gap,gap_15+,Underdog,2,0,2,0,-10.354166666666668,17.645833333333332,17.645833333333332,0.0,0-2-0,underdog_15_to_21,10.354166666666668
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Underdog,2,0,2,0,-10.354166666666668,17.645833333333332,17.645833333333332,0.0,0-2-0,underdog_15_to_21,10.354166666666668
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Underdog,2,0,2,0,-10.666666666666666,12.833333333333334,12.833333333333334,0.0,0-2-0,underdog_8_to_14,10.666666666666666
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Underdog,2,0,2,0,-17.75,15.75,15.75,0.0,0-2-0,underdog_15_to_21,17.75
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Underdog,2,0,2,0,-17.75,15.75,15.75,0.0,0-2-0,underdog_15_to_21,17.75
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Underdog,2,0,2,0,-17.75,15.75,15.75,0.0,0-2-0,underdog_15_to_21,17.75
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Favorite,1,1,0,0,12.5,-13.5,-13.5,1.0,1-0-0,favorite_8_to_14,12.5
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Underdog,1,1,0,0,5.666666666666668,31.666666666666668,31.666666666666668,1.0,1-0-0,underdog_22plus,5.666666666666668
off_vs_def_gap_gap_10_spread_bucket,off_vs_def_gap,gap_10+,Favorite,1,1,0,0,0.5,-0.5,-0.5,1.0,1-0-0,unknown,0.5
percentile_top25_bottom25_overall_high_low_spread_bucket,overall_high_low,top25_bottom25,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top30_bottom30_overall_high_low_spread_bucket,overall_high_low,top30_bottom30,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top30_bottom30_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top30_bottom30,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top33_bottom33_overall_high_low_spread_bucket,overall_high_low,top33_bottom33,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top33_bottom33_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top33_bottom33,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top33_bottom33_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top33_bottom33,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top35_bottom35_overall_high_low_spread_bucket,overall_high_low,top35_bottom35,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top35_bottom35_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top35_bottom35,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top35_bottom35_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top35_bottom35,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top40_bottom40_overall_high_low_spread_bucket,overall_high_low,top40_bottom40,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top40_bottom40_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top40_bottom40,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top40_bottom40_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top40_bottom40,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
overall_gap_gap_10_spread_bucket,overall_gap,gap_10+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
overall_gap_gap_15_spread_bucket,overall_gap,gap_15+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
overall_gap_gap_20_spread_bucket,overall_gap,gap_20+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
overall_gap_gap_30_spread_bucket,overall_gap,gap_30+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
off_vs_def_gap_gap_15_spread_bucket,off_vs_def_gap,gap_15+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
off_vs_def_gap_gap_20_spread_bucket,off_vs_def_gap,gap_20+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
off_vs_def_gap_gap_25_spread_bucket,off_vs_def_gap,gap_25+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
off_vs_def_gap_gap_30_spread_bucket,off_vs_def_gap,gap_30+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
def_vs_off_gap_gap_10_spread_bucket,def_vs_off_gap,gap_10+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
def_vs_off_gap_gap_15_spread_bucket,def_vs_off_gap,gap_15+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
def_vs_off_gap_gap_20_spread_bucket,def_vs_off_gap,gap_20+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
def_vs_off_gap_gap_30_spread_bucket,def_vs_off_gap,gap_30+,Underdog,1,0,1,0,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0-1-0,unknown,1.6666666666666667
percentile_top25_bottom25_defense_high_vs_off_low_spread_bucket,defense_high_vs_off_low,top25_bottom25,Underdog,1,0,1,0,-3.875,20.125,20.125,0.0,0-1-0,underdog_15_to_21,3.875
def_vs_off_gap_gap_25_spread_bucket,def_vs_off_gap,gap_25+,Underdog,1,0,1,0,-3.875,20.125,20.125,0.0,0-1-0,underdog_15_to_21,3.875
overall_gap_gap_30_spread_bucket,overall_gap,gap_30+,Underdog,1,0,1,0,-7.166666666666666,11.833333333333334,11.833333333333334,0.0,0-1-0,underdog_8_to_14,7.166666666666666
percentile_top30_bottom30_offense_high_vs_def_low_spread_bucket,offense_high_vs_def_low,top30_bottom30,Underdog,1,0,1,0,-16.833333333333336,15.166666666666666,15.166666666666666,0.0,0-1-0,underdog_15_to_21,16.833333333333336
overall_gap_gap_25_spread_bucket,overall_gap,gap_25+,Underdog,1,0,1,0,-16.833333333333336,15.166666666666666,15.166666666666666,0.0,0-1-0,underdog_15_to_21,16.833333333333336
