season,week,date,game_id,component,edge_team,edge_opponent,conference_matchup_type,component_edge,component_edge_band,edge_team_role,edge_team_spread,edge_team_ats_result,edge_team_ats_margin,edge_team_clv,source_flipped
2024,1,2024-09-01T02:30:00.000Z,401636608,defense_vs_opponent_offense,Arizona,New Mexico,P4_vs_G6,36.0,25_plus,Favorite,-29.166666666666668,L,-7.166666666666668,,False
2024,1,2024-09-01T02:30:00.000Z,401636608,offense_vs_opponent_defense,Arizona,New Mexico,P4_vs_G6,16.0,15_to_24_9,Favorite,-29.166666666666668,L,-7.166666666666668,,False
2024,2,2024-09-07T22:30:00.000Z,401636617,defense_vs_opponent_offense,Sam Houston,UCF,G6_vs_P4,26.0,25_plus,Underdog,21.5,L,-9.5,2.0,False
2024,2,2024-09-07T19:30:00.000Z,401636618,offense_vs_opponent_defense,Utah,Baylor,P4_vs_P4,13.0,5_to_14_9,Favorite,-14.666666666666666,L,-3.666666666666666,-2.5,False
2024,3,2024-09-14T23:30:00.000Z,401636860,defense_vs_opponent_offense,Baylor,Air Force,P4_vs_G6,34.0,25_plus,Favorite,-16.666666666666668,W,11.333333333333332,0.0,False
2024,3,2024-09-14T23:30:00.000Z,401636860,offense_vs_opponent_defense,Baylor,Air Force,P4_vs_G6,48.0,25_plus,Favorite,-16.666666666666668,W,11.333333333333332,0.0,False
2024,3,2024-09-15T00:00:00.000Z,401636862,defense_vs_opponent_offense,Rice,Houston,G6_vs_P4,25.0,25_plus,Underdog,4.333333333333333,L,-21.666666666666668,0.0,False
2024,3,2024-09-14T16:00:00.000Z,401636865,offense_vs_opponent_defense,Miami (OH),Cincinnati,G6_vs_P4,22.0,15_to_24_9,Underdog,3.0,L,-8.0,0.0,False
2024,3,2024-09-14T23:30:00.000Z,401636866,defense_vs_opponent_offense,TCU,UCF,P4_vs_P4,40.0,25_plus,Favorite,-2.1666666666666665,L,-3.1666666666666665,4.5,False
2024,3,2024-09-14T16:00:00.000Z,401636868,defense_vs_opponent_offense,North Texas,Texas Tech,G6_vs_P4,12.0,5_to_14_9,Underdog,10.333333333333334,L,-34.666666666666664,0.0,False
2024,3,2024-09-14T16:00:00.000Z,401636868,offense_vs_opponent_defense,Texas Tech,North Texas,P4_vs_G6,8.0,5_to_14_9,Favorite,-10.333333333333334,W,34.666666666666664,-0.0,True
2024,3,2024-09-15T01:00:00.000Z,401636871,defense_vs_opponent_offense,BYU,Wyoming,P4_vs_G6,6.0,5_to_14_9,Favorite,-9.666666666666666,W,10.333333333333334,0.0,False
2024,4,2024-09-21T16:00:00.000Z,401636879,defense_vs_opponent_offense,Kansas,West Virginia,P4_vs_P4,10.0,5_to_14_9,Underdog,1.3333333333333333,L,-2.666666666666667,,True
2024,4,2024-09-21T16:00:00.000Z,401636879,defense_vs_opponent_offense,West Virginia,Kansas,P4_vs_P4,33.0,25_plus,Favorite,-1.3333333333333333,W,2.666666666666667,,True
2024,4,2024-09-21T16:00:00.000Z,401636879,offense_vs_opponent_defense,Kansas,West Virginia,P4_vs_P4,10.0,5_to_14_9,Underdog,1.3333333333333333,L,-2.666666666666667,,False
2024,4,2024-09-21T16:00:00.000Z,401636879,offense_vs_opponent_defense,West Virginia,Kansas,P4_vs_P4,33.0,25_plus,Favorite,-1.3333333333333333,W,2.666666666666667,,False
2024,2,2024-09-08T02:15:00.000Z,401640989,offense_vs_opponent_defense,Liberty,New Mexico State,G6_vs_G6,28.0,25_plus,Favorite,-22.166666666666668,L,-16.166666666666668,1.5,False
2024,3,2024-09-14T22:00:00.000Z,401640990,defense_vs_opponent_offense,Liberty,UTEP,G6_vs_G6,15.0,15_to_24_9,Favorite,-23.666666666666668,L,-5.666666666666668,0.0,False
2024,3,2024-09-14T22:00:00.000Z,401640990,offense_vs_opponent_defense,Liberty,UTEP,G6_vs_G6,15.0,15_to_24_9,Favorite,-23.666666666666668,L,-5.666666666666668,0.0,False
2024,4,2024-09-21T22:00:00.000Z,401640991,defense_vs_opponent_offense,East Carolina,Liberty,G6_vs_G6,20.0,15_to_24_9,Underdog,7.5,L,-3.5,-0.0,True
2024,4,2024-09-21T22:00:00.000Z,401640991,defense_vs_opponent_offense,Liberty,East Carolina,G6_vs_G6,11.0,5_to_14_9,Favorite,-7.5,W,3.5,-0.0,True
2024,4,2024-09-21T22:00:00.000Z,401640991,offense_vs_opponent_defense,East Carolina,Liberty,G6_vs_G6,20.0,15_to_24_9,Underdog,7.5,L,-3.5,0.0,False
2024,4,2024-09-21T22:00:00.000Z,401640991,offense_vs_opponent_defense,Liberty,East Carolina,G6_vs_G6,11.0,5_to_14_9,Favorite,-7.5,W,3.5,0.0,False
2024,1,2024-08-30T00:00:00.000Z,401640998,defense_vs_opponent_offense,Jacksonville State,Coastal Carolina,G6_vs_G6,33.0,25_plus,Favorite,-3.5,L,-31.5,,False
2024,1,2024-08-30T00:00:00.000Z,401640998,offense_vs_opponent_defense,Jacksonville State,Coastal Carolina,G6_vs_G6,15.0,15_to_24_9,Favorite,-3.5,L,-31.5,,False
2024,3,2024-09-14T23:00:00.000Z,401640999,defense_vs_opponent_offense,Jacksonville State,Eastern Michigan,G6_vs_G6,32.0,25_plus,Favorite,-1.0,L,-4.0,0.0,False
2024,3,2024-09-14T23:00:00.000Z,401640999,offense_vs_opponent_defense,Jacksonville State,Eastern Michigan,G6_vs_G6,14.0,5_to_14_9,Favorite,-1.0,L,-4.0,0.0,False
2024,4,2024-09-21T19:00:00.000Z,401641000,defense_vs_opponent_offense,Jacksonville State,Southern Miss,G6_vs_G6,28.0,25_plus,Favorite,-6.166666666666667,W,30.833333333333332,0.0,False
2024,4,2024-09-21T23:00:00.000Z,401641008,defense_vs_opponent_offense,Louisiana Tech,Tulsa,G6_vs_G6,8.0,5_to_14_9,Favorite,-2.3333333333333335,L,-5.333333333333334,-1.0,True
2024,4,2024-09-21T23:00:00.000Z,401641008,offense_vs_opponent_defense,Tulsa,Louisiana Tech,G6_vs_G6,15.0,15_to_24_9,Underdog,2.3333333333333335,W,5.333333333333334,1.0,False
2024,3,2024-09-14T23:00:00.000Z,401641024,defense_vs_opponent_offense,Western Kentucky,Middle Tennessee,G6_vs_G6,7.0,5_to_14_9,Favorite,-8.5,W,19.5,0.0,False
2024,3,2024-09-14T23:00:00.000Z,401641024,offense_vs_opponent_defense,Western Kentucky,Middle Tennessee,G6_vs_G6,27.0,25_plus,Favorite,-8.5,W,19.5,0.0,False
2024,4,2024-09-21T23:00:00.000Z,401641034,offense_vs_opponent_defense,Sam Houston,New Mexico State,G6_vs_G6,28.0,25_plus,Favorite,-15.0,W,5.0,0.5,False
2024,4,2024-09-21T23:00:00.000Z,401641037,defense_vs_opponent_offense,Western Kentucky,Toledo,G6_vs_G6,32.0,25_plus,Underdog,2.3333333333333335,W,7.333333333333334,-3.5,False
2024,4,2024-09-21T23:00:00.000Z,401641037,offense_vs_opponent_defense,Western Kentucky,Toledo,G6_vs_G6,8.0,5_to_14_9,Underdog,2.3333333333333335,W,7.333333333333334,-3.5,False
2024,1,2024-08-31T23:00:00.000Z,401641039,defense_vs_opponent_offense,Rice,Sam Houston,G6_vs_G6,21.0,15_to_24_9,Favorite,-9.833333333333334,L,-29.833333333333336,,False
2024,3,2024-09-14T23:00:00.000Z,401641040,offense_vs_opponent_defense,Sam Houston,Hawai'i,G6_vs_G6,14.0,5_to_14_9,Favorite,-4.0,W,14.0,0.0,False
2024,1,2024-08-25T00:00:00.000Z,401643696,offense_vs_opponent_defense,SMU,Nevada,P4_vs_G6,9.0,5_to_14_9,Favorite,-27.5,L,-22.5,,False
2024,1,2024-08-31T23:00:00.000Z,401643701,defense_vs_opponent_offense,Nevada,Troy,G6_vs_G6,13.0,5_to_14_9,Underdog,10.166666666666666,W,12.166666666666666,,False
2024,1,2024-08-31T23:00:00.000Z,401643701,offense_vs_opponent_defense,Nevada,Troy,G6_vs_G6,33.0,25_plus,Underdog,10.166666666666666,W,12.166666666666666,,False
2024,2,2024-09-08T02:30:00.000Z,401643709,defense_vs_opponent_offense,Oregon State,San Diego State,,11.0,5_to_14_9,Favorite,-5.666666666666667,W,15.333333333333332,0.5,True
2024,2,2024-09-08T02:30:00.000Z,401643709,defense_vs_opponent_offense,San Diego State,Oregon State,,23.0,15_to_24_9,Underdog,5.666666666666667,L,-15.333333333333332,-0.5,True
2024,2,2024-09-08T02:30:00.000Z,401643709,offense_vs_opponent_defense,Oregon State,San Diego State,,11.0,5_to_14_9,Favorite,-5.666666666666667,W,15.333333333333332,0.5,False
2024,2,2024-09-08T02:30:00.000Z,401643709,offense_vs_opponent_defense,San Diego State,Oregon State,,23.0,15_to_24_9,Underdog,5.666666666666667,L,-15.333333333333332,-0.5,False
2024,4,2024-09-21T23:00:00.000Z,401643716,defense_vs_opponent_offense,North Texas,Wyoming,G6_vs_G6,9.0,5_to_14_9,Favorite,-7.0,W,20.0,-2.0,False
2024,4,2024-09-21T23:00:00.000Z,401643716,defense_vs_opponent_offense,Wyoming,North Texas,G6_vs_G6,25.0,25_plus,Underdog,7.0,L,-20.0,2.0,False
2024,4,2024-09-21T23:00:00.000Z,401643716,offense_vs_opponent_defense,North Texas,Wyoming,G6_vs_G6,9.0,5_to_14_9,Favorite,-7.0,W,20.0,-2.0,True
2024,4,2024-09-21T23:00:00.000Z,401643716,offense_vs_opponent_defense,Wyoming,North Texas,G6_vs_G6,25.0,25_plus,Underdog,7.0,L,-20.0,2.0,True
2024,4,2024-09-22T00:30:00.000Z,401643717,defense_vs_opponent_offense,Oregon State,Purdue,,8.0,5_to_14_9,Favorite,-1.8333333333333333,W,15.166666666666666,-4.0,True
2024,4,2024-09-22T00:30:00.000Z,401643717,offense_vs_opponent_defense,Purdue,Oregon State,,30.0,25_plus,Underdog,1.8333333333333333,L,-15.166666666666666,4.0,False
2024,1,2024-09-01T00:00:00.000Z,401643774,defense_vs_opponent_offense,Charlotte,James Madison,G6_vs_G6,17.0,15_to_24_9,Underdog,7.0,L,-16.0,1.5,False
2024,1,2024-09-01T00:00:00.000Z,401643774,offense_vs_opponent_defense,Charlotte,James Madison,G6_vs_G6,27.0,25_plus,Underdog,7.0,L,-16.0,1.5,False
2024,1,2024-08-31T21:00:00.000Z,401643775,defense_vs_opponent_offense,North Texas,South Alabama,G6_vs_G6,27.0,25_plus,Underdog,5.833333333333333,W,19.833333333333332,,False
2024,2,2024-09-07T22:00:00.000Z,401643778,defense_vs_opponent_offense,East Carolina,Old Dominion,G6_vs_G6,21.0,15_to_24_9,Underdog,1.6666666666666667,W,7.666666666666667,1.0,True
2024,2,2024-09-07T22:00:00.000Z,401643778,defense_vs_opponent_offense,Old Dominion,East Carolina,G6_vs_G6,33.0,25_plus,Favorite,-1.6666666666666667,L,-7.666666666666667,-1.0,True
2024,2,2024-09-07T22:00:00.000Z,401643778,offense_vs_opponent_defense,East Carolina,Old Dominion,G6_vs_G6,21.0,15_to_24_9,Underdog,1.6666666666666667,W,7.666666666666667,1.0,False
2024,2,2024-09-07T22:00:00.000Z,401643778,offense_vs_opponent_defense,Old Dominion,East Carolina,G6_vs_G6,33.0,25_plus,Favorite,-1.6666666666666667,L,-7.666666666666667,-1.0,False
2024,2,2024-09-07T23:00:00.000Z,401643780,defense_vs_opponent_offense,UAB,UL Monroe,G6_vs_G6,13.0,5_to_14_9,Favorite,-11.5,L,-37.5,-0.5,False
2024,2,2024-09-07T23:00:00.000Z,401643780,offense_vs_opponent_defense,UAB,UL Monroe,G6_vs_G6,40.0,25_plus,Favorite,-11.5,L,-37.5,-0.5,False
2024,2,2024-09-07T22:00:00.000Z,401643781,defense_vs_opponent_offense,South Alabama,Ohio,G6_vs_G6,22.0,15_to_24_9,Favorite,-0.8333333333333334,L,-7.833333333333333,1.0,False
2024,2,2024-09-07T22:00:00.000Z,401643781,offense_vs_opponent_defense,South Alabama,Ohio,G6_vs_G6,6.0,5_to_14_9,Favorite,-0.8333333333333334,L,-7.833333333333333,1.0,False
2024,2,2024-09-07T16:00:00.000Z,401643784,defense_vs_opponent_offense,Memphis,Troy,G6_vs_G6,23.0,15_to_24_9,Favorite,-18.666666666666668,W,2.333333333333332,1.5,False
2024,2,2024-09-07T16:00:00.000Z,401643784,offense_vs_opponent_defense,Memphis,Troy,G6_vs_G6,45.0,25_plus,Favorite,-18.666666666666668,W,2.333333333333332,1.5,False
2024,3,2024-09-14T18:00:00.000Z,401643786,defense_vs_opponent_offense,Temple,Coastal Carolina,G6_vs_G6,18.0,15_to_24_9,Underdog,17.333333333333332,W,9.333333333333332,1.5,False
2024,3,2024-09-14T23:00:00.000Z,401643789,defense_vs_opponent_offense,South Florida,Southern Miss,G6_vs_G6,9.0,5_to_14_9,Favorite,-11.666666666666666,W,13.333333333333334,0.0,False
2024,3,2024-09-14T23:00:00.000Z,401643789,offense_vs_opponent_defense,South Florida,Southern Miss,G6_vs_G6,24.0,15_to_24_9,Favorite,-11.666666666666666,W,13.333333333333334,0.0,False
2024,4,2024-09-21T16:00:00.000Z,401643791,defense_vs_opponent_offense,Louisiana,Tulane,G6_vs_G6,26.0,25_plus,Underdog,1.5,L,-6.5,,False
2024,4,2024-09-21T16:00:00.000Z,401643791,offense_vs_opponent_defense,Louisiana,Tulane,G6_vs_G6,20.0,15_to_24_9,Underdog,1.5,L,-6.5,,False
2024,2,2024-09-07T19:30:00.000Z,401645324,defense_vs_opponent_offense,Navy,Temple,G6_vs_G6,27.0,25_plus,Favorite,-12.166666666666666,W,14.833333333333334,0.5,False
2024,4,2024-09-21T16:00:00.000Z,401645328,defense_vs_opponent_offense,Rice,Army,G6_vs_G6,26.0,25_plus,Underdog,7.333333333333333,L,-15.666666666666668,,False
2024,4,2024-09-21T16:00:00.000Z,401645328,offense_vs_opponent_defense,Rice,Army,G6_vs_G6,25.0,25_plus,Underdog,7.333333333333333,L,-15.666666666666668,,False
2025,1,2025-08-30T00:00:00.000Z,401752667,defense_vs_opponent_offense,Auburn,Baylor,P4_vs_P4,5.0,5_to_14_9,Favorite,-0.3333333333333333,W,13.666666666666666,-0.5,True
2025,1,2025-08-30T00:00:00.000Z,401752667,offense_vs_opponent_defense,Baylor,Auburn,P4_vs_P4,13.0,5_to_14_9,Underdog,0.3333333333333333,L,-13.666666666666666,0.5,False
2025,1,2025-08-30T19:30:00.000Z,401752669,defense_vs_opponent_offense,Georgia,Marshall,P4_vs_G6,17.0,15_to_24_9,Favorite,-38.833333333333336,L,-0.8333333333333357,0.0,False
2025,1,2025-08-30T19:30:00.000Z,401752669,offense_vs_opponent_defense,Georgia,Marshall,P4_vs_G6,8.0,5_to_14_9,Favorite,-38.833333333333336,L,-0.8333333333333357,0.0,False
2025,1,2025-08-30T16:45:00.000Z,401752670,defense_vs_opponent_offense,Kentucky,Toledo,P4_vs_G6,17.0,15_to_24_9,Favorite,-9.833333333333334,L,-1.833333333333334,-2.5,True
2025,1,2025-08-30T16:45:00.000Z,401752670,defense_vs_opponent_offense,Toledo,Kentucky,G6_vs_P4,19.0,15_to_24_9,Underdog,9.833333333333334,W,1.833333333333334,2.5,True
2025,1,2025-08-30T16:45:00.000Z,401752670,offense_vs_opponent_defense,Kentucky,Toledo,P4_vs_G6,17.0,15_to_24_9,Favorite,-9.833333333333334,L,-1.833333333333334,-2.5,False
2025,1,2025-08-30T16:45:00.000Z,401752670,offense_vs_opponent_defense,Toledo,Kentucky,G6_vs_P4,19.0,15_to_24_9,Underdog,9.833333333333334,W,1.833333333333334,2.5,False
2025,1,2025-08-30T23:30:00.000Z,401752671,defense_vs_opponent_offense,Clemson,LSU,P4_vs_P4,10.0,5_to_14_9,Favorite,-4.833333333333333,L,-11.833333333333332,3.0,False
2025,1,2025-08-30T23:30:00.000Z,401752671,offense_vs_opponent_defense,Clemson,LSU,P4_vs_P4,27.0,25_plus,Favorite,-4.833333333333333,L,-11.833333333333332,3.0,False
2025,1,2025-08-30T16:00:00.000Z,401752676,defense_vs_opponent_offense,Syracuse,Tennessee,P4_vs_P4,13.0,5_to_14_9,Underdog,13.5,L,-5.5,1.0,False
2025,1,2025-08-30T16:00:00.000Z,401752676,defense_vs_opponent_offense,Tennessee,Syracuse,P4_vs_P4,30.0,25_plus,Favorite,-13.5,W,5.5,-1.0,False
2025,1,2025-08-30T16:00:00.000Z,401752676,offense_vs_opponent_defense,Syracuse,Tennessee,P4_vs_P4,13.0,5_to_14_9,Underdog,13.5,L,-5.5,1.0,True
2025,1,2025-08-30T16:00:00.000Z,401752676,offense_vs_opponent_defense,Tennessee,Syracuse,P4_vs_P4,30.0,25_plus,Favorite,-13.5,W,5.5,-1.0,True
2025,1,2025-08-30T16:00:00.000Z,401752677,defense_vs_opponent_offense,Ohio State,Texas,P4_vs_P4,16.0,15_to_24_9,Favorite,-2.1666666666666665,W,4.833333333333334,-1.0,False
2025,1,2025-08-30T16:00:00.000Z,401752677,defense_vs_opponent_offense,Texas,Ohio State,P4_vs_P4,14.0,5_to_14_9,Underdog,2.1666666666666665,L,-4.833333333333334,1.0,False
2025,1,2025-08-30T16:00:00.000Z,401752677,offense_vs_opponent_defense,Ohio State,Texas,P4_vs_P4,16.0,15_to_24_9,Favorite,-2.1666666666666665,W,4.833333333333334,-1.0,True
2025,1,2025-08-30T16:00:00.000Z,401752677,offense_vs_opponent_defense,Texas,Ohio State,P4_vs_P4,14.0,5_to_14_9,Underdog,2.1666666666666665,L,-4.833333333333334,1.0,True
2025,1,2025-08-30T23:00:00.000Z,401752678,offense_vs_opponent_defense,Texas A&M,UTSA,P4_vs_G6,21.0,15_to_24_9,Favorite,-23.0,L,-5.0,3.0,False
2025,2,2025-09-06T19:30:00.000Z,401752686,defense_vs_opponent_offense,Kentucky,Ole Miss,P4_vs_P4,17.0,15_to_24_9,Underdog,7.75,W,0.75,2.0,False
2025,2,2025-09-06T19:30:00.000Z,401752686,offense_vs_opponent_defense,Kentucky,Ole Miss,P4_vs_P4,18.0,15_to_24_9,Underdog,7.75,W,0.75,2.0,False
2025,2,2025-09-06T23:30:00.000Z,401752687,defense_vs_opponent_offense,LSU,Louisiana Tech,P4_vs_G6,9.0,5_to_14_9,Favorite,-36.5,L,-20.5,4.0,False
2025,2,2025-09-06T23:30:00.000Z,401752687,offense_vs_opponent_defense,LSU,Louisiana Tech,P4_vs_G6,20.0,15_to_24_9,Favorite,-36.5,L,-20.5,4.0,False
2025,2,2025-09-06T19:30:00.000Z,401752689,defense_vs_opponent_offense,Missouri,Kansas,P4_vs_P4,15.0,15_to_24_9,Favorite,-6.333333333333333,W,4.666666666666667,0.0,False
2025,2,2025-09-06T23:30:00.000Z,401752690,offense_vs_opponent_defense,Oklahoma,Michigan,P4_vs_P4,14.0,5_to_14_9,Favorite,-3.5,W,7.5,1.0,False
2025,2,2025-09-06T23:30:00.000Z,401752695,defense_vs_opponent_offense,Vanderbilt,Virginia Tech,P4_vs_P4,21.0,15_to_24_9,Underdog,2.0,W,26.0,-0.5,False
2025,2,2025-09-06T23:30:00.000Z,401752695,offense_vs_opponent_defense,Vanderbilt,Virginia Tech,P4_vs_P4,12.0,5_to_14_9,Underdog,2.0,W,26.0,-0.5,False
2025,3,2025-09-13T16:45:00.000Z,401752697,offense_vs_opponent_defense,Auburn,South Alabama,P4_vs_G6,19.0,15_to_24_9,Favorite,-26.333333333333332,L,-10.333333333333332,1.0,False
2025,3,2025-09-13T23:30:00.000Z,401752698,defense_vs_opponent_offense,Kentucky,Eastern Michigan,P4_vs_G6,13.0,5_to_14_9,Favorite,-26.666666666666668,L,-1.666666666666668,1.0,False
2025,3,2025-09-13T23:30:00.000Z,401752698,offense_vs_opponent_defense,Kentucky,Eastern Michigan,P4_vs_G6,12.0,5_to_14_9,Favorite,-26.666666666666668,L,-1.666666666666668,1.0,False
2025,3,2025-09-13T23:00:00.000Z,401752700,defense_vs_opponent_offense,Arkansas,Ole Miss,P4_vs_P4,10.0,5_to_14_9,Underdog,3.8333333333333335,L,-2.1666666666666665,4.0,False
2025,3,2025-09-13T23:00:00.000Z,401752700,offense_vs_opponent_defense,Arkansas,Ole Miss,P4_vs_P4,20.0,15_to_24_9,Underdog,3.8333333333333335,L,-2.1666666666666665,4.0,False
2025,3,2025-09-13T17:00:00.000Z,401752702,defense_vs_opponent_offense,Missouri,Louisiana,P4_vs_G6,35.0,25_plus,Favorite,-27.5,W,14.5,5.0,False
2025,3,2025-09-13T16:00:00.000Z,401752703,offense_vs_opponent_defense,Oklahoma,Temple,P4_vs_G6,35.0,25_plus,Favorite,-23.833333333333332,W,15.166666666666668,-1.0,False
2025,3,2025-09-13T19:30:00.000Z,401752705,defense_vs_opponent_offense,Tennessee,Georgia,P4_vs_P4,26.0,25_plus,Underdog,3.5,W,0.5,3.0,False
2025,3,2025-09-13T20:15:00.000Z,401752706,defense_vs_opponent_offense,UTEP,Texas,G6_vs_P4,18.0,15_to_24_9,Underdog,39.833333333333336,W,22.833333333333336,-4.0,False
2025,3,2025-09-13T20:15:00.000Z,401752706,offense_vs_opponent_defense,UTEP,Texas,G6_vs_P4,14.0,5_to_14_9,Underdog,39.833333333333336,W,22.833333333333336,-4.0,False
2025,3,2025-09-13T23:30:00.000Z,401752707,defense_vs_opponent_offense,Texas A&M,Notre Dame,Other,24.0,15_to_24_9,Underdog,6.833333333333333,W,7.833333333333333,0.0,False
2025,4,2025-09-20T16:00:00.000Z,401752708,offense_vs_opponent_defense,Arkansas,Memphis,P4_vs_G6,32.0,25_plus,Favorite,-7.166666666666667,L,-8.166666666666668,0.5,False
2025,4,2025-09-20T23:30:00.000Z,401752709,defense_vs_opponent_offense,Florida,Miami,P4_vs_P4,14.0,5_to_14_9,Underdog,8.5,L,-10.5,1.0,False
2025,4,2025-09-20T23:30:00.000Z,401752709,offense_vs_opponent_defense,Florida,Miami,P4_vs_P4,8.0,5_to_14_9,Underdog,8.5,L,-10.5,1.0,False
2025,4,2025-09-20T19:30:00.000Z,401752711,defense_vs_opponent_offense,Tulane,Ole Miss,G6_vs_P4,24.0,15_to_24_9,Underdog,12.166666666666666,L,-22.833333333333336,1.0,False
2025,4,2025-09-20T19:30:00.000Z,401752714,defense_vs_opponent_offense,Auburn,Oklahoma,P4_vs_P4,10.0,5_to_14_9,Underdog,6.5,L,-0.5,-0.0,True
2025,4,2025-09-20T19:30:00.000Z,401752714,defense_vs_opponent_offense,Oklahoma,Auburn,P4_vs_P4,19.0,15_to_24_9,Favorite,-6.5,W,0.5,-0.0,True
2025,4,2025-09-20T19:30:00.000Z,401752714,offense_vs_opponent_defense,Auburn,Oklahoma,P4_vs_P4,10.0,5_to_14_9,Underdog,6.5,L,-0.5,0.0,False
2025,4,2025-09-20T19:30:00.000Z,401752714,offense_vs_opponent_defense,Oklahoma,Auburn,P4_vs_P4,19.0,15_to_24_9,Favorite,-6.5,W,0.5,0.0,False
2025,4,2025-09-20T16:45:00.000Z,401752715,defense_vs_opponent_offense,Tennessee,UAB,P4_vs_G6,29.0,25_plus,Favorite,-39.0,L,-7.0,1.0,False
2025,4,2025-09-20T16:45:00.000Z,401752715,offense_vs_opponent_defense,Tennessee,UAB,P4_vs_G6,9.0,5_to_14_9,Favorite,-39.0,L,-7.0,1.0,False
2025,1,2025-08-29T00:00:00.000Z,401752793,defense_vs_opponent_offense,Buffalo,Minnesota,G6_vs_P4,23.0,15_to_24_9,Underdog,17.166666666666668,W,4.166666666666668,0.0,False
2025,1,2025-08-29T00:00:00.000Z,401752793,defense_vs_opponent_offense,Minnesota,Buffalo,P4_vs_G6,32.0,25_plus,Favorite,-17.166666666666668,L,-4.166666666666668,0.0,False
2025,1,2025-08-29T00:00:00.000Z,401752793,offense_vs_opponent_defense,Buffalo,Minnesota,G6_vs_P4,23.0,15_to_24_9,Underdog,17.166666666666668,W,4.166666666666668,-0.0,True
2025,1,2025-08-29T00:00:00.000Z,401752793,offense_vs_opponent_defense,Minnesota,Buffalo,P4_vs_G6,32.0,25_plus,Favorite,-17.166666666666668,L,-4.166666666666668,-0.0,True
2025,1,2025-08-28T22:00:00.000Z,401752794,defense_vs_opponent_offense,Rutgers,Ohio,P4_vs_G6,7.0,5_to_14_9,Favorite,-14.166666666666666,L,-11.166666666666666,5.0,False
2025,1,2025-08-28T22:00:00.000Z,401752794,offense_vs_opponent_defense,Rutgers,Ohio,P4_vs_G6,18.0,15_to_24_9,Favorite,-14.166666666666666,L,-11.166666666666666,5.0,False
2025,1,2025-08-29T01:00:00.000Z,401752796,offense_vs_opponent_defense,Cincinnati,Nebraska,P4_vs_P4,12.0,5_to_14_9,Underdog,6.0,W,3.0,0.5,False
2025,1,2025-08-31T03:00:00.000Z,401752800,offense_vs_opponent_defense,Utah,UCLA,P4_vs_P4,39.0,25_plus,Favorite,-6.5,W,26.5,3.5,False
2025,1,2025-08-30T16:00:00.000Z,401752803,defense_vs_opponent_offense,Northwestern,Tulane,P4_vs_G6,14.0,5_to_14_9,Underdog,6.0,L,-14.0,2.5,False
2025,1,2025-08-30T16:00:00.000Z,401752803,offense_vs_opponent_defense,Tulane,Northwestern,G6_vs_P4,9.0,5_to_14_9,Favorite,-6.0,W,14.0,-2.5,True
2025,1,2025-08-30T18:30:00.000Z,401752806,defense_vs_opponent_offense,Indiana,Old Dominion,P4_vs_G6,14.0,5_to_14_9,Favorite,-23.333333333333332,L,-10.333333333333332,-0.5,False
2025,1,2025-08-30T18:30:00.000Z,401752806,offense_vs_opponent_defense,Old Dominion,Indiana,G6_vs_P4,7.0,5_to_14_9,Underdog,23.333333333333332,W,10.333333333333332,0.5,True
2025,1,2025-08-30T19:30:00.000Z,401752807,defense_vs_opponent_offense,Penn State,Nevada,P4_vs_G6,20.0,15_to_24_9,Favorite,-44.166666666666664,L,-9.166666666666664,0.0,False
2025,1,2025-08-30T19:30:00.000Z,401752807,offense_vs_opponent_defense,Penn State,Nevada,P4_vs_G6,46.0,25_plus,Favorite,-44.166666666666664,L,-9.166666666666664,0.0,False
2025,1,2025-08-30T23:30:00.000Z,401752808,defense_vs_opponent_offense,Michigan,New Mexico,P4_vs_G6,35.0,25_plus,Favorite,-35.166666666666664,L,-18.166666666666664,0.0,False
2025,1,2025-08-30T23:30:00.000Z,401752808,offense_vs_opponent_defense,Michigan,New Mexico,P4_vs_G6,38.0,25_plus,Favorite,-35.166666666666664,L,-18.166666666666664,0.0,False
2025,2,2025-09-06T23:30:00.000Z,401752810,defense_vs_opponent_offense,Akron,Nebraska,G6_vs_P4,7.0,5_to_14_9,Underdog,33.75,L,-34.25,-0.0,True
2025,2,2025-09-06T23:30:00.000Z,401752810,offense_vs_opponent_defense,Nebraska,Akron,P4_vs_G6,30.0,25_plus,Favorite,-33.75,W,34.25,0.0,False
2025,2,2025-09-06T19:30:00.000Z,401752818,defense_vs_opponent_offense,Rutgers,Miami (OH),P4_vs_G6,47.0,25_plus,Favorite,-15.5,W,12.5,2.0,False
2025,2,2025-09-06T19:30:00.000Z,401752818,offense_vs_opponent_defense,Rutgers,Miami (OH),P4_vs_G6,31.0,25_plus,Favorite,-15.5,W,12.5,2.0,False
2025,2,2025-09-06T20:00:00.000Z,401752820,offense_vs_opponent_defense,Wisconsin,Middle Tennessee,P4_vs_G6,12.0,5_to_14_9,Favorite,-28.5,W,3.5,0.0,False
2025,2,2025-09-07T00:00:00.000Z,401752823,offense_vs_opponent_defense,UCLA,UNLV,P4_vs_G6,23.0,15_to_24_9,Favorite,-2.5,L,-9.5,0.0,False
2025,2,2025-09-06T16:00:00.000Z,401752825,defense_vs_opponent_offense,Illinois,Duke,P4_vs_P4,15.0,15_to_24_9,Favorite,-2.5,W,23.5,0.0,False
2025,2,2025-09-06T16:00:00.000Z,401752825,offense_vs_opponent_defense,Illinois,Duke,P4_vs_P4,22.0,15_to_24_9,Favorite,-2.5,W,23.5,0.0,False
