season,week,date,game_id,team,opponent,spread,ats_result,ats_margin,team_clv,team_conference,opponent_conference,team_tier,opponent_tier,conference_matchup_type,team_overall,team_offense,team_defense,opp_overall,opp_offense,opp_defense,overall_rp_edge,off_vs_def_rp_edge,def_vs_off_rp_edge
2021,3,2021-09-18T23:00:00.000Z,401282203,Troy,Southern Miss,-11.0,W,1.0,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,82.0,70.0,94.0,67.0,57.0,77.0,15.0,-7.0,37.0
2021,4,2021-09-24T22:30:00.000Z,401282204,Charlotte,Middle Tennessee,-2.5,W,0.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,56.0,66.0,46.0,63.0,56.0,70.0,-7.0,-4.0,-10.0
2021,4,2021-09-24T22:30:00.000Z,401282204,Middle Tennessee,Charlotte,2.5,L,-0.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,63.0,56.0,70.0,56.0,66.0,46.0,7.0,10.0,4.0
2021,4,2021-09-25T23:00:00.000Z,401282205,Louisiana Tech,North Texas,-10.5,L,-3.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,56.0,48.0,65.0,68.0,67.0,68.0,-12.0,-20.0,-2.0
2021,4,2021-09-25T23:00:00.000Z,401282205,North Texas,Louisiana Tech,10.5,W,3.5,,Conference USA,Conference USA,G6,G6,G6_vs_G6,68.0,67.0,68.0,56.0,48.0,65.0,12.0,2.0,20.0
2021,4,2021-09-25T16:00:00.000Z,401282206,Central Michigan,FIU,-12.0,L,-8.0,,MAC,Conference USA,G6,G6,G6_vs_G6,81.0,84.0,79.0,56.0,48.0,64.0,25.0,20.0,31.0
2021,4,2021-09-25T16:00:00.000Z,401282206,FIU,Central Michigan,12.0,W,8.0,,Conference USA,MAC,G6,G6,G6_vs_G6,56.0,48.0,64.0,81.0,84.0,79.0,-25.0,-31.0,-20.0
2021,4,2021-09-26T00:00:00.000Z,401282207,Air Force,Florida Atlantic,-3.5,W,20.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,54.0,59.0,49.0,64.0,76.0,51.0,-10.0,8.0,-27.0
2021,4,2021-09-26T00:00:00.000Z,401282207,Florida Atlantic,Air Force,3.5,L,-20.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,64.0,76.0,51.0,54.0,59.0,49.0,10.0,27.0,-8.0
2021,4,2021-09-23T23:30:00.000Z,401282208,Appalachian State,Marshall,-7.0,L,-6.0,,Sun Belt,Conference USA,G6,G6,G6_vs_G6,78.0,67.0,88.0,55.0,52.0,57.0,23.0,10.0,36.0
2021,4,2021-09-23T23:30:00.000Z,401282208,Marshall,Appalachian State,7.0,W,6.0,,Conference USA,Sun Belt,G6,G6,G6_vs_G6,55.0,52.0,57.0,78.0,67.0,88.0,-23.0,-36.0,-10.0
2021,4,2021-09-25T22:00:00.000Z,401282209,Buffalo,Old Dominion,-13.0,L,-12.0,,MAC,Conference USA,G6,G6,G6_vs_G6,54.0,52.0,56.0,,,,,,
2021,4,2021-09-25T22:00:00.000Z,401282209,Old Dominion,Buffalo,13.0,W,12.0,,Conference USA,MAC,G6,G6,G6_vs_G6,,,,54.0,52.0,56.0,,,
2021,4,2021-09-26T00:00:00.000Z,401282211,Tulane,UAB,-2.5,L,-9.5,,American,Conference USA,G6,G6,G6_vs_G6,64.0,74.0,53.0,55.0,52.0,57.0,9.0,17.0,1.0
2021,4,2021-09-26T00:00:00.000Z,401282211,UAB,Tulane,2.5,W,9.5,,Conference USA,American,G6,G6,G6_vs_G6,55.0,52.0,57.0,64.0,74.0,53.0,-9.0,-1.0,-17.0
2021,4,2021-09-26T01:00:00.000Z,401282212,New Mexico,UTEP,-2.5,L,-9.5,,Mountain West,Conference USA,G6,G6,G6_vs_G6,49.0,56.0,42.0,63.0,74.0,51.0,-14.0,5.0,-32.0
2021,4,2021-09-26T01:00:00.000Z,401282212,UTEP,New Mexico,2.5,W,9.5,,Conference USA,Mountain West,G6,G6,G6_vs_G6,63.0,74.0,51.0,49.0,56.0,42.0,14.0,32.0,-5.0
2021,4,2021-09-25T19:30:00.000Z,401282213,Memphis,UTSA,-3.0,L,-6.0,,American,Conference USA,G6,G6,G6_vs_G6,68.0,63.0,73.0,79.0,87.0,71.0,-11.0,-8.0,-14.0
2021,4,2021-09-25T19:30:00.000Z,401282213,UTSA,Memphis,3.0,W,6.0,,Conference USA,American,G6,G6,G6_vs_G6,79.0,87.0,71.0,68.0,63.0,73.0,11.0,14.0,8.0
2021,4,2021-09-26T00:00:00.000Z,401282214,Indiana,Western Kentucky,-9.5,L,-7.5,,Big Ten,Conference USA,P4,G6,P4_vs_G6,80.0,80.0,81.0,62.0,67.0,56.0,18.0,24.0,14.0
2021,4,2021-09-26T00:00:00.000Z,401282214,Western Kentucky,Indiana,9.5,W,7.5,,Conference USA,Big Ten,G6,P4,G6_vs_P4,62.0,67.0,56.0,80.0,80.0,81.0,-18.0,-14.0,-24.0
2021,1,2021-09-02T23:30:00.000Z,401282607,NC State,South Florida,-19.0,W,26.0,,ACC,American,P4,G6,P4_vs_G6,76.0,63.0,90.0,59.0,51.0,68.0,17.0,-5.0,39.0
2021,1,2021-09-02T23:30:00.000Z,401282607,South Florida,NC State,19.0,L,-26.0,,American,ACC,G6,P4,G6_vs_P4,59.0,51.0,68.0,76.0,63.0,90.0,-17.0,-39.0,5.0
2021,1,2021-09-03T23:00:00.000Z,401282608,Old Dominion,Wake Forest,32.5,W,0.5,,Conference USA,ACC,G6,P4,G6_vs_P4,,,,81.0,88.0,74.0,,,
2021,1,2021-09-03T23:00:00.000Z,401282608,Wake Forest,Old Dominion,-32.5,L,-0.5,,ACC,Conference USA,P4,G6,P4_vs_G6,81.0,88.0,74.0,,,,,,
2021,1,2021-09-04T23:30:00.000Z,401282610,Georgia Tech,Northern Illinois,-19.0,L,-20.0,,ACC,MAC,P4,G6,P4_vs_G6,83.0,84.0,82.0,70.0,53.0,87.0,13.0,-3.0,29.0
2021,1,2021-09-04T23:30:00.000Z,401282610,Northern Illinois,Georgia Tech,19.0,W,20.0,,MAC,ACC,G6,P4,G6_vs_P4,70.0,53.0,87.0,83.0,84.0,82.0,-13.0,-29.0,3.0
2021,1,2021-09-04T23:00:00.000Z,401282611,Ohio,Syracuse,-2.0,L,-22.0,,MAC,ACC,G6,P4,G6_vs_P4,62.0,55.0,70.0,80.0,83.0,76.0,-18.0,-21.0,-13.0
2021,1,2021-09-04T23:00:00.000Z,401282611,Syracuse,Ohio,2.0,W,22.0,,ACC,MAC,P4,G6,P4_vs_G6,80.0,83.0,76.0,62.0,55.0,70.0,18.0,13.0,21.0
2021,1,2021-09-04T20:00:00.000Z,401282612,Pittsburgh,UMass,-37.5,W,6.5,,ACC,Independent,P4,Independent,Other,73.0,82.0,64.0,79.0,88.0,71.0,-6.0,11.0,-24.0
2021,1,2021-09-04T20:00:00.000Z,401282612,UMass,Pittsburgh,37.5,L,-6.5,,Independent,ACC,Independent,P4,Other,79.0,88.0,71.0,73.0,82.0,64.0,6.0,24.0,-11.0
2021,1,2021-09-05T23:30:00.000Z,401282614,Florida State,Notre Dame,7.5,W,4.5,,ACC,Independent,P4,Independent,Other,73.0,84.0,62.0,49.0,44.0,53.0,24.0,31.0,18.0
2021,1,2021-09-05T23:30:00.000Z,401282614,Notre Dame,Florida State,-7.5,L,-4.5,,Independent,ACC,Independent,P4,Other,49.0,44.0,53.0,73.0,84.0,62.0,-24.0,-18.0,-31.0
2021,2,2021-09-11T23:00:00.000Z,401282620,Appalachian State,Miami,7.5,W,5.5,,Sun Belt,ACC,G6,P4,G6_vs_P4,78.0,67.0,88.0,91.0,95.0,86.0,-13.0,-19.0,-7.0
2021,2,2021-09-11T23:00:00.000Z,401282620,Miami,Appalachian State,-7.5,L,-5.5,,ACC,Sun Belt,P4,G6,P4_vs_G6,91.0,95.0,86.0,78.0,67.0,88.0,13.0,7.0,19.0
2021,2,2021-09-11T23:30:00.000Z,401282621,Georgia State,North Carolina,26.0,L,-16.0,,Sun Belt,ACC,G6,P4,G6_vs_P4,80.0,85.0,76.0,79.0,77.0,81.0,1.0,4.0,-1.0
2021,2,2021-09-11T23:30:00.000Z,401282621,North Carolina,Georgia State,-26.0,W,16.0,,ACC,Sun Belt,P4,G6,P4_vs_G6,79.0,77.0,81.0,80.0,85.0,76.0,-1.0,1.0,-4.0
2021,2,2021-09-11T18:00:00.000Z,401282622,Rutgers,Syracuse,-2.5,W,7.5,,Big Ten,ACC,P4,P4,P4_vs_P4,64.0,67.0,61.0,80.0,83.0,76.0,-16.0,-9.0,-22.0
2021,2,2021-09-11T18:00:00.000Z,401282622,Syracuse,Rutgers,2.5,L,-7.5,,ACC,Big Ten,P4,P4,P4_vs_P4,80.0,83.0,76.0,64.0,67.0,61.0,16.0,22.0,9.0
2021,2,2021-09-11T19:30:00.000Z,401282623,Boston College,UMass,-39.0,L,-22.0,,ACC,Independent,P4,Independent,Other,75.0,84.0,66.0,79.0,88.0,71.0,-4.0,13.0,-22.0
2021,2,2021-09-11T19:30:00.000Z,401282623,UMass,Boston College,39.0,W,22.0,,Independent,ACC,Independent,P4,Other,79.0,88.0,71.0,75.0,84.0,66.0,4.0,22.0,-13.0
2021,2,2021-09-11T15:00:00.000Z,401282624,Illinois,Virginia,10.5,L,-17.5,,Big Ten,ACC,P4,P4,P4_vs_P4,70.0,80.0,61.0,66.0,72.0,61.0,4.0,19.0,-11.0
2021,2,2021-09-11T15:00:00.000Z,401282624,Virginia,Illinois,-10.5,W,17.5,,ACC,Big Ten,P4,P4,P4_vs_P4,66.0,72.0,61.0,70.0,80.0,61.0,-4.0,11.0,-19.0
2021,3,2021-09-17T23:30:00.000Z,401282626,Louisville,UCF,7.0,W,14.0,,ACC,American,P4,G6,P4_vs_G6,61.0,73.0,50.0,68.0,74.0,62.0,-7.0,11.0,-24.0
2021,3,2021-09-17T23:30:00.000Z,401282626,UCF,Louisville,-7.0,L,-14.0,,American,ACC,G6,P4,G6_vs_P4,68.0,74.0,62.0,61.0,73.0,50.0,7.0,24.0,-11.0
2021,3,2021-09-18T19:30:00.000Z,401282627,Clemson,Georgia Tech,-27.5,L,-21.5,,ACC,ACC,P4,P4,P4_vs_P4,69.0,46.0,92.0,83.0,84.0,82.0,-14.0,-36.0,8.0
2021,3,2021-09-18T19:30:00.000Z,401282627,Georgia Tech,Clemson,27.5,W,21.5,,ACC,ACC,P4,P4,P4_vs_P4,83.0,84.0,82.0,69.0,46.0,92.0,14.0,-8.0,36.0
2021,3,2021-09-18T20:00:00.000Z,401282628,Duke,Northwestern,2.5,W,9.5,,ACC,Big Ten,P4,P4,P4_vs_P4,56.0,51.0,62.0,34.0,29.0,39.0,22.0,12.0,33.0
2021,3,2021-09-18T20:00:00.000Z,401282628,Northwestern,Duke,-2.5,L,-9.5,,Big Ten,ACC,P4,P4,P4_vs_P4,34.0,29.0,39.0,56.0,51.0,62.0,-22.0,-33.0,-12.0
2021,3,2021-09-18T16:00:00.000Z,401282629,Miami,Michigan State,-7.0,L,-28.0,,ACC,Big Ten,P4,P4,P4_vs_P4,91.0,95.0,86.0,69.0,80.0,59.0,22.0,36.0,6.0
2021,3,2021-09-18T16:00:00.000Z,401282629,Michigan State,Miami,7.0,W,28.0,,Big Ten,ACC,P4,P4,P4_vs_P4,69.0,80.0,59.0,91.0,95.0,86.0,-22.0,-6.0,-36.0
2021,3,2021-09-18T23:30:00.000Z,401282631,North Carolina,Virginia,-7.5,W,12.5,,ACC,ACC,P4,P4,P4_vs_P4,79.0,77.0,81.0,66.0,72.0,61.0,13.0,16.0,9.0
2021,3,2021-09-18T23:30:00.000Z,401282631,Virginia,North Carolina,7.5,L,-12.5,,ACC,ACC,P4,P4,P4_vs_P4,66.0,72.0,61.0,79.0,77.0,81.0,-13.0,-9.0,-16.0
2021,3,2021-09-18T16:00:00.000Z,401282632,Pittsburgh,Western Michigan,-14.5,L,-17.5,,ACC,MAC,P4,G6,P4_vs_G6,73.0,82.0,64.0,58.0,65.0,50.0,15.0,32.0,-1.0
2021,3,2021-09-18T16:00:00.000Z,401282632,Western Michigan,Pittsburgh,14.5,W,17.5,,MAC,ACC,G6,P4,G6_vs_P4,58.0,65.0,50.0,73.0,82.0,64.0,-15.0,1.0,-32.0
2021,3,2021-09-18T16:00:00.000Z,401282634,Boston College,Temple,-15.0,W,10.0,,ACC,American,P4,G6,P4_vs_G6,75.0,84.0,66.0,42.0,41.0,43.0,33.0,41.0,25.0
2021,3,2021-09-18T16:00:00.000Z,401282634,Temple,Boston College,15.0,L,-10.0,,American,ACC,G6,P4,G6_vs_P4,42.0,41.0,43.0,75.0,84.0,66.0,-33.0,-25.0,-41.0
2021,3,2021-09-18T19:30:00.000Z,401282635,Florida State,Wake Forest,4.5,L,-16.5,,ACC,ACC,P4,P4,P4_vs_P4,73.0,84.0,62.0,81.0,88.0,74.0,-8.0,10.0,-26.0
2021,3,2021-09-18T19:30:00.000Z,401282635,Wake Forest,Florida State,-4.5,W,16.5,,ACC,ACC,P4,P4,P4_vs_P4,81.0,88.0,74.0,73.0,84.0,62.0,8.0,26.0,-10.0
2021,3,2021-09-18T16:00:00.000Z,401282636,Virginia Tech,West Virginia,2.0,L,-4.0,,ACC,Big 12,P4,P4,P4_vs_P4,68.0,69.0,67.0,81.0,82.0,81.0,-13.0,-12.0,-15.0
2021,3,2021-09-18T16:00:00.000Z,401282636,West Virginia,Virginia Tech,-2.0,W,4.0,,Big 12,ACC,P4,P4,P4_vs_P4,81.0,82.0,81.0,68.0,69.0,67.0,13.0,15.0,12.0
2021,4,2021-09-25T00:00:00.000Z,401282637,Liberty,Syracuse,-6.5,L,-9.5,,Independent,ACC,Independent,P4,Other,87.0,95.0,79.0,80.0,83.0,76.0,7.0,19.0,-4.0
2021,4,2021-09-25T00:00:00.000Z,401282637,Syracuse,Liberty,6.5,W,9.5,,ACC,Independent,P4,Independent,Other,80.0,83.0,76.0,87.0,95.0,79.0,-7.0,4.0,-19.0
2021,4,2021-09-24T23:00:00.000Z,401282638,Virginia,Wake Forest,-3.5,L,-23.5,,ACC,ACC,P4,P4,P4_vs_P4,66.0,72.0,61.0,81.0,88.0,74.0,-15.0,-2.0,-27.0
2021,4,2021-09-24T23:00:00.000Z,401282638,Wake Forest,Virginia,3.5,W,23.5,,ACC,ACC,P4,P4,P4_vs_P4,81.0,88.0,74.0,66.0,72.0,61.0,15.0,27.0,2.0
2021,4,2021-09-25T20:00:00.000Z,401282639,Duke,Kansas,-16.5,W,2.5,,ACC,Big 12,P4,P4,P4_vs_P4,56.0,51.0,62.0,64.0,61.0,66.0,-8.0,-15.0,1.0
2021,4,2021-09-25T20:00:00.000Z,401282639,Kansas,Duke,16.5,L,-2.5,,Big 12,ACC,P4,P4,P4_vs_P4,64.0,61.0,66.0,56.0,51.0,62.0,8.0,-1.0,15.0
2021,4,2021-09-25T19:30:00.000Z,401282640,Florida State,Louisville,-1.5,L,-9.5,,ACC,ACC,P4,P4,P4_vs_P4,73.0,84.0,62.0,61.0,73.0,50.0,12.0,34.0,-11.0
2021,4,2021-09-25T19:30:00.000Z,401282640,Louisville,Florida State,1.5,W,9.5,,ACC,ACC,P4,P4,P4_vs_P4,61.0,73.0,50.0,73.0,84.0,62.0,-12.0,11.0,-34.0
2021,4,2021-09-25T23:30:00.000Z,401282641,Georgia Tech,North Carolina,14.5,W,37.5,,ACC,ACC,P4,P4,P4_vs_P4,83.0,84.0,82.0,79.0,77.0,81.0,4.0,3.0,5.0
2021,4,2021-09-25T23:30:00.000Z,401282641,North Carolina,Georgia Tech,-14.5,L,-37.5,,ACC,ACC,P4,P4,P4_vs_P4,79.0,77.0,81.0,83.0,84.0,82.0,-4.0,-5.0,-3.0
2021,4,2021-09-25T19:30:00.000Z,401282643,Clemson,NC State,-10.5,L,-16.5,,ACC,ACC,P4,P4,P4_vs_P4,69.0,46.0,92.0,76.0,63.0,90.0,-7.0,-44.0,29.0
2021,4,2021-09-25T19:30:00.000Z,401282643,NC State,Clemson,10.5,W,16.5,,ACC,ACC,P4,P4,P4_vs_P4,76.0,63.0,90.0,69.0,46.0,92.0,7.0,-29.0,44.0
2021,2,2021-09-11T18:30:00.000Z,401282705,Notre Dame,Toledo,-16.5,L,-13.5,,Independent,MAC,Independent,G6,Other,49.0,44.0,53.0,61.0,50.0,71.0,-12.0,-27.0,3.0
2021,2,2021-09-11T18:30:00.000Z,401282705,Toledo,Notre Dame,16.5,W,13.5,,MAC,Independent,G6,Independent,Other,61.0,50.0,71.0,49.0,44.0,53.0,12.0,-3.0,27.0
2021,3,2021-09-18T18:30:00.000Z,401282706,Notre Dame,Purdue,-7.5,W,6.5,,Independent,Big Ten,Independent,P4,Other,49.0,44.0,53.0,78.0,85.0,70.0,-29.0,-26.0,-32.0
2021,3,2021-09-18T18:30:00.000Z,401282706,Purdue,Notre Dame,7.5,L,-6.5,,Big Ten,Independent,P4,Independent,Other,78.0,85.0,70.0,49.0,44.0,53.0,29.0,32.0,26.0
2021,4,2021-09-25T16:00:00.000Z,401282707,Notre Dame,Wisconsin,6.0,W,34.0,,Independent,Big Ten,Independent,P4,Other,49.0,44.0,53.0,83.0,84.0,82.0,-34.0,-38.0,-31.0
2021,4,2021-09-25T16:00:00.000Z,401282707,Wisconsin,Notre Dame,-6.0,L,-34.0,,Big Ten,Independent,P4,Independent,Other,83.0,84.0,82.0,49.0,44.0,53.0,34.0,31.0,38.0
2021,1,2021-08-28T17:20:00.000Z,401282714,Illinois,Nebraska,6.5,W,14.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,70.0,80.0,61.0,72.0,56.0,88.0,-2.0,-8.0,5.0
2021,1,2021-08-28T17:20:00.000Z,401282714,Nebraska,Illinois,-6.5,L,-14.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,72.0,56.0,88.0,70.0,80.0,61.0,2.0,-5.0,8.0
2021,3,2021-09-18T01:00:00.000Z,401282715,Illinois,Maryland,7.0,W,4.0,,Big Ten,Big Ten,P4,P4,P4_vs_P4,70.0,80.0,61.0,85.0,86.0,85.0,-15.0,-5.0,-25.0
2021,3,2021-09-18T01:00:00.000Z,401282715,Maryland,Illinois,-7.0,L,-4.0,,Big Ten,Big Ten,P4,P4,P4_vs_P4,85.0,86.0,85.0,70.0,80.0,61.0,15.0,25.0,5.0
2021,4,2021-09-25T19:30:00.000Z,401282716,Illinois,Purdue,10.5,W,6.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,70.0,80.0,61.0,78.0,85.0,70.0,-8.0,10.0,-24.0
2021,4,2021-09-25T19:30:00.000Z,401282716,Purdue,Illinois,-10.5,L,-6.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,78.0,85.0,70.0,70.0,80.0,61.0,8.0,24.0,-10.0
2021,1,2021-09-04T19:30:00.000Z,401282723,Indiana,Iowa,3.5,L,-24.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,80.0,80.0,81.0,72.0,69.0,76.0,8.0,4.0,12.0
2021,1,2021-09-04T19:30:00.000Z,401282723,Iowa,Indiana,-3.5,W,24.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,72.0,69.0,76.0,80.0,80.0,81.0,-8.0,-12.0,-4.0
2021,3,2021-09-18T16:00:00.000Z,401282725,Cincinnati,Indiana,-4.0,W,10.0,,American,Big Ten,G6,P4,G6_vs_P4,77.0,82.0,73.0,80.0,80.0,81.0,-3.0,1.0,-7.0
2021,3,2021-09-18T16:00:00.000Z,401282725,Indiana,Cincinnati,4.0,L,-10.0,,Big Ten,American,P4,G6,P4_vs_G6,80.0,80.0,81.0,77.0,82.0,73.0,3.0,7.0,-1.0
2021,2,2021-09-11T20:30:00.000Z,401282754,Iowa,Iowa State,4.0,W,14.0,,Big Ten,Big 12,P4,P4,P4_vs_P4,72.0,69.0,76.0,88.0,94.0,81.0,-16.0,-12.0,-18.0
2021,2,2021-09-11T20:30:00.000Z,401282754,Iowa State,Iowa,-4.0,L,-14.0,,Big 12,Big Ten,P4,P4,P4_vs_P4,88.0,94.0,81.0,72.0,69.0,76.0,16.0,18.0,12.0
2021,3,2021-09-18T19:30:00.000Z,401282755,Iowa,Kent State,-22.5,W,0.5,,Big Ten,MAC,P4,G6,P4_vs_G6,72.0,69.0,76.0,50.0,50.0,50.0,22.0,19.0,26.0
2021,3,2021-09-18T19:30:00.000Z,401282755,Kent State,Iowa,22.5,L,-0.5,,MAC,Big Ten,G6,P4,G6_vs_P4,50.0,50.0,50.0,72.0,69.0,76.0,-22.0,-26.0,-19.0
2021,4,2021-09-25T19:30:00.000Z,401282756,Colorado State,Iowa,23.5,W,13.5,,Mountain West,Big Ten,G6,P4,G6_vs_P4,62.0,60.0,64.0,72.0,69.0,76.0,-10.0,-16.0,-5.0
2021,4,2021-09-25T19:30:00.000Z,401282756,Iowa,Colorado State,-23.5,L,-13.5,,Big Ten,Mountain West,P4,G6,P4_vs_G6,72.0,69.0,76.0,62.0,60.0,64.0,10.0,5.0,16.0
2021,1,2021-09-04T19:30:00.000Z,401282764,Maryland,West Virginia,2.5,W,8.5,,Big Ten,Big 12,P4,P4,P4_vs_P4,85.0,86.0,85.0,81.0,82.0,81.0,4.0,5.0,3.0
2021,1,2021-09-04T19:30:00.000Z,401282764,West Virginia,Maryland,-2.5,L,-8.5,,Big 12,Big Ten,P4,P4,P4_vs_P4,81.0,82.0,81.0,85.0,86.0,85.0,-4.0,-3.0,-5.0
2021,4,2021-09-25T19:30:00.000Z,401282765,Kent State,Maryland,13.0,L,-8.0,,MAC,Big Ten,G6,P4,G6_vs_P4,50.0,50.0,50.0,85.0,86.0,85.0,-35.0,-35.0,-36.0
2021,4,2021-09-25T19:30:00.000Z,401282765,Maryland,Kent State,-13.0,W,8.0,,Big Ten,MAC,P4,G6,P4_vs_G6,85.0,86.0,85.0,50.0,50.0,50.0,35.0,36.0,35.0
2021,1,2021-09-04T16:00:00.000Z,401282772,Michigan,Western Michigan,-16.5,W,16.5,,Big Ten,MAC,P4,G6,P4_vs_G6,73.0,77.0,70.0,58.0,65.0,50.0,15.0,27.0,5.0
2021,1,2021-09-04T16:00:00.000Z,401282772,Western Michigan,Michigan,16.5,L,-16.5,,MAC,Big Ten,G6,P4,G6_vs_P4,58.0,65.0,50.0,73.0,77.0,70.0,-15.0,-5.0,-27.0
2021,2,2021-09-12T00:00:00.000Z,401282773,Michigan,Washington,-6.5,W,14.5,,,,,,,73.0,77.0,70.0,82.0,91.0,73.0,-9.0,4.0,-21.0
2021,2,2021-09-12T00:00:00.000Z,401282773,Washington,Michigan,6.5,L,-14.5,,,,,,,82.0,91.0,73.0,73.0,77.0,70.0,9.0,21.0,-4.0
2021,3,2021-09-18T16:00:00.000Z,401282774,Michigan,Northern Illinois,-27.5,W,25.5,,Big Ten,MAC,P4,G6,P4_vs_G6,73.0,77.0,70.0,70.0,53.0,87.0,3.0,-10.0,17.0
2021,3,2021-09-18T16:00:00.000Z,401282774,Northern Illinois,Michigan,27.5,L,-25.5,,MAC,Big Ten,G6,P4,G6_vs_P4,70.0,53.0,87.0,73.0,77.0,70.0,-3.0,-17.0,10.0
2021,4,2021-09-25T19:30:00.000Z,401282775,Michigan,Rutgers,-20.5,L,-13.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,73.0,77.0,70.0,64.0,67.0,61.0,9.0,16.0,3.0
2021,4,2021-09-25T19:30:00.000Z,401282775,Rutgers,Michigan,20.5,W,13.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,64.0,67.0,61.0,73.0,77.0,70.0,-9.0,-3.0,-16.0
2021,1,2021-09-04T01:00:00.000Z,401282782,Michigan State,Northwestern,3.0,W,20.0,,Big Ten,Big Ten,P4,P4,P4_vs_P4,69.0,80.0,59.0,34.0,29.0,39.0,35.0,41.0,30.0
2021,1,2021-09-04T01:00:00.000Z,401282782,Northwestern,Michigan State,-3.0,L,-20.0,,Big Ten,Big Ten,P4,P4,P4_vs_P4,34.0,29.0,39.0,69.0,80.0,59.0,-35.0,-30.0,-41.0
2021,4,2021-09-25T23:00:00.000Z,401282784,Michigan State,Nebraska,-3.5,L,-0.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,69.0,80.0,59.0,72.0,56.0,88.0,-3.0,-8.0,3.0
2021,4,2021-09-25T23:00:00.000Z,401282784,Nebraska,Michigan State,3.5,W,0.5,,Big Ten,Big Ten,P4,P4,P4_vs_P4,72.0,56.0,88.0,69.0,80.0,59.0,3.0,-3.0,8.0
2021,1,2021-09-03T00:00:00.000Z,401282789,Minnesota,Ohio State,14.0,P,0.0,,Big Ten,Big Ten,P4,P4,P4_vs_P4,80.0,75.0,84.0,50.0,55.0,44.0,30.0,31.0,29.0
2021,1,2021-09-03T00:00:00.000Z,401282789,Ohio State,Minnesota,-14.0,P,-0.0,,Big Ten,Big Ten,P4,P4,P4_vs_P4,50.0,55.0,44.0,80.0,75.0,84.0,-30.0,-29.0,-31.0
2021,2,2021-09-11T16:00:00.000Z,401282790,Miami (OH),Minnesota,19.0,W,14.0,,MAC,Big Ten,G6,P4,G6_vs_P4,60.0,75.0,45.0,80.0,75.0,84.0,-20.0,-9.0,-30.0
2021,2,2021-09-11T16:00:00.000Z,401282790,Minnesota,Miami (OH),-19.0,L,-14.0,,Big Ten,MAC,P4,G6,P4_vs_G6,80.0,75.0,84.0,60.0,75.0,45.0,20.0,30.0,9.0
2021,3,2021-09-18T17:00:00.000Z,401282791,Colorado,Minnesota,-2.5,L,-32.5,,,,,,,83.0,86.0,81.0,80.0,75.0,84.0,3.0,2.0,6.0
2021,3,2021-09-18T17:00:00.000Z,401282791,Minnesota,Colorado,2.5,W,32.5,,,,,,,80.0,75.0,84.0,83.0,86.0,81.0,-3.0,-6.0,-2.0
2021,4,2021-09-25T16:00:00.000Z,401282792,Bowling Green,Minnesota,30.5,W,34.5,,MAC,Big Ten,G6,P4,G6_vs_P4,69.0,59.0,78.0,80.0,75.0,84.0,-11.0,-25.0,3.0
2021,4,2021-09-25T16:00:00.000Z,401282792,Minnesota,Bowling Green,-30.5,L,-34.5,,Big Ten,MAC,P4,G6,P4_vs_G6,80.0,75.0,84.0,69.0,59.0,78.0,11.0,-3.0,25.0
2021,2,2021-09-11T19:30:00.000Z,401282797,Buffalo,Nebraska,13.5,L,-11.5,,MAC,Big Ten,G6,P4,G6_vs_P4,54.0,52.0,56.0,72.0,56.0,88.0,-18.0,-36.0,0.0
2021,2,2021-09-11T19:30:00.000Z,401282797,Nebraska,Buffalo,-13.5,W,11.5,,Big Ten,MAC,P4,G6,P4_vs_G6,72.0,56.0,88.0,54.0,52.0,56.0,18.0,0.0,36.0
2021,3,2021-09-18T16:00:00.000Z,401282798,Nebraska,Oklahoma,22.5,W,15.5,,Big Ten,Big 12,P4,P4,P4_vs_P4,72.0,56.0,88.0,76.0,78.0,75.0,-4.0,-19.0,10.0
2021,3,2021-09-18T16:00:00.000Z,401282798,Oklahoma,Nebraska,-22.5,L,-15.5,,Big 12,Big Ten,P4,P4,P4_vs_P4,76.0,78.0,75.0,72.0,56.0,88.0,4.0,-10.0,19.0
2021,4,2021-09-25T16:00:00.000Z,401282805,Northwestern,Ohio,-13.5,W,15.5,,Big Ten,MAC,P4,G6,P4_vs_G6,34.0,29.0,39.0,62.0,55.0,70.0,-28.0,-41.0,-16.0
2021,4,2021-09-25T16:00:00.000Z,401282805,Ohio,Northwestern,13.5,L,-15.5,,MAC,Big Ten,G6,P4,G6_vs_P4,62.0,55.0,70.0,34.0,29.0,39.0,28.0,16.0,41.0
2021,2,2021-09-11T16:00:00.000Z,401282809,Ohio State,Oregon,-15.0,L,-22.0,,,,,,,50.0,55.0,44.0,86.0,87.0,84.0,-36.0,-29.0,-43.0
