game_id,week,away_team,home_team,model_id,availability_status,present_components,required_components,provider_range,provider_stddev
g806,12,Middle Tennessee,Sam Houston,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.309999999999999,2.2809030558092553
g807,12,UNLV,San Jose State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.199999999999999,1.610487115751007
g808,12,Georgia,South Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.530000000000012,2.3164992445498487
g809,12,South Alabama,Southern Miss,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,15.4,5.961465843230171
g810,12,Utah,TCU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.2199999999999935,2.8194103993565722
g811,12,LSU,Tennessee,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.700000000000006,2.7133927102430295
g812,12,Arkansas,Texas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.780000000000001,4.992702174173822
g813,12,Washington State,Texas State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.879999999999998,1.1690594510117944
g814,12,Georgia Southern,Troy,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.8900000000000006,1.1898608111875946
g815,12,North Texas,Tulane,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.960000000000006,4.136278520602792
g816,12,Charlotte,Tulsa,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,19.2,7.655605789223998
g817,12,UTSA,UAB,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.65,3.5073806109403067
g818,12,Maryland,USC,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.000000000000002,1.850621517220633
g819,12,North Carolina,Virginia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.930000000000003,3.6344420135696223
g820,12,Indiana,Washington,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.1999999999999993,1.228421242896751
g821,12,Houston,West Virginia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.669999999999997,0.9709112987291876
g822,12,New Mexico,Wyoming,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.939999999999996,1.0713542831388678
g823,13,Kent State,Eastern Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.600000000000003,2.649773575232421
g824,13,Miami-OH,Western Michigan,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.909999999999993,3.3972074929270937
g825,13,TCU,Texas Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.830000000000007,1.014725948224448
g826,13,Buffalo,Akron,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.200000000000001,2.3016678735212865
g827,13,Florida,Florida State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.599999999999998,3.453621287865825
g828,13,Nebraska,Iowa,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.629999999999994,3.423436687014963
g829,13,Toledo,Ohio,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,6.089999999999998,2.4710359669579876
g830,13,Mississippi State,Ole Miss,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.669999999999995,2.1558452518675812
g831,13,Appalachian State,South Alabama,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.080000000000004,1.994542554070984
g832,13,Texas,Texas A&M,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.419999999999995,2.829434572489703
g833,13,West Virginia,Utah,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.689999999999996,5.217544321805037
g834,13,Auburn,Alabama,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.139999999999999,0.8762419757121882
g835,13,Arizona State,Arizona,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.7999999999999985,1.3798822413525003
g836,13,LSU,Arkansas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.48,4.897264542578847
g837,13,Troy,Arkansas State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.5000000000000009,0.5673788416922155
g838,13,Cincinnati,BYU,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.599999999999998,2.036338626063945
g839,13,Central Michigan,Ball State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.299999999999999,3.040341263739977
g840,13,Massachusetts,Bowling Green,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.450000000000008,5.459209535271569
g841,13,Pittsburgh,California,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.099999999999993,2.909037641557768
g842,13,Navy,Charlotte,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,19.599999999999998,6.9384810117200715
g843,13,South Carolina,Clemson,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.60999999999999,1.0187093550174136
g844,13,Central Florida,Colorado,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.1,2.525113858819043
g845,13,Texas State,Colorado State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.220000000000002,4.325976768314875
g846,13,Jacksonville State,Delaware,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.199999999999999,2.5955490748587278
g847,13,Florida Atlantic,East Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.789999999999994,5.2365798714428085
g848,13,Sam Houston,Florida International,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.25,3.202025726005336
g849,13,San Diego State,Fresno State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.8,1.7092889603574932
g850,13,Georgia Tech,Georgia,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.610000000000003,4.01500544831511
g851,13,Louisiana Tech,Georgia Southern,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.0,1.4299213265071613
g852,13,Louisiana,Georgia State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.100000000000001,3.477918738268622
g853,13,Sacramento State,Hawaii,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.799999999999999,4.336446557955025
g854,13,Baylor,Houston,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,5.4,1.927555122428409
g855,13,Purdue,Indiana,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.5,3.6131703530279338
g856,13,Kansas State,Iowa State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.84999999999999,3.8785266210250477
g857,13,Coastal Carolina,James Madison,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,15.679999999999996,6.292749796392669
g858,13,Louisville,Kentucky,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.1,1.387326565737137
g859,13,Penn State,Maryland,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.99999999999999,3.5954832776693553
g860,13,Temple,Memphis,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.33,1.6679084956915355
g861,13,Boston College,Miami-FL,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.0,3.4290696624594843
g862,13,New Mexico State,Middle Tennessee,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.740000000000002,3.885781774623995
g863,13,Oklahoma,Missouri,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.200000000000001,1.698431261488084
g864,13,Liberty,Missouri State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.839999999999998,4.461143351204934
g865,13,Air Force,New Mexico,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.4000000000000004,1.2332553466334544
g866,13,NC State,North Carolina,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,12.359999999999996,4.651591125625724
g867,13,UAB,North Texas,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,15.900000000000011,6.14384854956566
g868,13,UTEP,Northern Illinois,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.9000000000000052,1.3827056809024851
g869,13,Illinois,Northwestern,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,1.9500000000000086,0.7503124349229493
g870,13,Michigan,Ohio State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.2000000000000046,1.2608330579422489
g871,13,Kansas,Oklahoma State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,16.209999999999994,6.385884335783101
g872,13,Southern Miss,Old Dominion,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,16.8,6.583834369119565
g873,13,Washington,Oregon,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.060000000000011,2.629790866209712
g874,13,Army,Rice,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.51,4.16479516303023
g875,13,Michigan State,Rutgers,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.169999999999996,0.9532411814436039
g876,13,North Dakota State,San Jose State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,17.83,6.407976962349348
g877,13,Tulane,South Florida,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,8.34999999999999,3.0755842940813674
g878,13,SMU,Stanford,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.600000000000001,1.6514236282674417
g879,13,Notre Dame,Syracuse,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.950000000000003,2.0360424234283534
g880,13,USC,UCLA,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,4.800000000000001,1.9922898258034636
g881,13,Marshall,UL-Monroe,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.4,2.9603494303882445
g882,13,Nevada,UNLV,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.9199999999999964,1.5417765726589556
g883,13,Tulsa,UTSA,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,14.879999999999999,5.6561537284624785
g884,13,Boise State,Utah State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.230000000000004,2.5611362224606498
g885,13,Tennessee,Vanderbilt,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,10.199999999999989,4.160754138374432
g886,13,Virginia,Virginia Tech,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,11.490000000000013,4.222619891725993
g887,13,Duke,Wake Forest,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,3.710000000000008,1.495583080273379
g888,13,Oregon State,Washington State,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,13.570000000000002,5.1055037704422475
g889,13,Kennesaw State,Western Kentucky,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.190000000000003,0.9828625285359096
g890,13,Minnesota,Wisconsin,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,7.600000000000001,2.7996785529771104
g891,13,Connecticut,Wyoming,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,9.220000000000004,3.2927496108875345
g902,15,Navy,Army,standard_spread_five_source_v1,MISSING_COMPONENT,4,5,2.7999999999999994,1.1445523142259595
g1,0,Sacramento State,Eastern Michigan,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,22.799999999999997,9.66772982659321
g2,0,New Mexico State,Florida State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,16.4,6.631129240182247
g3,0,Jacksonville State,North Dakota State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,7.600000000000001,3.0736785778607367
g4,0,Hawaii,Stanford,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,7.100000000000001,2.674415824063267
g5,0,North Carolina,TCU,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,10.2,4.012480529547776
g6,0,Memphis,UNLV,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,2.8999999999999986,1.202861172371941
g7,0,San Jose State,USC,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,19.1,8.207009199458717
g8,0,NC State,Virginia,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,10.8,3.84285050450834
g12,1,Colorado,Georgia Tech,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,5.400000000000002,1.988089535207105
g16,1,Massachusetts,Rutgers,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,30.5,11.052827692495708
g18,1,Akron,Wake Forest,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,18.9,6.795770743631659
g19,1,San Jose State,Eastern Michigan,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,15.8,7.510659092250159
g22,1,Miami-FL,Stanford,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,20.7,7.341321406940306
g24,1,East Carolina,Alabama,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,18.700000000000003,6.826190372381949
g30,1,Baylor,Auburn,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,14.700000000000003,5.484067833278506
g33,1,UCLA,California,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,5.300000000000001,2.322041127973405
g35,1,Boston College,Cincinnati,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,4.200000000000003,1.7342145196024636
g36,1,Wyoming,Colorado State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,11.0,4.468780594300866
g38,1,Tulane,Duke,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,10.599999999999998,3.763641853311762
g39,1,Florida Atlantic,Florida,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,19.0,6.998035438607038
g42,1,UNLV,Hawaii,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,5.899999999999999,2.185606323197295
g43,1,Oregon State,Houston,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,10.400000000000002,3.969493040679125
g44,1,UAB,Illinois,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,17.599999999999998,7.028513356322231
g45,1,North Texas,Indiana,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,23.9,9.5980141175141
g46,1,Northern Illinois,Iowa,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,18.0,7.866066361276137
g48,1,Liberty,James Madison,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,6.699999999999999,2.6564779313971343
g52,1,Clemson,LSU,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,20.0,8.346968012398275
g56,1,Arkansas State,Memphis,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,8.599999999999998,3.1522809202226876
g57,1,Western Michigan,Michigan,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,16.599999999999998,6.428646824954688
g58,1,Toledo,Michigan State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,11.2,4.445222154178573
g60,1,UL-Monroe,Mississippi State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,23.599999999999998,8.508084390742724
g62,1,Ohio,Nebraska,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,15.899999999999999,6.004373406109916
g63,1,Western Kentucky,Nevada,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,13.600000000000001,5.374941860150676
g64,1,Central Michigan,New Mexico,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,12.200000000000003,4.487412951801963
g68,1,Ball State,Ohio State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,31.8,14.193374334526657
g69,1,UTEP,Oklahoma,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,20.000000000000004,9.2898802468062
g71,1,Boise State,Oregon,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,28.1,10.248170568447815
g72,1,Marshall,Penn State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,16.6,6.480885356183984
g73,1,Miami-OH,Pittsburgh,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,10.7,3.8697545141778695
g79,1,Kent State,South Carolina,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,19.6,8.071671140476425
g80,1,Florida International,South Florida,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,13.5,4.868457147803603
g85,1,Texas State,Texas,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,23.499999999999996,9.588632592815307
g86,1,Missouri State,Texas A&M,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,20.599999999999998,9.737042672187485
g88,1,Sam Houston,Troy,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,25.9,9.417370917618143
g89,1,Oklahoma State,Tulsa,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,8.3,3.7486664295453127
g90,1,Fresno State,USC,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,17.200000000000003,7.151704342322886
g95,1,Washington State,Washington,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,14.799999999999997,5.68528803140175
g96,1,Coastal Carolina,West Virginia,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,13.299999999999997,4.7940066750057815
g97,1,Wisconsin,Notre Dame,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,25.6,9.8932742305063
g98,1,Louisville,Ole Miss,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,15.3,6.73219874929432
g99,1,SMU,Florida State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,11.299999999999997,5.134381657025507
g102,2,Missouri,Kansas,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,15.300000000000004,5.706575155029505
g131,2,Iowa State,Iowa,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,13.0,4.635393726534996
g142,2,Oklahoma,Michigan,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,18.099999999999998,8.402492189820828
g155,2,Oregon,Oklahoma State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,28.1,10.20523762584684
g167,2,Ohio State,Texas,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,31.8,13.951948788610142
g168,2,Arizona State,Texas A&M,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,20.599999999999998,7.777692459849514
g177,2,Arkansas,Utah,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,13.0,5.097732338991524
g187,3,Houston,Texas Tech,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,22.900000000000002,8.64783209827758
g189,3,Florida State,Alabama,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,18.700000000000003,7.524792355939133
g192,3,Georgia,Arkansas,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,24.900000000000002,9.446262488413076
g193,3,Florida,Auburn,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,14.299999999999999,6.357279292275902
g216,3,SMU,Louisville,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,12.2,5.555346523845295
g232,3,LSU,Ole Miss,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,22.5,9.227235501492308
g665,10,Miami-FL,Notre Dame,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,26.500000000000004,11.75954399626108
g870,13,Michigan,Ohio State,shadow_total_enhanced_spplus_od_v1,NOT_YET_ACTIVATED,4,4,31.8,12.683059567785683
