flag,reason,game_id,cfbd_game_id,week,date,away_team,home_team,neutral_site,away_power,home_power,home_hfa,hfa_used,stored_projected_margin_home,expected_margin_home,projection_diff_pts,stored_projected_spread,expected_projected_spread,market_spread,projected_total,market_total
OK,,g464,401858269,7,2026-10-17,Wake Forest,California,False,3.9095,1.8945,2.8,2.8,0.785,0.7850000000000001,-1.1102230246251565e-16,California -0.8,California -0.8,,49.65,
OK,,g509,401856829,7,2026-10-17,Cincinnati,West Virginia,False,3.852,0.842,3.4,3.4,0.39,0.3900000000000001,-1.1102230246251565e-16,West Virginia -0.4,West Virginia -0.4,,53.45,
OK,,g718,401858520,11,2026-11-14,Wisconsin,Maryland,False,4.417,1.747,2.3,2.3,-0.37,-0.3700000000000001,1.1102230246251565e-16,Wisconsin -0.4,Wisconsin -0.4,,43.95,
OK,,g738,,11,2026-11-14,Troy,South Alabama,False,-7.8705,-10.968,2.5,2.5,-0.5975,-0.5975000000000001,1.1102230246251565e-16,Troy -0.6,Troy -0.6,,55.75,
OK,,g742,401860916,11,2026-11-14,Fresno State,Texas State,False,-1.9905,-3.3455,2.3,2.3,0.945,0.9449999999999998,1.1102230246251565e-16,Texas State -0.9,Texas State -0.9,,56.55,
OK,,g844,401856875,13,2026-11-28,Central Florida,Colorado,False,1.862,-0.1305,2.6,2.6,0.6075,0.6074999999999999,1.1102230246251565e-16,Colorado -0.6,Colorado -0.6,,48.9,
OK,,g862,,13,2026-11-28,New Mexico State,Middle Tennessee,False,-17.4105,-20.3555,3.2,3.2,0.255,0.2549999999999999,1.1102230246251565e-16,Middle Tennessee -0.3,Middle Tennessee -0.3,,52.0,
OK,,g751,401856861,11,2026-11-14,Kansas,West Virginia,False,4.237,0.842,3.4,3.4,0.005,0.004999999999999893,1.0668549377257364e-16,West Virginia PK,West Virginia PK,,53.4,
OK,,g285,401864511,4,2026-09-26,Northern Illinois,Georgia State,False,-18.008,-19.4455,1.7,1.7,0.2625,0.26249999999999996,5.551115123125783e-17,Georgia State -0.3,Georgia State -0.3,,52.0,
OK,,g334,,5,2026-10-02,Liberty,Delaware,False,-8.473,-11.268,2.5,2.5,-0.295,-0.29499999999999993,-5.551115123125783e-17,Liberty -0.3,Liberty -0.3,,57.65,
OK,,g3,401864577,0,2026-08-29,Jacksonville State,North Dakota State,False,-9.423,-4.1667,2.5,2.5,7.7563,7.7563,0.0,North Dakota State -7.8,North Dakota State -7.8,North Dakota State -7.5,53.5,47.5
OK,,g6,401862693,0,2026-08-29,Memphis,UNLV,False,-1.253,0.3445,2.1,2.1,3.6975,3.6975,0.0,UNLV -3.7,UNLV -3.7,UNLV -4.5,58.95,58.5
OK,,g12,401856776,1,2026-09-03,Colorado,Georgia Tech,False,-0.1305,6.1295,1.4,1.4,7.66,7.66,0.0,Georgia Tech -7.7,Georgia Tech -7.7,Georgia Tech -7.5,51.7,51.5
OK,,g16,401858423,1,2026-09-03,Massachusetts,Rutgers,False,-27.9655,1.0395,2.1,2.1,31.105,31.105,0.0,Rutgers -31.1,Rutgers -31.1,Rutgers -30.5,54.4,54.5
OK,,g18,401858204,1,2026-09-03,Akron,Wake Forest,False,-17.8955,3.9095,3.0,3.0,24.805,24.805,0.0,Wake Forest -24.8,Wake Forest -24.8,Wake Forest -22.5,44.9,49.5
OK,,g22,401858206,1,2026-09-04,Miami-FL,Stanford,False,23.1995,-3.008,1.4,1.4,-24.8075,-24.8075,0.0,Miami-FL -24.8,Miami-FL -24.8,Miami-FL -21.5,47.4,49.5
OK,,g24,401856634,1,2026-09-05,East Carolina,Alabama,False,-1.0655,19.527,3.2,3.2,23.7925,23.7925,0.0,Alabama -23.8,Alabama -23.8,Alabama -25.5,47.05,54.5
OK,,g30,401856636,1,2026-09-05,Baylor,Auburn,True,5.3245,12.5795,2.6,0.0,7.255,7.255,0.0,Auburn -7.3,Auburn -7.3,Auburn -7.5,53.2,59.5
OK,,g35,401856777,1,2026-09-05,Boston College,Cincinnati,False,-3.488,3.852,2.1,2.1,9.44,9.44,0.0,Cincinnati -9.4,Cincinnati -9.4,Cincinnati -7.5,53.9,53.5
OK,,g38,401858209,1,2026-09-05,Tulane,Duke,False,-0.3055,4.427,3.2,3.2,7.9325,7.9325,0.0,Duke -7.9,Duke -7.9,Duke -10.5,55.4,53.5
OK,,g39,401856637,1,2026-09-05,Florida Atlantic,Florida,False,-9.5155,14.092,2.5,2.5,26.1075,26.1075,0.0,Florida -26.1,Florida -26.1,Florida -26.5,54.1,58.5
OK,,g43,401856778,1,2026-09-05,Oregon State,Houston,False,-9.153,8.382,1.7,1.7,19.235,19.235,0.0,Houston -19.2,Houston -19.2,Houston -18.5,50.75,50.5
OK,,g45,401858425,1,2026-09-05,North Texas,Indiana,False,-4.7105,27.277,1.9,1.9,33.8875,33.8875,0.0,Indiana -33.9,Indiana -33.9,Indiana -39.5,54.85,54.5
OK,,g46,401858426,1,2026-09-05,Northern Illinois,Iowa,False,-18.008,13.6395,2.4,2.4,34.0475,34.0475,0.0,Iowa -34,Iowa -34,Iowa -30.5,46.6,45.5
OK,,g56,401862695,1,2026-09-05,Arkansas State,Memphis,False,-9.783,-1.253,2.5,2.5,11.03,11.03,0.0,Memphis -11,Memphis -11,Memphis -10.5,57.15,56.5
OK,,g58,401858429,1,2026-09-05,Toledo,Michigan State,False,-5.238,0.547,2.0,2.0,7.785,7.785,0.0,Michigan State -7.8,Michigan State -7.8,Michigan State -11.5,48.6,48.5
OK,,g60,401856662,1,2026-09-05,UL-Monroe,Mississippi State,False,-20.268,5.4545,2.6,2.6,28.3225,28.3225,0.0,Mississippi State -28.3,Mississippi State -28.3,Mississippi State -28.5,54.5,56.5
OK,,g62,401858430,1,2026-09-05,Ohio,Nebraska,False,-9.1155,6.942,1.5,1.5,17.5575,17.5575,0.0,Nebraska -17.6,Nebraska -17.6,Nebraska -23.5,45.1,48.5
OK,,g63,401864432,1,2026-09-05,Western Kentucky,Nevada,False,-6.723,-14.253,2.1,2.1,-5.43,-5.43,0.0,Western Kentucky -5.4,Western Kentucky -5.4,Western Kentucky -2.5,51.8,52.5
OK,,g68,401858432,1,2026-09-05,Ball State,Ohio State,False,-22.3355,30.5145,3.0,3.0,55.85,55.85,0.0,Ohio State -55.9,Ohio State -55.9,Ohio State -50.5,49.15,57.5
OK,,g69,401856664,1,2026-09-05,UTEP,Oklahoma,False,-19.1955,18.687,3.3,3.3,41.1825,41.1825,0.0,Oklahoma -41.2,Oklahoma -41.2,Oklahoma -39.5,47.85,49.5
OK,,g71,401858433,1,2026-09-05,Boise State,Oregon,False,5.2095,27.177,2.5,2.5,24.4675,24.4675,0.0,Oregon -24.5,Oregon -24.5,Oregon -24.5,53.0,53.5
OK,,g72,401858434,1,2026-09-05,Marshall,Penn State,False,-8.323,15.2995,3.4,3.4,27.0225,27.0225,0.0,Penn State -27,Penn State -27,Penn State -23.5,57.95,53.5
OK,,g73,401858207,1,2026-09-05,Miami-OH,Pittsburgh,False,-7.6355,7.8595,1.9,1.9,17.395,17.395,0.0,Pittsburgh -17.4,Pittsburgh -17.4,Pittsburgh -15.5,48.2,50.5
OK,,g80,401862699,1,2026-09-05,Florida International,South Florida,False,-13.2455,0.7595,2.6,2.6,16.605,16.605,0.0,South Florida -16.6,South Florida -16.6,South Florida -11.5,57.05,55.5
OK,,g86,401856668,1,2026-09-05,Missouri State,Texas A&M,False,-15.263,21.127,2.5,2.5,38.89,38.89,0.0,Texas A&M -38.9,Texas A&M -38.9,Texas A&M -39.5,52.8,52.5
OK,,g88,,1,2026-09-05,Sam Houston,Troy,False,-23.6255,-7.8705,1.7,1.7,17.455,17.455,0.0,Troy -17.5,Troy -17.5,Troy -17.5,53.75,52.5
OK,,g89,401856772,1,2026-09-05,Oklahoma State,Tulsa,False,1.7045,-9.588,0.7,0.7,-10.5925,-10.5925,0.0,Oklahoma State -10.6,Oklahoma State -10.6,Oklahoma State -13.5,54.3,60.5
OK,,g96,401856780,1,2026-09-05,Coastal Carolina,West Virginia,False,-14.1705,0.842,3.4,3.4,18.4125,18.4125,0.0,West Virginia -18.4,West Virginia -18.4,West Virginia -18.5,53.7,58.5
OK,,g101,401858214,2,2026-09-11,Rutgers,Boston College,False,1.0395,-3.488,1.9,1.9,-2.6275,-2.6275,0.0,Rutgers -2.6,Rutgers -2.6,,55.95,
OK,,g108,401856671,2,2026-09-12,Southern Miss,Auburn,False,-13.6905,12.5795,2.6,2.6,28.87,28.87,0.0,Auburn -28.9,Auburn -28.9,,50.75,
OK,,g112,401860881,2,2026-09-12,Memphis,Boise State,False,-1.253,5.2095,2.8,2.8,9.2625,9.2625,0.0,Boise State -9.3,Boise State -9.3,,55.5,
OK,,g119,401858444,2,2026-09-12,Maryland,Connecticut,False,1.747,-9.1105,1.9,1.9,-8.9575,-8.9575,0.0,Maryland -9,Maryland -9,,50.6,
OK,,g120,401864571,2,2026-09-12,Appalachian State,East Carolina,False,-11.6805,-1.0655,1.9,1.9,12.515,12.515,0.0,East Carolina -12.5,East Carolina -12.5,,52.5,
OK,,g125,401856673,2,2026-09-12,Western Kentucky,Georgia,False,-6.723,25.3895,1.8,1.8,33.9125,33.9125,0.0,Georgia -33.9,Georgia -33.9,,53.85,
OK,,g126,401856681,2,2026-09-12,Tennessee,Georgia Tech,False,15.7695,6.1295,1.4,1.4,-8.24,-8.24,0.0,Tennessee -8.2,Tennessee -8.2,,56.95,
OK,,g127,401864578,2,2026-09-12,New Mexico State,Hawaii,False,-17.4105,-4.028,2.1,2.1,15.4825,15.4825,0.0,Hawaii -15.5,Hawaii -15.5,,52.75,
OK,,g129,401858217,2,2026-09-12,Duke,Illinois,False,4.427,9.0895,1.5,1.5,6.1625,6.1625,0.0,Illinois -6.2,Illinois -6.2,,57.25,
OK,,g131,401856788,2,2026-09-12,Iowa State,Iowa,False,2.057,13.6395,2.4,2.4,13.9825,13.9825,0.0,Iowa -14,Iowa -14,Iowa -12.5,46.45,41.5
OK,,g134,,2,2026-09-12,Georgia State,Kennesaw State,False,-19.4455,-10.383,2.5,2.5,11.5625,11.5625,0.0,Kennesaw State -11.6,Kennesaw State -11.6,,54.9,
OK,,g136,401856674,2,2026-09-12,Alabama,Kentucky,False,19.527,5.9595,2.7,2.7,-10.8675,-10.8675,0.0,Alabama -10.9,Alabama -10.9,,45.05,
OK,,g137,401867796,2,2026-09-12,Louisiana Tech,LSU,False,-9.2555,18.0145,3.9,3.9,31.17,31.17,0.0,LSU -31.2,LSU -31.2,,48.95,
OK,,g139,,2,2026-09-12,Middle Tennessee,Marshall,False,-20.3555,-8.323,1.3,1.3,13.3325,13.3325,0.0,Marshall -13.3,Marshall -13.3,,58.65,
OK,,g142,401856679,2,2026-09-12,Oklahoma,Michigan,False,18.687,16.597,2.9,2.9,0.81,0.81,0.0,Michigan -0.8,Michigan -0.8,Michigan -2.5,47.65,45.5
OK,,g143,401858440,2,2026-09-12,Eastern Michigan,Michigan State,False,-15.303,0.547,2.0,2.0,17.85,17.85,0.0,Michigan State -17.9,Michigan State -17.9,,51.6,
OK,,g147,401858441,2,2026-09-12,Bowling Green,Nebraska,False,-15.4455,6.942,1.5,1.5,23.8875,23.8875,0.0,Nebraska -23.9,Nebraska -23.9,,46.9,
OK,,g151,401862705,2,2026-09-12,UNLV,North Texas,False,0.3445,-4.7105,2.9,2.9,-2.155,-2.155,0.0,UNLV -2.2,UNLV -2.2,,59.2,
OK,,g153,401859184,2,2026-09-12,Rice,Notre Dame,False,-15.1505,27.297,3.2,3.2,45.6475,45.6475,0.0,Notre Dame -45.6,Notre Dame -45.6,,52.0,
OK,,g155,401856782,2,2026-09-12,Oregon,Oklahoma State,False,27.177,1.7045,2.8,2.8,-22.6725,-22.6725,0.0,Oregon -22.7,Oregon -22.7,Oregon -17.5,53.35,59.5
OK,,g157,401856783,2,2026-09-12,Texas Tech,Oregon State,False,23.1195,-9.153,3.5,3.5,-28.7725,-28.7725,0.0,Texas Tech -28.8,Texas Tech -28.8,,49.85,
OK,,g161,401862707,2,2026-09-12,Tulsa,Sam Houston,False,-9.588,-23.6255,2.5,2.5,-11.5375,-11.5375,0.0,Tulsa -11.5,Tulsa -11.5,,54.65,
OK,,g166,401858442,2,2026-09-12,Penn State,Temple,False,15.2995,-9.5155,2.9,2.9,-21.915,-21.915,0.0,Penn State -21.9,Penn State -21.9,,55.85,
OK,,g167,401856682,2,2026-09-12,Ohio State,Texas,False,30.5145,24.792,3.0,3.0,-2.7225,-2.7225,0.0,Ohio State -2.7,Ohio State -2.7,Texas -1.5,50.65,47.5
OK,,g172,401864575,2,2026-09-12,South Alabama,Tulane,False,-10.968,-0.3055,3.1,3.1,13.7625,13.7625,0.0,Tulane -13.8,Tulane -13.8,,54.3,
OK,,g174,401858443,2,2026-09-12,San Diego State,UCLA,False,0.032,3.027,1.7,1.7,4.695,4.695,0.0,UCLA -4.7,UCLA -4.7,,50.5,
OK,,g175,401858445,2,2026-09-12,Louisiana,USC,False,-9.8605,17.9595,2.4,2.4,30.22,30.22,0.0,USC -30.2,USC -30.2,,58.65,
OK,,g177,401856670,2,2026-09-12,Arkansas,Utah,False,5.912,13.042,3.3,3.3,10.43,10.43,0.0,Utah -10.4,Utah -10.4,Utah -7.5,58.75,55.5
OK,,g178,401856684,2,2026-09-12,Delaware,Vanderbilt,False,-11.268,11.8245,0.9,0.9,23.9925,23.9925,0.0,Vanderbilt -24,Vanderbilt -24,,57.8,
OK,,g181,401858446,2,2026-09-12,Utah State,Washington,False,-5.8705,13.6645,2.1,2.1,21.635,21.635,0.0,Washington -21.6,Washington -21.6,,52.3,
OK,,g186,401858225,3,2026-09-17,Syracuse,Pittsburgh,False,-3.118,7.8595,1.9,1.9,12.8775,12.8775,0.0,Pittsburgh -12.9,Pittsburgh -12.9,,51.45,
OK,,g187,401856811,3,2026-09-18,Houston,Texas Tech,False,8.382,23.1195,3.2,3.2,17.9375,17.9375,0.0,Texas Tech -17.9,Texas Tech -17.9,Texas Tech -12.5,53.2,53.5
OK,,g188,401858226,3,2026-09-18,Miami-FL,Wake Forest,False,23.1995,3.9095,3.0,3.0,-16.29,-16.29,0.0,Miami-FL -16.3,Miami-FL -16.3,,46.5,
OK,,g189,401856685,3,2026-09-19,Florida State,Alabama,False,8.657,19.527,3.2,3.2,14.07,14.07,0.0,Alabama -14.1,Alabama -14.1,Alabama -15.5,47.1,
OK,,g191,401856793,3,2026-09-19,Northern Illinois,Arizona,False,-18.008,9.372,2.7,2.7,30.08,30.08,0.0,Arizona -30.1,Arizona -30.1,,48.95,
OK,,g194,401867804,3,2026-09-19,Louisiana Tech,Baylor,False,-9.2555,5.3245,2.5,2.5,17.08,17.08,0.0,Baylor -17.1,Baylor -17.1,,56.7,
OK,,g200,401856797,3,2026-09-19,Miami-OH,Cincinnati,True,-7.6355,3.852,2.1,0.0,11.4875,11.4875,0.0,Cincinnati -11.5,Cincinnati -11.5,,48.7,
OK,,g202,401856795,3,2026-09-19,BYU,Colorado State,False,14.1595,-12.1455,2.0,2.0,-24.305,-24.305,0.0,BYU -24.3,BYU -24.3,,48.6,
OK,,g203,,3,2026-09-19,Coastal Carolina,Delaware,False,-14.1705,-11.268,2.5,2.5,5.4025,5.4025,0.0,Delaware -5.4,Delaware -5.4,,56.8,
OK,,g204,401858231,3,2026-09-19,Stanford,Duke,False,-3.008,4.427,3.2,3.2,10.635,10.635,0.0,Duke -10.6,Duke -10.6,,53.5,
OK,,g205,401862771,3,2026-09-19,Florida International,Florida Atlantic,False,-13.2455,-9.5155,1.8,1.8,5.53,5.53,0.0,Florida Atlantic -5.5,Florida Atlantic -5.5,,59.3,
OK,,g208,401858449,3,2026-09-19,Western Kentucky,Indiana,False,-6.723,27.277,1.9,1.9,35.9,35.9,0.0,Indiana -35.9,Indiana -35.9,,53.55,
OK,,g212,401856812,3,2026-09-19,Arizona State,Kansas,True,6.4595,4.237,2.4,0.0,-2.2225,-2.2225,0.0,Arizona State -2.2,Arizona State -2.2,,52.15,
OK,,g215,401862776,3,2026-09-19,UAB,Louisiana,False,-16.8055,-9.8605,2.7,2.7,9.645,9.645,0.0,Louisiana -9.6,Louisiana -9.6,,58.65,
OK,,g220,401858450,3,2026-09-19,UTEP,Michigan,False,-19.1955,16.597,2.9,2.9,38.6925,38.6925,0.0,Michigan -38.7,Michigan -38.7,,49.2,
OK,,g223,401856689,3,2026-09-19,Troy,Missouri,False,-7.8705,14.542,2.5,2.5,24.9125,24.9125,0.0,Missouri -24.9,Missouri -24.9,,51.25,
OK,,g227,401858453,3,2026-09-19,Michigan State,Notre Dame,False,0.547,27.297,3.2,3.2,29.95,29.95,0.0,Notre Dame -29.9,Notre Dame -29.9,,53.7,
OK,,g228,401858454,3,2026-09-19,Kent State,Ohio State,False,-20.008,30.5145,3.0,3.0,53.5225,53.5225,0.0,Ohio State -53.5,Ohio State -53.5,,50.4,
OK,,g229,401856690,3,2026-09-19,New Mexico,Oklahoma,False,-2.1405,18.687,3.3,3.3,24.1275,24.1275,0.0,Oklahoma -24.1,Oklahoma -24.1,,49.0,
OK,,g231,401862710,3,2026-09-19,East Carolina,Old Dominion,False,-1.0655,-2.2055,1.7,1.7,0.56,0.56,0.0,Old Dominion -0.6,Old Dominion -0.6,,47.85,
OK,,g235,401858456,3,2026-09-19,Buffalo,Penn State,False,-13.403,15.2995,3.4,3.4,32.1025,32.1025,0.0,Penn State -32.1,Penn State -32.1,,48.0,
OK,,g238,401864507,3,2026-09-19,North Dakota State,Sacramento State,False,-4.1667,-17.4333,2.5,2.5,-10.7666,-10.7666,0.0,North Dakota State -10.8,North Dakota State -10.8,,51.6,
OK,,g240,401860887,3,2026-09-19,James Madison,San Diego State,False,1.017,0.032,1.9,1.9,0.915,0.915,0.0,San Diego State -0.9,San Diego State -0.9,,49.9,
OK,,g245,401861963,3,2026-09-19,Connecticut,Southern Miss,False,-9.1105,-13.6905,2.1,2.1,-2.48,-2.48,0.0,Connecticut -2.5,Connecticut -2.5,,54.0,
OK,,g246,401856799,3,2026-09-19,Arkansas State,TCU,False,-9.783,8.9095,2.2,2.2,20.8925,20.8925,0.0,TCU -20.9,TCU -20.9,,54.6,
OK,,g247,401856692,3,2026-09-19,Kennesaw State,Tennessee,False,-10.383,15.7695,2.3,2.3,28.4525,28.4525,0.0,Tennessee -28.5,Tennessee -28.5,,56.55,
OK,,g253,401858458,3,2026-09-19,Purdue,UCLA,False,-2.558,3.027,1.7,1.7,7.285,7.285,0.0,UCLA -7.3,UCLA -7.3,,52.05,
OK,,g256,401856695,3,2026-09-19,NC State,Vanderbilt,False,4.6645,11.8245,0.9,0.9,8.06,8.06,0.0,Vanderbilt -8.1,Vanderbilt -8.1,,56.75,
OK,,g259,401856802,3,2026-09-19,Virginia,West Virginia,True,8.267,0.842,3.4,0.0,-7.425,-7.425,0.0,Virginia -7.4,Virginia -7.4,,49.05,
OK,,g260,401858460,3,2026-09-19,Eastern Michigan,Wisconsin,False,-15.303,4.417,2.0,2.0,21.72,21.72,0.0,Wisconsin -21.7,Wisconsin -21.7,,44.85,
OK,,g261,,4,2026-09-24,Liberty,Coastal Carolina,False,-8.473,-14.1705,2.3,2.3,-3.3975,-3.3975,0.0,Liberty -3.4,Liberty -3.4,,56.35,
OK,,g264,401864512,4,2026-09-26,UNLV,Akron,False,0.3445,-17.8955,0.7,0.7,-17.54,-17.54,0.0,UNLV -17.5,UNLV -17.5,,52.25,
OK,,g266,401856697,4,2026-09-26,Tulsa,Arkansas,False,-9.588,5.912,2.4,2.4,17.9,17.9,0.0,Arkansas -17.9,Arkansas -17.9,,59.3,
OK,,g282,401860891,4,2026-09-26,Rice,Fresno State,False,-15.1505,-1.9905,2.7,2.7,15.86,15.86,0.0,Fresno State -15.9,Fresno State -15.9,,46.35,
OK,,g284,401856806,4,2026-09-26,Houston,Georgia Southern,False,8.382,-10.1255,3.6,3.6,-14.9075,-14.9075,0.0,Houston -14.9,Houston -14.9,,54.7,
OK,,g286,401858461,4,2026-09-26,Northwestern,Indiana,False,4.0345,27.277,1.9,1.9,25.1425,25.1425,0.0,Indiana -25.1,Indiana -25.1,,47.9,
OK,,g287,401856816,4,2026-09-26,Utah,Iowa State,False,13.042,2.057,2.7,2.7,-8.285,-8.285,0.0,Utah -8.3,Utah -8.3,,49.7,
OK,,g288,,4,2026-09-26,Middle Tennessee,Jacksonville State,False,-20.3555,-9.423,2.5,2.5,13.4325,13.4325,0.0,Jacksonville State -13.4,Jacksonville State -13.4,,55.2,
OK,,g289,401866425,4,2026-09-26,Ball State,Kent State,False,-22.3355,-20.008,2.1,2.1,4.4275,4.4275,0.0,Kent State -4.4,Kent State -4.4,,50.15,
OK,,g290,401864576,4,2026-09-26,South Alabama,Kentucky,False,-10.968,5.9595,2.7,2.7,19.6275,19.6275,0.0,Kentucky -19.6,Kentucky -19.6,,52.15,
OK,,g292,401858243,4,2026-09-26,Wake Forest,Louisville,False,3.9095,10.9195,2.9,2.9,9.91,9.91,0.0,Louisville -9.9,Louisville -9.9,,47.6,
OK,,g295,401858238,4,2026-09-26,Central Michigan,Miami-FL,False,-12.428,23.1995,1.7,1.7,37.3275,37.3275,0.0,Miami-FL -37.3,Miami-FL -37.3,,47.55,
OK,,g296,401861970,4,2026-09-26,Connecticut,Miami-OH,False,-9.1105,-7.6355,2.7,2.7,4.175,4.175,0.0,Miami-OH -4.2,Miami-OH -4.2,,47.4,
OK,,g300,401864572,4,2026-09-26,Appalachian State,NC State,False,-11.6805,4.6645,3.1,3.1,19.445,19.445,0.0,NC State -19.4,NC State -19.4,,55.4,
OK,,g301,401864509,4,2026-09-26,Air Force,Nevada,False,-6.9305,-14.253,2.1,2.1,-5.2225,-5.2225,0.0,Air Force -5.2,Air Force -5.2,,50.2,
OK,,g302,401864579,4,2026-09-26,New Mexico,New Mexico State,False,-2.1405,-17.4105,3.0,3.0,-12.27,-12.27,0.0,New Mexico -12.3,New Mexico -12.3,,51.05,
OK,,g307,401858466,4,2026-09-26,Wisconsin,Penn State,False,4.417,15.2995,3.4,3.4,14.2825,14.2825,0.0,Penn State -14.3,Penn State -14.3,,45.65,
OK,,g309,401858467,4,2026-09-26,Notre Dame,Purdue,False,27.297,-2.558,1.3,1.3,-28.555,-28.555,0.0,Notre Dame -28.6,Notre Dame -28.6,,53.0,
OK,,g311,401858241,4,2026-09-26,Missouri State,SMU,False,-15.263,12.002,3.4,3.4,30.665,30.665,0.0,SMU -30.7,SMU -30.7,,52.1,
OK,,g312,401866429,4,2026-09-26,Massachusetts,Sacramento State,False,-27.9655,-17.4333,2.5,2.5,13.0322,13.0322,0.0,Sacramento State -13,Sacramento State -13,,51.35,
OK,,g317,401856805,4,2026-09-26,Sam Houston,Texas Tech,False,-23.6255,23.1195,3.2,3.2,49.945,49.945,0.0,Texas Tech -49.9,Texas Tech -49.9,,53.2,
OK,,g319,401862784,4,2026-09-26,Southern Miss,Tulane,False,-13.6905,-0.3055,3.1,3.1,16.485,16.485,0.0,Tulane -16.5,Tulane -16.5,,53.05,
OK,,g323,401860896,4,2026-09-26,Colorado State,UTSA,False,-12.1455,-2.288,2.0,2.0,11.8575,11.8575,0.0,UTSA -11.9,UTSA -11.9,,53.25,
OK,,g324,401860894,4,2026-09-26,Troy,Utah State,False,-7.8705,-5.8705,2.7,2.7,4.7,4.7,0.0,Utah State -4.7,Utah State -4.7,,54.0,
OK,,g325,401858239,4,2026-09-26,Delaware,Virginia,False,-11.268,8.267,3.3,3.3,22.835,22.835,0.0,Virginia -22.8,Virginia -22.8,,52.15,
OK,,g326,401858470,4,2026-09-26,Minnesota,Washington,False,3.557,13.6645,2.1,2.1,12.2075,12.2075,0.0,Washington -12.2,Washington -12.2,,47.4,
OK,,g328,401856881,4,2026-09-26,Oklahoma State,West Virginia,False,1.7045,0.842,3.4,3.4,2.5375,2.5375,0.0,West Virginia -2.5,West Virginia -2.5,,52.65,
OK,,g330,401860897,4,2026-09-26,Boise State,Western Michigan,False,5.2095,-5.763,2.5,2.5,-8.4725,-8.4725,0.0,Boise State -8.5,Boise State -8.5,,48.75,
OK,,g332,,5,2026-10-01,Western Kentucky,New Mexico State,False,-6.723,-17.4105,3.0,3.0,-7.6875,-7.6875,0.0,Western Kentucky -7.7,Western Kentucky -7.7,,53.3,
OK,,g336,401858245,5,2026-10-02,Pittsburgh,Virginia Tech,False,7.8595,5.997,2.3,2.3,0.4375,0.4375,0.0,Virginia Tech -0.4,Virginia Tech -0.4,,53.3,
OK,,g340,401866431,5,2026-10-03,Toledo,Ball State,False,-5.238,-22.3355,1.5,1.5,-15.5975,-15.5975,0.0,Toledo -15.6,Toledo -15.6,,46.75,
OK,,g344,401862787,5,2026-10-03,Memphis,Charlotte,False,-1.253,-23.1705,1.7,1.7,-20.2175,-20.2175,0.0,Memphis -20.2,Memphis -20.2,,55.5,
OK,,g345,401858249,5,2026-10-03,Miami-FL,Clemson,False,23.1995,12.1145,2.5,2.5,-8.585,-8.585,0.0,Miami-FL -8.6,Miami-FL -8.6,,47.3,
OK,,g346,,5,2026-10-03,Georgia Southern,Coastal Carolina,False,-10.1255,-14.1705,2.3,2.3,-1.745,-1.745,0.0,Georgia Southern -1.7,Georgia Southern -1.7,,55.4,
OK,,g347,401856821,5,2026-10-03,Texas Tech,Colorado,False,23.1195,-0.1305,2.6,2.6,-20.65,-20.65,0.0,Texas Tech -20.6,Texas Tech -20.6,,51.75,
OK,,g353,,5,2026-10-03,Old Dominion,Georgia State,False,-2.2055,-19.4455,1.7,1.7,-15.54,-15.54,0.0,Old Dominion -15.5,Old Dominion -15.5,,51.95,
OK,,g354,401864513,5,2026-10-03,San Jose State,Hawaii,False,-14.4105,-4.028,2.1,2.1,12.4825,12.4825,0.0,Hawaii -12.5,Hawaii -12.5,,53.65,
OK,,g357,401858473,5,2026-10-03,Ohio State,Iowa,False,30.5145,13.6395,2.4,2.4,-14.475,-14.475,0.0,Ohio State -14.5,Ohio State -14.5,,48.5,
OK,,g358,401856822,5,2026-10-03,West Virginia,Iowa State,False,0.842,2.057,2.7,2.7,3.915,3.915,0.0,Iowa State -3.9,Iowa State -3.9,,48.6,
OK,,g359,,5,2026-10-03,Marshall,James Madison,False,-8.323,1.017,2.7,2.7,12.04,12.04,0.0,James Madison -12,James Madison -12,,57.7,
OK,,g360,401856807,5,2026-10-03,Middle Tennessee,Kansas,False,-20.3555,4.237,2.4,2.4,26.9925,26.9925,0.0,Kansas -27,Kansas -27,,54.25,
OK,,g367,401858474,5,2026-10-03,Michigan,Minnesota,False,16.597,3.557,2.4,2.4,-10.64,-10.64,0.0,Michigan -10.6,Michigan -10.6,,46.9,
OK,,g371,401858475,5,2026-10-03,Maryland,Nebraska,False,1.747,6.942,1.5,1.5,6.695,6.695,0.0,Nebraska -6.7,Nebraska -6.7,,49.75,
OK,,g372,401864514,5,2026-10-03,UTEP,New Mexico,False,-19.1955,-2.1405,0.9,0.9,17.955,17.955,0.0,New Mexico -18,New Mexico -18,,50.55,
OK,,g373,401858250,5,2026-10-03,Notre Dame,North Carolina,False,27.297,1.9295,2.5,2.5,-22.8675,-22.8675,0.0,Notre Dame -22.9,Notre Dame -22.9,,50.2,
OK,,g374,401864515,5,2026-10-03,Wyoming,North Dakota State,False,-12.1405,-4.1667,2.5,2.5,10.4738,10.4738,0.0,North Dakota State -10.5,North Dakota State -10.5,,45.6,
OK,,g376,401858477,5,2026-10-03,Indiana,Rutgers,False,27.277,1.0395,2.1,2.1,-24.1375,-24.1375,0.0,Indiana -24.1,Indiana -24.1,,55.0,
OK,,g377,401858246,5,2026-10-03,Boston College,SMU,False,-3.488,12.002,3.4,3.4,18.89,18.89,0.0,SMU -18.9,SMU -18.9,,52.7,
