season,snapshot_week,team_rank,team,record,sp_plus,offense,offense_rank,defense,defense_rank,special_teams,special_teams_rank,source_url
2024,10,114,"FIU","3-6",-14.7,17.5,120,32.1,101,-0.1,86,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,115,"Arkansas St.","5-3",-14.9,22.5,95,37.6,119,0.2,32,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,116,"EMU","5-4",-15.4,19.2,110,34.5,113,-0.1,82,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,117,"Georgia St.","2-6",-16.2,20.6,104,36.5,116,-0.3,114,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,118,"Wyoming","2-7",-17.6,17.0,121,34.5,112,-0.1,88,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,119,"New Mexico","3-6",-17.7,25.3,82,42.6,132,-0.4,132,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,120,"Utah St.","2-6",-18.1,26.3,70,44.1,134,-0.2,97,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,121,"CMU","3-5",-18.6,19.2,111,37.8,121,0.1,62,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,122,"Air Force","1-7",-19.1,12.7,131,31.4,99,-0.4,127,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,123,"Tulsa","3-6",-19.3,19.3,108,38.5,127,-0.1,90,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,124,"Charlotte","3-6",-19.5,18.7,116,38.4,125,0.1,52,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,125,"So. Miss","1-7",-21.2,16.7,125,37.7,120,-0.2,98,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,126,"Ball St.","3-5",-21.7,19.7,105,41.4,131,0.0,68,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,127,"Temple","2-6",-21.7,16.8,123,38.7,128,0.2,37,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,128,"UMass","2-7",-22.0,16.8,122,38.4,126,-0.4,129,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,129,"NMSU","2-6",-23.1,14.6,128,38.0,124,0.4,9,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,130,"MTSU","3-6",-24.0,13.4,129,37.3,118,-0.1,87,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,131,"UTEP","1-8",-24.4,9.9,133,33.9,108,-0.4,133,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,132,"Akron","2-7",-25.6,12.2,132,37.9,122,0.1,64,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,133,"KSU","1-7",-29.5,7.4,134,37.1,117,0.2,31,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,10,134,"Kent St.","0-8",-31.6,12.8,130,44.0,133,-0.4,123,"https://www.espn.com/college-football/insider/story/_/id/42173418/college-football-2024-week-10-sp+-rankings-takeaways"
2024,1,1,"Georgia","1-0",34.5,45.1,2,10.7,5,0.1,21,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,2,"Alabama","1-0",30.3,44.0,4,13.7,7,0.0,58,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,3,"Texas","1-0",29.6,44.8,3,15.4,11,0.1,3,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,4,"Ole Miss","1-0",27.6,45.1,1,17.4,14,0.0,97,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,5,"Ohio St.","1-0",27.5,35.0,21,7.6,2,0.1,4,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,6,"Penn St.","1-0",25.3,35.3,18,10.0,4,-0.1,109,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,7,"Missouri","1-0",24.4,41.1,8,16.9,13,0.1,15,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,8,"Oregon","1-0",22.8,42.4,6,19.5,25,0.0,77,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,9,"Tennessee","1-0",22.7,40.0,9,17.4,15,0.0,46,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,10,"Notre Dame","1-0",22.1,36.6,17,14.6,9,0.0,45,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,11,"Oklahoma","1-0",21.5,37.3,15,15.9,12,0.1,19,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,12,"Michigan","1-0",20.5,29.1,56,8.7,3,0.1,8,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,13,"Utah","1-0",19.1,34.2,25,15.2,10,0.0,53,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,14,"Kansas St.","1-0",18.8,36.9,16,18.2,19,0.1,16,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,15,"Miami","1-0",17.2,38.4,14,21.1,32,-0.1,113,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,16,"Auburn","1-0",17.0,35.3,19,18.4,21,0.1,36,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,17,"Iowa","1-0",15.5,19.7,108,4.3,1,0.0,60,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,18,"Louisville","1-0",15.5,33.3,33,17.8,17,0.0,70,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,19,"Oklahoma St.","1-0",15.5,39.1,11,23.7,39,0.1,38,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,20,"LSU","0-1",15.4,41.4,7,26.0,56,0.0,68,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,21,"USC","1-0",14.3,43.3,5,29.0,77,0.0,55,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,22,"Kentucky","1-0",13.2,33.0,36,19.9,27,0.1,2,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,23,"Washington","1-0",13.1,35.2,20,22.0,37,0.0,71,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,24,"Texas A&M","0-1",12.8,33.1,35,20.4,28,0.1,23,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,25,"Kansas","1-0",12.7,38.5,13,25.8,53,-0.1,103,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,26,"SMU","2-0",10.6,34.5,24,23.9,42,0.0,94,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,27,"Arkansas","1-0",10.5,34.8,22,24.2,43,0.0,63,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,28,"UCF","1-0",10.3,33.3,32,23.1,38,0.1,13,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,29,"Iowa St.","1-0",10.2,28.0,63,17.8,18,0.0,49,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,30,"Florida St.","0-2",10.0,30.3,50,20.5,29,0.2,1,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,31,"Clemson","0-1",9.8,30.8,48,20.9,30,0.0,98,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,32,"Memphis","1-0",9.7,40.0,10,30.3,85,0.1,35,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,33,"Nebraska","1-0",9.6,21.4,96,11.8,6,0.0,73,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,34,"Arizona","1-0",9.0,38.6,12,29.7,79,0.1,6,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,35,"Wisconsin","1-0",8.9,23.4,88,14.5,8,0.0,76,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,36,"Maryland","1-0",8.7,27.0,72,18.3,20,0.0,90,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,37,"NC State","1-0",8.4,29.5,53,21.1,31,0.1,34,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,38,"Rutgers","1-0",7.0,24.4,85,17.5,16,0.1,5,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,39,"Baylor","1-0",5.9,31.2,45,25.4,50,0.1,33,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,40,"Miss. St.","1-0",5.7,29.5,52,23.7,40,-0.1,99,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,41,"TCU","1-0",5.6,31.9,41,26.3,59,-0.1,107,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,42,"Duke","1-0",5.5,25.2,82,19.8,26,0.1,37,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,43,"Florida","0-1",5.0,32.9,37,28.0,72,0.1,7,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,44,"N. Carolina","1-0",5.0,30.8,47,25.9,55,0.1,17,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,45,"UCLA","1-0",4.9,26.4,76,21.5,34,-0.1,102,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,46,"Boise St.","1-0",4.9,33.8,29,28.9,76,0.0,91,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,47,"California","1-0",4.7,32.5,39,27.9,70,0.0,42,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,48,"S. Carolina","1-0",4.6,26.3,78,21.6,35,0.0,82,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,49,"Illinois","1-0",4.6,25.7,80,21.1,33,0.0,57,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,50,"Wash. St.","1-0",4.2,34.6,23,30.4,86,0.0,89,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,51,"Va. Tech","0-1",3.5,29.1,55,25.6,51,0.0,78,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,52,"Tulane","1-0",3.5,28.0,64,24.5,46,0.0,86,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,53,"Ga. Tech","2-0",3.4,33.3,31,29.9,80,0.0,79,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,54,"Purdue","1-0",3.4,28.5,60,25.1,47,0.0,64,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,55,"W. Virginia","0-1",3.3,31.9,42,28.7,74,0.0,47,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,56,"App. St.","1-0",2.6,33.3,34,30.7,90,0.1,27,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,57,"Pittsburgh","1-0",2.5,26.8,73,24.4,44,0.1,9,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,58,"Texas Tech","1-0",2.4,32.5,38,30.3,84,0.1,11,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,59,"Minnesota","0-1",2.2,21.0,99,18.7,23,-0.1,131,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,60,"Oregon St.","1-0",2.1,30.0,51,27.8,69,0.0,92,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,61,"JMU","1-0",2.0,29.3,54,27.4,64,0.1,25,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,62,"BYU","1-0",2.0,30.8,46,28.9,75,0.0,54,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,63,"Colorado","1-0",1.7,34.1,26,32.5,101,0.1,28,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,64,"Louisiana","1-0",1.5,33.8,28,32.3,97,0.0,52,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,65,"Liberty","1-0",0.8,33.4,30,32.5,102,-0.1,119,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,66,"Arizona St.","1-0",0.8,27.1,71,26.2,58,-0.1,130,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,67,"Cincinnati","1-0",0.8,28.7,59,28.0,71,0.0,72,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,68,"Wake Forest","1-0",0.7,26.4,77,25.8,54,0.0,66,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,69,"Virginia","1-0",0.3,27.7,70,27.4,65,0.0,59,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,70,"Boston Coll.","1-0",0.3,26.5,75,26.2,57,-0.1,101,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,71,"Syracuse","1-0",0.1,27.7,69,27.7,67,0.0,48,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,72,"USF","1-0",-0.6,31.8,43,32.5,100,0.1,10,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,73,"Indiana","1-0",-1.1,23.3,89,24.4,45,0.1,22,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,74,"UTSA","1-0",-1.6,28.4,62,29.9,81,-0.1,111,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,75,"Fresno St.","0-1",-1.7,28.8,58,30.5,87,0.0,84,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,76,"UNLV","1-0",-1.7,31.3,44,33.0,106,-0.1,100,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,77,"Northwestern","1-0",-2.1,16.4,117,18.5,22,0.1,41,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,78,"Coastal Caro.","1-0",-2.1,27.8,66,30.0,83,0.1,24,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,79,"Toledo","1-0",-2.6,21.3,97,23.8,41,-0.1,126,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,80,"ECU","1-0",-4.3,20.7,101,25.1,48,0.1,29,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,81,"Marshall","1-0",-4.6,26.0,79,30.7,89,0.0,61,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,82,"Stanford","0-1",-4.7,26.8,74,31.5,93,0.0,67,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,83,"Michigan St.","1-0",-4.9,14.2,125,19.2,24,0.0,43,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,84,"Vanderbilt","1-0",-5.3,28.0,65,33.4,107,0.1,32,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,85,"NIU","1-0",-5.4,19.8,107,25.1,49,-0.1,124,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,86,"San Diego St.","1-0",-5.7,22.5,91,28.1,73,-0.1,118,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,87,"UAB","1-0",-5.7,32.1,40,38.0,126,0.1,12,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,88,"Troy","0-1",-6.1,23.1,90,29.1,78,-0.1,115,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,89,"BGSU","1-0",-7.1,23.9,87,31.0,92,0.0,56,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,90,"Army","1-0",-7.1,20.5,103,27.5,66,-0.1,103,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,91,"San Jose St.","1-0",-7.4,24.3,86,31.6,94,-0.1,123,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,92,"Miami-OH","0-1",-7.8,14.0,127,21.8,36,-0.1,114,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,93,"Utah St.","1-0",-8.7,30.6,49,39.3,129,0.1,18,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,94,"N. Texas","1-0",-8.7,33.8,27,42.5,134,0.0,75,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,95,"Tulsa","1-0",-8.7,27.8,67,36.4,119,0.0,93,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,96,"Navy","1-0",-8.9,18.8,112,27.7,68,0.0,74,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,97,"Arkansas St.","1-0",-9.0,27.7,68,36.8,123,0.1,14,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,98,"CMU","1-0",-9.3,22.5,92,31.8,95,0.1,40,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,99,"Air Force","1-0",-9.4,16.4,116,25.7,52,-0.1,129,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,100,"Texas St.","1-0",-9.5,28.4,61,37.8,125,-0.1,106,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,101,"Hawaii","1-1",-9.8,20.8,100,30.6,88,0.1,31,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,102,"Houston","0-1",-9.9,25.1,83,34.9,109,-0.1,132,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,103,"WKU","0-1",-10.3,25.4,81,35.6,112,-0.1,122,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,104,"Sam Houston","1-0",-10.5,19.5,109,30.0,82,-0.1,112,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,105,"Ga. Southern","0-1",-10.8,28.8,57,39.7,130,0.1,26,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,106,"S. Alabama","0-1",-11.2,24.8,84,35.9,116,-0.1,108,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,107,"ODU","0-1",-11.6,21.3,98,32.9,105,0.0,85,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,108,"FAU","0-1",-12.0,15.0,121,26.9,62,-0.1,125,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,109,"EMU","1-0",-12.5,14.5,122,26.9,63,0.0,88,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,110,"Nevada","1-1",-12.6,21.9,93,34.5,108,-0.1,133,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,111,"Buffalo","1-0",-12.7,14.1,126,26.6,60,-0.1,116,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,112,"WMU","0-1",-12.8,20.2,104,32.8,104,-0.1,121,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,113,"NMSU","1-0",-12.9,19.4,111,32.4,98,0.0,44,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,114,"La. Tech","1-0",-13.5,21.5,95,35.0,110,0.0,95,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,115,"Rice","0-1",-14.4,21.6,94,36.0,117,-0.1,110,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,116,"Wyoming","0-1",-15.4,17.0,115,32.4,99,0.0,65,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,117,"Ohio","0-1",-15.4,11.4,133,26.8,61,0.1,30,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,118,"JSU","0-1",-16.3,20.2,105,36.5,121,0.0,50,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,119,"Georgia St.","0-1",-16.5,20.0,106,36.5,120,0.0,83,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,120,"MTSU","1-0",-17.0,18.8,113,35.7,113,0.0,81,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,121,"Colorado St.","0-1",-17.8,19.5,110,37.2,124,-0.1,117,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,122,"Ball St.","0-0",-18.0,13.9,128,31.9,96,0.0,69,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,123,"So. Miss","0-1",-19.0,17.7,114,36.5,122,-0.1,128,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,124,"New Mexico","0-2",-19.6,20.7,102,40.0,131,-0.2,134,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,125,"ULM","1-0",-19.6,15.9,119,35.5,111,0.1,20,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,126,"Kennesaw St.","0-1",-19.9,12.8,131,32.8,103,0.1,39,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,127,"Charlotte","0-1",-21.4,14.4,124,35.7,114,0.0,87,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,128,"UTEP","0-1",-23.0,13.2,130,36.1,118,-0.1,127,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
2024,1,129,"Akron","0-1",-23.3,7.5,134,30.9,91,0.0,51,"https://www.espn.com/college-football/insider/story/_/id/41107120/college-football-2024-week-1-sp+-rankings-takeaways"
